报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,656711433.0,,,,,,,,220153636.0,149848355.0,1455738607.0,,4102646.0,4270066889.0,25926996.0,,,,12335425.0,,330781348.0,18349564.0,307070484.0,2457386475.0,1812680414.0,,1678790221.0,,12510.0,,,,,1678802731.0,18834191.0,1316028072.0,,,,,1334862263.0,343940468.0,,10073000.0,10073000.0,217240000.0,,352610.0,227665610.0,66900000.0,54336285.0,,6716325.0,127952610.0,99713000.0,-3088.0,2256330794.0,10385564974.0,,,,,12641895768.0,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T19:08:09
20251231,,1809170152.0,,,,,,,,684663759.0,,,66424174.0,9358438.0,6084973792.0,103437728.0,,,,35478728.0,,984913485.0,87184607.0,1041639865.0,3031761990.0,3053211802.0,,3706605291.0,,333369.0,,,,,3706938660.0,112856500.0,4397337700.0,,99689634.0,,,4609883834.0,-902945174.0,,440921617.0,7392000.0,835780000.0,420000000.0,886279.0,1697587896.0,713590000.0,17013489.0,,32468288.0,763071777.0,934516119.0,,3084782747.0,7300782227.0,10385564974.0,7300782227.0,,,10385564974.0,定期报告,是,20260131,CNY,合并期末,2026-01-30T20:16:04
20250930,,1037026003.0,,,,,,,,496240991.0,,419752634.0,66424174.0,14206095.0,4756288288.0,74942397.0,,,,27537065.0,,741652165.0,50339113.0,771277954.0,2456950171.0,2299338117.0,,3100682031.0,,147189.0,,,,,3100829220.0,87643219.0,3437904558.0,,99689634.0,,,3625237411.0,-524408191.0,,381464517.0,7392000.0,720990000.0,,758487.0,1103213004.0,577830000.0,12936179.0,,23629070.0,614395249.0,488817755.0,,2263747681.0,7300782227.0,,,,,9564529908.0,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:32:26
20250630,,717654624.0,,,,,,,,277604682.0,,805102134.0,47052871.0,12531809.0,3166381235.0,47756485.0,,,,16708305.0,,507791343.0,39517357.0,453675416.0,1978960183.0,1187421052.0,,2474620715.0,,146019.0,,,,,2474766734.0,61802997.0,2707550000.0,,99689634.0,,,2869042631.0,-394275897.0,,377482735.0,5895000.0,461010000.0,,704586.0,839197321.0,352580000.0,8420583.0,,16368403.0,377368986.0,461828335.0,,1254973490.0,7300782227.0,8555755717.0,7300782227.0,,,8555755717.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T22:44:06
20250331,,508150751.0,,,,,,,,133027163.0,,226293044.0,47052871.0,2023825.0,1202618343.0,23840446.0,,,,8116830.0,,271912535.0,22179677.0,239243718.0,904430272.0,298188071.0,,1421471882.0,,54949.0,,,,,1421526831.0,27008988.0,1552111300.0,,261009634.0,,,1840129922.0,-418603091.0,,3848200.0,2495000.0,338400000.0,,152500.0,342400700.0,190550000.0,4179898.0,,4747272.0,199477170.0,142923530.0,,22508510.0,7300782227.0,,,,,7323290737.0,定期报告,未审计,20260425,CNY,合并期末,2025-04-26T00:54:10
20241231,,1541859443.0,,,,,,,,359746658.0,269935189.0,,5177172.0,21806695.0,6432204880.0,86145960.0,,,,24133201.0,,692835960.0,124289510.0,669857311.0,1954321621.0,4477883259.0,,4627882227.0,,430350.0,,,,,4628312577.0,117983040.0,4852223061.0,,,,,4970206101.0,-341893524.0,,179925521.0,,632385000.0,,43978.0,812354499.0,422095000.0,11427128.0,,24677989.0,458200117.0,354154382.0,,4490144117.0,2810638110.0,7300782227.0,2810638110.0,,,7300782227.0,定期报告,是,20260131,CNY,合并期末,2025-01-24T21:15:06
20240930,,607267400.0,,,,,,,,205858586.0,55000000.0,82375634.0,5177172.0,66803315.0,4250527148.0,62215869.0,,,,15519490.0,,487413245.0,29682767.0,454191666.0,1155694720.0,3094832428.0,,3196188959.0,,143796.0,,,,,3196332755.0,87617447.0,3290101595.0,,,,,3377719042.0,-181386287.0,,27739276.0,,401485000.0,,43978.0,429268254.0,142190000.0,8223395.0,,16956062.0,167369457.0,261898797.0,,3175344938.0,2810638110.0,,,,,5985983048.0,定期报告,未审计,20251025,CNY,合并期末,2024-10-30T22:50:06
20240630,,488687692.0,,,,,,,,126887245.0,,93984448.0,68499.0,15676207.0,1990846462.0,40855060.0,,,,10413904.0,,320887050.0,23593495.0,278012620.0,809470749.0,1181375713.0,,1880534634.0,,97885.0,,,,,1880632519.0,53678575.0,2078221595.0,,,,,2131900170.0,-251267651.0,,1484111.0,,285475000.0,,37482.0,286996593.0,142190000.0,4916892.0,,11404115.0,158511007.0,128485586.0,,1058593648.0,2810638110.0,3869231758.0,2810638110.0,,,3869231758.0,定期报告,未审计,20250828,CNY,合并期末,2024-08-29T23:10:07
20240331,,263167558.0,,,,,,,,60918054.0,,92447961.0,1550.0,1311712.0,1544020675.0,17744143.0,,,,4531231.0,,168900039.0,5082587.0,143990162.0,506255254.0,1037765421.0,,1090927054.0,,27280.0,,,,,1090954334.0,24062837.0,1187821595.0,,,,,1211884432.0,-120930098.0,,909028.0,,108010000.0,,37482.0,108956510.0,105810000.0,2456151.0,,4278064.0,112544215.0,-3587705.0,,913247618.0,2810638110.0,,,,,3723885728.0,定期报告,未审计,20250426,CNY,合并期末,2024-04-27T02:40:06
20231231,,1114767206.0,,,,,,,542889142.0,148169670.0,,,33726428.0,22916164.0,3049091158.0,69671317.0,,,,13421717.0,,545032262.0,53584045.0,421372632.0,1611846198.0,1437244960.0,,2065386611.0,,641619.0,4762075.0,11100000.0,,,2081890305.0,65384383.0,2087087000.0,,,,,2152471383.0,-70581078.0,,64961098.0,,544870000.0,,968885.0,610799983.0,501950000.0,8555226.0,,18483773.0,528988999.0,81810984.0,,1448474866.0,1362163244.0,2810638110.0,1362163244.0,,,2810638110.0,定期报告,是,20250125,CNY,合并期末,2024-01-27T02:55:03
