报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,5996353000.0,86962381000.0,,,,9678651000.0,,24621137000.0,,,9313656000.0,,,,,,,,,,,,,,,,,,432110000.0,140452679000.0,33492549000.0,724495000.0,,,3280602000.0,,,,,,,,,10831265000.0,,,1585547000.0,,,,,,,,,2457698000.0,1163674000.0,525880000.0,54061710000.0,86390969000.0,,57588078000.0,4266794000.0,,,307003000.0,,,,,62161875000.0,132703218000.0,,,,,1170898000.0,,,133874116000.0,-71712241000.0,,,,,9790708000.0,,,,9790708000.0,36750000000.0,2309535000.0,,,14785000.0,39074320000.0,-29283612000.0,-37995000.0,-14642879000.0,,,,,52248085000.0,37605206000.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:30:10
20251231,,,3031658000.0,86499909000.0,,,,11853816000.0,,23963663000.0,,,35284958000.0,,,,,,,,,,,,,,,,,,2361793000.0,165077151000.0,85312678000.0,25078910000.0,,,11172613000.0,,,,,,,,,21119293000.0,,,5378421000.0,,,,,,,,,7307344000.0,4649856000.0,4685701000.0,164704816000.0,372335000.0,,335889271000.0,15261201000.0,,,96235000.0,,,,1052000.0,351247759000.0,347200330000.0,,,,,1732313000.0,,,348932643000.0,2315116000.0,,,,,312853242000.0,,,,312853242000.0,299000000000.0,4151808000.0,,,78070000.0,303229878000.0,9623364000.0,-41133000.0,12269682000.0,52248085000.0,39978403000.0,,,39978403000.0,52248085000.0,定期报告,是,20260326,CNY,合并期末,2026-03-25T20:34:03
20250930,,,161809000.0,86658704000.0,,,,9814604000.0,,31441221000.0,,,26469659000.0,,,,,,,,,,,,,,,,,,2474916000.0,158867921000.0,64594728000.0,24478776000.0,,,4669781000.0,,,,,,,,,18119030000.0,,,4137714000.0,,,,,,,,,16194727000.0,3685856000.0,4019322000.0,139899934000.0,18967987000.0,,249630158000.0,12405442000.0,,,47852000.0,,,,1052000.0,262084504000.0,265706409000.0,,,,,688074000.0,,,266394483000.0,-4309979000.0,,,,,224546868000.0,,,,224546868000.0,217320000000.0,4061807000.0,,,48814000.0,221430621000.0,3116247000.0,-29651000.0,17744604000.0,,,,,39978403000.0,57723007000.0,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:50:03
20250630,,,,87991750000.0,,,,59962000.0,960871000.0,19619734000.0,,,17563135000.0,,,,,,,,,,,,,,,,,,1043718000.0,129067010000.0,50884336000.0,26411017000.0,,,,5277914000.0,,,,,,,,15073715000.0,,,3124321000.0,,,,,,,,,19825256000.0,2703066000.0,2332156000.0,125631781000.0,3435229000.0,,160283073000.0,8860087000.0,,,19613000.0,,,,1052000.0,169163825000.0,165348823000.0,,,,,619756000.0,,,165968579000.0,3195246000.0,,,,,112878770000.0,,,,112878770000.0,101500000000.0,3600381000.0,,,31238000.0,105131619000.0,7747151000.0,-7368000.0,14370258000.0,54348661000.0,39978403000.0,,,39978403000.0,54348661000.0,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T21:36:05
20250331,,,391805000.0,101374724000.0,,,,,,7844009000.0,,,8855275000.0,,,,,,,,,,,,,,,,,,337231000.0,119391335000.0,29612323000.0,26597493000.0,,,554403000.0,,,,291228000.0,,,,,11774466000.0,,,1634439000.0,,,,,,,,,23231238000.0,995797000.0,2130345000.0,96821732000.0,22569603000.0,,72836677000.0,4762820000.0,,,12118000.0,,,,1050000.0,77612665000.0,81691636000.0,,,,,157387000.0,,,81849023000.0,-4236358000.0,,,,,7047808000.0,,,,7047808000.0,12960000000.0,2227777000.0,,,10032000.0,15197809000.0,-8150001000.0,-1634000.0,10181610000.0,,,,,39978403000.0,50160013000.0,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T19:14:04
20241231,,,,,,,,10289606000.0,,8699831000.0,191499000.0,46943755000.0,35002002000.0,,,,,,,,,,,,,,,,,,1761011000.0,104017951000.0,41203398000.0,9442572000.0,,,2117132000.0,3974942000.0,,7044424000.0,,,,,,22158053000.0,,,5380669000.0,,,,,,,,,,4304608000.0,3794668000.0,99420466000.0,4597485000.0,,263309618000.0,15567909000.0,,,101977000.0,,,,,278979504000.0,331584971000.0,,,,,490214000.0,2446000.0,,332077631000.0,-53098127000.0,,,,,294183097000.0,,,,294183097000.0,244580000000.0,4277664000.0,,,74143000.0,248931807000.0,45251290000.0,17337000.0,-3232015000.0,39978403000.0,43210418000.0,,,43210418000.0,39978403000.0,定期报告,是,20260326,CNY,合并期末,2025-03-25T20:10:02
20240930,,,264310000.0,,,,,3507302000.0,2057890000.0,22051178000.0,191499000.0,49339366000.0,26700517000.0,,,,,,,,,,,,,,,,,,2516519000.0,107364079000.0,40996607000.0,7787326000.0,,,,,,8835839000.0,,,,,,18727993000.0,,,4280950000.0,,,,,,,,,,3647892000.0,3292732000.0,87569339000.0,19794740000.0,,207715430000.0,12353712000.0,,,48638000.0,,,,,220117780000.0,272266941000.0,,,,,296313000.0,5428000.0,,272568682000.0,-52450902000.0,,,,,233464283000.0,,,,233464283000.0,182740000000.0,4217662000.0,,,243683000.0,187201345000.0,46262938000.0,-8488000.0,13598288000.0,,,,,43210418000.0,56808706000.0,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T17:50:03
20240630,,,,8478780000.0,,,,6092106000.0,6597897000.0,23962574000.0,191499000.0,39504360000.0,18084045000.0,,,,,,,,,,,,,,,,,,1406037000.0,104317298000.0,30575981000.0,3666674000.0,,,,1465141000.0,,,,,,,,14820389000.0,,,2706734000.0,,,,,,,,,,2384622000.0,2976175000.0,59323938000.0,44993360000.0,,116967973000.0,8652477000.0,,,33599000.0,,,,,125654049000.0,173739279000.0,,,,,201320000.0,7440000.0,,173948039000.0,-48293990000.0,,,,,137264437000.0,,,,137264437000.0,108650000000.0,3706202000.0,,,223916000.0,112580118000.0,24684319000.0,4037000.0,21387726000.0,64598144000.0,43210418000.0,,,43210418000.0,64598144000.0,定期报告,未审计,20250827,CNY,合并期末,2024-08-28T20:25:04
20240331,,,,48497093000.0,,,,4458856000.0,4899931000.0,24132217000.0,,17156119000.0,9355836000.0,,,,,,,,,,,,,,,,,,420609000.0,108920661000.0,19805172000.0,608158000.0,,,,2033114000.0,,,,,,1795000.0,,9963433000.0,,,1673690000.0,,,,,,,,,,674647000.0,2163221000.0,39016027000.0,69904634000.0,,50677109000.0,4588983000.0,,,7295000.0,,,,,55273387000.0,76416143000.0,,,,,77836000.0,7440000.0,,76501419000.0,-21228032000.0,,,,,15679930000.0,,,,15679930000.0,39830000000.0,,,,9701000.0,39839701000.0,-24159771000.0,442000.0,24517273000.0,,,,,43210418000.0,67727691000.0,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T19:25:02
20231231,,,20706205000.0,71500491000.0,,,801838000.0,9644145000.0,,20865236000.0,,,36460405000.0,,,,,,,,,,,,,,,,,,1118885000.0,166600176000.0,44946580000.0,,,,9015675000.0,,,,,,,69000.0,,19201314000.0,,,5453377000.0,,,,,,,,,38902555000.0,4258677000.0,5362548000.0,127140795000.0,39459381000.0,,296515086000.0,16649779000.0,,,133795000.0,,,,,313298660000.0,281393391000.0,,,,,1036331000.0,29400000.0,,282459122000.0,30839538000.0,,,,,234975743000.0,,,,234975743000.0,289310000000.0,4222669000.0,,,67670000.0,293600339000.0,-58624596000.0,17753000.0,11692076000.0,43210418000.0,31518342000.0,,,31518342000.0,43210418000.0,定期报告,是,20250326,CNY,合并期末,2024-03-28T22:05:03
