报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,9462754658.88,,,,,,,,,,,,45074197.85,9507828856.73,7297223484.44,,,,,,757278148.02,157064126.0,180437372.08,8392003130.54,1115825726.19,,7253089261.5,,442970.74,19529501.86,,,,7273061734.1,367539945.49,7062214605.24,,,,,7429754550.73,-156692816.63,,,,41955936.0,,,41955936.0,626244420.73,5154656.38,,7921634.17,639320711.28,-597364775.28,-18873085.7,342895048.58,1416446195.14,,,,,1759341243.72,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T17:18:07
20251231,,35806217277.09,,,,,,,,,,,158990566.36,224776802.4,36189984645.85,28757167952.59,,,,,,3089105842.75,621358122.74,838591549.04,33306223467.12,2883761178.73,,7398582913.23,4967780.13,4396027.52,,,,,7407946720.88,1802783345.93,11178080172.62,,,,,12980863518.55,-5572916797.67,,4398229965.0,1230000.0,1303009544.45,,169465307.37,5870704816.82,1170538376.03,692752304.56,,633797202.42,2497087883.01,3373616933.81,10818872.98,695280187.85,721166007.29,1416446195.14,721166007.29,,,1416446195.14,定期报告,是,20260306,CNY,合并期末,2026-03-05T20:44:02
20250930,,26617844717.09,,,,,,,,,,,158920089.97,74061996.02,26850826803.08,21224942575.37,,,,,,2279322460.83,479488414.32,607521049.03,24591274499.55,2259552303.53,,1572203453.58,4050000.0,896349.62,,,,,1577149803.2,1130201435.74,1865400000.0,,,,,2995601435.74,-1418451632.54,,4396999965.0,,1227404886.83,,167994820.0,5792399671.83,914839638.61,687531264.72,,618499498.09,2220870401.42,3571529270.41,15934982.49,4428564923.89,721166007.29,,,,,5149730931.18,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T20:14:19
20250630,,17265193859.89,,,,,,,,,,,158920089.97,47710705.88,17471824655.74,13529161760.67,,,,,,1601523725.22,343652290.55,359931175.87,15834268952.31,1637555703.43,,1224825713.25,4050000.0,518593.19,,,,,1229394306.44,679819424.35,1349000000.0,,,,,2028819424.35,-799425117.91,,,,1130486079.65,,167994820.0,1298480899.65,728476804.39,681844541.67,,613146523.33,2023467869.39,-724986969.74,11483901.15,124627516.93,721166007.29,845793524.22,721166007.29,,,845793524.22,定期报告,未审计,20250812,CNY,合并期末,2025-08-11T18:46:04
20250331,,7765578858.88,,,,,,,,,,,143840654.24,28983688.39,7938403201.51,6366101682.98,,,,,,630486880.33,179213642.25,156083515.31,7331885720.87,606517480.64,,358142477.44,,502565.9,,,,,358645043.34,301839360.49,559000000.0,,,,,860839360.49,-502194317.15,,,,428086399.26,,,428086399.26,341520341.66,6896907.02,,5450111.87,353867360.55,74219038.71,-661247.37,177880954.83,721166007.29,,,,,899046962.12,定期报告,未审计,20260428,CNY,合并期末,2025-04-23T19:34:10
20241231,,27182995906.33,,,,,,,,,,,132727199.16,202974066.48,27518697171.97,22227669606.36,,,,,,2495226126.86,563327821.83,738962948.99,26025186504.04,1493510667.93,,787109695.41,2079610.47,1007000.7,,,,,790196306.58,1477859701.94,784407606.26,,,,,2262267308.2,-1472071001.62,,,,377727255.23,,457537.57,378184792.8,273707889.72,498968948.07,,32774843.79,805451681.58,-427266888.78,-6167124.68,-411994347.15,1133160354.44,721166007.29,1133160354.44,,,721166007.29,定期报告,是,20260306,CNY,合并期末,2025-03-14T19:20:06
20240930,,19883026667.72,,,,,,,,,,,68167211.66,64959359.99,20016153239.37,16424581873.58,,,,,,1899790179.06,418930769.88,433815275.45,19177118097.97,839035141.4,,70329656.59,2082347.61,564102.47,,110000000.0,,,182976106.67,1000414440.21,84360000.0,,,,100000000.0,1184774440.21,-1001798333.54,,,,355648309.21,,104000.0,355752309.21,236789999.98,491699802.02,,20830895.3,749320697.3,-393568388.09,555024.96,-555776555.27,1133160354.44,,,,,577383799.17,定期报告,未审计,20251028,CNY,合并期末,2024-10-30T19:15:06
20240630,,13446244543.52,,,,,,,,,,,44183.42,49896648.04,13496185374.98,11041542863.83,,,,,,1298840582.24,274052691.84,266514737.53,12880950875.44,615234499.54,,34360000.0,539390.41,437356.28,,110000000.0,,,145336746.69,704878315.61,84360000.0,,,,100000000.0,889238315.61,-743901568.92,,,,307418495.73,,,307418495.73,121779999.98,480592933.03,,12554920.85,614927853.86,-307509358.13,-1779750.4,-437956177.91,1133160354.44,695204176.53,1133160354.44,,,695204176.53,定期报告,未审计,20250812,CNY,合并期末,2024-08-20T20:05:12
20240331,,6620868846.17,,,,,,,,,,,338138.37,28930707.46,6650137692.0,5632207179.0,,,,,,528080613.74,129956752.77,161424533.55,6451669079.06,198468612.94,,34360000.0,359410.54,275738.28,,40000000.0,,,74995148.82,393827255.15,34360000.0,,,,100000000.0,528187255.15,-453192106.33,,,,57473763.42,,,57473763.42,15010000.0,6038459.9,,3728362.76,24776822.66,32696940.76,-1718073.42,-223744626.05,1133160354.44,,,,,909415728.39,定期报告,未审计,20250424,CNY,合并期末,2024-04-18T20:05:08
20231231,,19905112414.93,,,,,,,,,,,216231315.67,158376249.38,20279719979.98,16055580490.09,,,,,,2125529463.6,325651589.92,631915701.78,19138677245.39,1141042734.59,,,1087352.3,5062850.05,,1394683865.24,,,1400834067.59,1109598837.52,111370000.0,,,,929700000.0,2150668837.52,-749834769.93,,45891695.82,45891695.82,450120317.73,,194400.0,496206413.55,401645155.54,335982563.71,,32036924.08,769664643.33,-273458229.78,-21414138.8,96335596.08,1036824758.36,1133160354.44,1036824758.36,,,1133160354.44,定期报告,是,20250315,CNY,合并期末,2024-03-27T20:10:07
20230930,,13334616417.71,,,,,,,,,,,188911562.78,33143628.77,13556671609.26,10998678884.11,,,,,,1547622536.04,335423657.49,243229119.55,13124954197.19,431717412.07,,,2549436.1,1988253.99,,1483907088.7,,,1488444778.79,629084427.8,61370000.0,,,,1204858486.57,1895312914.37,-406868135.58,,891795.09,891795.09,550023361.09,,,550915156.18,337929876.44,329456134.98,,10013551.01,677399562.43,-126484406.25,1257776.42,-100377353.34,1036824758.36,,,,,936447405.02,定期报告,未审计,20241031,CNY,合并期末,2023-10-24T19:35:02
20230630,,8585418787.45,,,,,,,,,,,89134422.26,22032953.6,8696586163.31,6803303076.05,,,,,,1096083756.8,249879621.94,244836603.58,8394103058.37,302483104.94,,,2608270.99,604188.91,,1147878046.32,,,1151090506.22,362146723.66,48000000.0,,,,1010200713.87,1420347437.53,-269256931.31,,890000.41,890000.41,455430003.78,,,456320004.19,314316663.04,321878641.17,,5497612.39,641692916.6,-185372912.41,20767284.92,-131379453.86,1036824758.36,905445304.5,1036824758.36,,,905445304.5,定期报告,未审计,20240821,CNY,合并期末,2023-08-16T18:35:03
20230331,,3946286597.23,,,,,,,,,,,25943402.18,14413505.83,3986643505.24,3135291102.45,,,,,,450060192.56,97588650.01,111095755.27,3794035700.29,192607804.95,,,459414.46,32258.89,,384819390.9,,,385311064.25,249540748.72,30000000.0,,,,754754972.88,1034295721.6,-648984657.35,,890000.0,,350000000.0,,299391.34,351189391.34,5010000.0,8003985.06,,1378307.7,14392292.76,336797098.58,9205897.19,-110373856.63,1036824758.36,,,,,926450901.73,定期报告,未审计,20240419,CNY,合并期末,2023-04-26T19:35:05
20221231,,14690102822.48,,,,,,,,,,,179375123.63,101244165.03,14970722111.14,11865056866.27,,,,,,1484148226.62,403615426.44,608301725.18,14361122244.51,609599866.63,,0.0,22354158.56,2797245.36,0.0,811306559.01,,,836457962.93,1298958810.79,214275642.83,,9815787.49,,359455872.03,1882506113.14,-1046048150.21,,500000.0,500000.0,1064114274.5,,60012.0,1064674286.5,411883401.68,268824609.28,0.0,17174701.38,697882712.34,366791574.16,-22915815.35,-92572524.77,1129397283.13,1036824758.36,1129397283.13,,,1036824758.36,定期报告,是,20240328,CNY,合并期末,2023-03-29T20:10:03
20220930,,9652040597.18,,,,,,,,,,,150425254.2,84240228.94,9886706080.32,7873992572.94,,,,,,1168621760.8,345617314.38,405003631.95,9793235280.07,93470800.25,,,4116909.44,445878.29,,1424584638.7,,,1429147426.43,859597423.88,202802423.33,,,,1026055072.76,2088454919.97,-659307493.54,,250000.0,250000.0,818968823.39,,,819218823.39,200010000.0,258465838.09,,2244965.38,460720803.47,358498019.92,11391940.04,-195946733.33,1129395387.01,,,,,933448653.68,定期报告,未审计,20231025,CNY,合并期末,2022-10-25T19:40:03
20220630,,6247423604.57,,,,,,,,,,,76635096.99,62707957.33,6386766658.89,5109203834.05,,,,,,790987664.75,210208287.47,220070294.4,6330470080.67,56296578.22,,,2870946.3,432373.28,,1047911228.97,,,1051214548.55,431575899.16,62065642.83,,,,647053328.2,1140694870.19,-89480321.64,,250000.0,250000.0,450869710.71,,,451119710.71,100000000.0,253576075.54,,1012917.2,354588992.74,96530717.97,4737420.23,68084394.78,1129397283.13,1197481677.91,1129397283.13,,,1197481677.91,定期报告,未审计,20230817,CNY,合并期末,2022-08-18T17:55:03
20220331,,3041180538.98,,,,,,,,,,,21671085.91,29790745.38,3092642370.27,2578221554.0,,,,,,312694022.51,85840461.65,70285545.46,3047041583.62,45600786.65,,,1541318.01,355490.83,,489173580.28,,,491070389.12,207248269.74,50198423.33,,,,387908898.15,645355591.22,-154285202.1,,,,,,,0.0,100123978.75,2459310.83,,1757061.71,104340351.29,-104340351.29,-47255.96,-213072022.7,1129397283.13,,,,,916325260.43,定期报告,未审计,20230427,CNY,合并期末,2022-04-17T17:35:04
20211231,,9336523105.82,,,,,,,,,,,126039341.87,148975798.19,9611538245.88,6944017869.09,,,,,,1101382437.53,270493379.44,452694667.36,8768588353.42,842949892.46,,,26298387.33,1796279.86,,277877037.21,,,305971704.4,675526414.44,241991663.51,,,,161186012.07,1078704090.02,-772732385.62,,331816370.39,79100490.0,317677234.54,,,649493604.93,2437952.0,170063984.44,,12546311.79,185048248.23,464445356.7,5945128.9,540607992.44,588789290.69,1129397283.13,588789290.69,,,1129397283.13,定期报告,是,20230330,CNY,合并期末,2022-04-14T19:55:04
