报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,13992000000.0,130938000000.0,,,,4101000000.0,,,,,30253000000.0,,,,,,,,,,,,,,,,,,2748000000.0,199632000000.0,203612000000.0,1991000000.0,,,226000000.0,,,,,,,,,18319000000.0,,,4345000000.0,,,,,,,,,2025000000.0,3176000000.0,2063000000.0,235757000000.0,-36125000000.0,,850276000000.0,9248000000.0,,,55000000.0,,,,,859579000000.0,865064000000.0,,,,,6463000000.0,,,871527000000.0,-11948000000.0,,,,,2500000000.0,,,,2500000000.0,30000000000.0,3335000000.0,,,,33761000000.0,-31261000000.0,-205000000.0,-79539000000.0,,,,,172383000000.0,92844000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:58:03
20251231,,,,309353000000.0,,,,58927000000.0,,,,,117089000000.0,,,,,,,,,,,,,,,,,,12944000000.0,498313000000.0,226777000000.0,5083000000.0,,,17285000000.0,26799000000.0,,,,,,,,78783000000.0,,,16298000000.0,,,,,,,,,32113000000.0,12613000000.0,8702000000.0,429250000000.0,69063000000.0,,3638093000000.0,52697000000.0,,,2437000000.0,,,,,3693227000000.0,3681806000000.0,,,,,16898000000.0,74000000.0,,3698778000000.0,-5551000000.0,,,,,36500000000.0,,,,56500000000.0,30000000000.0,14064000000.0,,,,46085000000.0,10415000000.0,-167000000.0,73760000000.0,172383000000.0,98623000000.0,,,98623000000.0,172383000000.0,定期报告,是,20260331,CNY,合并期末,2026-03-30T19:40:03
20250930,,,,165664000000.0,,,,81371000000.0,3664000000.0,,,,88165000000.0,,,,,,,,,,,,,,,,,,7567000000.0,347827000000.0,89107000000.0,,,,,6637000000.0,,,,,,,,60053000000.0,,,11843000000.0,,,,,,,,,59333000000.0,10825000000.0,696000000.0,258956000000.0,88871000000.0,,1991689000000.0,36563000000.0,,,640000000.0,,,,,2028892000000.0,2102749000000.0,,,,,8574000000.0,23000000.0,,2111346000000.0,-82454000000.0,,,,,30000000000.0,,,,30000000000.0,30000000000.0,12775000000.0,,,,44315000000.0,-14315000000.0,58000000.0,-7840000000.0,,,,,98623000000.0,90783000000.0,定期报告,未审计,20251024,CNY,合并期末,2025-10-23T18:16:04
20250630,,,,188886000000.0,,,,37515000000.0,5169000000.0,,,,59714000000.0,,,,,,,,,,,,,,,,,,4046000000.0,300990000000.0,63951000000.0,,,,,19615000000.0,,,,,,,,42827000000.0,,,8492000000.0,,,,,,,,,23392000000.0,6339000000.0,4496000000.0,169112000000.0,131878000000.0,,1840719000000.0,27021000000.0,,,657000000.0,,,,,1868397000000.0,1886192000000.0,,,,,6619000000.0,23000000.0,,1892834000000.0,-24437000000.0,,,,,10000000000.0,,,,10000000000.0,30000000000.0,11010000000.0,,,,41934000000.0,-31934000000.0,199000000.0,75706000000.0,174329000000.0,98623000000.0,,,98623000000.0,174329000000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T18:56:04
20250331,,,,134049000000.0,,,,18895000000.0,2794000000.0,,,,29673000000.0,,,,,,,,,,,,,,,,,,1634000000.0,215478000000.0,112564000000.0,4640000000.0,,,,5842000000.0,,,,,,,,23678000000.0,,,4073000000.0,,,,,,,,,21306000000.0,3722000000.0,2910000000.0,178735000000.0,36743000000.0,,564743000000.0,10701000000.0,,,466000000.0,,,,,575910000000.0,599070000000.0,,,,,1495000000.0,,,600565000000.0,-24655000000.0,,,,,,,,,0.0,20000000000.0,3765000000.0,,,,24286000000.0,-24286000000.0,98000000.0,-12100000000.0,,,,,98623000000.0,86523000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T18:18:04
20241231,,,17866000000.0,15611000000.0,,,,,,,,13764000000.0,125712000000.0,,,,,,,,,,,,,,,,,,14351000000.0,287749000000.0,82397000000.0,,,,16000000000.0,,,,19997000000.0,,,,,85564000000.0,,,16194000000.0,,,,,,,,,,13885000000.0,11217000000.0,245254000000.0,42495000000.0,,1844749000000.0,52628000000.0,,,940000000.0,,,,,1898317000000.0,1892793000000.0,,,,,16688000000.0,,,1909481000000.0,-11164000000.0,,,,,34000000000.0,,,,94000000000.0,71000000000.0,15702000000.0,,,,128707000000.0,-34707000000.0,-123000000.0,-3499000000.0,98623000000.0,102122000000.0,,,102122000000.0,98623000000.0,定期报告,是,20260331,CNY,合并期末,2025-04-17T20:58:04
20240930,,,10135000000.0,8114000000.0,,,,,,,,,95037000000.0,,,,,,,,,,,,,,,,,,6092000000.0,166633000000.0,56390000000.0,,,,14410000000.0,,,,380000000.0,,,,,63365000000.0,,,11634000000.0,,,,,,,,,12462000000.0,9679000000.0,5764000000.0,174084000000.0,-7451000000.0,,954676000000.0,39602000000.0,,,333000000.0,,,,,994611000000.0,941678000000.0,,,,,12945000000.0,,,954623000000.0,39988000000.0,,,,,34000000000.0,,,,94000000000.0,31000000000.0,13202000000.0,,,,85692000000.0,8308000000.0,-179000000.0,40666000000.0,,,,,102122000000.0,142788000000.0,定期报告,未审计,20251024,CNY,合并期末,2024-10-30T18:40:03
20240630,,,32831000000.0,50452000000.0,,,,,,,,143000000.0,66292000000.0,,,,,,,,,,,,,,,,,,14459000000.0,211951000000.0,63918000000.0,,,,9786000000.0,,,,65443000000.0,,,,,46121000000.0,,,7665000000.0,,,,,,,,,,8190000000.0,8490000000.0,209613000000.0,2338000000.0,,907831000000.0,28621000000.0,,,46000000.0,,,,,936498000000.0,894273000000.0,,,,,9444000000.0,,,903717000000.0,32781000000.0,,,,,34000000000.0,,,,74000000000.0,31000000000.0,11882000000.0,,,,83889000000.0,-9889000000.0,-270000000.0,24960000000.0,127082000000.0,102122000000.0,,,102122000000.0,127082000000.0,定期报告,未审计,20250829,CNY,合并期末,2024-08-30T21:35:04
20240331,,,6681000000.0,188646000000.0,,,15960000000.0,,149000000.0,,,4988000000.0,31672000000.0,,,,,,,,,,,,,,,,,,1341000000.0,249437000000.0,103109000000.0,,,,,,,,48392000000.0,,,,,22410000000.0,,,3739000000.0,,,,,,,,,,2546000000.0,912000000.0,222728000000.0,26709000000.0,,375645000000.0,11349000000.0,,,56000000.0,,,,,387050000000.0,398414000000.0,,,,,4489000000.0,,,402903000000.0,-15853000000.0,,,,,32000000000.0,,,,32000000000.0,29000000000.0,1560000000.0,,,,31061000000.0,939000000.0,-186000000.0,11609000000.0,,,,,102122000000.0,113731000000.0,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T16:10:02
20231231,,,51875000000.0,78827000000.0,,,5553000000.0,167091000000.0,24040000000.0,,,,127652000000.0,,,,,,,,,,,,,,,,,,5798000000.0,460836000000.0,65937000000.0,,,,,,,,,,,,,76869000000.0,,,15886000000.0,,,,,,,,,14290000000.0,17661000000.0,12149000000.0,207659000000.0,253177000000.0,,1276040000000.0,47100000000.0,,,73000000.0,,,,,1323213000000.0,1558046000000.0,,,,,32888000000.0,27000000.0,,1590961000000.0,-267748000000.0,,,,,131000000000.0,,,,131000000000.0,65000000000.0,15251000000.0,,,,102278000000.0,28722000000.0,264000000.0,14415000000.0,102122000000.0,87707000000.0,,,87707000000.0,102122000000.0,定期报告,是,20250418,CNY,合并期末,2024-04-29T17:00:03
