报告日,经营活动产生的现金流量,收到原保险合同保费取得的现金,再保险业务产生的现金流入,保户储金及投资款净增加额,客户存款和同业存入款项净增加,买入返售业务资金净减少额,卖出回购金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,处置交易性金融资产净增加额,保证金现金流入,收到的现金资产管理费收入,收到税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,支付原保险合同赔付款项的现金,支付再保业务产生的现金流出,支付保单红利的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,客户存款和同业存入款项净减少额,保户储金及投资款净减少额,拆入资金净减少额,卖出回购金融资产净减少额,买入返售业务资金净增加额,为交易目的而持有的金融资产净增加额,支付利息、手续费及佣金的现金,支付给职工以及为职工支付的现金,拆出资金净增加额,处置交易性金融资产的净减少额,保证金现金流出,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金,买入返售金融资产收到的现金,收到的其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,购买子公司及其他营业单位支付的现金净额,保户质押贷款净增加额,买入返售金融资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,卖出回购金融资产收到的现金,取得借款收到的现金,发行债券收到的现金,收到的其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,回购金融资产支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利,支付的其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加(减少)额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,736367000000.0,77000000.0,,139080000000.0,3274000000.0,4516000000.0,220569000000.0,,,,,,113205000000.0,1288867000000.0,365751000000.0,4921000000.0,,157973000000.0,383000000.0,,,42319000000.0,,,22129000000.0,125802000000.0,68038000000.0,,,,46736000000.0,142167000000.0,976219000000.0,312648000000.0,,1398176000000.0,155323000000.0,836000000.0,72000000.0,,7252000000.0,1561659000000.0,1591555000000.0,5417000000.0,,,,,1596972000000.0,-35313000000.0,,2972000000.0,,86924000000.0,734916000000.0,4409000000.0,829221000000.0,946979000000.0,66759000000.0,49756000000.0,4993000000.0,23265000000.0,1106529000000.0,-277308000000.0,4414000000.0,4441000000.0,,,,,444202000000.0,448643000000.0,定期报告,未审计,20241022,CNY,合并期末,2023-10-27T20:57:03
20230630,,529510000000.0,41000000.0,,134176000000.0,2471000000.0,13196000000.0,149034000000.0,,,,,,81025000000.0,928052000000.0,251444000000.0,2975000000.0,,151054000000.0,,,,3924000000.0,,,6233000000.0,82641000000.0,51047000000.0,,,,36259000000.0,126088000000.0,765755000000.0,162297000000.0,,1007288000000.0,103265000000.0,240000000.0,5000000.0,,5522000000.0,1116320000000.0,1151315000000.0,2881000000.0,,,,,1154196000000.0,-37876000000.0,,1670000000.0,,70760000000.0,530997000000.0,4253000000.0,607680000000.0,622472000000.0,19197000000.0,34814000000.0,4827000000.0,16406000000.0,711840000000.0,-104160000000.0,4856000000.0,25117000000.0,,,,,444202000000.0,469319000000.0,定期报告,未审计,20240823,CNY,合并期末,2023-08-29T21:17:02
20230331,,291893000000.0,22000000.0,,207960000000.0,,32767000000.0,74721000000.0,,22911000000.0,,,,50201000000.0,687132000000.0,137301000000.0,802000000.0,,129045000000.0,,,,10173000000.0,,713000000.0,,42632000000.0,30954000000.0,,,,10956000000.0,51824000000.0,477146000000.0,209986000000.0,,505052000000.0,44277000000.0,140000000.0,5000000.0,,409000000.0,549883000000.0,576028000000.0,1414000000.0,16000000.0,,,,577458000000.0,-27575000000.0,,16000000.0,,36799000000.0,189144000000.0,2965000000.0,228924000000.0,272266000000.0,19983000000.0,8183000000.0,2010000000.0,11098000000.0,328014000000.0,-99090000000.0,-940000000.0,82381000000.0,,,,,444202000000.0,526583000000.0,定期报告,未审计,20240424,CNY,合并期末,2023-04-26T23:32:05
20221231,,878955000000.0,63000000.0,19962000000.0,432986000000.0,588000000.0,,281451000000.0,,,,,,163030000000.0,1813278000000.0,419845000000.0,7084000000.0,18440000000.0,332746000000.0,21405000000.0,,,0.0,25252000000.0,,50694000000.0,153703000000.0,79911000000.0,39586000000.0,,,61276000000.0,140996000000.0,1336502000000.0,476776000000.0,,2008610000000.0,223927000000.0,568000000.0,507000000.0,,3783000000.0,2237395000000.0,2406664000000.0,8871000000.0,37620000000.0,10120000000.0,,,2453155000000.0,-215760000000.0,,3104000000.0,118241000000.0,186022000000.0,773258000000.0,19836000000.0,1102727000000.0,1206226000000.0,,77800000000.0,6472000000.0,27401000000.0,1333600000000.0,-230873000000.0,8580000000.0,38723000000.0,354238000000.0,350290000000.0,89964000000.0,55189000000.0,405479000000.0,444202000000.0,定期报告,是,20240322,CNY,合并期末,2023-03-16T02:37:04
20220930,,659014000000.0,239000000.0,19973000000.0,231793000000.0,2706000000.0,19986000000.0,210789000000.0,,13880000000.0,,,,156381000000.0,1323210000000.0,315612000000.0,5628000000.0,15310000000.0,284252000000.0,15230000000.0,,,42235000000.0,,,,113558000000.0,63412000000.0,,,,49079000000.0,94601000000.0,984467000000.0,338743000000.0,,1433585000000.0,162381000000.0,301000000.0,244000000.0,,3642000000.0,1600153000000.0,1848528000000.0,5535000000.0,,7069000000.0,,,1854063000000.0,-253910000000.0,,2371000000.0,166034000000.0,133274000000.0,600325000000.0,13434000000.0,916473000000.0,941971000000.0,,51896000000.0,4676000000.0,21124000000.0,1032860000000.0,-116387000000.0,8081000000.0,-23473000000.0,,,,,405479000000.0,382006000000.0,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T20:07:11
20220630,,459358000000.0,52000000.0,19509000000.0,310132000000.0,1899000000.0,,140580000000.0,,10834000000.0,,,,100608000000.0,1029732000000.0,210180000000.0,2906000000.0,12070000000.0,195133000000.0,13779000000.0,,,32463000000.0,26775000000.0,,,77818000000.0,47480000000.0,,,,37283000000.0,52016000000.0,717702000000.0,312030000000.0,,963353000000.0,109563000000.0,145000000.0,244000000.0,,5316000000.0,1078621000000.0,1327266000000.0,2836000000.0,,5354000000.0,,,1330102000000.0,-251481000000.0,,2355000000.0,180717000000.0,105528000000.0,433105000000.0,11045000000.0,733150000000.0,735910000000.0,,44808000000.0,2714000000.0,13606000000.0,808774000000.0,-75624000000.0,3572000000.0,-11503000000.0,,,,,405479000000.0,393976000000.0,定期报告,未审计,20230830,CNY,合并期末,2022-08-23T23:07:06
20220331,,253986000000.0,15000000.0,16378000000.0,194774000000.0,1016000000.0,,70321000000.0,,,,,,64565000000.0,651110000000.0,112610000000.0,717000000.0,9123000000.0,106012000000.0,10108000000.0,,,5832000000.0,41693000000.0,,21899000000.0,40677000000.0,29315000000.0,,,,11186000000.0,25311000000.0,410477000000.0,240633000000.0,,445012000000.0,49292000000.0,102000000.0,243000000.0,,1451000000.0,496100000000.0,642709000000.0,1219000000.0,,3182000000.0,,,643928000000.0,-147828000000.0,,179000000.0,96565000000.0,50409000000.0,246563000000.0,3851000000.0,397567000000.0,373775000000.0,,8641000000.0,2173000000.0,7945000000.0,402750000000.0,-5183000000.0,-1031000000.0,86591000000.0,,,,,405479000000.0,492070000000.0,定期报告,未审计,20230427,CNY,合并期末,2022-04-29T21:57:04
20211231,,787398000000.0,,21376000000.0,151908000000.0,,16037000000.0,269309000000.0,,,,,,150260000000.0,1434122000000.0,268717000000.0,8165000000.0,17925000000.0,454989000000.0,,,,1517000000.0,,221000000.0,77295000000.0,160341000000.0,80518000000.0,1517000000.0,,,57193000000.0,214053000000.0,1344006000000.0,90116000000.0,,2012477000000.0,233027000000.0,679000000.0,5234000000.0,,4003000000.0,2255420000000.0,2198579000000.0,12186000000.0,366000000.0,16356000000.0,,,2227487000000.0,27933000000.0,,14383000000.0,,197965000000.0,1252176000000.0,22718000000.0,1491542000000.0,1335187000000.0,169860000000.0,92829000000.0,5473000000.0,11309000000.0,1627954000000.0,-136412000000.0,-3260000000.0,-21623000000.0,348088000000.0,307812000000.0,55037000000.0,116936000000.0,424748000000.0,403125000000.0,定期报告,是,20230316,CNY,合并期末,2022-03-18T01:02:03
20210930,,579166000000.0,,23362000000.0,122194000000.0,25000000.0,,201396000000.0,9053000000.0,,,,,157205000000.0,1151054000000.0,196873000000.0,5400000000.0,14690000000.0,347640000000.0,,,,,7692000000.0,,72275000000.0,121107000000.0,63867000000.0,,,,44593000000.0,227187000000.0,1101324000000.0,49730000000.0,,1499107000000.0,171112000000.0,558000000.0,3925000000.0,,3225000000.0,1677927000000.0,1598657000000.0,9071000000.0,236000000.0,13208000000.0,,,1621172000000.0,56755000000.0,,6533000000.0,,165487000000.0,903627000000.0,17429000000.0,1093076000000.0,957351000000.0,118816000000.0,65880000000.0,4250000000.0,9429000000.0,1159877000000.0,-66801000000.0,-2106000000.0,37578000000.0,,,,,424748000000.0,462326000000.0,定期报告,未审计,20221027,CNY,合并期末,2021-10-27T20:22:04
20210630,,398949000000.0,,20795000000.0,101618000000.0,627000000.0,,133816000000.0,,,,,,135019000000.0,794105000000.0,127364000000.0,3057000000.0,11658000000.0,233340000000.0,13502000000.0,,,5572000000.0,31600000000.0,,13526000000.0,82240000000.0,47696000000.0,,,,34047000000.0,166952000000.0,774639000000.0,19466000000.0,,957961000000.0,112653000000.0,346000000.0,3596000000.0,,1159000000.0,1075715000000.0,1028677000000.0,6764000000.0,6000000.0,10044000000.0,,,1045491000000.0,30224000000.0,,6504000000.0,,118515000000.0,590225000000.0,6508000000.0,722552000000.0,583867000000.0,89001000000.0,53207000000.0,4038000000.0,7209000000.0,742134000000.0,-19582000000.0,-2645000000.0,27463000000.0,,,,,424748000000.0,452211000000.0,定期报告,未审计,20220824,CNY,合并期末,2021-08-26T23:02:04
20210331,,215367000000.0,,16865000000.0,72245000000.0,963000000.0,,65097000000.0,,23363000000.0,,,,64243000000.0,464844000000.0,67133000000.0,1453000000.0,8885000000.0,127370000000.0,15104000000.0,,,9768000000.0,15922000000.0,,,44569000000.0,30013000000.0,,,,12211000000.0,65123000000.0,399972000000.0,64872000000.0,,476743000000.0,53161000000.0,21000000.0,285000000.0,,674000000.0,530884000000.0,538997000000.0,4875000000.0,6000000.0,5641000000.0,,,549519000000.0,-18635000000.0,,2938000000.0,,52181000000.0,291569000000.0,4524000000.0,351212000000.0,316735000000.0,46360000000.0,12853000000.0,2296000000.0,1296000000.0,379401000000.0,-28189000000.0,-51000000.0,17997000000.0,,,,,424748000000.0,442745000000.0,定期报告,未审计,20220430,CNY,合并期末,2021-04-22T20:17:04
20201231,,809892000000.0,,45564000000.0,339148000000.0,1136000000.0,11198000000.0,255341000000.0,20242000000.0,,,,,210094000000.0,1731778000000.0,237019000000.0,4902000000.0,16355000000.0,413452000000.0,,,,,,,126865000000.0,191233000000.0,71907000000.0,,,,65785000000.0,261896000000.0,1419703000000.0,312075000000.0,,2036192000000.0,225084000000.0,390000000.0,1776000000.0,,3000000000.0,2266442000000.0,2680660000000.0,9995000000.0,978000000.0,21947000000.0,,,2713580000000.0,-447138000000.0,,37223000000.0,99242000000.0,183876000000.0,993850000000.0,11086000000.0,1325577000000.0,954298000000.0,994000000.0,85011000000.0,4833000000.0,7838000000.0,1064936000000.0,260641000000.0,-4296000000.0,121282000000.0,307812000000.0,208953000000.0,116936000000.0,94513000000.0,303466000000.0,424748000000.0,定期报告,是,20220318,CNY,合并期末,2021-02-03T20:22:03
20200930,,598592000000.0,,42169000000.0,179802000000.0,1461000000.0,67142000000.0,189689000000.0,33663000000.0,,,,,180769000000.0,1330220000000.0,175439000000.0,4086000000.0,13097000000.0,311000000000.0,,,,,,,76316000000.0,149386000000.0,56362000000.0,,,,50513000000.0,181992000000.0,1065907000000.0,264313000000.0,,1583885000000.0,161493000000.0,337000000.0,1851000000.0,,2442000000.0,1750008000000.0,2060694000000.0,5619000000.0,336000000.0,17058000000.0,,,2083707000000.0,-333699000000.0,,36130000000.0,72922000000.0,163946000000.0,697902000000.0,9606000000.0,983306000000.0,700509000000.0,,68595000000.0,2943000000.0,3578000000.0,777665000000.0,205641000000.0,-1771000000.0,134484000000.0,,,,,303466000000.0,437950000000.0,定期报告,未审计,20211028,CNY,合并期末,2020-10-27T22:47:03
20200630,,415229000000.0,,31063000000.0,79136000000.0,780000000.0,31673000000.0,121888000000.0,23715000000.0,,,,,151583000000.0,881753000000.0,111848000000.0,2377000000.0,10419000000.0,223289000000.0,,,,,,,79861000000.0,101834000000.0,42930000000.0,,,,37066000000.0,114083000000.0,751013000000.0,130740000000.0,,1061612000000.0,109118000000.0,300000000.0,,,1895000000.0,1172925000000.0,1388273000000.0,3311000000.0,50000000.0,12530000000.0,,,1404195000000.0,-231270000000.0,,35286000000.0,28394000000.0,121877000000.0,417157000000.0,5145000000.0,612559000000.0,398625000000.0,,53634000000.0,2724000000.0,1679000000.0,462759000000.0,149800000000.0,1198000000.0,50468000000.0,,,,,303466000000.0,353934000000.0,定期报告,未审计,20210827,CNY,合并期末,2020-08-28T02:12:04
20200331,,227165000000.0,,21739000000.0,140337000000.0,340000000.0,,58178000000.0,7486000000.0,,,,,68854000000.0,539451000000.0,50992000000.0,929000000.0,7849000000.0,130283000000.0,,,,,2459000000.0,,79632000000.0,52842000000.0,27284000000.0,,,,11043000000.0,37954000000.0,411250000000.0,128201000000.0,,486421000000.0,43555000000.0,399000000.0,1000000.0,,1826000000.0,532202000000.0,678264000000.0,1605000000.0,255000000.0,8268000000.0,,,688392000000.0,-156190000000.0,,32018000000.0,61262000000.0,35540000000.0,200457000000.0,761000000.0,333038000000.0,260928000000.0,,6665000000.0,697000000.0,924000000.0,274625000000.0,58413000000.0,1138000000.0,31562000000.0,,,,,303466000000.0,335028000000.0,定期报告,未审计,20210423,CNY,合并期末,2020-04-23T22:02:03
20191231,,792570000000.0,,43412000000.0,269020000000.0,342000000.0,23322000000.0,229656000000.0,,,,,,142283000000.0,1522780000000.0,222773000000.0,4334000000.0,14691000000.0,374919000000.0,,,,10698000000.0,,,49128000000.0,205262000000.0,74456000000.0,,,,77376000000.0,150959000000.0,1273335000000.0,249445000000.0,,1536435000000.0,183635000000.0,2506000000.0,2916000000.0,,1451000000.0,1726943000000.0,2066993000000.0,12210000000.0,396000000.0,27501000000.0,,,2107100000000.0,-380157000000.0,,28945000000.0,,210907000000.0,677834000000.0,1026000000.0,918712000000.0,671582000000.0,42779000000.0,69926000000.0,2157000000.0,5052000000.0,793635000000.0,125077000000.0,1077000000.0,-4558000000.0,208953000000.0,219959000000.0,94513000000.0,88065000000.0,308024000000.0,303466000000.0,定期报告,是,20210204,CNY,合并期末,2020-03-13T14:52:10
20190930,,586975000000.0,,37889000000.0,251585000000.0,,44441000000.0,169181000000.0,,,,,,146428000000.0,1265918000000.0,160748000000.0,2798000000.0,12140000000.0,204888000000.0,,,,5263000000.0,,739000000.0,31368000000.0,155295000000.0,57835000000.0,,,,62618000000.0,171533000000.0,935030000000.0,330888000000.0,,1120264000000.0,136885000000.0,2395000000.0,1095000000.0,,1009000000.0,1261674000000.0,1441634000000.0,6982000000.0,24000000.0,20878000000.0,,,1469494000000.0,-207820000000.0,,6071000000.0,,155923000000.0,367576000000.0,240000000.0,529810000000.0,460031000000.0,92247000000.0,67726000000.0,1797000000.0,6682000000.0,635983000000.0,-106173000000.0,3008000000.0,19903000000.0,,,,,308024000000.0,327927000000.0,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T14:52:10
20190630,,415647000000.0,,31629000000.0,90856000000.0,,26918000000.0,112941000000.0,,,,,,72760000000.0,767464000000.0,108094000000.0,2097000000.0,9841000000.0,106511000000.0,0.0,,,7465000000.0,,956000000.0,5318000000.0,103410000000.0,45138000000.0,,,,47084000000.0,109329000000.0,585611000000.0,181853000000.0,,679334000000.0,83680000000.0,1294000000.0,1468000000.0,,1192000000.0,767006000000.0,869679000000.0,4188000000.0,14000000.0,16095000000.0,,,889962000000.0,-122956000000.0,,4989000000.0,,96844000000.0,227748000000.0,280000000.0,329861000000.0,252603000000.0,90437000000.0,40964000000.0,1761000000.0,3587000000.0,395308000000.0,-65447000000.0,301000000.0,-6249000000.0,,,,,308024000000.0,301775000000.0,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T14:52:10
20190331,,243235000000.0,,21936000000.0,65836000000.0,,17013000000.0,45980000000.0,154000000.0,,,,,27458000000.0,476192000000.0,56682000000.0,885000000.0,7772000000.0,65094000000.0,,,,,,982000000.0,24961000000.0,39791000000.0,26521000000.0,,,,21757000000.0,54805000000.0,316118000000.0,160074000000.0,,351111000000.0,36001000000.0,1294000000.0,,,535000000.0,388941000000.0,414091000000.0,1463000000.0,385000000.0,9867000000.0,,,425806000000.0,-36865000000.0,,4888000000.0,,35566000000.0,78071000000.0,22000000.0,118547000000.0,99332000000.0,71809000000.0,6132000000.0,512000000.0,1262000000.0,178535000000.0,-59988000000.0,-1173000000.0,62048000000.0,,,,,308024000000.0,370072000000.0,定期报告,未审计,20200424,CNY,合并期末,2020-03-13T14:52:10
