报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,62227000000.0,142173000000.0,,,,,,,2418000000.0,14218000000.0,192773000000.0,,,,,,,,,,,,,,,,,,25781000000.0,439590000000.0,156072000000.0,383000000.0,,,23016000000.0,,,,22216000000.0,91000000.0,,,,58498000000.0,,,18115000000.0,,,,,,,,,,26113000000.0,19156000000.0,323660000000.0,115930000000.0,,313439000000.0,27943000000.0,,,146000000.0,,,,,341528000000.0,289326000000.0,,,,,2173000000.0,,,291499000000.0,50029000000.0,,,,,648989000000.0,,,,648989000000.0,727434000000.0,10581000000.0,3021000000.0,,,740012000000.0,-91023000000.0,3453000000.0,78389000000.0,,,,,222326000000.0,300715000000.0,定期报告,未审计,20241019,CNY,合并期末,2023-10-24T19:35:02
20230630,,,,141724000000.0,,,10851000000.0,,206000000.0,8788000000.0,1573000000.0,24377000000.0,130802000000.0,,,,,,,,,,,,,,,,,,24872000000.0,343193000000.0,149176000000.0,,,,,54090000000.0,,,8095000000.0,,,,,37952000000.0,,,13632000000.0,,,,,,,,,,21207000000.0,14800000000.0,298952000000.0,44241000000.0,,210727000000.0,19069000000.0,,,95000000.0,,,,,229891000000.0,190233000000.0,,,,,949000000.0,,,191182000000.0,38709000000.0,,,,,472827000000.0,,,,472827000000.0,469473000000.0,10509000000.0,2949000000.0,,,481391000000.0,-8564000000.0,3351000000.0,77737000000.0,3502000000.0,4162000000.0,296561000000.0,218164000000.0,222326000000.0,300063000000.0,定期报告,未审计,20240816,CNY,合并期末,2023-08-23T20:55:03
20230331,,,,207838000000.0,,,2429000000.0,,1509000000.0,17356000000.0,,36267000000.0,66183000000.0,,,,,,,,,,,,,,,,,,26139000000.0,357721000000.0,128555000000.0,,,,,62193000000.0,,,9555000000.0,,,931000000.0,,19466000000.0,,,9246000000.0,,,,,,,,,,4652000000.0,13967000000.0,248565000000.0,109156000000.0,,91756000000.0,8284000000.0,,,130000000.0,,,,,100170000000.0,92751000000.0,,,,,394000000.0,,,93145000000.0,7025000000.0,,,,,163457000000.0,,,,163457000000.0,208121000000.0,2772000000.0,743000000.0,,,211550000000.0,-48093000000.0,-779000000.0,67309000000.0,,,,,222326000000.0,289635000000.0,定期报告,未审计,20240420,CNY,合并期末,2023-04-24T18:50:04
20221231,,,43317000000.0,411157000000.0,,,,14710000000.0,,,,,248891000000.0,,,,,,,,,,,,,,,,,,53676000000.0,771751000000.0,332903000000.0,21405000000.0,,,52697000000.0,,,,,34333000000.0,,2018000000.0,,74373000000.0,,,21741000000.0,,,,,,,,,45987000000.0,27713000000.0,24009000000.0,637179000000.0,134572000000.0,,491914000000.0,38427000000.0,,,291000000.0,,,,,530632000000.0,509231000000.0,,,,,3543000000.0,,,512774000000.0,17858000000.0,,,,,679189000000.0,,,,679189000000.0,825906000000.0,11887000000.0,4613000000.0,,,840594000000.0,-161405000000.0,6079000000.0,-2896000000.0,4162000000.0,3685000000.0,218164000000.0,221537000000.0,225222000000.0,222326000000.0,定期报告,是,20240315,CNY,合并期末,2023-03-08T22:25:04
20220930,,,14583000000.0,209817000000.0,,,,6626000000.0,,27475000000.0,305000000.0,18141000000.0,185518000000.0,,,,,,,,,,,,,,,,,,86011000000.0,548476000000.0,284593000000.0,15230000000.0,,,45861000000.0,,,,,,,,,51836000000.0,,,17377000000.0,,,,,,,,,,21230000000.0,19831000000.0,455958000000.0,92518000000.0,,385544000000.0,28719000000.0,,,224000000.0,,,,,414487000000.0,398438000000.0,,,,,2435000000.0,,,400873000000.0,13614000000.0,,,,,518755000000.0,,,,518755000000.0,652211000000.0,9841000000.0,3387000000.0,,,664138000000.0,-145383000000.0,5746000000.0,-33505000000.0,,,,,225222000000.0,191717000000.0,定期报告,未审计,20231025,CNY,合并期末,2022-10-24T22:25:04
20220630,,,,298156000000.0,,,,7839000000.0,,,83000000.0,29122000000.0,123815000000.0,,,,,,,,,,,,,,,,,,64129000000.0,523144000000.0,195267000000.0,13779000000.0,,,38202000000.0,16766000000.0,,,,31203000000.0,,,,34288000000.0,,,13088000000.0,,,,,,,,,,16378000000.0,13690000000.0,372661000000.0,150483000000.0,,267658000000.0,20217000000.0,,,104000000.0,,,,,287979000000.0,298016000000.0,,,,,616000000.0,,,298632000000.0,-10653000000.0,,,,,381613000000.0,,,,381613000000.0,535451000000.0,5288000000.0,3259000000.0,,,542038000000.0,-160425000000.0,3078000000.0,-17517000000.0,3596000000.0,3685000000.0,204109000000.0,221537000000.0,225222000000.0,207705000000.0,定期报告,未审计,20230824,CNY,合并期末,2022-08-17T19:35:05
20220331,,,59701000000.0,186820000000.0,,,,3442000000.0,,,249000000.0,,62357000000.0,,,,,,,,,,,,,,,,,,47146000000.0,359715000000.0,107036000000.0,10108000000.0,,,8374000000.0,,,,,47591000000.0,,,,16614000000.0,,,9111000000.0,,,,,,,,,4966000000.0,3763000000.0,5025000000.0,212588000000.0,147127000000.0,,131168000000.0,8830000000.0,,,79000000.0,,,,,140077000000.0,144830000000.0,,,,,204000000.0,,,145034000000.0,-4957000000.0,,,,,223444000000.0,,,,223444000000.0,281719000000.0,3030000000.0,,,,285397000000.0,-61953000000.0,-477000000.0,79740000000.0,,,,,225222000000.0,304962000000.0,定期报告,未审计,20230425,CNY,合并期末,2022-04-26T19:05:04
20211231,,,23452000000.0,162932000000.0,,,10033000000.0,,3112000000.0,12495000000.0,,,230719000000.0,,,,,,,,,,,,,,,,,,43305000000.0,486048000000.0,447389000000.0,,,,,,,,8629000000.0,,,181000000.0,,70444000000.0,,,20560000000.0,,,,,,,,,68934000000.0,23411000000.0,39233000000.0,678781000000.0,-192733000000.0,,483160000000.0,36017000000.0,,,559000000.0,,,,,519736000000.0,553577000000.0,,,,,6614000000.0,,,560191000000.0,-40455000000.0,,,,,1112799000000.0,,,,1112799000000.0,917740000000.0,11237000000.0,4895000000.0,,,931735000000.0,181064000000.0,-1604000000.0,-53728000000.0,3685000000.0,3805000000.0,221537000000.0,275145000000.0,278950000000.0,225222000000.0,定期报告,是,20230309,CNY,合并期末,2022-03-09T19:35:04
20210930,,,48738000000.0,126314000000.0,,,1697000000.0,,8211000000.0,,130000000.0,,171951000000.0,,,,,,,,,,,,,,,,,,38679000000.0,395720000000.0,341294000000.0,,,,,,,,158000000.0,10214000000.0,,,,50850000000.0,,,16350000000.0,,,,,,,,,55538000000.0,18147000000.0,28977000000.0,521528000000.0,-125808000000.0,,357583000000.0,25073000000.0,,,533000000.0,,,,,383189000000.0,407095000000.0,,,,,5933000000.0,,,413028000000.0,-29839000000.0,,,,,789120000000.0,,,,789120000000.0,625691000000.0,8803000000.0,3281000000.0,,,636493000000.0,152627000000.0,-1142000000.0,-4162000000.0,,,,,278950000000.0,274788000000.0,定期报告,未审计,20221025,CNY,合并期末,2021-10-20T18:25:04
20210630,,,,102891000000.0,,,,,1173000000.0,,,,114693000000.0,,,,,,,,,,,,,,,,,,37510000000.0,256267000000.0,227658000000.0,13502000000.0,,,,2001000000.0,,,7745000000.0,35316000000.0,,152000000.0,,32984000000.0,,,12357000000.0,,,,,,,,,5813000000.0,13495000000.0,21216000000.0,372239000000.0,-115972000000.0,,220387000000.0,17713000000.0,,,331000000.0,,,,,238431000000.0,246627000000.0,,,,,4310000000.0,,,250937000000.0,-12506000000.0,,,,,522751000000.0,,,,522751000000.0,364215000000.0,8506000000.0,2984000000.0,,,374052000000.0,148699000000.0,-1054000000.0,19167000000.0,3775000000.0,3805000000.0,294342000000.0,275145000000.0,278950000000.0,298117000000.0,定期报告,未审计,20220818,CNY,合并期末,2021-08-19T18:25:03
20210331,,,,75498000000.0,,,,,7009000000.0,,10000000.0,27243000000.0,57614000000.0,,,,,,,,,,,,,,,,,,33618000000.0,200992000000.0,121222000000.0,15104000000.0,,,,120000000.0,,,16777000000.0,17825000000.0,,,,17478000000.0,,,8617000000.0,,,,,,,,,,2705000000.0,12697000000.0,212545000000.0,-11553000000.0,,89125000000.0,7807000000.0,,,15000000.0,,,,,96947000000.0,106909000000.0,,,,,3550000000.0,,,110459000000.0,-13512000000.0,,,,,257625000000.0,,,,257625000000.0,225268000000.0,2112000000.0,83000000.0,,95000000.0,228136000000.0,29489000000.0,17000000.0,4441000000.0,,,,,278950000000.0,283391000000.0,定期报告,未审计,20220427,CNY,合并期末,2021-04-20T18:40:03
20201231,,,11012000000.0,335675000000.0,,,20946000000.0,15140000000.0,5302000000.0,,57000000.0,,218484000000.0,,,,,,,,,,,,,,,,,,46996000000.0,653612000000.0,405611000000.0,,,,,,,,,4602000000.0,,,,80185000000.0,,,17829000000.0,,,,,,,,,113364000000.0,24525000000.0,23657000000.0,669773000000.0,-16161000000.0,,661967000000.0,36942000000.0,,,377000000.0,,,,,699286000000.0,679852000000.0,,,,,3490000000.0,,,683342000000.0,15944000000.0,,,,,806570000000.0,,,,806570000000.0,690400000000.0,9904000000.0,3980000000.0,,,703169000000.0,103401000000.0,-3292000000.0,99892000000.0,3805000000.0,5459000000.0,275145000000.0,173599000000.0,179058000000.0,278950000000.0,定期报告,是,20220310,CNY,合并期末,2021-02-01T19:55:03
20200930,,,8850000000.0,167697000000.0,,,27937000000.0,29450000000.0,4414000000.0,54788000000.0,56000000.0,,163285000000.0,,,,,,,,,,,,,,,,,,56190000000.0,512667000000.0,303639000000.0,,,,,,,,,,,,,60963000000.0,,,14058000000.0,,,,,,,,,64530000000.0,20380000000.0,18399000000.0,481969000000.0,30698000000.0,,534695000000.0,28947000000.0,,,254000000.0,,,,,563896000000.0,546126000000.0,,,,,1695000000.0,,,547821000000.0,16075000000.0,,,,,589968000000.0,,,,589968000000.0,511450000000.0,7758000000.0,2654000000.0,,,521324000000.0,68644000000.0,-1404000000.0,114013000000.0,,,,,179058000000.0,293071000000.0,定期报告,未审计,20211021,CNY,合并期末,2020-10-21T20:35:03
20200630,,,6205000000.0,72998000000.0,,,20481000000.0,8643000000.0,15272000000.0,21148000000.0,56000000.0,,106146000000.0,,,,,,,,,,,,,,,,,,71259000000.0,322208000000.0,205716000000.0,,,,,,,,,,,,,40375000000.0,,,10514000000.0,,,,,,,,,64897000000.0,15380000000.0,10992000000.0,347874000000.0,-25666000000.0,,371209000000.0,19644000000.0,,,114000000.0,,,,,390967000000.0,390977000000.0,,,,,782000000.0,,,391759000000.0,-792000000.0,,,,,352424000000.0,,,,352424000000.0,299680000000.0,7128000000.0,2024000000.0,,,308231000000.0,44193000000.0,862000000.0,18597000000.0,4878000000.0,5459000000.0,192777000000.0,173599000000.0,179058000000.0,197655000000.0,定期报告,未审计,20210820,CNY,合并期末,2020-08-27T22:10:03
20200331,,,9131000000.0,138870000000.0,,,6221000000.0,,10585000000.0,,56000000.0,,50778000000.0,,,,,,,,,,,,,,,,,,49302000000.0,264943000000.0,129873000000.0,,,,,,,,2899000000.0,14821000000.0,,,,19922000000.0,,,7415000000.0,,,,,,,,,61996000000.0,2214000000.0,7797000000.0,246937000000.0,18006000000.0,,176130000000.0,9177000000.0,,,404000000.0,,,,,185711000000.0,187540000000.0,,,,,551000000.0,,,188091000000.0,-2380000000.0,,,,,196571000000.0,,,,196571000000.0,212630000000.0,874000000.0,,,17000000.0,214027000000.0,-17456000000.0,612000000.0,-1218000000.0,,,,,179058000000.0,177840000000.0,定期报告,未审计,20210421,CNY,合并期末,2020-04-20T19:40:03
20191231,,,,285850000000.0,,,19864000000.0,1311000000.0,,32189000000.0,87000000.0,,201527000000.0,,,,,,,,,,,,,,,,,,46386000000.0,587214000000.0,374197000000.0,,,,12209000000.0,36303000000.0,,,,,,,,80989000000.0,,,18090000000.0,,,,,,,,,56489000000.0,22879000000.0,26083000000.0,627239000000.0,-40025000000.0,,435711000000.0,30934000000.0,,,164000000.0,,,,,466809000000.0,565312000000.0,,,,,3553000000.0,,,568865000000.0,-102056000000.0,,,,,609328000000.0,,,,609328000000.0,441513000000.0,7195000000.0,3831000000.0,,,450661000000.0,158667000000.0,671000000.0,17257000000.0,5459000000.0,5015000000.0,173599000000.0,156786000000.0,161801000000.0,179058000000.0,定期报告,是,20210202,CNY,合并期末,2020-03-13T14:55:27
20190930,,,,203792000000.0,,,16531000000.0,827000000.0,,45212000000.0,135000000.0,,148245000000.0,,,,,,,,,,,,,,,,,,48915000000.0,463657000000.0,188571000000.0,,,,6090000000.0,33154000000.0,,,,,,,,60463000000.0,,,14522000000.0,,,,,,,,,35902000000.0,18312000000.0,22163000000.0,379177000000.0,84480000000.0,,332361000000.0,22673000000.0,,,87000000.0,,,,,355121000000.0,432052000000.0,,,,,1878000000.0,,,433930000000.0,-78809000000.0,,,,,300671000000.0,,,,300671000000.0,303984000000.0,5861000000.0,2497000000.0,,,311198000000.0,-10527000000.0,1811000000.0,-3045000000.0,,,,,161801000000.0,158756000000.0,定期报告,未审计,20201022,CNY,合并期末,2020-03-13T14:55:27
20190630,,,,100883000000.0,,,10249000000.0,,,23069000000.0,97000000.0,,98694000000.0,,,,,,,,,,,,,,,,,,9726000000.0,242718000000.0,106921000000.0,,,,1564000000.0,13220000000.0,,,8101000000.0,,,,,37547000000.0,,,11236000000.0,,,,,,,,,3720000000.0,14174000000.0,19803000000.0,216286000000.0,26432000000.0,,152078000000.0,15259000000.0,,,60000000.0,,,,,167397000000.0,220848000000.0,,,,,958000000.0,,,221806000000.0,-54409000000.0,,,,,184553000000.0,,,,184553000000.0,150940000000.0,5163000000.0,1799000000.0,,,156828000000.0,27725000000.0,31000000.0,-221000000.0,5143000000.0,5015000000.0,156437000000.0,156786000000.0,161801000000.0,161580000000.0,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T14:55:27
20190331,,,,69010000000.0,,,50811000000.0,,2613000000.0,13515000000.0,48000000.0,,50004000000.0,,,,,,,,,,,,,,,,,,1790000000.0,187791000000.0,65841000000.0,,,,,7715000000.0,,,2959000000.0,,,,,17111000000.0,,,7595000000.0,,,,,,,,,22611000000.0,5347000000.0,5428000000.0,134607000000.0,53184000000.0,,105313000000.0,7500000000.0,,,238000000.0,,,,,113051000000.0,144432000000.0,,,,,409000000.0,,,144841000000.0,-31790000000.0,,,,,78154000000.0,,,,78154000000.0,57720000000.0,1511000000.0,637000000.0,,,59231000000.0,18923000000.0,-1155000000.0,39162000000.0,,,,,161801000000.0,200963000000.0,定期报告,未审计,20200421,CNY,合并期末,2020-03-13T14:55:27
