报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,23752128305.42,,,,,,,,5199955.0,,,902940.77,111206061.78,23894784984.54,20179687615.78,,,,48011.72,,1887429229.42,134227967.83,394604275.6,22605731233.85,1289053750.69,,537685115.87,2792323.75,802519709.21,,,,,1342997148.83,2493241904.85,894815652.99,,,,,3388057557.84,-2045060409.01,,,,5369120992.75,,,5369120992.75,1886031059.18,166465642.04,2720947.13,938456773.32,2990953474.54,2378167518.21,-1008476.29,1621152383.6,3233808562.07,,,,,4854960945.67,定期报告,未审计,20260422,CNY,合并期末,2026-04-21T18:40:03
20251231,,101486883391.95,0.0,10051274.82,0.0,0.0,0.0,0.0,,40138929.92,0.0,0.0,30867063.73,2900361528.48,104523857003.45,80043778488.17,0.0,0.0,0.0,831424.9,0.0,8257307462.29,586785373.96,3827708568.31,92716411317.63,11807445685.82,,5965881529.1,188968919.14,3562581865.39,0.0,63600.0,,,9717495913.63,10737358062.01,2040431043.07,0.0,119772961.36,,399398.0,12897961464.44,-3180465550.81,,14077622.8,14077622.8,706086122.87,,435379756.1,1155543501.77,7776195591.51,4070518710.27,360061351.19,2785027232.19,14631741533.97,-13476198032.2,-8588110.31,-4857806007.5,8091614569.57,3233808562.07,8091614569.57,,,3233808562.07,定期报告,是,20260422,CNY,合并期末,2026-04-21T18:40:03
20250930,,74176846242.77,,8129955.82,,,,,,31652818.47,,,24163519.01,1110499884.54,75429175546.88,58571205523.19,,,,772479.53,,6489935038.45,360887206.53,1807728102.19,67230528349.89,8198647196.99,,4729429989.32,125786974.49,2788682806.4,,,,,7643899770.21,7533944825.68,3052220847.06,,119772961.36,,,10705938634.1,-3062038863.89,,13875112.0,13875112.0,704740468.2,,432596520.8,1151212101.0,6068745392.48,2073027389.03,351284670.06,2472679466.39,10614452247.9,-9463240146.9,-1799012.46,-4328430826.26,8091614569.57,,,,,3763183743.31,定期报告,未审计,20251022,CNY,合并期末,2025-10-21T20:07:44
20250630,,48817864076.55,0.0,129955.82,0.0,0.0,0.0,0.0,,25892495.17,0.0,0.0,16927635.42,902590310.36,49881434910.23,37316507223.03,0.0,0.0,0.0,519431.07,0.0,4691849463.52,216864289.46,1190286079.31,43416026486.39,6465408423.84,,3625576608.66,89718139.62,1771073336.47,0.0,0.0,,,5486368084.75,4743486920.87,2596243855.9,0.0,119772961.36,,0.0,7459503738.13,-1973135653.38,,11748512.0,11748512.0,686975392.98,,432596520.8,1131320425.78,5293081052.43,1920651155.06,295135829.09,2161399637.44,9375131844.93,-8243811419.15,-2299997.76,-3753838646.45,8091614569.57,4337775923.12,8091614569.57,,,4337775923.12,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:42:06
20250331,,23950776732.02,,129955.82,,,,,,15771219.28,,,5341841.6,136170611.85,24110196729.76,17944171695.92,,,,248147.99,,1912760842.82,96484234.15,474066601.06,20427731521.94,3682465207.82,,1634048758.21,32523591.41,820719935.66,,,,,2487292285.28,2382022780.23,2354476184.55,,3747564.91,,,4740246529.69,-2252954244.41,,9298512.0,9298512.0,630997600.92,,,640296112.92,1564266765.79,234838024.46,5223185.62,224240659.39,2023345449.64,-1383049336.72,-1293737.56,45167889.13,8091648519.97,,,,,8136816409.1,定期报告,未审计,20260422,CNY,合并期末,2025-04-23T21:48:06
20241231,,103213521359.64,0.0,39870044.18,0.0,0.0,0.0,0.0,,58538208.07,0.0,0.0,24846034.33,3639497332.41,106976272978.63,75395491579.89,0.0,158311691.47,0.0,382647.41,0.0,7389534143.73,515571850.59,3910110000.89,87369401913.98,19606871064.65,,2680832514.17,132066254.0,3566699703.85,9001733.0,0.0,,,6388600205.02,9167562601.22,4799023946.69,0.0,0.0,,0.0,13966586547.91,-7577986342.89,,127375723.76,127375723.76,10101801875.4,,373153513.18,10602331112.34,17120934659.9,2483080295.4,201966244.98,1407805148.32,21011820103.62,-10409488991.28,-59869.85,1619335860.63,6472278708.94,8091614569.57,6472278708.94,,,8091614569.57,定期报告,是,20260422,CNY,合并期末,2025-04-23T20:56:04
20240930,,74081657715.37,,38970044.18,,,,,,34265868.4,,,20158881.3,1550892548.02,75725945057.27,55400615326.38,,142494398.5,,289661.38,,5674789059.83,370905352.4,1563259118.01,63152352916.5,12573592140.77,,2309693056.45,111156746.5,2625707701.47,3762076.19,,,,5050319580.61,6489312118.14,4226234952.57,,0.0,,,10715547070.71,-5665227490.1,,120375723.76,120375723.76,10031769044.11,,350317530.0,10502462297.87,14437805635.98,1348745408.25,174870257.62,904055423.15,16690606467.38,-6188144169.51,287995.28,720508476.44,6472278708.94,,,,,7192787185.38,定期报告,未审计,20251022,CNY,合并期末,2024-10-22T19:50:09
20240630,,45944773622.58,,16528392.1,0.0,0.0,0.0,0.0,,17455833.72,0.0,0.0,13471919.86,1098979224.84,47091208993.1,36167760420.43,0.0,94845703.32,0.0,102158.65,0.0,3868593795.52,241945195.14,1061832162.72,41435079435.78,5656129557.32,,1609593832.81,83094166.79,1613541274.53,3762076.19,0.0,,,3309991350.32,4229535300.33,2469134995.27,0.0,0.0,,0.0,6698670295.6,-3388678945.28,,117213640.0,117213640.0,9720905522.99,,345817530.0,10183936692.99,11471755635.55,1205125164.2,137087225.2,393433808.38,13070314608.13,-2886377915.14,260489.35,-618666813.75,6472278708.94,5853611895.19,6472278708.94,,,5853611895.19,定期报告,未审计,20250828,CNY,合并期末,2024-08-26T19:50:10
20240331,,21399015506.94,,3354764.4,,,,,,1358875.46,,,6767725.41,486630270.01,21897127142.22,17123281011.74,,35775249.97,,13738.25,,1894133005.08,106182662.1,478246319.44,19637631986.58,2259495155.64,,1268798923.21,28759076.62,767344247.35,0.0,0.0,,,2064902247.18,2223366296.49,1390000000.0,,0.0,,0.0,3613366296.49,-1548464049.31,,1000000.0,1000000.0,7111257896.86,,0.0,7112257896.86,4054209587.49,274604434.65,65960643.02,205479535.23,4534293557.37,2577964339.49,200109.04,3289195554.86,6124141385.0,,,,,9413336939.86,定期报告,未审计,20250424,CNY,合并期末,2025-04-23T20:56:04
20231231,,87701437491.89,0.0,0.0,0.0,0.0,0.0,0.0,,18487931.07,0.0,0.0,32463486.2,3652054790.47,91404443699.63,72317120482.95,0.0,35714437.02,0.0,263363.17,0.0,7671804988.39,629461684.78,3155792520.89,83810507854.2,7593935845.43,,5736224846.95,214380745.39,3525528665.79,368922988.29,0.0,,,9845057246.42,9774628961.17,3308791162.01,0.0,76301612.17,,0.0,13159721735.35,-3314664488.93,,1925976402.41,1068501297.05,10067051603.78,,194859699.74,12187887705.93,12700884081.18,2424878326.48,274871726.5,1637925119.76,16763687527.42,-4575799821.49,2834157.7,-293694307.29,6417835692.29,6124141385.0,6417835692.29,,,6124141385.0,定期报告,是,20250424,CNY,合并期末,2024-04-28T20:10:06
