报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,149056000000.0,2606644000000.0,,,,100924000000.0,,,231680000000.0,10687000000.0,859304000000.0,,,,,,,,,,,,,,,,,,315059000000.0,4275969000000.0,2444623000000.0,106216000000.0,,,56794000000.0,,,,,155796000000.0,,,,456001000000.0,,,90890000000.0,,,,,,,,,,118835000000.0,364964000000.0,3798763000000.0,477206000000.0,,1079562000000.0,205974000000.0,,,2865000000.0,,2228000000.0,,,1290629000000.0,1989505000000.0,,,,,12748000000.0,457000000.0,,2002710000000.0,-712081000000.0,,1303000000.0,,,96979000000.0,,,,98282000000.0,60148000000.0,116637000000.0,18103000000.0,,4693000000.0,181478000000.0,-83196000000.0,15535000000.0,-302536000000.0,841116000000.0,1143652000000.0,,,1143652000000.0,841116000000.0,定期报告,未审计,20241031,CNY,合并期末,2023-10-26T20:40:03
20230630,,,111155000000.0,3267054000000.0,,,,64117000000.0,,,,17047000000.0,573199000000.0,,,,,,,,,,,,,,,,,,68091000000.0,4213842000000.0,1896578000000.0,142401000000.0,,,49064000000.0,,,,,88685000000.0,,370328000000.0,,305283000000.0,,,61141000000.0,,,,,,,,,,102229000000.0,315492000000.0,3399227000000.0,814615000000.0,,763253000000.0,132850000000.0,,,1697000000.0,,352000000.0,,,898152000000.0,1463109000000.0,,,,,6139000000.0,142000000.0,,1469390000000.0,-571238000000.0,,1230000000.0,,,32992000000.0,,,,34222000000.0,13730000000.0,7081000000.0,7081000000.0,,3708000000.0,24519000000.0,9703000000.0,15736000000.0,268816000000.0,1412468000000.0,1143652000000.0,,,1143652000000.0,1412468000000.0,定期报告,未审计,20240831,CNY,合并期末,2023-08-23T20:20:02
20230331,,,42710000000.0,2351388000000.0,,,,67744000000.0,,,,,289155000000.0,,,,,,,,,,,,,,,,,,23889000000.0,2790346000000.0,1340907000000.0,110994000000.0,,,12938000000.0,,,,,115173000000.0,,318898000000.0,,163535000000.0,,,32479000000.0,,,,,,,,,1122000000.0,64012000000.0,202897000000.0,2419559000000.0,370787000000.0,,280397000000.0,55436000000.0,,,515000000.0,,,,,336348000000.0,603333000000.0,,,,,1343000000.0,54000000.0,,604730000000.0,-268382000000.0,,,,,30968000000.0,,,,30968000000.0,7000000000.0,2967000000.0,2967000000.0,,1679000000.0,11646000000.0,19322000000.0,-1151000000.0,120576000000.0,1264228000000.0,1143652000000.0,,,1143652000000.0,1264228000000.0,定期报告,未审计,20240430,CNY,合并期末,2023-04-29T02:35:04
20221231,,,86362000000.0,3155433000000.0,,,,41405000000.0,,207137000000.0,,,1091473000000.0,,,,,,,,,,,,,,,,,,283412000000.0,5149386000000.0,2371221000000.0,152657000000.0,,,175859000000.0,,,,,,,490627000000.0,,469199000000.0,,,118518000000.0,,,,,,,,,17420000000.0,135901000000.0,239565000000.0,4170967000000.0,978419000000.0,,1795566000000.0,251007000000.0,,,3743000000.0,,,,,2050316000000.0,2674813000000.0,,,,,23751000000.0,3420000000.0,,2701984000000.0,-651668000000.0,,,,,145495000000.0,,,,185486000000.0,62388000000.0,118224000000.0,22369000000.0,,7964000000.0,191911000000.0,-6425000000.0,17726000000.0,338052000000.0,1143652000000.0,805600000000.0,,,805600000000.0,1143652000000.0,定期报告,是,20240329,CNY,合并期末,2023-03-29T23:35:04
20220930,,,30765000000.0,3050696000000.0,,,,34324000000.0,,39361000000.0,,,806220000000.0,,,,,,,,,,,,,,,,,,115575000000.0,4426146000000.0,2036001000000.0,121611000000.0,,,98872000000.0,,,,,,,566074000000.0,,360142000000.0,,,83970000000.0,,,,,,,,,6784000000.0,118938000000.0,209489000000.0,3601881000000.0,824265000000.0,,1286195000000.0,190607000000.0,,,3593000000.0,,,,,1480395000000.0,2028896000000.0,,,,,11758000000.0,2165000000.0,,2042819000000.0,-562424000000.0,,,,,94769000000.0,,,,134760000000.0,14565000000.0,104689000000.0,13631000000.0,,5060000000.0,127649000000.0,7111000000.0,34253000000.0,303205000000.0,1108805000000.0,805600000000.0,,,805600000000.0,1108805000000.0,定期报告,未审计,20231027,CNY,合并期末,2022-10-28T23:45:04
20220630,,,85308000000.0,2560015000000.0,,,,70268000000.0,,56737000000.0,,,535217000000.0,,,,,,,,,,,,,,,,,,87482000000.0,3722248000000.0,1554164000000.0,107212000000.0,,,102470000000.0,,,,,,,568938000000.0,,232698000000.0,,,57120000000.0,,,,,,,,,1243000000.0,100316000000.0,182586000000.0,2906747000000.0,815501000000.0,,654381000000.0,120534000000.0,,,1546000000.0,,,,,776461000000.0,1444931000000.0,,,,,8380000000.0,1835000000.0,,1455146000000.0,-678685000000.0,,,,,94761000000.0,,,,94761000000.0,7628000000.0,3078000000.0,3035000000.0,,3917000000.0,17958000000.0,76803000000.0,18259000000.0,231878000000.0,1037478000000.0,805600000000.0,,,805600000000.0,1037478000000.0,定期报告,未审计,20230824,CNY,合并期末,2022-08-30T22:50:05
20220331,,,39688000000.0,1473271000000.0,,,,83549000000.0,38083000000.0,6697000000.0,,,269791000000.0,,,,,,,,,,,,,,,,,,41788000000.0,1958637000000.0,944118000000.0,111577000000.0,,,23754000000.0,,,,,,,86282000000.0,,102768000000.0,,,30591000000.0,,,,,,,,,15898000000.0,14729000000.0,148980000000.0,1478697000000.0,479940000000.0,,442361000000.0,47953000000.0,,,415000000.0,,,,,490729000000.0,720333000000.0,,,,,6170000000.0,1758000000.0,,728261000000.0,-237532000000.0,,,,,14687000000.0,,,,14687000000.0,802000000.0,2173000000.0,2173000000.0,,1945000000.0,4920000000.0,9767000000.0,-659000000.0,251516000000.0,1057116000000.0,805600000000.0,,,805600000000.0,1057116000000.0,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T22:55:03
20211231,,,,1706255000000.0,,,368327000000.0,,86583000000.0,,52784000000.0,47290000000.0,1012951000000.0,,,,,,,,,,,,,,,,,,124483000000.0,3664497000000.0,2125561000000.0,,,,,93844000000.0,,,45999000000.0,22366000000.0,,,,385088000000.0,,,112889000000.0,,,,,,,,,,130027000000.0,287373000000.0,3227779000000.0,436718000000.0,,1891859000000.0,236568000000.0,,,2953000000.0,,,,,2131380000000.0,2623732000000.0,,,,,21235000000.0,4961000000.0,,2649928000000.0,-518548000000.0,,771000000.0,,,210676000000.0,,,,211447000000.0,81899000000.0,104169000000.0,17805000000.0,,9256000000.0,195324000000.0,16123000000.0,-7624000000.0,-73331000000.0,805600000000.0,878931000000.0,,,878931000000.0,805600000000.0,定期报告,是,20230330,CNY,合并期末,2022-03-30T01:05:04
20210930,,,,1811275000000.0,,,221972000000.0,16061000000.0,130232000000.0,,,42356000000.0,750048000000.0,,,,,,,,,,,,,,,,,,56603000000.0,3125190000000.0,1733399000000.0,,,,,91922000000.0,,,,22186000000.0,,36679000000.0,,284881000000.0,,,80587000000.0,,,,,,,,,,116113000000.0,279817000000.0,2651965000000.0,473225000000.0,,1446109000000.0,185737000000.0,,,4224000000.0,,,,,1636070000000.0,1918275000000.0,,,,,9111000000.0,2522000000.0,,1929908000000.0,-293838000000.0,,770000000.0,,,138626000000.0,,,,139396000000.0,34866000000.0,91383000000.0,9779000000.0,,4108000000.0,130357000000.0,9039000000.0,-4459000000.0,183967000000.0,1062898000000.0,878931000000.0,,,878931000000.0,1062898000000.0,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T21:35:05
20210630,,,,1512541000000.0,,,67846000000.0,19702000000.0,6791000000.0,59138000000.0,,5879000000.0,503464000000.0,,,,,,,,,,,,,,,,,,41567000000.0,2255449000000.0,1365735000000.0,,,,,20583000000.0,,,,,,103211000000.0,,177258000000.0,,,54665000000.0,,,,,,,,,,100874000000.0,240501000000.0,2083290000000.0,172159000000.0,,1000396000000.0,111886000000.0,,,1049000000.0,,,,,1113331000000.0,1287737000000.0,,,,,5422000000.0,1440000000.0,,1294599000000.0,-181268000000.0,,770000000.0,,,54102000000.0,,,,54872000000.0,18203000000.0,2393000000.0,2293000000.0,,3317000000.0,23913000000.0,30959000000.0,-4623000000.0,17227000000.0,896158000000.0,878931000000.0,,,878931000000.0,896158000000.0,定期报告,未审计,20220831,CNY,合并期末,2021-08-27T22:20:04
20210331,,,,1130203000000.0,,,,86272000000.0,,,123691000000.0,5042000000.0,254508000000.0,,,,,,,,,,,,,,,,,,25015000000.0,1679606000000.0,892630000000.0,82317000000.0,,,3301000000.0,15728000000.0,,,,28681000000.0,,,,99365000000.0,,,29242000000.0,,,,,,,,,,19557000000.0,210567000000.0,1426241000000.0,253365000000.0,,476112000000.0,44326000000.0,,,804000000.0,,,,,521242000000.0,594256000000.0,,,,,2174000000.0,469000000.0,,596899000000.0,-75657000000.0,,,,,26000000000.0,,,,26000000000.0,4070000000.0,1170000000.0,1170000000.0,,1709000000.0,6949000000.0,19051000000.0,793000000.0,197552000000.0,1076483000000.0,878931000000.0,,,878931000000.0,1076483000000.0,定期报告,未审计,20220430,CNY,合并期末,2021-04-28T21:40:04
20201231,,,230568000000.0,2519121000000.0,,,,,144967000000.0,,,58482000000.0,942039000000.0,,,,,,,,,,,,,,,,,,243256000000.0,4138433000000.0,1917020000000.0,392876000000.0,,,,,,,152997000000.0,56949000000.0,,45096000000.0,,346610000000.0,,,107878000000.0,,,,,,,,,,129706000000.0,225452000000.0,3557748000000.0,580685000000.0,,2160828000000.0,208372000000.0,,,1630000000.0,,,,,2370830000000.0,2982229000000.0,,,,,25743000000.0,4995000000.0,21000000.0,3012988000000.0,-642158000000.0,,676000000.0,,,118103000000.0,,,,118779000000.0,79240000000.0,102028000000.0,15888000000.0,,7494000000.0,208739000000.0,-89960000000.0,-21976000000.0,-173409000000.0,878931000000.0,1052340000000.0,,,1052340000000.0,878931000000.0,定期报告,是,20220330,CNY,合并期末,2021-03-27T00:25:03
20200930,,,197775000000.0,2616386000000.0,,,,,85154000000.0,,,39892000000.0,701244000000.0,,,,,,,,,,,,,,,,,,108014000000.0,3845896000000.0,1743394000000.0,384227000000.0,,,,,,,108761000000.0,79296000000.0,,140138000000.0,,259059000000.0,,,77274000000.0,,,,,,,,,,117444000000.0,223872000000.0,3235218000000.0,610678000000.0,,1404160000000.0,161197000000.0,,,3650000000.0,,,,,1569007000000.0,2323097000000.0,,,,,12003000000.0,3051000000.0,21000000.0,2338172000000.0,-769165000000.0,,84000000.0,,,99556000000.0,,,,99640000000.0,42399000000.0,88154000000.0,8027000000.0,,5426000000.0,136023000000.0,-36383000000.0,-6913000000.0,-201783000000.0,850557000000.0,1052340000000.0,,,1052340000000.0,850557000000.0,定期报告,未审计,20211030,CNY,合并期末,2020-10-29T20:55:04
20200630,,,38549000000.0,2073737000000.0,,,,,,10031000000.0,105505000000.0,31373000000.0,464300000000.0,,,,,,,,,,,,,,,,,,47876000000.0,2902019000000.0,1458816000000.0,605099000000.0,,,24339000000.0,,,,57500000000.0,,,,,168392000000.0,,,49092000000.0,,,,,,,,,,105682000000.0,202891000000.0,2839319000000.0,62700000000.0,,782014000000.0,97230000000.0,,,473000000.0,,,,,879717000000.0,1319629000000.0,,,,,6203000000.0,2580000000.0,21000000.0,1328433000000.0,-448716000000.0,,75000000.0,,,25947000000.0,,,,26022000000.0,36884000000.0,3513000000.0,3418000000.0,,3939000000.0,44355000000.0,-18333000000.0,4766000000.0,-399583000000.0,652757000000.0,1052340000000.0,,,1052340000000.0,652757000000.0,定期报告,未审计,20210828,CNY,合并期末,2020-08-31T02:10:04
20200331,,,86355000000.0,1612978000000.0,,,47847000000.0,,45607000000.0,,,26643000000.0,232712000000.0,,,,,,,,,,,,,,,,,,27445000000.0,2135538000000.0,940635000000.0,,,,,,,,22907000000.0,88885000000.0,,204761000000.0,,86958000000.0,,,26710000000.0,,,,,,,,,,19170000000.0,123425000000.0,1640520000000.0,495018000000.0,,387011000000.0,38621000000.0,,,562000000.0,,6000000.0,,6000000.0,426200000000.0,520447000000.0,,,,,2715000000.0,238000000.0,,523400000000.0,-97200000000.0,,,,,1000000000.0,,,,1000000000.0,12771000000.0,1998000000.0,1998000000.0,,1867000000.0,16636000000.0,-15636000000.0,7109000000.0,389291000000.0,1441631000000.0,1052340000000.0,,,1052340000000.0,1441631000000.0,定期报告,未审计,20210429,CNY,合并期末,2020-04-29T07:25:03
20191231,,,,1461277000000.0,,,183478000000.0,96186000000.0,,83663000000.0,,,888778000000.0,,,,,,,,,,,,,,,,,,200470000000.0,3252022000000.0,1297965000000.0,,,,94096000000.0,2132000000.0,,,,,,355758000000.0,,357690000000.0,,,103020000000.0,,,,,,,,,10791000000.0,110265000000.0,189032000000.0,2670735000000.0,581287000000.0,,1504300000000.0,192870000000.0,,,2366000000.0,,,,,1699536000000.0,1963872000000.0,,,,,23234000000.0,4978000000.0,,1992084000000.0,-292548000000.0,,1980000000.0,,,42106000000.0,,,,84077000000.0,79052000000.0,99061000000.0,18051000000.0,,7609000000.0,185918000000.0,-101841000000.0,4740000000.0,191638000000.0,1052340000000.0,860702000000.0,,,860702000000.0,1052340000000.0,定期报告,是,20210327,CNY,合并期末,2020-03-29T21:50:03
20190930,,,,1057091000000.0,,,214406000000.0,19776000000.0,,2785000000.0,4070000000.0,,660266000000.0,,,,,,,,,,,,,,,,,,132708000000.0,2199818000000.0,1090161000000.0,,,,69463000000.0,115211000000.0,,,,,,,,272710000000.0,,,75457000000.0,,,,,,,,,20206000000.0,98505000000.0,151184000000.0,2021879000000.0,177939000000.0,,1227547000000.0,125850000000.0,651000000.0,,2720000000.0,,,,,1356117000000.0,1648441000000.0,,,,,11906000000.0,2609000000.0,,1662956000000.0,-306839000000.0,,,,,48301000000.0,,,,48301000000.0,53065000000.0,84461000000.0,7938000000.0,,5143000000.0,142669000000.0,-94368000000.0,11082000000.0,-212186000000.0,648516000000.0,860702000000.0,,,860702000000.0,648516000000.0,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T14:55:27
