报告日,经营活动产生的现金流量,收到原保险合同保费取得的现金,再保险业务产生的现金流入,保户储金及投资款净增加额,客户存款和同业存入款项净增加,买入返售业务资金净减少额,卖出回购金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,处置交易性金融资产净增加额,保证金现金流入,收到的现金资产管理费收入,收到税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,支付原保险合同赔付款项的现金,支付再保业务产生的现金流出,支付保单红利的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,客户存款和同业存入款项净减少额,保户储金及投资款净减少额,拆入资金净减少额,卖出回购金融资产净减少额,买入返售业务资金净增加额,为交易目的而持有的金融资产净增加额,支付利息、手续费及佣金的现金,支付给职工以及为职工支付的现金,拆出资金净增加额,处置交易性金融资产的净减少额,保证金现金流出,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金,买入返售金融资产收到的现金,收到的其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,购买子公司及其他营业单位支付的现金净额,保户质押贷款净增加额,买入返售金融资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,卖出回购金融资产收到的现金,取得借款收到的现金,发行债券收到的现金,收到的其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,回购金融资产支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利,支付的其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加(减少)额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,349121000000.0,1073000000.0,,,,,,,,,,21000000.0,4816000000.0,356828000000.0,132217000000.0,4499000000.0,,,,,,,21961000000.0,,,26569000000.0,20846000000.0,,,,9916000000.0,51789000000.0,245836000000.0,110992000000.0,,441807000000.0,56154000000.0,106000000.0,2345000000.0,,,500412000000.0,590638000000.0,1899000000.0,6792000000.0,,,1155000000.0,600484000000.0,-100072000000.0,,,,,9998000000.0,10833000000.0,20831000000.0,10000000000.0,21961000000.0,11743000000.0,,1320000000.0,45024000000.0,-24193000000.0,241000000.0,-13032000000.0,,,,,53809000000.0,40777000000.0,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T21:57:03
20230630,,245011000000.0,786000000.0,,,,,,,,,,10000000.0,3166000000.0,250379000000.0,86208000000.0,3052000000.0,,,,,,,,,,17504000000.0,14835000000.0,,,,7649000000.0,35872000000.0,165120000000.0,85259000000.0,,331299000000.0,39775000000.0,72000000.0,1716000000.0,,,372862000000.0,405794000000.0,1016000000.0,760000000.0,,,787000000.0,408357000000.0,-35495000000.0,,,,,9998000000.0,10451000000.0,20449000000.0,5000000000.0,47840000000.0,11017000000.0,,735000000.0,64592000000.0,-44143000000.0,377000000.0,5998000000.0,,,,,53809000000.0,59807000000.0,定期报告,未审计,20240830,CNY,合并期末,2023-08-27T16:37:07
20230331,,134796000000.0,224000000.0,,,,,,,,,,10000000.0,1205000000.0,137315000000.0,46130000000.0,722000000.0,,,,,,,,,,8904000000.0,8507000000.0,,,,2477000000.0,21251000000.0,87991000000.0,49324000000.0,,176623000000.0,18872000000.0,34000000.0,39000000.0,,,195568000000.0,207511000000.0,467000000.0,,,,96000000.0,208074000000.0,-12506000000.0,,,,,2000000000.0,4051000000.0,6051000000.0,400000000.0,33724000000.0,813000000.0,,652000000.0,35589000000.0,-29538000000.0,-129000000.0,7151000000.0,,,,,53810000000.0,60961000000.0,定期报告,未审计,20240427,CNY,合并期末,2023-04-28T02:37:07
20221231,,416072000000.0,4797000000.0,12669000000.0,,,,,,,,,124000000.0,8867000000.0,430613000000.0,153331000000.0,2928000000.0,8241000000.0,,,,,,,,,27566000000.0,25507000000.0,,,,11560000000.0,61057000000.0,281949000000.0,148664000000.0,,489390000000.0,74860000000.0,109000000.0,2424000000.0,,,566783000000.0,725655000000.0,9097000000.0,1690000000.0,2928000000.0,,77000000.0,736519000000.0,-169736000000.0,,43000000.0,46316000000.0,,,12518000000.0,58877000000.0,12875000000.0,,15835000000.0,,1686000000.0,30396000000.0,28481000000.0,773000000.0,8182000000.0,32685000000.0,32195000000.0,21124000000.0,13432000000.0,45627000000.0,53809000000.0,定期报告,是,20240329,CNY,合并期末,2023-03-26T19:37:04
20220930,,313645000000.0,208000000.0,12081000000.0,,,43503000000.0,,,,,,123000000.0,7305000000.0,321587000000.0,113983000000.0,205000000.0,7306000000.0,,,,,,,,,20575000000.0,19751000000.0,,,,9206000000.0,47257000000.0,210977000000.0,110610000000.0,,301041000000.0,54759000000.0,21000000.0,2152000000.0,,,357973000000.0,488290000000.0,6707000000.0,460000000.0,2435000000.0,,76000000.0,495533000000.0,-137560000000.0,,43000000.0,43503000000.0,,,4562000000.0,48108000000.0,12875000000.0,,12249000000.0,,1272000000.0,26396000000.0,21712000000.0,591000000.0,-4647000000.0,,,,,45627000000.0,40980000000.0,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T21:07:05
20220630,,222125000000.0,141000000.0,10771000000.0,,,,,,,,,75000000.0,4686000000.0,228449000000.0,75198000000.0,,5430000000.0,,,,,,,,,14089000000.0,13823000000.0,,,,6464000000.0,29961000000.0,139535000000.0,88914000000.0,,181280000000.0,38157000000.0,17000000.0,2147000000.0,,,221601000000.0,322719000000.0,5923000000.0,225000000.0,1749000000.0,,73000000.0,328940000000.0,-107339000000.0,,,20863000000.0,,,1267000000.0,22130000000.0,4675000000.0,,1397000000.0,,984000000.0,7056000000.0,15074000000.0,334000000.0,-3017000000.0,33310000000.0,32195000000.0,9300000000.0,13432000000.0,45627000000.0,42610000000.0,定期报告,未审计,20230828,CNY,合并期末,2022-08-28T17:37:04
20220331,,125442000000.0,251000000.0,9905000000.0,,,,,,,,,10000000.0,1556000000.0,129178000000.0,42291000000.0,,3870000000.0,,,,,,,,,7467000000.0,7888000000.0,,,,1998000000.0,16819000000.0,76463000000.0,52715000000.0,,88701000000.0,18679000000.0,2000000.0,1000000.0,,,107383000000.0,168929000000.0,5578000000.0,225000000.0,566000000.0,,65000000.0,174797000000.0,-67414000000.0,,,15156000000.0,,,319000000.0,15475000000.0,2387000000.0,,775000000.0,,847000000.0,4009000000.0,11466000000.0,-41000000.0,-3274000000.0,,,,,45628000000.0,42354000000.0,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T22:52:04
20211231,,364782000000.0,,10881000000.0,,,,,,,,,58000000.0,6903000000.0,382624000000.0,146899000000.0,3525000000.0,9141000000.0,,,,,,,,,31656000000.0,25446000000.0,,,,9845000000.0,47705000000.0,274217000000.0,108407000000.0,,412671000000.0,73326000000.0,26000000.0,3646000000.0,,,489669000000.0,540976000000.0,3688000000.0,6368000000.0,4657000000.0,,74000000.0,555763000000.0,-66094000000.0,,34000000.0,,,,14367000000.0,14401000000.0,11340000000.0,16876000000.0,15710000000.0,,1846000000.0,45772000000.0,-31371000000.0,-82000000.0,10860000000.0,32195000000.0,20440000000.0,13432000000.0,14327000000.0,34767000000.0,45627000000.0,定期报告,是,20230327,CNY,合并期末,2022-03-27T17:37:04
20210930,,268963000000.0,,10023000000.0,,,,,,,,,15000000.0,4381000000.0,283382000000.0,109889000000.0,991000000.0,7953000000.0,,,,,,,,,24955000000.0,19914000000.0,,,,7900000000.0,37034000000.0,208636000000.0,74746000000.0,,277893000000.0,53297000000.0,11000000.0,3643000000.0,,,334844000000.0,398456000000.0,1818000000.0,3418000000.0,3520000000.0,,28000000.0,407240000000.0,-72396000000.0,,34000000.0,1339000000.0,,,8435000000.0,9808000000.0,5850000000.0,,14894000000.0,,1135000000.0,21879000000.0,-12071000000.0,-19000000.0,-9740000000.0,,,,,34767000000.0,25027000000.0,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T19:17:04
20210630,,188500000000.0,,9232000000.0,,,,,,,,,15000000.0,2999000000.0,200746000000.0,72933000000.0,329000000.0,5919000000.0,,,,,,,,,18389000000.0,14192000000.0,,,,5066000000.0,24814000000.0,141642000000.0,59104000000.0,,182582000000.0,37302000000.0,8000000.0,3635000000.0,,,223527000000.0,266282000000.0,1211000000.0,2505000000.0,2621000000.0,,27000000.0,272646000000.0,-49119000000.0,,,12669000000.0,,,2362000000.0,15031000000.0,4050000000.0,,14084000000.0,,1347000000.0,19481000000.0,-4450000000.0,-28000000.0,5507000000.0,24451000000.0,20440000000.0,15823000000.0,14327000000.0,34767000000.0,40274000000.0,定期报告,未审计,20220829,CNY,合并期末,2021-08-29T20:07:04
20210331,,101827000000.0,,8688000000.0,,,,,,,,,11000000.0,1641000000.0,112167000000.0,39082000000.0,128000000.0,4114000000.0,,,,,,,,,10523000000.0,8277000000.0,,,,2305000000.0,11683000000.0,76112000000.0,36055000000.0,,90896000000.0,16834000000.0,5000000.0,3636000000.0,,,111371000000.0,118312000000.0,395000000.0,1936000000.0,875000000.0,,28000000.0,121546000000.0,-10175000000.0,,,,,,74000000.0,74000000.0,2500000000.0,18599000000.0,894000000.0,,680000000.0,22673000000.0,-22599000000.0,17000000.0,3298000000.0,,,,,34767000000.0,38065000000.0,定期报告,未审计,20220429,CNY,合并期末,2021-04-28T20:17:03
20201231,,368440000000.0,,6891000000.0,,,,,,,,,14000000.0,5556000000.0,380901000000.0,137595000000.0,4575000000.0,9439000000.0,,,,,,,,,40705000000.0,23310000000.0,,,,11811000000.0,45403000000.0,272838000000.0,108063000000.0,,347837000000.0,67578000000.0,21000000.0,318000000.0,,,415754000000.0,538924000000.0,3628000000.0,4031000000.0,5230000000.0,,9000000.0,551822000000.0,-136068000000.0,,13915000000.0,12433000000.0,,,13232000000.0,39580000000.0,2290000000.0,,13824000000.0,,2018000000.0,18132000000.0,21448000000.0,-1222000000.0,-7779000000.0,20440000000.0,14501000000.0,14327000000.0,28045000000.0,42546000000.0,34767000000.0,定期报告,是,20220328,CNY,合并期末,2021-03-28T16:32:03
20200930,,274890000000.0,,7159000000.0,,,,,,,,,12000000.0,4011000000.0,286072000000.0,99622000000.0,3177000000.0,7773000000.0,,,,,,,,,32314000000.0,17962000000.0,,,,7500000000.0,35849000000.0,204197000000.0,81875000000.0,,278210000000.0,49105000000.0,11000000.0,318000000.0,,,327644000000.0,437830000000.0,1737000000.0,281000000.0,3862000000.0,,9000000.0,443719000000.0,-116075000000.0,,13915000000.0,31238000000.0,,,7485000000.0,52638000000.0,2290000000.0,,13227000000.0,,1655000000.0,17172000000.0,35466000000.0,-238000000.0,1028000000.0,,,,,42546000000.0,43574000000.0,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T19:32:03
20200630,,189182000000.0,,6058000000.0,,,,,,,,,9000000.0,2472000000.0,197721000000.0,63341000000.0,1483000000.0,5395000000.0,,,,,,,,,21998000000.0,12506000000.0,,,,5201000000.0,20512000000.0,130436000000.0,67285000000.0,,202770000000.0,34667000000.0,6000000.0,318000000.0,,,237761000000.0,302844000000.0,1045000000.0,9000000.0,2133000000.0,,9000000.0,306040000000.0,-68279000000.0,,12831000000.0,22020000000.0,,,4290000000.0,39141000000.0,2290000000.0,,12485000000.0,,910000000.0,15685000000.0,23456000000.0,12000000.0,22474000000.0,36412000000.0,14501000000.0,28608000000.0,28045000000.0,42546000000.0,65020000000.0,定期报告,未审计,20210830,CNY,合并期末,2020-08-23T16:47:03
20200331,,102421000000.0,,5920000000.0,,,,,,,,,1000000.0,1186000000.0,109528000000.0,30270000000.0,273000000.0,3296000000.0,,,,,,,,,11284000000.0,7229000000.0,,,,1850000000.0,11705000000.0,65907000000.0,43621000000.0,,123468000000.0,16716000000.0,3000000.0,318000000.0,,,140505000000.0,166845000000.0,204000000.0,,997000000.0,,9000000.0,168055000000.0,-27550000000.0,,,366000000.0,,,2615000000.0,2981000000.0,,,728000000.0,,257000000.0,985000000.0,1996000000.0,25000000.0,18092000000.0,,,,,42546000000.0,60638000000.0,定期报告,未审计,20210429,CNY,合并期末,2020-04-25T03:02:03
20191231,,353406000000.0,,9006000000.0,,,,,,,,,4000000.0,4732000000.0,367148000000.0,124698000000.0,4190000000.0,8602000000.0,,,,,,,,,47924000000.0,23532000000.0,,,,12227000000.0,34180000000.0,255353000000.0,111795000000.0,,274369000000.0,61689000000.0,61000000.0,3000000.0,,,336122000000.0,417465000000.0,3475000000.0,2943000000.0,8140000000.0,,954000000.0,432977000000.0,-96855000000.0,,229000000.0,3215000000.0,,,6515000000.0,9959000000.0,6750000000.0,,12211000000.0,,1542000000.0,20503000000.0,-10544000000.0,29000000.0,4425000000.0,14501000000.0,15026000000.0,28045000000.0,23095000000.0,38121000000.0,42546000000.0,定期报告,是,20210329,CNY,合并期末,2020-03-22T16:02:03
20190930,,267860000000.0,,9510000000.0,,,,,,,,,1000000.0,3489000000.0,280860000000.0,93229000000.0,1924000000.0,7168000000.0,,,,,,,,,35584000000.0,18063000000.0,,,,9448000000.0,26147000000.0,191563000000.0,89297000000.0,,213902000000.0,44937000000.0,55000000.0,3000000.0,,,258897000000.0,329902000000.0,1674000000.0,2443000000.0,6102000000.0,,129000000.0,340250000000.0,-81353000000.0,,,,,,6482000000.0,6482000000.0,4000000000.0,1374000000.0,11620000000.0,,1176000000.0,18170000000.0,-11688000000.0,64000000.0,-3680000000.0,,,,,38121000000.0,34441000000.0,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:10
20190630,,186425000000.0,,8217000000.0,,,,,,,,,2000000.0,2158000000.0,196802000000.0,62032000000.0,1248000000.0,5118000000.0,,,,,,,,,25189000000.0,12761000000.0,,,,6933000000.0,18716000000.0,131997000000.0,64805000000.0,,157799000000.0,31489000000.0,36000000.0,3000000.0,,,189327000000.0,258224000000.0,1127000000.0,2442000000.0,3980000000.0,,,265773000000.0,-76446000000.0,,,14345000000.0,,,4665000000.0,19010000000.0,4000000000.0,,1766000000.0,,672000000.0,6438000000.0,12572000000.0,10000000.0,941000000.0,22156000000.0,15026000000.0,16906000000.0,23095000000.0,38121000000.0,39062000000.0,定期报告,未审计,20200824,CNY,合并期末,2020-03-13T14:52:10
20190331,,108621000000.0,,7377000000.0,,,,,,,,,,1013000000.0,117011000000.0,33306000000.0,804000000.0,3245000000.0,,,,,,,,,13160000000.0,7188000000.0,,,,2524000000.0,10470000000.0,70697000000.0,46314000000.0,,88648000000.0,15282000000.0,2000000.0,,,,103932000000.0,134754000000.0,503000000.0,1584000000.0,2306000000.0,,,139147000000.0,-35215000000.0,,,,,,4540000000.0,4540000000.0,4002000000.0,4887000000.0,997000000.0,,44000000.0,9930000000.0,-5390000000.0,-38000000.0,5671000000.0,,,,,38121000000.0,43792000000.0,定期报告,未审计,20200425,CNY,合并期末,2020-03-13T14:52:10
20181231,,319175000000.0,,3467000000.0,,,,,,,,,53000000.0,3674000000.0,326369000000.0,102744000000.0,4181000000.0,6528000000.0,,,,,,,,,54765000000.0,21632000000.0,,,,14242000000.0,32828000000.0,236920000000.0,89449000000.0,,235774000000.0,52836000000.0,59000000.0,,,226000000.0,288895000000.0,353150000000.0,4177000000.0,12887000000.0,10424000000.0,,5000000.0,380643000000.0,-91748000000.0,,,8595000000.0,,9980000000.0,3435000000.0,22010000000.0,910000000.0,,9544000000.0,,2000000.0,10456000000.0,11554000000.0,80000000.0,9335000000.0,15026000000.0,11660000000.0,23095000000.0,17126000000.0,28786000000.0,38121000000.0,定期报告,是,20200323,CNY,合并期末,2020-03-13T14:52:10
20180930,,245300000000.0,,3484000000.0,,,,,,,,,36000000.0,2875000000.0,251695000000.0,74710000000.0,3437000000.0,5308000000.0,,,,,,,,,42800000000.0,16358000000.0,,,,11629000000.0,23910000000.0,178152000000.0,73543000000.0,,184008000000.0,38455000000.0,34000000.0,,,360000000.0,222857000000.0,276497000000.0,1766000000.0,4651000000.0,8586000000.0,,,291500000000.0,-68643000000.0,,,,,9980000000.0,929000000.0,10909000000.0,1000000000.0,9073000000.0,9088000000.0,,259000000.0,19420000000.0,-8511000000.0,58000000.0,-3553000000.0,,,,,28786000000.0,25233000000.0,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T14:52:10
20180630,,169507000000.0,,2161000000.0,,,,,,,,,27000000.0,1643000000.0,173338000000.0,46876000000.0,2236000000.0,3419000000.0,,,,,,,,,28968000000.0,11429000000.0,,,,9035000000.0,17609000000.0,119572000000.0,53766000000.0,,126279000000.0,26694000000.0,26000000.0,,,313000000.0,153312000000.0,210389000000.0,1078000000.0,2701000000.0,5929000000.0,,,220097000000.0,-66785000000.0,,,,,4990000000.0,11138000000.0,16128000000.0,1000000000.0,,1196000000.0,,,2196000000.0,13932000000.0,13000000.0,926000000.0,16835000000.0,11660000000.0,12877000000.0,17126000000.0,28786000000.0,29712000000.0,定期报告,未审计,20190826,CNY,合并期末,2020-03-13T14:52:10
20180331,,98655000000.0,,1519000000.0,,,,,,,,,14000000.0,648000000.0,100836000000.0,24001000000.0,797000000.0,1829000000.0,,,,,,,,,14689000000.0,6354000000.0,,,,1934000000.0,7919000000.0,57523000000.0,43313000000.0,,63113000000.0,12480000000.0,11000000.0,,,,75604000000.0,89576000000.0,446000000.0,1000000000.0,3374000000.0,,,94396000000.0,-18792000000.0,,,,,4990000000.0,248000000.0,5238000000.0,1000000000.0,,710000000.0,,20372000000.0,22082000000.0,-16844000000.0,-55000000.0,7622000000.0,,,,,28786000000.0,36408000000.0,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:52:10
20171231,,282577000000.0,,5368000000.0,,,,,,,,,86000000.0,1202000000.0,289233000000.0,89549000000.0,2657000000.0,4412000000.0,,,,,,,,,47917000000.0,18816000000.0,,,,10285000000.0,29546000000.0,203182000000.0,86051000000.0,,331019000000.0,55230000000.0,334000000.0,,,,386583000000.0,469683000000.0,4218000000.0,6059000000.0,10832000000.0,,,490792000000.0,-104209000000.0,,669000000.0,,,,28379000000.0,29048000000.0,8498000000.0,,9921000000.0,,,18419000000.0,10629000000.0,-80000000.0,-7609000000.0,11660000000.0,15257000000.0,17126000000.0,21138000000.0,36395000000.0,28786000000.0,定期报告,是,20190325,CNY,合并期末,2020-03-13T14:52:10
20170930,,213015000000.0,,6067000000.0,,,,,,,,,50000000.0,863000000.0,219995000000.0,67590000000.0,1479000000.0,3696000000.0,,,,,,,,,37020000000.0,14282000000.0,,,,8128000000.0,22573000000.0,154768000000.0,65227000000.0,,260457000000.0,40903000000.0,328000000.0,,,,301688000000.0,395390000000.0,2265000000.0,3437000000.0,8123000000.0,,,409215000000.0,-107527000000.0,,508000000.0,,,,50217000000.0,50725000000.0,7502000000.0,,9026000000.0,,,16528000000.0,34197000000.0,-74000000.0,-8177000000.0,,,,,36395000000.0,28218000000.0,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T14:52:10
