报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,9298073767.55,,,,,,,,,,,579680561.95,1725429901.98,11603184231.48,8250204963.9,,,,,,1020292819.46,202164091.73,1926370071.44,11399031946.53,204152284.95,,,3276622.64,9392461.56,14571313.1,432820198.11,,,460060595.41,910733746.93,,,,,65850346.54,976584093.47,-516523498.06,,,,7033760300.68,,376325004.0,7410085304.68,6246546789.42,161682163.85,,2404480833.46,8812709786.73,-1402624482.05,-177594842.24,-1892590537.4,16084815299.2,,,,,14192224761.8,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T23:34:04
20251231,,45190917532.4,,,,,,,,,,,2437613364.39,9483217679.28,57111748576.07,41438779833.74,,,,,,4526371818.64,1613193181.11,5253427372.82,52831772206.31,4279976369.76,,48147034.0,13069958.95,99918083.88,1938292603.98,4939153331.45,,,7038581012.26,5044100797.72,394557585.48,,1.0,,2503549455.05,7942207839.25,-903626826.99,,40780000.0,40780000.0,16247550439.54,,1698819127.44,17987149566.98,12292637318.51,686267399.36,,4880835434.78,17859740152.65,127409414.33,9441260.22,3513200217.32,12571615081.88,16084815299.2,12571615081.88,,,16084815299.2,定期报告,是,20260429,CNY,合并期末,2026-04-28T23:34:04
20250930,,33631963021.66,,,,,,,,,,,2009933693.72,9077749434.37,44719646149.75,32477638254.8,,,,,,3435503707.59,941434934.86,3170070550.64,40024647447.89,4694998701.86,,48147034.0,9005450.96,90015459.92,511797652.48,4546815587.8,,,5205781185.16,3806405669.12,80000000.0,,1.0,,2455989141.63,6342394811.75,-1136613626.59,,40780000.0,40780000.0,15068299781.06,,1157869207.44,16266948988.5,10939387511.04,519122965.98,,3712741654.47,15171252131.49,1095696857.01,73231111.61,4727313043.89,12571615081.88,,,,,17298928125.77,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:22:18
20250630,,20189972659.41,,,,,,,,,,,1466794196.49,8050391544.02,29707158399.92,20275600531.3,,,,,,2457964024.31,724694663.07,1741154844.04,25199414062.72,4507744337.2,,35087198.27,1052929.68,80889574.43,258985712.62,4268935014.28,,,4644950429.28,2107355643.32,,,1.0,,1660578187.31,3767933831.63,877016597.65,,40780000.0,40780000.0,12359167986.26,,1117869207.44,13517817193.7,9338652244.46,315519658.04,,2255186756.47,11909358658.97,1608458534.73,69646762.17,7062866231.75,12571615081.88,19634481313.63,12571615081.88,,,19634481313.63,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T20:46:05
20250331,,9530424957.33,,,,,,,,,,,837744428.01,4253551724.45,14621721109.79,11392935956.23,,,,,,1328246267.78,430740192.19,682725621.72,13834648037.92,787073071.87,,6730000.0,,5778177.14,72705898.18,650036446.95,,,735250522.27,1687329421.6,,,,,115487759.24,1802817180.84,-1067566658.57,,40500000.0,40500000.0,8717137619.88,,257265207.44,9014902827.32,4576699816.67,153258391.67,,433374801.25,5163333009.59,3851569817.73,62773267.67,3633849498.7,12571615081.88,,,,,16205464580.58,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T20:02:13
20241231,,60005479461.43,,,,,,,,,,,3084128306.97,8633710457.59,71723318225.99,49441726087.08,,,,,,6220940662.46,1834728301.3,10879347213.61,68376742264.45,3346575961.54,,52636955.85,12631218.65,59630906.97,207377872.76,427984893.7,,,760261847.93,11828862180.33,9000000.0,,,,2034835932.75,13872698113.08,-13112436265.15,,144274174.37,134363200.0,25934687390.42,,2803091634.54,28882053199.33,5655920205.82,2724097177.28,452751036.25,5177796575.88,13557813958.98,15324239240.35,250147369.47,5808526306.21,6763088775.67,12571615081.88,6763088775.67,,,12571615081.88,定期报告,是,20260429,CNY,合并期末,2025-04-24T21:46:12
20240930,,45685762602.64,,,,,,,,,,,2560916370.87,7938114071.66,56184793045.17,40856524931.4,,,,,,4905665930.15,1284430862.69,8905302517.72,55951924241.96,232868803.21,,20000000.0,8853470.12,59226786.01,178488112.27,319441922.18,,,586010290.58,11399162279.16,9000000.0,,,,5190315847.63,16598478126.79,-16012467836.21,,100474174.37,90563200.0,24710547046.42,,2456313689.62,27267334910.41,3563678908.02,2576186237.81,304834369.25,3290263485.98,9430128631.81,17837206278.6,115638799.45,2173246045.05,6763088775.67,,,,,8936334820.72,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:50:07
20240630,,29073560598.32,,,,,,,,,,,1481833078.56,5632901883.17,36188295560.05,29341517938.23,,,,,,3632563619.44,1046503513.05,4027006188.27,38047591258.99,-1859295698.94,,20000000.0,3687566.67,31776969.18,65464646.98,150726512.18,,,271655695.01,8302175194.93,9000000.0,,,,74960692.51,8386135887.44,-8114480192.43,,70477174.37,60566200.0,22731079298.42,,1353313689.62,24154870162.41,774419577.18,2267147407.83,304834369.25,556190086.91,3597757071.92,20557113090.49,147267968.89,10730605168.01,6763088775.67,17493693943.68,6763088775.67,,,17493693943.68,定期报告,未审计,20250823,CNY,合并期末,2024-08-30T20:00:16
20240331,,13608172014.93,,,,,,,,,,,821943177.84,2530616230.92,16960731423.69,16820213549.26,,,,,,2105387941.48,465667227.69,1112726250.83,20503994969.26,-3543263545.57,,20000000.0,3687566.67,2496593.0,65464644.98,55941235.35,,,147590040.0,4278386705.91,,,,,325254543.2,4603641249.11,-4456051209.11,,14147993.49,6666200.0,8368534233.33,,,8382682226.82,15884631.23,118993831.9,,366411409.29,501289872.42,7881392354.4,23759759.65,-94162640.63,6763088775.67,,,,,6668926135.04,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T23:20:07
20231231,,71531278678.12,,,,,,,,,,,3456175477.83,7686743185.47,82674197341.42,54493537725.74,,,,,,5524106560.53,2899948992.3,7342458677.1,70260051955.67,12414145385.75,,,126939424.65,100746882.39,256538105.74,461825025.92,,,946049438.7,17878179552.07,30000000.0,,,,831353064.32,18739532616.39,-17793483177.69,,1194556697.66,1003682500.0,6514967134.26,8934413091.98,,16643936923.9,7467823339.57,853948766.29,148745715.75,2361811913.87,10683584019.73,5960352904.17,61597078.54,642612190.77,6120476584.9,6763088775.67,6120476584.9,,,6763088775.67,定期报告,是,20250425,CNY,合并期末,2024-04-30T00:55:07
20230930,,52328610588.31,,,,,,,,,,,2623257130.78,4740175666.1,59692043385.19,40127194796.16,,,,,,3934852404.47,2155970430.77,6321357619.71,52539375251.11,7152668134.08,,0.0,126939424.65,79667585.29,24326000.0,88956218.59,,,319889228.53,12332292024.5,30000000.0,,,,599389178.99,12961681203.49,-12641791974.96,,1148521584.04,1002692500.0,14270983001.8,,0.0,15419504585.84,6643868347.2,805392804.15,124200000.0,1592321825.09,9041582976.44,6377921609.4,41265897.51,930063666.03,6120476584.9,,,,,7050540250.93,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T20:40:03
20230630,,33885771649.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1583417439.03,3497073229.1,38966262317.93,26033569945.77,0.0,0.0,0.0,0.0,0.0,2586713716.86,1458206234.58,4055716998.1,34134206895.31,4832055422.62,,0.0,3550022.99,75950267.43,24326000.0,73903022.32,,,177729312.74,6563487511.34,30000000.0,0.0,0.0,,323796924.01,6917284435.35,-6739555122.61,,1062506796.54,1001950000.0,4829194223.27,,0.0,5891701019.81,3314952406.15,755497697.41,124200000.0,1462212930.96,5532663034.52,359037985.29,15844086.32,-1532617628.38,6120476584.9,4587858956.52,6120476584.9,0.0,0.0,4587858956.52,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T21:05:05
20230331,,16242461029.95,,,,,,,,,,,721791197.73,2051427143.77,19015679371.45,13694229351.46,,,,,,1355852512.25,644224409.67,1424563719.22,17118869992.6,1896809378.85,,,1550022.99,7500958.71,,62375338.72,,,71426320.42,1668652967.82,30000000.0,,,,55162966.36,1753815934.18,-1682389613.76,,11688985.57,1950000.0,377151054.68,,,388840040.25,1562175066.78,25897133.77,,619689733.14,2207761933.69,-1818921893.44,-69191702.08,-1673693830.43,6120476584.9,,,,,4446782754.47,定期报告,未审计,20240430,CNY,合并期末,2023-04-26T20:35:03
