报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,52833346000.0,,,,,,,,,,,38028000.0,800447000.0,53671821000.0,33191131000.0,,,,,,3505669000.0,4548124000.0,1545480000.0,42790404000.0,10881417000.0,,4000000000.0,47635000.0,,-31544000.0,166505000.0,,,4182596000.0,1459856000.0,4600000000.0,,,,146358000.0,6206214000.0,-2023618000.0,,,,1743483000.0,,,1743483000.0,6602339000.0,525590000.0,,770816000.0,7898745000.0,-6155262000.0,-39498000.0,2663039000.0,27993005000.0,,,,,30656044000.0,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T17:38:04
20251231,,238955761000.0,,,,,,,,,,,63468000.0,1430401000.0,240449630000.0,174678904000.0,,,,,,15000616000.0,15401926000.0,1275843000.0,206357289000.0,34092341000.0,,10145516000.0,634734000.0,264394000.0,728312000.0,,,,11772956000.0,9244017000.0,13449336000.0,,,,258228000.0,22951581000.0,-11178625000.0,,115200000.0,115200000.0,14281788000.0,4498167000.0,20770000.0,18915925000.0,20687645000.0,9445151000.0,3834108000.0,3320753000.0,34497796000.0,-15581871000.0,-87528000.0,7244317000.0,20748688000.0,27993005000.0,20748688000.0,,,27993005000.0,定期报告,是,20260328,CNY,合并期末,2026-03-27T19:24:06
20250930,,153151695000.0,,,,,,,,,,,280368000.0,1249691000.0,154681754000.0,107186135000.0,,,,,,9076816000.0,11005881000.0,2032704000.0,129301536000.0,25380218000.0,,5000000000.0,556209000.0,75042000.0,126254000.0,284492000.0,,,6041997000.0,6814539000.0,7076078000.0,,,,97195000.0,13987812000.0,-7945815000.0,,115200000.0,,11094782000.0,,,11209982000.0,14136736000.0,5148788000.0,660884000.0,1074146000.0,20374495000.0,-9164513000.0,-103552000.0,8166338000.0,20748681000.0,,,,,28915019000.0,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T18:48:19
20250630,,99023878000.0,,,,,,,,,,,36061000.0,534599000.0,99594538000.0,70995329000.0,,,,,,5760609000.0,7270378000.0,1303477000.0,85329793000.0,14264745000.0,,3000000000.0,513152000.0,27220000.0,108347000.0,326167000.0,,,3974886000.0,4695712000.0,4069073000.0,,,,,8764785000.0,-4789899000.0,,,,8895786000.0,,,8895786000.0,11283783000.0,1694938000.0,561700000.0,706065000.0,13699611000.0,-4803825000.0,-6925000.0,4664096000.0,20748688000.0,25412784000.0,20748688000.0,,,25412784000.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T16:56:03
20250331,,51371749000.0,,,,,,,,,,,52783000.0,708138000.0,52132670000.0,37757191000.0,,,,,,3234196000.0,2967923000.0,1913980000.0,45873290000.0,6259380000.0,,2000000000.0,102887000.0,2555000.0,108347000.0,61084000.0,,,2274873000.0,2460968000.0,1000000000.0,,,,357381000.0,3818349000.0,-1543476000.0,,,,7312708000.0,,8100000.0,7320808000.0,7591720000.0,252009000.0,,339405000.0,8183134000.0,-862326000.0,-15159000.0,3838419000.0,20748688000.0,,,,,24587107000.0,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T17:38:04
20241231,,216189087000.0,,,,,,,,,,,59761000.0,1348764000.0,217597612000.0,159686712000.0,,,,,,12151813000.0,11516124000.0,1433689000.0,184788338000.0,32809274000.0,,7009860000.0,588704000.0,940003000.0,72442000.0,8503000.0,,,8619512000.0,10368853000.0,5427914000.0,,,,460213000.0,16256980000.0,-7637468000.0,,656873000.0,656873000.0,14624240000.0,4495700000.0,40000000.0,19816813000.0,31994191000.0,7995953000.0,3333410000.0,1519108000.0,42740119000.0,-22923306000.0,60651000.0,2309151000.0,18439537000.0,20748688000.0,18439537000.0,,,20748688000.0,定期报告,是,20260328,CNY,合并期末,2025-03-26T18:00:03
20240930,,152480509000.0,,,,,,,,,,,256152000.0,1173076000.0,153909736000.0,111143390000.0,,,,,,8101894000.0,9041302000.0,2010074000.0,130296660000.0,23613076000.0,,7007751000.0,345662000.0,477315000.0,337982000.0,512599000.0,,,8681309000.0,6536672000.0,2936739000.0,,,,363723000.0,9837133000.0,-1155824000.0,,583793000.0,,8898646000.0,,43000000.0,9525439000.0,22470173000.0,5299162000.0,1840199000.0,1016876000.0,28786211000.0,-19260772000.0,-98132000.0,3098348000.0,18439537000.0,,,,,21537885000.0,定期报告,未审计,20251028,CNY,合并期末,2024-10-29T18:00:05
20240630,,97878165000.0,,,,,,,,,,,108108000.0,486906000.0,98473179000.0,73229089000.0,,,,,,5125574000.0,5504537000.0,1067204000.0,84926404000.0,13546775000.0,,7000000000.0,303520000.0,139938000.0,337028000.0,500000000.0,,,8280486000.0,3171734000.0,2886715000.0,,,,705010000.0,6763459000.0,1517027000.0,,340315000.0,,6796658000.0,,40000000.0,7176973000.0,13939356000.0,1605556000.0,597349000.0,687061000.0,16231973000.0,-9055000000.0,14776000.0,6023578000.0,18439537000.0,24463115000.0,18439537000.0,,,24463115000.0,定期报告,未审计,20250828,CNY,合并期末,2024-08-29T01:10:05
20240331,,45688696000.0,,,,,,,,,,,72994000.0,608131000.0,46369821000.0,35077267000.0,,,,,,2875647000.0,2906485000.0,1934560000.0,42793959000.0,3575862000.0,,5000000000.0,44257000.0,61255000.0,,413190000.0,,,5518702000.0,927946000.0,2886649000.0,,,,,3814595000.0,1704107000.0,,340315000.0,,4635458000.0,,30000000.0,5005773000.0,9359024000.0,416856000.0,,334045000.0,10109925000.0,-5104152000.0,65577000.0,241394000.0,18439535000.0,,,,,18680929000.0,定期报告,未审计,20250425,CNY,合并期末,2024-04-25T18:20:33
20231231,,206621333000.0,,,,,,,,,,,528013000.0,1027740000.0,208177086000.0,158322354000.0,,,,,,11778919000.0,10043729000.0,1002059000.0,181147061000.0,27030025000.0,,5822277000.0,400585000.0,190242000.0,,194798000.0,,,6607902000.0,6709495000.0,11077777000.0,,2051000.0,,,17789323000.0,-11181421000.0,,1262126000.0,1262126000.0,19503513000.0,2000000000.0,,22765639000.0,29933875000.0,5534701000.0,2116452000.0,1384933000.0,36909009000.0,-14143370000.0,-93339000.0,1611895000.0,16827640000.0,18439535000.0,16827640000.0,,,18439535000.0,定期报告,是,20250327,CNY,合并期末,2024-03-27T22:55:04
20230930,,176968652000.0,,,,,,,,,,,454456000.0,963008000.0,178386116000.0,140888369000.0,,,,,,7949848000.0,7502339000.0,1643202000.0,157983757000.0,20402359000.0,,3800000000.0,166205000.0,13513000.0,5380000.0,432908000.0,,,4418006000.0,4263451000.0,6037330000.0,,,,,10300781000.0,-5882775000.0,,404441000.0,,14227367000.0,,,14631807000.0,24961140000.0,3091778000.0,568066000.0,1449631000.0,29502549000.0,-14870742000.0,12039000.0,-339119000.0,16816684000.0,,,,,16477565000.0,定期报告,未审计,20241030,CNY,合并期末,2023-10-25T19:25:02
20230630,,125684819000.0,,,,,,,,,,,239889000.0,439495000.0,126364203000.0,105113113000.0,,,,,,5137296000.0,4733971000.0,1071908000.0,116056288000.0,10307915000.0,,,61108000.0,771000.0,,181149000.0,,,243028000.0,1831294000.0,4018440000.0,,,,76298000.0,5926032000.0,-5683004000.0,,,,10415327000.0,,,10415327000.0,18380039000.0,1878168000.0,458948000.0,809461000.0,21067668000.0,-10652341000.0,47493000.0,-5979937000.0,16816684000.0,10836747000.0,16816684000.0,,,10836747000.0,定期报告,未审计,20240829,CNY,合并期末,2023-08-22T18:10:03
20230331,,61048225000.0,,,,,,,,,,,89823000.0,484086000.0,61622134000.0,51449609000.0,,,,,,2565905000.0,1962105000.0,1692765000.0,57670384000.0,3951750000.0,,,25616000.0,2194000.0,5000.0,229312000.0,,,257127000.0,924709000.0,81900000.0,,,,,1006609000.0,-749482000.0,,,,8030277000.0,,,8030277000.0,11488957000.0,562926000.0,,365216000.0,12417099000.0,-4386822000.0,-65999000.0,-1250553000.0,16816684000.0,,,,,15566131000.0,定期报告,未审计,20240426,CNY,合并期末,2023-04-25T21:10:03
