报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,99677000000.0,99677000000.0,,11000000.0,,3787000000.0,15384000000.0,,10179000000.0,45068000000.0,,,,,,,,,,,,,,,,,,12018000000.0,191184000000.0,87732000000.0,,,,,22859000000.0,,23090000000.0,28432000000.0,,,26759000000.0,,25015000000.0,,,7409000000.0,,,,,,,,,,4751000000.0,1152000000.0,227199000000.0,-36015000000.0,,297065000000.0,12652000000.0,,,30000000.0,,,,,309747000000.0,283572000000.0,,,,,1126000000.0,,,284698000000.0,25049000000.0,,,,,278831000000.0,,,,278831000000.0,261982000000.0,13270000000.0,5519000000.0,,730000000.0,310982000000.0,-32151000000.0,-496000000.0,-43613000000.0,,,,,239212000000.0,195599000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:46:07
20251231,,,58041000000.0,72220000000.0,72220000000.0,,,,,82388000000.0,105185000000.0,,190769000000.0,,,,,,,,,,,,,,,,,,18310000000.0,537648000000.0,93950000000.0,7012000000.0,,7012000000.0,12017000000.0,,,74103000000.0,7725000000.0,,,,,101624000000.0,,,21214000000.0,,,,,,,,,12456000000.0,23295000000.0,21345000000.0,374741000000.0,162907000000.0,,1350874000000.0,66356000000.0,,,446000000.0,,,,,1417676000000.0,1514064000000.0,,,,,7512000000.0,,,1521576000000.0,-103900000000.0,,,,,1056585000000.0,,,,1096583000000.0,958141000000.0,42674000000.0,26866000000.0,,3040000000.0,1043855000000.0,52728000000.0,-580000000.0,111155000000.0,239212000000.0,128057000000.0,,,128057000000.0,239212000000.0,定期报告,是,20260331,CNY,合并期末,2026-03-30T20:46:09
20250930,,,76614000000.0,151511000000.0,151511000000.0,,,,,128943000000.0,100353000000.0,,138858000000.0,,,,,,,,,,,,,,,,,,27125000000.0,647666000000.0,125217000000.0,76021000000.0,,76021000000.0,21028000000.0,,,26880000000.0,40551000000.0,,,,,75602000000.0,,,16238000000.0,,,,,,,,,19394000000.0,13725000000.0,14513000000.0,429169000000.0,218497000000.0,,783339000000.0,52747000000.0,,,1033000000.0,,,,,837119000000.0,1004296000000.0,,,,,6522000000.0,,,1010818000000.0,-173699000000.0,,,,,810823000000.0,,,,810823000000.0,839615000000.0,36365000000.0,20376000000.0,,2129000000.0,878109000000.0,-67286000000.0,-123000000.0,-22611000000.0,,,,,128057000000.0,105446000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:40:03
20250630,,,66873000000.0,218782000000.0,218782000000.0,,3469000000.0,,,117002000000.0,91126000000.0,,97178000000.0,,,,,,,,,,,,,,,,,,20962000000.0,636250000000.0,170946000000.0,,,,27469000000.0,,,62818000000.0,47733000000.0,,,,,51153000000.0,,,11930000000.0,,,,,,,,,20726000000.0,14644000000.0,16546000000.0,423965000000.0,212285000000.0,,651983000000.0,35919000000.0,,,180000000.0,,,,,688082000000.0,762637000000.0,,,,,3906000000.0,,,766543000000.0,-78461000000.0,,,,,499726000000.0,,,,499726000000.0,514094000000.0,21633000000.0,13109000000.0,,1423000000.0,537150000000.0,-37424000000.0,158000000.0,96558000000.0,224615000000.0,128057000000.0,,,128057000000.0,224615000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:46:04
20250331,,,66819000000.0,233765000000.0,233765000000.0,,,,,35221000000.0,52245000000.0,,48974000000.0,,,,,,,,,,,,,2492000000.0,,,,,21599000000.0,460141000000.0,186779000000.0,36967000000.0,8336000000.0,28631000000.0,278000000.0,,,38383000000.0,55898000000.0,,,,,27146000000.0,,,7764000000.0,,,,,,,,,28161000000.0,6472000000.0,15213000000.0,403061000000.0,57080000000.0,,367576000000.0,19931000000.0,,,68000000.0,,,,,387575000000.0,429135000000.0,,,,,2245000000.0,,,431380000000.0,-43805000000.0,,,,,316611000000.0,,,,316611000000.0,282831000000.0,13987000000.0,6352000000.0,,762000000.0,297580000000.0,19031000000.0,-47000000.0,32259000000.0,,,,,128057000000.0,160316000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-25T19:10:04
20241231,,,,28301000000.0,,28301000000.0,,22390000000.0,,2733000000.0,,,208488000000.0,,,,,,,,,,,,,12275000000.0,,,,,21344000000.0,334524000000.0,193046000000.0,4524000000.0,,4524000000.0,17802000000.0,3545000000.0,67344000000.0,,,,,50653000000.0,,102974000000.0,,,20705000000.0,,,,,,,,,16708000000.0,24775000000.0,37250000000.0,539326000000.0,-204802000000.0,,1198381000000.0,68365000000.0,,,320000000.0,,,,,1267066000000.0,1133982000000.0,,,,,9400000000.0,,,1143382000000.0,123684000000.0,,,,,966309000000.0,,,,966309000000.0,834702000000.0,43549000000.0,28426000000.0,,3063000000.0,881314000000.0,84995000000.0,278000000.0,4155000000.0,128057000000.0,123902000000.0,,,123902000000.0,128057000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T20:15:05
20240930,,,,74140000000.0,,74140000000.0,,,,114709000000.0,,,157355000000.0,,,,,,,,,,,,,9401000000.0,,,,,35293000000.0,437775000000.0,146646000000.0,4180000000.0,,4180000000.0,8297000000.0,15740000000.0,83355000000.0,,5396000000.0,,,14074000000.0,,73340000000.0,,,16195000000.0,,,,,,,,,23603000000.0,19969000000.0,62504000000.0,473299000000.0,-35524000000.0,,1037037000000.0,55096000000.0,,,127000000.0,,,,,1092260000000.0,994370000000.0,,,,,5822000000.0,,,1000192000000.0,92068000000.0,,,,,738823000000.0,,,,738823000000.0,759399000000.0,36932000000.0,21845000000.0,,2309000000.0,798640000000.0,-59817000000.0,-464000000.0,-3737000000.0,,,,,123902000000.0,120165000000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:30:03
20240630,,,,78297000000.0,,78297000000.0,,,,29526000000.0,59257000000.0,,107441000000.0,,,,,,,,,,,,,5880000000.0,,,,,27883000000.0,351008000000.0,133014000000.0,268000000.0,,268000000.0,8129000000.0,14786000000.0,179074000000.0,,14814000000.0,,,,,52521000000.0,,,11896000000.0,,,,,,,,,38640000000.0,14600000000.0,30397000000.0,498139000000.0,-147131000000.0,,563375000000.0,39203000000.0,,,154000000.0,,,,,602732000000.0,489033000000.0,,,,,3753000000.0,,,492786000000.0,109946000000.0,,,,,484158000000.0,,,,484158000000.0,408812000000.0,17279000000.0,14688000000.0,,1541000000.0,427632000000.0,56526000000.0,213000000.0,19554000000.0,143456000000.0,123902000000.0,,,123902000000.0,143456000000.0,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T22:25:03
20240331,,,,26660000000.0,26660000000.0,,27374000000.0,,,89648000000.0,24350000000.0,,54955000000.0,,,,,,,,,,,,,2931000000.0,,,,,15490000000.0,249000000000.0,128989000000.0,7158000000.0,,7158000000.0,27252000000.0,24758000000.0,,28640000000.0,15099000000.0,,,,,26835000000.0,,,7677000000.0,,,,,,,,,109189000000.0,4982000000.0,26951000000.0,407530000000.0,-158530000000.0,,216462000000.0,16945000000.0,,,5000000.0,,,,,233412000000.0,141211000000.0,,,,,2209000000.0,,,143420000000.0,89992000000.0,,,,,208820000000.0,,,,208820000000.0,155147000000.0,7845000000.0,7845000000.0,,819000000.0,163811000000.0,45009000000.0,-49000000.0,-23578000000.0,,,,,123901000000.0,100323000000.0,定期报告,未审计,20250426,CNY,合并期末,2024-04-29T20:25:03
20231231,,,35410000000.0,188307000000.0,176978000000.0,11329000000.0,4866000000.0,5585000000.0,,,,72860000000.0,226413000000.0,,,,,,,,,,,,,9437000000.0,,,,,21021000000.0,572513000000.0,265835000000.0,2481000000.0,,2481000000.0,28084000000.0,,,,,19935000000.0,,67427000000.0,,119509000000.0,,,20850000000.0,,,,,,,,,,28074000000.0,23932000000.0,576127000000.0,-3614000000.0,,1059289000000.0,62565000000.0,,,43000000.0,,,,,1121897000000.0,1322568000000.0,,,,,5154000000.0,,,1327722000000.0,-205825000000.0,,,,,1259529000000.0,,,,1259529000000.0,1020256000000.0,40098000000.0,24028000000.0,,3156000000.0,1063510000000.0,196019000000.0,658000000.0,-12762000000.0,123902000000.0,136664000000.0,,,136664000000.0,123902000000.0,定期报告,是,20250329,CNY,合并期末,2024-03-27T20:40:04
