报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,691796000000.0,,,,,42158000000.0,84017000000.0,,,85495000000.0,,,,,,,,,,,,,,,,,,53989000000.0,957455000000.0,337414000000.0,18949000000.0,,,,24837000000.0,,,20667000000.0,,,243592000000.0,,68027000000.0,,,15965000000.0,,,,,,,,,59393000000.0,6072000000.0,43334000000.0,838250000000.0,119205000000.0,,325393000000.0,23789000000.0,,,1988000000.0,,,,,351170000000.0,338015000000.0,,,,,10326000000.0,,,348341000000.0,2829000000.0,,,,,,,,,0.0,36415000000.0,12154000000.0,,29000000.0,180000000.0,49306000000.0,-49306000000.0,-972000000.0,71756000000.0,,,,,126462000000.0,198218000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:38:03
20251231,,,49995000000.0,615408000000.0,,,,15088000000.0,,,128046000000.0,66774000000.0,355379000000.0,,,,,,,,,,,,,,,,,,165946000000.0,1400162000000.0,608715000000.0,,,,63318000000.0,,,,,102893000000.0,,,,236829000000.0,,,42864000000.0,,,,,,,,,,28351000000.0,184751000000.0,1267721000000.0,132441000000.0,,925435000000.0,112958000000.0,,,12627000000.0,,,,,1051020000000.0,1183397000000.0,,,,,43197000000.0,4898000000.0,,1231492000000.0,-180472000000.0,,,,,168259000000.0,,120000000000.0,,290959000000.0,164690000000.0,57404000000.0,,30000000.0,116000000.0,278007000000.0,12952000000.0,-409000000.0,-35488000000.0,126462000000.0,161950000000.0,,,161950000000.0,126462000000.0,定期报告,是,20260328,CNY,合并期末,2026-03-27T22:02:03
20250930,,,,632858000000.0,,,,,,,132921000000.0,8679000000.0,268750000000.0,,,,,,,,,,,,,,,,,,137678000000.0,1198431000000.0,544123000000.0,,,,24077000000.0,9955000000.0,,,14945000000.0,94239000000.0,,,,180745000000.0,,,33618000000.0,,,,,,,,,,20898000000.0,144374000000.0,1066974000000.0,131457000000.0,,497257000000.0,81314000000.0,,,11807000000.0,,,,,589658000000.0,718619000000.0,,,,,31233000000.0,3098000000.0,,752950000000.0,-163292000000.0,,120000000000.0,,,137548000000.0,,,,260248000000.0,122173000000.0,47002000000.0,,22000000.0,116000000.0,204617000000.0,55631000000.0,635000000.0,24431000000.0,,,,,161950000000.0,186381000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:50:04
20250630,,,,484759000000.0,,,,,,,41462000000.0,58770000000.0,184326000000.0,,,,,,,,,,,,,,,,,,111459000000.0,894301000000.0,458863000000.0,,,,32812000000.0,27236000000.0,,,44554000000.0,21581000000.0,,,,126764000000.0,,,25075000000.0,,,,,,,,,,15427000000.0,88510000000.0,840822000000.0,53479000000.0,,443374000000.0,55963000000.0,,,4410000000.0,,,,,503747000000.0,584754000000.0,,,,,19316000000.0,1973000000.0,,606043000000.0,-102296000000.0,,,,,105745000000.0,,120000000000.0,,228445000000.0,86440000000.0,37173000000.0,,22000000.0,,128302000000.0,100143000000.0,956000000.0,52282000000.0,214232000000.0,161950000000.0,,,161950000000.0,214232000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T21:50:03
20250331,,,,330386000000.0,,,,,3555000000.0,151430000000.0,135844000000.0,,91862000000.0,,,,,,,,,,,,,,,,,,58534000000.0,771611000000.0,368845000000.0,16041000000.0,,,,74865000000.0,,,14160000000.0,,,,,69099000000.0,,,16596000000.0,,,,,,,,,42841000000.0,5168000000.0,52396000000.0,660011000000.0,111600000000.0,,239984000000.0,23704000000.0,,,932000000.0,,,,,264620000000.0,288790000000.0,,,,,8060000000.0,,,296850000000.0,-32230000000.0,,,,,8436000000.0,,,,11136000000.0,18751000000.0,16356000000.0,,,,39247000000.0,-28111000000.0,400000000.0,51659000000.0,,,,,161950000000.0,213609000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T17:54:03
20241231,,,,516950000000.0,,,,54762000000.0,,273060000000.0,,,386842000000.0,,,,,,,,,,,,,,,,,,135326000000.0,1409710000000.0,630140000000.0,,,,39129000000.0,253457000000.0,,,,,,52589000000.0,,257116000000.0,,,41342000000.0,,,,,,,,,10613000000.0,31595000000.0,151077000000.0,1467058000000.0,-57348000000.0,,1038694000000.0,113982000000.0,,,5820000000.0,,,,,1158496000000.0,1211896000000.0,,,,,42175000000.0,2169000000.0,345000000.0,1256585000000.0,-98089000000.0,,,,,204650000000.0,,,,244650000000.0,107244000000.0,52506000000.0,,,,202130000000.0,42520000000.0,-594000000.0,-113511000000.0,161950000000.0,275461000000.0,,,275461000000.0,161950000000.0,定期报告,是,20260328,CNY,合并期末,2025-03-21T20:20:10
20240930,,,,420033000000.0,,,,,43987000000.0,111924000000.0,,,290323000000.0,,,,,,,,,,,,,,,,,,74121000000.0,988202000000.0,510492000000.0,,,,,102167000000.0,,,7904000000.0,,,75568000000.0,,190683000000.0,,,32167000000.0,,,,,,,,,46220000000.0,21168000000.0,117494000000.0,1103863000000.0,-115661000000.0,,868179000000.0,82788000000.0,,,2870000000.0,,,,,953837000000.0,921117000000.0,,,,,31366000000.0,2163000000.0,345000000.0,954991000000.0,-1154000000.0,,,,,149044000000.0,,,,189044000000.0,97456000000.0,47473000000.0,,,,186631000000.0,2413000000.0,-798000000.0,-115200000000.0,,,,,275461000000.0,160261000000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T21:25:03
20240630,,,,120962000000.0,,,,,,41807000000.0,88822000000.0,29397000000.0,197381000000.0,,,,,,,,,,,,,,,,,,53087000000.0,531456000000.0,326103000000.0,44000000.0,,,51898000000.0,85437000000.0,,,35184000000.0,,,,,135252000000.0,,,24075000000.0,,,,,,,,,,15300000000.0,80605000000.0,753898000000.0,-222442000000.0,,731976000000.0,57611000000.0,,,1909000000.0,,,,,791496000000.0,674206000000.0,,,,,19131000000.0,117000000.0,,693454000000.0,98042000000.0,,,,,70876000000.0,,,,70876000000.0,64804000000.0,9149000000.0,,,,75072000000.0,-4196000000.0,-1081000000.0,-129677000000.0,145784000000.0,275461000000.0,,,275461000000.0,145784000000.0,定期报告,未审计,20250830,CNY,合并期末,2024-08-28T19:20:05
20240331,,,,265144000000.0,,,31739000000.0,23785000000.0,,,,17849000000.0,98531000000.0,,,,,,,,,,,,,,,,,,25862000000.0,462910000000.0,255883000000.0,,,,45539000000.0,51657000000.0,,,,64765000000.0,,24867000000.0,,70162000000.0,,,16289000000.0,,,,,,,,,,5966000000.0,53542000000.0,588670000000.0,-125760000000.0,,223882000000.0,23454000000.0,,,920000000.0,,,,,248256000000.0,186648000000.0,,,,,8727000000.0,,,195375000000.0,52881000000.0,,,,,5380000000.0,,,,5380000000.0,19619000000.0,3105000000.0,,,,23308000000.0,-17928000000.0,-765000000.0,-91572000000.0,,,,,275461000000.0,183889000000.0,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T19:10:03
20231231,,,125056000000.0,560215000000.0,,,,42841000000.0,,158448000000.0,,68810000000.0,397226000000.0,,,,,,,,,,,,,,,,,,179287000000.0,1531883000000.0,678863000000.0,18154000000.0,,,67519000000.0,,,,,,,144209000000.0,,245813000000.0,,,39896000000.0,,,,,,,,,,28893000000.0,171213000000.0,1394560000000.0,137323000000.0,,1013044000000.0,112167000000.0,,,9603000000.0,,,,,1134814000000.0,1203846000000.0,,,,,47591000000.0,,,1251437000000.0,-116623000000.0,,,,,196102000000.0,,,,196102000000.0,137871000000.0,50829000000.0,,,,191214000000.0,4888000000.0,1070000000.0,26658000000.0,275461000000.0,248803000000.0,,,248803000000.0,275461000000.0,定期报告,是,20250322,CNY,合并期末,2024-03-27T20:40:04
