报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,18732791985.16,,,,20330905467.57,,,,,,,,,,27520199063.07,66583896515.8,36603701352.16,,5611819863.33,8659000000.0,,1632659061.33,,,,18652898139.52,,,,,,5343404559.33,1429809926.13,16818320750.12,94751613651.92,-28167717136.12,,,5662411008.2,44208922.11,,18460134871.6,26240119383.07,161540032.0,401901983.91,,21291058954.37,23409358210.72,2830761172.35,,,,,1832822363.5,64031092641.5,,65863915005.0,56946713350.14,6289439626.45,,534278032.22,63775657389.72,2088257615.28,149948682.65,-23098749665.84,,,,,134685625232.25,111586875566.41,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T18:32:03
20230630,,,,11819181277.79,,,,34622326296.25,,,,,,,,,,19635003680.0,66076511254.04,31128986603.24,,4200644759.53,4902000000.0,,1489112468.79,,,,7213544706.12,,,,,,3315910297.9,932365960.51,11134166259.55,64316731055.64,1759780198.4,,,4543468110.83,14076891.53,,8009412771.6,13626820651.14,140306192.0,307361034.12,,13136118900.0,26586818262.02,-12959997610.88,,,,,569512887.92,38936968679.24,,39506481567.16,35092208862.38,1911071993.91,,362082445.16,37404509012.33,2101972554.83,203840420.87,-8894404436.78,125791220795.47,134685625232.25,,,134685625232.25,125791220795.47,定期报告,未审计,20240830,CNY,合并期末,2023-08-30T21:32:02
20230331,,1827968457.84,,5641539599.99,,,,13497713499.49,,,,,,,,,,6422626430.22,27389847987.54,,,2133167744.57,1460000000.0,,2369302590.78,,,,6427424363.33,,,,,,2170271945.57,563220691.14,6861989521.55,21985376856.94,5404471130.6,,,1569276464.46,,,509412771.6,2078689236.06,117642772.8,122168850.9,,4910032461.53,16391342418.89,-14312653182.83,,,,,325388659.0,16645470000.0,,16970858659.0,19773207211.15,1450598923.06,,192118334.48,21717002121.41,-4746143462.41,-96956943.07,-13751282457.71,,,,,134685625232.25,120934342774.54,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T20:37:06
20221231,,,,23549436676.54,2899000000.0,,14193847270.3,25546520961.44,,,1247306198.15,,,,,,,26032395814.49,93468506920.92,23334455739.74,,6460807792.93,,,,,,,,,,,,,6674394154.45,2226502224.98,23973747562.11,62669907474.21,30798599446.71,,,5709992464.77,,,23037367109.48,31339165452.46,30647500.0,1153832129.27,,19910134871.6,53102405134.47,-21763239682.01,,,,,453586447.25,105352783858.45,,105806370305.7,94815184081.08,7746981537.14,,716000349.31,103348265101.72,2458105203.98,677146877.26,12170611845.94,134685625232.25,122515013386.31,,,122515013386.31,134685625232.25,定期报告,是,20240329,CNY,合并期末,2023-03-29T23:47:04
20220930,,,,17524391411.41,,,13470249770.15,42450136444.35,,,,,,,,,,18864865711.09,92309643337.0,15712392282.34,,5126718338.07,6406316818.4,,,,,,15459461556.01,,,,,,5394591376.98,1777554070.81,18544109538.6,68421143981.21,23888499355.79,,,4575200961.4,880795.28,,27370328174.82,34148911583.61,28160000.0,442684923.48,,26395079042.51,76034698667.67,-41885787084.06,,,,,1024821046.93,87889723858.45,,88914544905.38,72083300000.0,6789075915.68,,482828361.0,79605146424.16,9309398481.22,753648772.36,-7934240474.69,,,,,122515013386.31,114580772911.62,定期报告,未审计,20231031,CNY,合并期末,2022-10-27T17:57:03
20220630,,6063581876.17,,11523923666.4,,,9263980430.03,38154998210.89,,,7758772638.43,,,,,,,13279056773.73,86044313595.65,,,3492719649.66,7534000000.0,,,,,,,,,,,,3234436172.21,1265750212.91,14664963020.67,30191869055.45,55852444540.2,,,2181142501.55,357009.83,,1909294054.84,6300775304.18,9180000.0,242231152.6,,186914734.4,48616141017.28,-42315365713.1,,,,,462631114.73,55114793858.45,,55577424973.18,53002535081.08,2208224379.16,,324419135.93,55570959135.41,6465837.77,339522664.12,13883067328.99,136398080715.3,122515013386.31,,,122515013386.31,136398080715.3,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T20:17:05
20220331,,2012130442.96,,5542876253.28,,,7138877755.26,17127306474.26,,,,,,,,,,4421138399.35,36242329325.11,,,320164217.42,6275000000.0,,,,,,3963443325.61,,,,,,2573665240.3,583380494.59,5093971495.1,18809624773.02,17432704552.09,,,1110190529.47,150657.25,,464675552.5,2535823951.2,6500000.0,130841334.92,,7242015741.35,25940385081.1,-23404561129.9,,,,,15025753.39,34053560923.4,,34068586676.79,29779680000.0,1659722766.98,,184217114.18,31835689512.83,2232897163.96,-48190281.8,-3787149695.65,,,,,122515013386.31,118727863690.66,定期报告,未审计,20230428,CNY,合并期末,2022-04-29T17:57:04
20211231,,,,25080737769.12,550000000.0,,,56389865482.08,,,30718879022.61,,,,,,,23847525585.87,136587007859.68,33759519117.77,,6056779250.52,,,14070723634.06,,,,,,,,,,5875783408.38,3513206647.78,16226254643.85,79502266702.36,57084741157.32,,,4638458350.88,1412474.05,,15252081500.0,20419536711.14,375173355.91,599067179.85,301821115.71,23037367109.48,51819626263.3,-31400089552.16,,,,,,131586559245.31,,131586559245.31,120887499875.27,7012652170.36,,640849614.01,128712238148.22,2874321097.09,-171221434.95,28387751267.3,122515013386.31,94127262119.01,,,94127262119.01,122515013386.31,定期报告,是,20230330,CNY,合并期末,2022-03-30T21:02:04
20210930,,,,20683944974.6,,,,53944931313.15,,,25997134510.69,,,,,,,11752482937.24,112378493735.68,21456837206.74,,3858549465.88,4278000000.0,,12147396761.45,,,,,,,,,,4755626009.31,2750623407.41,17998630618.43,67245663469.22,45132830266.46,,,3423334312.68,1387216.6,,12085593066.66,17596456123.73,307530578.89,397481797.75,,23133739489.24,47227447492.39,-29630991368.66,,9924245283.05,,,89050111.49,78685925283.05,,78774975394.54,77982835500.98,5032320267.52,,377187871.97,83622487903.04,-4847512508.5,-84758942.42,10569567446.88,,,,,94127262119.01,104696829565.89,定期报告,未审计,20221028,CNY,合并期末,2021-10-29T19:07:04
20210630,,,,11314670855.99,,,,36724420603.96,,,11781469837.99,,,,,,,17595182702.27,77415744000.21,12764057675.45,,2900808213.27,7205000000.0,,9925066352.48,,,,,,,,,,3575156414.27,1784002349.1,10985599180.75,49139690185.32,28276053814.89,,,1910959927.01,1155373.09,,15252081500.0,21042223146.99,106853366.35,205979600.32,,13185000000.0,24039940357.06,-2997717210.07,,,,,3279270463.45,42838702830.18,,56135121505.74,63211424997.78,2026123183.67,,212669667.42,65450217848.87,-9315096343.13,-79089516.81,15884150744.88,110011412863.89,94127262119.01,,,94127262119.01,110011412863.89,定期报告,未审计,20220831,CNY,合并期末,2021-08-30T19:27:04
20210331,,,,6523106911.02,,,,15390740400.8,,,3100216257.06,,,,,,,10599967691.14,35614031260.02,10732627383.88,,2058645496.61,1050000000.0,,1329220370.89,,,,,,,10732627383.88,,,2136191909.65,660095154.22,8502774497.65,26469554812.9,9144476447.12,,,1103514445.09,934846.41,,2552081500.0,9650314315.93,78964212.45,119796036.61,,6286739923.05,12110299742.66,-2459985426.73,,,,,355509191.62,33323754150.94,,33679263342.56,37440760000.0,1757531210.0,,179125220.08,39448772625.91,-5769509283.35,13076740.49,928058477.53,,,,,94127262119.01,95055320596.54,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T17:27:03
20201231,,,,23339546917.49,7380000000.0,,,31645743655.97,,,17170189165.61,,,,,,,24603936396.49,104139416135.56,8602969110.44,,3685187069.02,,,23238922309.18,,,,,,,,,,4970193961.95,2488125277.76,23450036945.07,66435434673.42,37703981462.14,,,2207901170.57,22792903.32,,10495137407.61,12725831481.5,248592226.68,423289523.44,,15252081500.0,60217131892.76,-47491300411.26,,76805485.61,76805485.61,,2218988768.95,162011042201.33,,164394301776.16,124236187315.52,6224739276.32,,647337341.14,131108263932.98,33286037843.18,-288323924.8,23210394969.26,94127262119.01,70916867149.75,,,70916867149.75,94127262119.01,定期报告,是,20220331,CNY,合并期末,2021-03-29T18:47:03
20200930,,,,18278581547.2,5697000000.0,,,35373861746.25,,,15399361463.24,,,,,,,11214196966.23,85963001722.92,6162866043.26,,3879179074.79,,,27865915197.7,,,,,,,,,,4133194599.96,1528728977.64,11871734233.17,55441618126.52,30521383596.4,,,1322031033.73,3239497.59,,10497473843.93,12589800676.12,242724161.0,363786081.95,,10333481682.93,51671192499.78,-39081391823.66,,,,,11756117030.27,110435366855.36,,122319993071.47,85369121320.95,4996233672.77,,,90365354993.72,31954638077.75,-124409510.24,23270220340.25,,,,,70916867149.75,94187087490.0,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T17:37:03
20200630,,,,10277459838.62,,,,22514042052.13,,,17610786709.18,,,,,,,17135258518.56,67537547118.49,12353456012.32,,1701660080.67,1544000000.0,,3486475417.33,,,,,,,,,,3008158041.27,1555608885.63,11292834190.11,34942192627.33,32595354491.16,,,625332556.6,5524685.42,,9649927683.56,11122771491.39,3300000.0,256534222.83,,7998040268.28,27543345131.72,-16420573640.33,,,,,1353572084.63,50340460000.0,,51782541519.09,39185598521.55,3233366274.54,,168800465.33,42835869003.93,8946672515.16,65048525.54,25186501891.53,96103369041.28,70916867149.75,,,70916867149.75,96103369041.28,定期报告,未审计,20210831,CNY,合并期末,2020-08-28T22:37:03
20200331,,,,6108709940.62,,,247456722.18,20069421577.12,,,9978510225.61,,,,,,,9134238034.69,45538336500.22,,,1118997091.68,,,,,,,,,,14834640359.14,,,1855071431.07,673724490.94,5944400569.36,24426833942.19,21111502558.03,,,308159827.7,4104799.16,,6018331607.61,7094657282.36,3300000.0,130730440.28,,,11698151159.52,-4603493877.16,,,,,49704264.14,34897080000.0,,34966827794.65,22062591320.95,1367042102.48,,,23464200387.91,11502627406.74,39477238.3,28050113325.91,,,,,70916867149.75,98966980475.66,定期报告,未审计,20210430,CNY,合并期末,2020-04-27T23:17:03
20191231,,,,17581896655.1,6170000000.0,,,36024685814.73,,,23811739875.61,,,,,,,5759120623.79,89347442969.23,11518160832.91,,2538511114.72,,,12275775510.1,,,,,,,,,,4019943438.3,2312546768.78,15346923228.41,48011860893.22,41335582076.01,,,2071075677.58,21590127.58,1212188726.7,10365177479.59,13945095608.47,1276264864.5,528395495.15,,10495137407.61,26757197030.83,-12812101422.36,,,,,553529537.1,41715031320.95,,42268560858.05,46364214198.62,5099185679.71,,264596211.92,53456940779.01,-11188379920.96,97524620.58,17432625353.27,70916867149.75,53484241796.48,,,53484241796.48,70916867149.75,定期报告,是,20210330,CNY,合并期末,2020-03-28T02:42:02
20190930,,,,11679545302.02,900000000.0,,,21329524683.14,,,22798425777.82,,,,,,,1689752947.98,58397248710.96,8440330378.68,,1447410543.7,,,7581558954.19,,,,,,,,,,3355166810.69,1341169985.22,5907945340.47,28073582012.95,30323666698.01,,,2137321947.1,8130137.79,1212188726.7,11502569800.0,18888614805.3,1314729283.37,219526202.44,,11843476387.0,20419926796.53,-1531311991.23,,,,,290215865.97,38072330000.0,,38362545865.97,40970749999.67,3961694252.3,,394553221.72,46773362497.77,-8410816631.8,152875410.61,20534413485.59,,,,,53484241796.48,74018655282.07,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,7764931178.93,,,,22859306540.82,,,26261702980.15,,,,,,,1513918070.23,58399858770.13,9309548431.21,,985115075.43,1700000000.0,,8561162340.61,,,,,,,,,,2421643995.66,1292796957.51,3140281138.57,27410547938.99,30989310831.14,,,1308445781.15,7218880.1,1212188726.7,10365177479.59,17816660118.19,1069656114.5,113804915.37,,10732904380.0,15304359694.8,2512300423.39,,,,,42330424.61,33954040000.0,,34014028008.46,30674824198.16,3115989578.46,,226421397.05,35261038001.76,-1247009993.3,13926721.75,32268527982.98,85752769779.46,53484241796.48,,,53484241796.48,85752769779.46,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,3809765997.61,,,,13474958212.64,,,26896125499.2,,,,,,,1084919445.02,45265769154.47,10737709475.12,,743211833.7,1008474429.19,1008474429.19,6442750926.16,,,,,,,10737709475.12,,,913168288.31,482052363.82,2018794074.01,22346161390.31,22919607764.16,,,274576265.92,1043854.81,,2888080400.0,3557797815.91,,27623025.81,,916248630.0,3253216647.15,304581168.76,,,,,,19557679354.49,,20343685896.79,12084323388.68,954780072.24,,,14860549194.02,5483136702.77,-101047229.67,28606278406.02,,,,,53484241796.48,82090520202.5,定期报告,未审计,20200428,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,16723165183.71,1500000000.0,,17200813539.88,7648095024.81,,,,,,,,,,2129309820.13,45201383568.53,22836674220.43,,1513466126.9,,,,,,,8095992410.38,,,,,,4476240096.47,1370540995.91,4446781690.96,42739695541.05,2461688027.48,,,2190160875.83,10387598.05,,7986961047.3,14439189499.18,826359658.69,1342828038.91,,10369742172.2,14897720490.57,-458530991.39,,,,,457663700.0,37618060000.0,,38113912335.3,44789753060.81,5098111499.18,,187245333.02,51258292698.33,-13144380363.03,328290834.25,-10812932492.69,53484241796.48,64297174289.17,,,64297174289.17,53484241796.48,定期报告,是,20200328,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,12381043429.08,1600000000.0,,12652862713.89,7280120890.91,,,,,,,,,,253599506.89,34167626540.77,9180678085.74,,1381116820.79,,,,,,,5484662477.72,,,,,,3478416713.69,1426816864.3,4270635645.52,25222326607.76,8945299933.01,,,1023584897.97,6510244.95,,15017256163.0,16954326716.85,808752287.01,151047374.31,,16433962038.64,21565636857.48,-4611310140.63,,,,,233489144.15,29154930000.0,,30313138497.78,35849460000.0,3204008851.32,,153979133.94,42000088308.82,-11686949811.04,350923050.89,-7002036967.77,,,,,64297174289.17,57295137321.4,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,8505783505.95,200000000.0,,6359055051.58,,,,2647965245.57,,,,,,,859271984.08,18572075787.18,5462419138.15,,780319948.11,,,,2120966349.25,,,,,,,,,2708597183.76,1094124681.5,2127320595.8,14293747896.57,4278327890.61,,,716787234.92,4833769.71,,7381384963.0,8909701373.32,808752287.01,101181048.05,,8375557991.25,12126058998.07,-3216357624.75,,,,,652191987.34,28337930000.0,,29069668327.34,27809500000.0,1987195380.97,,88679245.28,30381170857.73,-1311502530.39,71739779.07,-177792485.46,64119381803.71,64297174289.17,,,64297174289.17,64119381803.71,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,5182273789.67,1150000000.0,,2550710070.7,4107061700.46,,,3487383369.39,,,,,,,763589932.89,17241018863.11,8242391988.48,,595769863.77,,,,,,,,,,,,,1322720977.47,372574149.04,1480019361.89,12013476340.65,5227542522.46,,,118025403.14,2293269.86,,4352430204.68,4585956143.66,626506490.6,38518292.61,,5390000000.0,8116870878.61,-3530914734.95,,,,,,18514950000.0,,18514950000.0,18124945853.53,571910907.72,,,19118334236.88,-603384236.88,261708480.81,1354952031.44,,,,,64293748504.8,65648700536.24,定期报告,未审计,20190425,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,16521332695.38,500000000.0,,,,,,,,,,,,,2894885281.64,19916217977.02,1520229040.1,,1466919116.84,,,4604673367.08,31046585560.29,,,25617076884.43,,,,,,4754403005.35,1249726089.81,2496489953.37,72756103017.27,-52839885040.25,,,1242267681.02,6332778.54,,11703513500.0,15498277934.55,3545172488.54,277247262.61,,7983016763.0,12998686838.23,2499591096.32,,4086000000.0,,,764908900.0,69661463396.28,,74631217603.7,36365377085.93,4639861872.64,3019053.44,163090381.88,42468316840.32,32162900763.38,-249387730.97,-18426780911.52,64297174289.17,82723955200.69,,,82723955200.69,64297174289.17,定期报告,是,20190328,CNY,合并期末,2020-03-13T14:52:11
20170930,,713899038.67,,11947734096.46,,,,,,,,,,,,,,2513710455.48,15175343590.61,,,1561007993.22,,,633685233.6,23371564303.52,,,23554129900.45,,,,,,3881152999.2,1122852320.95,903835466.85,55028228217.79,-39852884627.18,,,757549089.11,3988100.72,,9439068600.0,12478818687.16,21995835.0,159069059.6,,7640653537.77,11763459797.89,715358889.27,,4086000000.0,,,55877900.0,57990140000.0,,62310180881.98,33818110000.0,4138627440.56,,146824071.19,39300663442.27,23009517439.71,-188689512.75,-16316697810.95,,,,,82723955200.69,66407257389.74,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:52:11
20170630,,1102739208.23,,7482693153.32,,,5727314130.99,,,,,,,,,,,2049038432.75,16361784925.29,,,740727524.14,,,,17068724232.85,,,15790529767.12,,,,,,2933024748.23,658017195.52,660132025.4,37851155493.26,-21489370567.97,,,536241446.02,3317977.96,,7807240800.0,10821500176.24,21995835.0,81799996.91,,1710911603.06,3597305694.0,7224194482.24,,4086000000.0,,,23281600.0,36256130000.0,,40503584209.91,33685770000.0,2119152649.42,,136641509.42,36503919286.22,3999664923.69,-108125542.23,-10373636704.27,72350318496.42,82723955200.69,,,82723955200.69,72350318496.42,定期报告,未审计,20180831,CNY,合并期末,2020-03-13T14:52:11
20170331,,1769565301.09,,3589845141.67,,,2243856035.32,,,,,,,,,,,170321313.94,7773587792.02,,,544438133.81,,,,11486161132.29,,,8336063058.45,,,,,,991497233.54,325601517.52,672233762.83,22355994838.44,-14582407046.42,,,257965509.99,418352.63,,4052528600.0,4818091863.28,,42710865.94,,650000000.0,692710865.94,4125380997.34,,4086000000.0,,,1819915527.6,14646990000.0,,20565082599.87,16628355333.33,721652966.43,,1415094.32,17351423394.08,3213659205.79,-26418289.81,-7269785133.1,,,,,82723955200.69,75454170067.59,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:52:11
