报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,12460000000.0,56429141000.0,,,,2622371000.0,1869563000.0,9327000000.0,915713000.0,18839793000.0,10032050000.0,,,,,,,,,,,,,,,,,,148317000.0,112643948000.0,34815886000.0,511628000.0,,,,,,,,,,,,4855043000.0,,,1708860000.0,,,,,,,,,,850741000.0,361377000.0,43103535000.0,69540413000.0,,23253830000.0,1293670000.0,,,1011000.0,,,,,24548511000.0,48452831000.0,,,,,5800000.0,,,48458631000.0,-23910120000.0,,,,,80441776000.0,,,,80441776000.0,88140000000.0,,,,,88219002000.0,-7777226000.0,-18051000.0,37835016000.0,,,,,35671422000.0,73506438000.0,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T20:30:07
20251231,,,31595923000.0,98824782000.0,,,,7306905000.0,26809334000.0,,,21238442000.0,38603074000.0,,,,,,,,,,,,,,,,,,2471364000.0,226849824000.0,118095823000.0,1699286000.0,,,,,,,,4902400000.0,,867740000.0,,15795453000.0,,,3343891000.0,,,,,,,,,,5162472000.0,2122958000.0,151990023000.0,74859801000.0,,124852149000.0,6438707000.0,,,2220000.0,,,,,131293076000.0,185897866000.0,,,,,477987000.0,,196557000.0,186572410000.0,-55279334000.0,,10998720000.0,,,320690995000.0,,,,331689715000.0,328664941000.0,4960293000.0,900176000.0,,5998698000.0,339913894000.0,-8224179000.0,-249257000.0,11107031000.0,35671422000.0,24564391000.0,,,24564391000.0,35671422000.0,定期报告,是,20260423,CNY,合并期末,2026-04-22T21:12:03
20250930,,,23719353000.0,98300371000.0,,,,3460551000.0,32814302000.0,2747600000.0,,,29084362000.0,,,,,,,,,,,,,,,,,,3421702000.0,193802092000.0,106447837000.0,,,,,,,,,,,1049624000.0,,12424413000.0,,,2776373000.0,,,,,,,,,8120628000.0,3511764000.0,1880996000.0,136211635000.0,57590457000.0,,109808383000.0,7515844000.0,,,248000.0,,,,,117324475000.0,155451805000.0,,,,,80196000.0,,196557000.0,155728558000.0,-38404083000.0,,,,,250467924000.0,,,,250467924000.0,258008500000.0,4355018000.0,,,,262592383000.0,-12124459000.0,-227417000.0,6834498000.0,,,,,24564391000.0,31398889000.0,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T19:12:03
20250630,,,20735035000.0,97864422000.0,,,,739708000.0,30319019000.0,2983600000.0,,,19412728000.0,,,,,,,,,,,,,,,,,,2120089000.0,175463007000.0,92865406000.0,,,,,,,,,,,844000000.0,,9233194000.0,,,2218144000.0,,,,,,,,,17698118000.0,2248323000.0,1172528000.0,126279713000.0,49183294000.0,,84102089000.0,3163998000.0,,,151000.0,,,,,87266238000.0,108024848000.0,,,,,20670000.0,,196557000.0,108242075000.0,-20975837000.0,,,,,150738511000.0,,,,150738511000.0,161524941000.0,193134000.0,191480000.0,,,161867287000.0,-11128776000.0,-33072000.0,17045609000.0,41610000000.0,24564391000.0,,,24564391000.0,41610000000.0,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T21:38:03
20250331,,,17230789000.0,76155389000.0,,,,6120896000.0,30388069000.0,1862355000.0,,,9223425000.0,,,,,,,,,,,,,,,,,,2130039000.0,143110962000.0,65378090000.0,1753195000.0,,,,,,,,,,1004703000.0,,4215342000.0,,,1604254000.0,,,,,,,,,2737424000.0,1020768000.0,1233979000.0,78947755000.0,64163207000.0,,45519225000.0,1977705000.0,,,5000.0,,,,,47496935000.0,65963475000.0,,,,,11144000.0,,,65974619000.0,-18477684000.0,,,,,66341266000.0,,,,66341266000.0,85928500000.0,89835000.0,89835000.0,,,86094635000.0,-19753369000.0,-265831000.0,25666323000.0,,,,,24564392000.0,50230715000.0,定期报告,未审计,20260423,CNY,合并期末,2025-04-28T21:46:15
20241231,,,,100741397000.0,,,,,,9962400000.0,181613000.0,,37688551000.0,,,,,,,,,,,,,,,,,,1413630000.0,151262987000.0,117928898000.0,,,,26866910000.0,34224353000.0,,,2247500000.0,,,,,15749184000.0,,,3144878000.0,,,,,,,,,37704380000.0,5253538000.0,2369355000.0,245488996000.0,-94226009000.0,,100575946000.0,11063543000.0,,,19572000.0,,,,,111659061000.0,93029574000.0,,,,,1279872000.0,277727000.0,,94587173000.0,17071888000.0,,,,,263370161000.0,,,,263370161000.0,197450000000.0,4705441000.0,1002871000.0,,,202481233000.0,60888928000.0,309645000.0,-15955548000.0,24564391000.0,40519939000.0,,,40519939000.0,24564391000.0,定期报告,是,20260423,CNY,合并期末,2025-04-28T21:54:03
20240930,,,,87634751000.0,,,,5205772000.0,3255580000.0,10172722000.0,,,28363864000.0,,,,,,,,,,,,,,,,,,913023000.0,135852410000.0,97497530000.0,,,,,3463120000.0,,,,,,837123000.0,,10967595000.0,,,2611299000.0,,,,,,,,,35074477000.0,3851486000.0,1494762000.0,155797392000.0,-19944982000.0,,81474067000.0,8675039000.0,,,3168000.0,,,,,90152274000.0,49207932000.0,,,,,29756000.0,,,49237688000.0,40914586000.0,,,,,199482875000.0,,,,199482875000.0,180677750000.0,4430393000.0,,,,185358653000.0,14124222000.0,-23339000.0,35070487000.0,,,,,40519939000.0,75590426000.0,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T17:35:06
20240630,,,,76714636000.0,,,,3121462000.0,9796600000.0,680952000.0,,,19250077000.0,,,,,,,,,,,,,,,,,,1171829000.0,112433037000.0,82585153000.0,,,,,364448000.0,,,,,,643617000.0,,7771174000.0,,,2036228000.0,,,,,,,,,18908926000.0,2687778000.0,964927000.0,115962251000.0,-3529214000.0,,54130704000.0,6202337000.0,,,16635000.0,,,,,60349676000.0,24245720000.0,,,,,19194000.0,,,24264914000.0,36084762000.0,,,,,149332381000.0,,,,149332381000.0,131840000000.0,111908000.0,110041000.0,,,132105524000.0,17226857000.0,-77452000.0,49704953000.0,90224892000.0,40519939000.0,,,40519939000.0,90224892000.0,定期报告,未审计,20250827,CNY,合并期末,2024-08-27T18:55:03
20240331,,,1364792000.0,53175599000.0,,,1411281000.0,95474000.0,7322629000.0,6015000000.0,,,9586123000.0,,,,,,,,,,,,,,,,,,683809000.0,79654707000.0,65124868000.0,,,,,,,,,,,745590000.0,,3858765000.0,,,1535927000.0,,,,,,,,,7461440000.0,1402387000.0,500972000.0,80629949000.0,-975242000.0,,22495961000.0,2895537000.0,,,6447000.0,,,,,25397945000.0,12441984000.0,,,,,8505000.0,,,12450489000.0,12947456000.0,,,,,80743251000.0,,,,80743251000.0,58490000000.0,109287000.0,109287000.0,,,58673501000.0,22069750000.0,-31937000.0,34010027000.0,,,,,40519939000.0,74529966000.0,定期报告,未审计,20250429,CNY,合并期末,2024-04-24T20:35:03
20231231,,,27659774000.0,128069058000.0,,,,4055572000.0,,,,,31973940000.0,,,,,,,,,,,,,,,,,,1490811000.0,193249155000.0,138366526000.0,5531719000.0,,,45388337000.0,,,,,965090000.0,,354135000.0,,15220567000.0,,,3007959000.0,,,,,,,,,696783000.0,5015081000.0,2456742000.0,217002939000.0,-23753784000.0,,98561630000.0,10157288000.0,,,107623000.0,,,,,108826541000.0,116744884000.0,,,,,207140000.0,,,116952024000.0,-8125483000.0,,,,,245616554000.0,,,,245616554000.0,245570000000.0,4043223000.0,1120951000.0,,,249916822000.0,-4300268000.0,70801000.0,-36108734000.0,40519939000.0,76628673000.0,,,76628673000.0,40519939000.0,定期报告,是,20250429,CNY,合并期末,2024-04-24T21:25:02
20230930,,,470292000.0,111131191000.0,,,,1546243000.0,,2718304000.0,,,22767218000.0,,,,,,,,,,,,,,,,,,1492408000.0,140125656000.0,103430862000.0,4879893000.0,,,37712091000.0,,,,,,,466687000.0,,9679028000.0,,,2473165000.0,,,,,,,,,15526356000.0,4003825000.0,2658480000.0,180830387000.0,-40704731000.0,,83525488000.0,8948955000.0,,,12541000.0,,,,,92486984000.0,81753515000.0,,,,,103508000.0,,,81857023000.0,10629961000.0,,,,,188894696000.0,,,,188894696000.0,169600000000.0,3489012000.0,,,,173320905000.0,15573791000.0,568931000.0,-13932048000.0,,,,,76628673000.0,62696625000.0,定期报告,未审计,20241030,CNY,合并期末,2023-10-26T20:40:03
20230630,,,1541775000.0,91049189000.0,,,,3323868000.0,,,,2406384000.0,15598518000.0,,,,,,,,,,,,,,,,,,509817000.0,114429551000.0,88834969000.0,2421805000.0,,,37856091000.0,,,,,8070090000.0,,,,6310993000.0,,,1952296000.0,,,,,,,,,,2654123000.0,731572000.0,148831939000.0,-34402388000.0,,51077924000.0,5548188000.0,,,10110000.0,,,,,56636222000.0,51451448000.0,,,,,53794000.0,,,51505242000.0,5130980000.0,,,,,127815059000.0,,,,127815059000.0,114940000000.0,101195000.0,,,,115198438000.0,12616621000.0,149196000.0,-16505591000.0,60123082000.0,76628673000.0,,,76628673000.0,60123082000.0,定期报告,未审计,20240828,CNY,合并期末,2023-08-29T20:00:12
20230331,,,1716518000.0,58649343000.0,,,,4232967000.0,,1252680000.0,,,7658951000.0,,,,,,,,,,,,,,,,,,73211000.0,73583670000.0,56496457000.0,2293601000.0,,,29134213000.0,,,,,,,194857000.0,,2743111000.0,,,1488705000.0,,,,,,,,,,1114528000.0,705773000.0,94171245000.0,-20587575000.0,,28299830000.0,2780904000.0,,,,,,,,31080734000.0,38077511000.0,,,,,26117000.0,,,38103628000.0,-7022894000.0,,,,,58946706000.0,,,,58946706000.0,60270000000.0,101059000.0,101059000.0,,,60439499000.0,-1492793000.0,-245452000.0,-29348714000.0,,,,,76628673000.0,47279959000.0,定期报告,未审计,20240425,CNY,合并期末,2023-04-25T20:35:04
20221231,,,,100821320000.0,,,,326871000.0,13883936000.0,,,,25781257000.0,,,,,,,,,,,,,,,,,,1976321000.0,142789705000.0,98099213000.0,2664611000.0,,,,10777207000.0,,,,1168110000.0,,,,11648670000.0,,,2799157000.0,,,,,,,,,,3912273000.0,2028330000.0,133097571000.0,9692134000.0,,114168368000.0,12142198000.0,,,52318000.0,,,,,126362884000.0,148962981000.0,,,,,132221000.0,,,149095202000.0,-22732318000.0,,,,,205680020000.0,,,,205680020000.0,160187250000.0,3055164000.0,783000000.0,,,163565474000.0,42114546000.0,190768000.0,29265130000.0,76628673000.0,47363543000.0,,,47363543000.0,76628673000.0,定期报告,是,20240425,CNY,合并期末,2023-04-25T21:25:04
20220930,,,,92836010000.0,,,,1143348000.0,,,,,18680157000.0,,,,,,,,,,,,,,,,,,3291756000.0,115951271000.0,80324729000.0,1130793000.0,,,21280087000.0,4457096000.0,,,,5790400000.0,,1520197000.0,,8268691000.0,,,2307768000.0,,,,,,,,,,2893097000.0,3804701000.0,131777559000.0,-15826288000.0,,87248631000.0,7995454000.0,,,4120000.0,,,,,95248205000.0,107393780000.0,,,,,12485000.0,,,107406265000.0,-12158060000.0,,,,,181756106000.0,,,,181756106000.0,135072881000.0,2626677000.0,,,,137942651000.0,43813455000.0,1103249000.0,16932356000.0,,,,,47363543000.0,64295899000.0,定期报告,未审计,20231027,CNY,合并期末,2022-10-28T20:20:05
20220630,,,,104531480000.0,,,,326871000.0,,,,,12234337000.0,,,,,,,,,,,,,,,,,,1438816000.0,118531504000.0,67168878000.0,25177000.0,,,28181709000.0,5478995000.0,,,,29600000.0,,,,5457807000.0,,,1827129000.0,,,,,,,,,,2168711000.0,1395131000.0,111733137000.0,6798367000.0,,75241944000.0,6408700000.0,,,8841000.0,,,,,81659485000.0,74808040000.0,,,,,28323000.0,,,74836363000.0,6823122000.0,,,,,119212356000.0,,,,119212356000.0,98380000000.0,2250978000.0,,,,100770501000.0,18441855000.0,103282000.0,32166626000.0,79530169000.0,47363543000.0,,,47363543000.0,79530169000.0,定期报告,未审计,20230830,CNY,合并期末,2022-08-29T21:20:04
20220331,,,,58337411000.0,,,973543000.0,1939314000.0,,,,,5682860000.0,,,,,,,,,,,,,,,,,,590770000.0,67523898000.0,30631269000.0,,,,19868545000.0,3265358000.0,,,,8234222000.0,,403619000.0,,2598912000.0,,,1385891000.0,,,,,,,,,,779388000.0,1071581000.0,68238785000.0,-714887000.0,,27242625000.0,2578735000.0,,,1336000.0,,,,,29822696000.0,40505830000.0,,,,,18056000.0,,,40523886000.0,-10701190000.0,,,,,59616210000.0,,,,59616210000.0,41140000000.0,,,,,41198594000.0,18417616000.0,-44170000.0,6957369000.0,,,,,47283543000.0,54240912000.0,定期报告,未审计,20230426,CNY,合并期末,2022-04-27T20:45:04
20211231,,,437895000.0,90449997000.0,,,3462744000.0,,1135877000.0,15582000000.0,,,20582745000.0,,,,,,,,,,,,,,,,,,662641000.0,132313899000.0,105423341000.0,,,,,,,,13976671000.0,,,,,9735622000.0,,,2427904000.0,,,,,,,,,,3004102000.0,1267522000.0,135835162000.0,-3521263000.0,,95148804000.0,11375615000.0,,,20573000.0,,,,,106544992000.0,93945280000.0,,,,,194092000.0,,,94139372000.0,12405620000.0,,,,,173191854000.0,,,,173191854000.0,161930000000.0,2441164000.0,,,,164622844000.0,8569010000.0,-235178000.0,17218189000.0,,,,,30145354000.0,47363543000.0,定期报告,是,20230426,CNY,合并期末,2022-04-27T21:10:05
20210930,,,6136734000.0,105390741000.0,,,,,683918000.0,507391000.0,,,14050605000.0,,,,,,,,,,,,,,,,,,1769115000.0,128538504000.0,74127727000.0,2137324000.0,,,,,,,13365691000.0,,,,,6512116000.0,,,1966577000.0,,,,,,,,,,1929656000.0,1205443000.0,101244534000.0,27293970000.0,,80832974000.0,7736196000.0,,,48600000.0,,,,,88617770000.0,91447010000.0,,,,,72348000.0,,,91519358000.0,-2901588000.0,,,,,124942081000.0,,,,124942081000.0,137740000000.0,2129493000.0,,,,140055846000.0,-15113765000.0,-154921000.0,9123696000.0,,,,,30145354000.0,39269050000.0,定期报告,未审计,20221029,CNY,合并期末,2021-10-28T20:45:04
20210630,,,4632715000.0,73733866000.0,,,,,3827248000.0,1808898000.0,,,9406588000.0,,,,,,,,,,,,,,,,,,1149628000.0,94558943000.0,60497466000.0,1177785000.0,,,,,,,2892214000.0,,,,,4013956000.0,,,1565135000.0,,,,,,,,,,1807902000.0,1208193000.0,73162651000.0,21396292000.0,,49700347000.0,5611529000.0,,,25202000.0,,,,,55337078000.0,70123550000.0,,,,,22797000.0,,,70146347000.0,-14809269000.0,,,,,94169406000.0,,,,94169406000.0,94270000000.0,1356758000.0,,,,95758303000.0,-1588897000.0,-100256000.0,4897870000.0,,,,,30145354000.0,35043224000.0,定期报告,未审计,20220830,CNY,合并期末,2021-08-25T22:00:03
20210331,,,2616538000.0,47217392000.0,,,1545406000.0,,,,,,4316399000.0,,,,,,,,,,,,,,,,,,504925000.0,56200660000.0,31145855000.0,,,,14479830000.0,,,,6855612000.0,1613700000.0,,,,1827815000.0,,,1181699000.0,,,,,,,,,,454719000.0,270692000.0,57829922000.0,-1629262000.0,,36471746000.0,2194743000.0,,,898000.0,,,,,38667387000.0,43974453000.0,,,,,45965000.0,,,44020418000.0,-5353031000.0,,,,,58548093000.0,,,,58548093000.0,42260000000.0,,,,,42260000000.0,16288093000.0,24018000.0,9329818000.0,,,,,30145354000.0,39475172000.0,定期报告,未审计,20220428,CNY,合并期末,2021-04-28T20:15:03
20201231,,,7768145000.0,60254153000.0,,,,14431228000.0,,,,,15776441000.0,,,,,,,,,,,,,,,,,,955029000.0,99184996000.0,52367616000.0,5869320000.0,,,21544000000.0,,,,,7349600000.0,,,,7455187000.0,,,2149058000.0,,,,,,,,,,2130294000.0,1104727000.0,99969802000.0,-784806000.0,,86522130000.0,9351351000.0,,,22737000.0,,,,,95896218000.0,98497989000.0,,,,,254953000.0,,,98752942000.0,-2856724000.0,,5999253000.0,,,186229037000.0,,,,192228290000.0,182910000000.0,2279452000.0,,,,185189452000.0,7038838000.0,-469164000.0,2928144000.0,,,,,27217210000.0,30145354000.0,定期报告,是,20220428,CNY,合并期末,2021-04-28T20:40:03
20200930,,,,85264036000.0,,,,2363701000.0,,5600700000.0,,,11333046000.0,,,,,,,,,,,,,,,,,,1105531000.0,105667014000.0,37495430000.0,3120230000.0,,,11259964000.0,16557590000.0,,,,,,,,5604800000.0,,,1639816000.0,,,,,,,,,,1559315000.0,1030408000.0,78267553000.0,27399461000.0,,53371018000.0,6645010000.0,,,638000.0,,,,,60016666000.0,76535818000.0,,,,,152605000.0,,,76688423000.0,-16671757000.0,,,,,127256845000.0,,,,127256845000.0,129040000000.0,2250633000.0,,,,131290633000.0,-4033788000.0,-172204000.0,6521712000.0,,,,,27217210000.0,33738922000.0,定期报告,未审计,20211029,CNY,合并期末,2020-10-28T19:05:03
20200630,,,,55317819000.0,,,,6213178000.0,,3998700000.0,,,7407344000.0,,,,,,,,,,,,,,,,,,984590000.0,73921631000.0,23523239000.0,1012280000.0,,,8796643000.0,15483234000.0,,,,,,,,3693367000.0,,,1292737000.0,,,,,,,,,,1205121000.0,494699000.0,55501320000.0,18420311000.0,,38831053000.0,4488994000.0,,,32000.0,,,,,43320079000.0,52680159000.0,,,,,51947000.0,,,52732106000.0,-9412027000.0,,,,,93539109000.0,,,,93539109000.0,92890000000.0,500000.0,,,,92890500000.0,648609000.0,108349000.0,9765242000.0,,,,,27217210000.0,36982452000.0,定期报告,未审计,20210826,CNY,合并期末,2020-08-28T02:10:03
20200331,,,1453512000.0,18674945000.0,,,3564771000.0,2665766000.0,,,,,3559534000.0,,,,,,,,,,,,,,,,,,577756000.0,30496284000.0,13066359000.0,,,,9667424000.0,,,,,6435800000.0,,,,1426976000.0,,,966103000.0,,,,,,,,,,314155000.0,298904000.0,32175721000.0,-1679437000.0,,14551961000.0,1875547000.0,,,16000.0,,,,,16427524000.0,22470117000.0,,,,,11741000.0,,,22481858000.0,-6054334000.0,,,,,48470059000.0,,,,48470059000.0,53110000000.0,,,,,53110000000.0,-4639941000.0,113323000.0,-12260389000.0,,,,,27217210000.0,14956821000.0,定期报告,未审计,20210429,CNY,合并期末,2020-04-29T06:00:03
20191231,,,28975663000.0,31993686000.0,,,4904447000.0,140099000.0,,4761735000.0,,,13265305000.0,,,,,,,,,,,,,,,,,,239329000.0,84280264000.0,45819825000.0,,,,3535974000.0,,,,,,,,,5937231000.0,,,1865212000.0,,,,,,,,,,1984088000.0,1262301000.0,60404631000.0,23875633000.0,,113066308000.0,8154031000.0,,,483000.0,,,,,121220822000.0,144069146000.0,,,,,215749000.0,,,144284895000.0,-23064073000.0,,,,,197703093000.0,,,,197703093000.0,206640000000.0,1524222000.0,,,,208164222000.0,-10461129000.0,13398000.0,-9636171000.0,,,,,36853381000.0,27217210000.0,定期报告,是,20210429,CNY,合并期末,2020-04-29T06:00:03
