报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,93764000000.0,3972512000000.0,3972512000000.0,,131537000000.0,44867000000.0,244533000000.0,130573000000.0,118552000000.0,38961000000.0,951383000000.0,,,,,,,,,,,,,,,213000000.0,,,121394000000.0,5848289000000.0,2543836000000.0,377518000000.0,280977000000.0,96541000000.0,,,,96541000000.0,,,,,,480415000000.0,,,100753000000.0,,,,,,,,,,144793000000.0,243889000000.0,3939170000000.0,1909119000000.0,,2726095000000.0,277379000000.0,,,7687000000.0,,1779000000.0,,,3012940000000.0,3689345000000.0,,,,13400000000.0,6052000000.0,,,3708797000000.0,-695857000000.0,,,,,981768000000.0,,,,981768000000.0,683424000000.0,159148000000.0,50948000000.0,,5133000000.0,847705000000.0,134063000000.0,37377000000.0,1384702000000.0,68401000000.0,66340000000.0,3243152000000.0,1860511000000.0,1926851000000.0,3311553000000.0,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T20:50:04
20230630,,,78817000000.0,3404369000000.0,3404369000000.0,,40534000000.0,64019000000.0,58396000000.0,108226000000.0,62493000000.0,,636894000000.0,,,,,,,,,,,,,,,44000000.0,,,80785000000.0,4534577000000.0,2046867000000.0,402501000000.0,164427000000.0,238074000000.0,,,,,,,,,,322986000000.0,,,69763000000.0,,,,,,,,,35610000000.0,120494000000.0,207181000000.0,3237308000000.0,1297269000000.0,,1829148000000.0,173134000000.0,,,6447000000.0,,1764000000.0,,,2010493000000.0,2452462000000.0,,,,11303000000.0,3549000000.0,,,2467314000000.0,-456821000000.0,,,,,718126000000.0,,,,718126000000.0,456871000000.0,25524000000.0,25493000000.0,,3859000000.0,486254000000.0,231872000000.0,37703000000.0,1110023000000.0,61998000000.0,66340000000.0,2974876000000.0,1860511000000.0,1926851000000.0,3036874000000.0,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T21:30:03
20230331,,,49905000000.0,2135682000000.0,2135682000000.0,,163366000000.0,42496000000.0,212901000000.0,83642000000.0,113470000000.0,,311378000000.0,,,,,,,,,,,,,,,110000000.0,,,101715000000.0,3214923000000.0,1346391000000.0,68073000000.0,68073000000.0,,,,,81432000000.0,,,,,,171416000000.0,,,38635000000.0,,,,,,,,,,53046000000.0,240117000000.0,2109309000000.0,1105614000000.0,,887260000000.0,70258000000.0,,,4935000000.0,,,,,962453000000.0,1278421000000.0,,,,1794000000.0,1026000000.0,,,1281241000000.0,-318788000000.0,,,,,388850000000.0,,,,388850000000.0,206036000000.0,7246000000.0,7246000000.0,,1495000000.0,214777000000.0,174073000000.0,-9309000000.0,951590000000.0,64847000000.0,66340000000.0,2813594000000.0,1860511000000.0,1926851000000.0,2878441000000.0,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T22:20:07
20221231,,,105849000000.0,3393746000000.0,3194252000000.0,199494000000.0,,,13181000000.0,186956000000.0,,,1194422000000.0,,,,,,,,,,,,,,,413000000.0,,,180862000000.0,5124554000000.0,2511044000000.0,165078000000.0,147741000000.0,17337000000.0,6752000000.0,,,,5851000000.0,,,100110000000.0,,468621000000.0,,,135171000000.0,,,,,,,,,,165788000000.0,104463000000.0,3719897000000.0,1404657000000.0,,3192493000000.0,326066000000.0,,,10018000000.0,,2811000000.0,,,3531388000000.0,4415567000000.0,,,,9415000000.0,13713000000.0,3314000000.0,,4442009000000.0,-910621000000.0,,,,,955862000000.0,,,,955862000000.0,870573000000.0,145065000000.0,25721000000.0,,4985000000.0,1020651000000.0,-64789000000.0,60847000000.0,490094000000.0,66340000000.0,62872000000.0,1860511000000.0,1373885000000.0,1436757000000.0,1926851000000.0,定期报告,是,20240328,CNY,合并期末,2023-03-30T23:20:04
20220930,,,56953000000.0,3561122000000.0,3414138000000.0,146984000000.0,41660000000.0,,227051000000.0,86896000000.0,18924000000.0,,898715000000.0,,,,,,,,,,,,,,,261000000.0,,,214954000000.0,5106536000000.0,2169357000000.0,271652000000.0,271652000000.0,,,,,,31622000000.0,,,,,356831000000.0,,,98535000000.0,,,,,,,,,44962000000.0,136555000000.0,128699000000.0,3263985000000.0,1842551000000.0,,2422243000000.0,245752000000.0,,,1064000000.0,,2814000000.0,,,2671873000000.0,3314110000000.0,,,,8335000000.0,23973000000.0,3943000000.0,,3350361000000.0,-678488000000.0,,,,,768982000000.0,,,,768982000000.0,673846000000.0,122405000000.0,17871000000.0,,3862000000.0,811795000000.0,-42813000000.0,73099000000.0,1194349000000.0,60153000000.0,62872000000.0,2570953000000.0,1373885000000.0,1436757000000.0,2631106000000.0,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T20:10:04
20220630,,,27082000000.0,3054479000000.0,2707647000000.0,346832000000.0,,,18099000000.0,116480000000.0,,,616000000000.0,,,,,,,,,,,,,,,189000000.0,,,114223000000.0,3946576000000.0,1639060000000.0,184741000000.0,133089000000.0,51652000000.0,,,,,7451000000.0,,,22975000000.0,,213734000000.0,,,67076000000.0,,,,,,,,,,119228000000.0,107349000000.0,2536171000000.0,1410405000000.0,,1534583000000.0,147758000000.0,,,665000000.0,,1511000000.0,,,1684517000000.0,2345763000000.0,,,,4941000000.0,11181000000.0,3762000000.0,,2365647000000.0,-681130000000.0,,,,,496196000000.0,,,,496196000000.0,446942000000.0,16243000000.0,12684000000.0,,2785000000.0,465998000000.0,30198000000.0,24010000000.0,783483000000.0,60714000000.0,62872000000.0,2159526000000.0,1373885000000.0,1436757000000.0,2220240000000.0,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T22:35:05
20220331,,,8196000000.0,1844672000000.0,1519900000000.0,324772000000.0,68800000000.0,18786000000.0,245457000000.0,142965000000.0,,,291433000000.0,,,,,,,,,,,,,,,185000000.0,,,105838000000.0,2726332000000.0,951585000000.0,132332000000.0,132332000000.0,,,,,,,,,8297000000.0,,107338000000.0,,,37227000000.0,,,,,,,,,,18698000000.0,78158000000.0,1519113000000.0,1207219000000.0,,861124000000.0,62032000000.0,,,279000000.0,,,,,923435000000.0,1036775000000.0,,,,586000000.0,2043000000.0,1150000000.0,,1040554000000.0,-117119000000.0,,,,,217034000000.0,,,,217034000000.0,195827000000.0,6225000000.0,6225000000.0,,1618000000.0,203670000000.0,13364000000.0,-7518000000.0,1095946000000.0,63080000000.0,62872000000.0,2469623000000.0,1373885000000.0,1436757000000.0,2532703000000.0,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T21:10:04
20211231,,,,1388310000000.0,1261998000000.0,126312000000.0,317504000000.0,32245000000.0,,77427000000.0,99863000000.0,143496000000.0,1097667000000.0,,,,,,,,,,,,,,,1089000000.0,,,203613000000.0,3361214000000.0,2184611000000.0,,,,3734000000.0,15161000000.0,,,,,,,,367025000000.0,,,130740000000.0,,,,,,,,,,149745000000.0,111043000000.0,3000332000000.0,360882000000.0,,2423298000000.0,282407000000.0,,,13008000000.0,,206000000.0,,,2718919000000.0,3344684000000.0,,,,5722000000.0,21862000000.0,21207000000.0,,3393475000000.0,-674556000000.0,,,,,835441000000.0,,,,975234000000.0,836623000000.0,130731000000.0,26320000000.0,,7813000000.0,986787000000.0,-11553000000.0,-29138000000.0,-354365000000.0,62872000000.0,64833000000.0,1373885000000.0,1726289000000.0,1791122000000.0,1436757000000.0,定期报告,是,20230331,CNY,合并期末,2022-03-30T21:35:07
20210930,,,,1835960000000.0,1641353000000.0,194607000000.0,226318000000.0,8732000000.0,193971000000.0,68637000000.0,104255000000.0,127674000000.0,816541000000.0,,,,,,,,,,,,,,,278000000.0,,,179183000000.0,3563565000000.0,1887701000000.0,62628000000.0,62628000000.0,,,30251000000.0,,,,,,,,273786000000.0,,,95379000000.0,,,,,,,,,,131687000000.0,48774000000.0,2597115000000.0,966450000000.0,,1852349000000.0,220505000000.0,,,2600000000.0,,,,,2075454000000.0,2489922000000.0,,,,4259000000.0,10503000000.0,936000000.0,,2505620000000.0,-430166000000.0,,,,,606750000000.0,,,,716484000000.0,644657000000.0,94804000000.0,,,6457000000.0,753053000000.0,-36569000000.0,-17197000000.0,482518000000.0,62389000000.0,64833000000.0,2211251000000.0,1726289000000.0,1791122000000.0,2273640000000.0,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T21:35:05
20210630,,,,1560964000000.0,1424532000000.0,136432000000.0,174714000000.0,57260000000.0,3097000000.0,6153000000.0,,30416000000.0,546614000000.0,,,,,,,,,,,,,,,203000000.0,,,234661000000.0,2614082000000.0,1435048000000.0,179968000000.0,179968000000.0,,,12305000000.0,,,,,,137720000000.0,,180418000000.0,,,65224000000.0,,,,,,,,,,112646000000.0,82858000000.0,2236536000000.0,377546000000.0,,1296712000000.0,129788000000.0,,,2139000000.0,,,,,1428639000000.0,1635233000000.0,,,,2675000000.0,6366000000.0,929000000.0,,1645203000000.0,-216564000000.0,,,,,417449000000.0,,,,487449000000.0,430449000000.0,11418000000.0,11418000000.0,,5154000000.0,447189000000.0,40260000000.0,-12797000000.0,188445000000.0,58629000000.0,64833000000.0,1920938000000.0,1726289000000.0,1791122000000.0,1979567000000.0,定期报告,未审计,20220831,CNY,合并期末,2021-08-27T23:10:03
20210331,,,987000000.0,945320000000.0,790394000000.0,154926000000.0,246579000000.0,20692000000.0,147098000000.0,18914000000.0,48004000000.0,,273664000000.0,,,,,,,,,,,,,,,162000000.0,,,81343000000.0,1795721000000.0,873064000000.0,33162000000.0,33162000000.0,,,,,,,,,,,92987000000.0,,,36608000000.0,,,,,,,,,,25491000000.0,74519000000.0,1183052000000.0,612669000000.0,,698950000000.0,54598000000.0,,,1917000000.0,,,,,755465000000.0,791528000000.0,,,,864000000.0,1303000000.0,,,793695000000.0,-38230000000.0,,,,,226444000000.0,,,,226444000000.0,189024000000.0,4374000000.0,4374000000.0,,1476000000.0,195011000000.0,31433000000.0,-3534000000.0,602338000000.0,64346000000.0,64833000000.0,2329114000000.0,1726289000000.0,1791122000000.0,2393460000000.0,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T20:20:04
20201231,,,53959000000.0,2779257000000.0,2219487000000.0,559770000000.0,75762000000.0,3591000000.0,14339000000.0,30155000000.0,123955000000.0,284342000000.0,1049472000000.0,,,,,,,,,,,,,,,934000000.0,,,96943000000.0,4512978000000.0,2079400000000.0,30403000000.0,,30403000000.0,,,,,,,,,,408533000000.0,,,129412000000.0,,,,,,,,,,146173000000.0,153911000000.0,2955362000000.0,1557616000000.0,,1845743000000.0,250962000000.0,,,8539000000.0,,627000000.0,,,2105871000000.0,3191273000000.0,,,,7010000000.0,30995000000.0,11690000000.0,,3240968000000.0,-1135097000000.0,,,,,927759000000.0,,,,947475000000.0,858858000000.0,127640000000.0,25137000000.0,,6310000000.0,994424000000.0,-46949000000.0,-34861000000.0,340709000000.0,64833000000.0,66035000000.0,1726289000000.0,1384378000000.0,1450413000000.0,1791122000000.0,定期报告,是,20220331,CNY,合并期末,2021-03-26T20:55:04
20200930,,,55665000000.0,2922413000000.0,2626535000000.0,295878000000.0,15406000000.0,87049000000.0,166691000000.0,17676000000.0,232330000000.0,151347000000.0,774386000000.0,,,,,,,,,,,,,,,359000000.0,,,64021000000.0,4518488000000.0,1811398000000.0,31199000000.0,,31199000000.0,,,,,,,,,,317351000000.0,,,88401000000.0,,,,,,,,,,127536000000.0,122161000000.0,2498046000000.0,2020442000000.0,,1410648000000.0,194533000000.0,,,1903000000.0,,179000000.0,,,1607263000000.0,2586457000000.0,,,,3023000000.0,12401000000.0,11697000000.0,,2613578000000.0,-1006315000000.0,,,,,726031000000.0,,,,745747000000.0,681083000000.0,93664000000.0,22746000000.0,,4372000000.0,780735000000.0,-34988000000.0,-13882000000.0,965257000000.0,66613000000.0,66035000000.0,2349057000000.0,1384378000000.0,1450413000000.0,2415670000000.0,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T22:10:03
20200630,,,31427000000.0,2662250000000.0,2060021000000.0,602229000000.0,176573000000.0,96418000000.0,37085000000.0,,70931000000.0,,523487000000.0,,,,,,,,,,,,,,,281000000.0,,,55861000000.0,3676487000000.0,1255273000000.0,13180000000.0,,13180000000.0,,,,,,12477000000.0,,,,216394000000.0,,,60406000000.0,,,,,,,,,19355000000.0,110963000000.0,98169000000.0,1802754000000.0,1873733000000.0,,967154000000.0,114096000000.0,,,981000000.0,,179000000.0,,,1082410000000.0,1631900000000.0,,,,1989000000.0,8780000000.0,130000000.0,,1642799000000.0,-560389000000.0,,,,,441364000000.0,,,,441364000000.0,449224000000.0,84626000000.0,13772000000.0,,2423000000.0,537740000000.0,-96376000000.0,9830000000.0,1226798000000.0,72938000000.0,66035000000.0,2604273000000.0,1384378000000.0,1450413000000.0,2677211000000.0,定期报告,未审计,20210828,CNY,合并期末,2020-08-30T21:40:03
