报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,13320713917.35,,,,,,,,,,,17633737.1,507997106.69,13846344761.14,7572509251.92,,,,,,2030937108.39,666333405.2,209172219.78,10478951985.29,3367392775.85,,,,2528020.51,,,,,2528020.51,584763973.43,,,,,,584763973.43,-582235952.92,,,,8122032551.24,,470000.0,8122502551.24,13001044299.05,121859985.96,,16163252.08,13139067537.09,-5016564985.85,-10690919.2,-2242099082.12,5453559583.12,,,,,3211460501.0,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T17:22:06
20251231,,46579561682.38,,,,,,,,,,,32181035.36,2211940944.68,48823683662.42,42533915011.84,,,,,,8393231547.5,1019624857.1,1294631374.56,53241402791.0,-4417719128.58,,230345827.61,223887764.35,10867514.94,,,,,465101106.9,3768212921.31,,,,,,3768212921.31,-3303111814.41,,,,39720795066.08,,1083563963.29,40804359029.37,34375555078.2,889975886.65,45056176.25,67877408.56,35333408373.41,5470950655.96,-10408218.24,-2260288505.27,7713848088.39,5453559583.12,7713848088.39,,,5453559583.12,定期报告,是,20260402,CNY,合并期末,2026-04-01T19:20:02
20250930,,27839623024.4,,,,,,,,,,,16568759.35,1996659921.81,29852851705.56,31436713821.62,,,,,,5422483287.04,756180721.53,703834302.88,38319212133.07,-8466360427.51,,,48764454.44,1774668.91,,,,,50539123.35,2207537657.06,,,,,,2207537657.06,-2156998533.71,,,,32505333731.74,,1059132243.58,33564465975.32,24858344944.2,718588970.93,45056176.25,29039155.23,25605973070.36,7958492904.96,-4195074.07,-2669061130.33,7713848088.39,,,,,5044786958.06,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:34:17
20250630,,19423338915.31,,,,,,,,,,,16568995.39,815262017.37,20255169928.07,24754030792.34,,,,,,3625522752.09,562717734.41,481142648.74,29423413927.58,-9168243999.51,,,32485347.6,1506774.91,,,,,33992122.51,1415659474.18,,,,,,1415659474.18,-1381667351.67,,,,25209739933.16,,226727536.23,25436467469.39,19243558975.73,531935189.65,36854587.2,18431242.02,19793925407.4,5642542061.99,398856.04,-4906970433.15,7713848088.39,2806877655.24,7713848088.39,,,2806877655.24,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T17:28:06
20250331,,14508890470.16,,,,,,,,,,,14387925.25,599537229.08,15122815624.49,10480692626.87,,,,,,1941944152.74,372197714.47,264865903.16,13059700397.24,2063115227.25,,,,251460.18,,50.34,,,251510.52,675317415.38,,,,,,675317415.38,-675065904.86,,,,6955000000.0,,1105803.33,6956105803.33,12700258975.73,127448254.98,,11471744.18,12839178974.89,-5883073171.56,490588.59,-4494533260.58,7713848088.39,,,,,3219314827.81,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T18:12:08
20241231,,30753445569.12,,,,,,,,,,,17150217.57,3086898707.09,33857494493.78,37622189198.66,,,,,,7789027788.97,1311225315.42,1443976266.08,48166418569.13,-14308924075.35,,,48306594.42,63796539.83,,,,,112103134.25,2918963609.92,40000000.0,,,,,2958963609.92,-2846860475.67,,,,28129126793.99,,857777740.19,28986904534.18,11537301329.64,904511900.31,36150319.82,61591684.8,12503404914.75,16483499619.43,14677849.65,-657607081.94,8371455170.33,7713848088.39,8371455170.33,,,7713848088.39,定期报告,是,20260402,CNY,合并期末,2025-04-01T19:30:07
20240930,,15236165831.9,,,,,,,,,,,17451558.29,792590351.69,16046207741.88,26225922222.58,,,,,,5296876623.64,1122955653.54,676444405.98,33322198905.74,-17275991163.86,,,40294987.0,51726135.08,,,,,92021122.08,2142232072.69,,,,,,2142232072.69,-2050210950.61,,,,21990508776.24,,705394253.02,22695903029.26,7293701329.64,742766016.57,36740710.93,39429677.26,8075897023.47,14620006005.79,336445.79,-4705859662.89,8371455170.33,,,,,3665595507.44,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:05:12
20240630,,11195847717.35,,,,,,,,,,,15308084.35,571824363.9,11782980165.6,17301280248.16,,,,,,3493354579.08,947219373.46,416479753.46,22158333954.16,-10375353788.56,,,31352137.8,28694862.11,,,,,60046999.91,1524365871.96,,,,,,1524365871.96,-1464318872.05,,,,13449608919.9,,321268388.58,13770877308.48,4069444932.74,605335805.98,36740710.93,27224736.41,4702005475.13,9068871833.35,7915666.34,-2762885160.92,8371455170.33,5608570009.41,8371455170.33,,,5608570009.41,定期报告,未审计,20250828,CNY,合并期末,2024-08-30T19:25:07
20240331,,6397478634.85,,,,,,,,,,,13170131.24,353670967.33,6764319733.42,7008669776.98,,,,,,1777996994.06,750639369.07,236905744.23,9774211884.34,-3009892150.92,,,,958846.67,,,,,958846.67,660008818.83,,,,,,660008818.83,-659049972.16,,,,1796562854.45,,2104973.03,1798667827.48,3135781652.74,71338265.98,,12827547.56,3219947466.28,-1421279638.8,1320147.93,-5088901613.95,8371455170.33,,,,,3282553556.38,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T20:55:04
20231231,,36235697493.98,,,,,,,,,,,325007168.05,3774881698.25,40335586360.28,36764290891.03,,,,,,7469790942.85,1647162602.22,1193481232.68,47074725668.78,-6739139308.5,,8447319553.99,246800442.81,45665391.88,,,,,8739785388.68,3343364107.19,8200000000.0,,,,255633.91,11543619741.1,-2803834352.42,,380000000.0,380000000.0,15927648763.74,,777471700.48,17085120464.22,7514954479.06,916501942.71,37061691.44,54800286.65,8486256708.42,8598863755.8,14994882.85,-929115022.27,9300570192.6,8371455170.33,9300570192.6,,,8371455170.33,定期报告,是,20250402,CNY,合并期末,2024-03-29T20:15:03
