报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,1103781829.95,-40000000.0,,,1815653923.28,,,,,,,,,,475800475.14,3355236228.37,,,545172215.73,,,18202682.83,,,,513186565.17,,,6166627982.45,,,631297805.38,155608792.12,893797384.05,8923893427.73,-5568657199.36,,7773704216.1,465532276.16,343136.54,,,8239579628.8,4819027852.68,40290456.63,,,4859318309.31,3380261319.49,,,,,,2201080000.0,,2201080000.0,1798940000.0,789060782.06,,79301620.55,2667302402.61,-466222402.61,707601.25,-2653910681.23,,,,,7954291658.33,5300380977.1,定期报告,未审计,20241024,CNY,合并期末,2023-10-27T19:22:02
20230630,,,,721986929.95,620000000.0,,43539960.91,111557005.47,,,155645883.95,,,,,,,321462853.02,1974192633.3,,,377936139.44,,,,,,,,,,4084294365.56,,,467762655.58,111370486.73,905379768.9,5946743416.21,-3972550782.91,,4759061254.2,344939428.47,330049.97,,,5104330732.64,3020178159.07,27109041.63,,,3047287200.7,2057043531.94,,,,,,1867930000.0,,1867930000.0,1601370000.0,161186583.43,,49155466.63,1811712050.06,56217949.94,856109.52,-1858433191.51,6095858466.82,7954291658.33,,,7954291658.33,6095858466.82,定期报告,未审计,20240828,CNY,合并期末,2023-08-24T22:32:02
20230331,,,,350716821.36,509000000.0,,,2039433416.43,,,-44615396.52,,,,,,,103616214.67,2958151055.94,,,227647212.75,,,127102498.78,,,,,,,4148143376.79,,,225736232.97,41614764.97,475039931.89,5245284018.15,-2287132962.21,,1924499730.47,137437187.72,10383.92,,,2061947302.11,1560761072.24,12236421.41,,,1572997493.65,488949808.46,,,,,,547050000.0,,547050000.0,643920000.0,77100898.6,,25484624.02,746505522.62,-199455522.62,-346022.64,-1997984699.01,,,,,7954291658.33,5956306959.32,定期报告,未审计,20240425,CNY,合并期末,2023-04-21T19:07:07
20221231,,,,1831190946.89,-280000000.0,,516046414.86,3991081648.59,,,,,,,,,,352190060.81,6410509071.15,,,614753043.93,,,,,,,70390921.59,,,3586260702.83,,,657191193.15,278511084.13,469364696.71,5676471642.34,734037428.81,,6449322385.16,462837860.83,159126.0,,,6912319371.99,10081947343.11,109156935.14,,,10191104278.25,-3278784906.26,,1886956551.74,,,,4994180000.0,,6881136551.74,4157590000.0,280134725.26,,69087916.01,4506812641.27,2374323910.47,1964522.69,-168459044.29,7954291658.33,8122750702.62,,,8122750702.62,7954291658.33,定期报告,是,20240413,CNY,合并期末,2023-04-21T19:07:07
20220930,,,,1227028412.46,-380000000.0,,405229899.06,2668386641.98,,,163451327.63,,,,,,,256939325.35,4341035606.48,,,491760797.66,,,,,,,,,,6692403801.6,,,533315491.77,203651798.47,423386634.1,8344518523.6,-4003482917.12,,5532279921.31,357199963.01,139271.63,,14022.42,5889633178.37,4636161678.31,68262070.81,,,4704423749.12,1185209429.25,,,,,,4376840000.0,,4376840000.0,2553630000.0,232718780.0,,42829067.91,2829177847.91,1547662152.09,2389075.53,-1268222260.25,,,,,8122750702.62,6854528442.37,定期报告,未审计,20231028,CNY,合并期末,2022-11-14T02:37:09
20220630,,,,739728151.41,-330000000.0,,292185305.93,2117690351.97,,,1516779118.54,,,,,,,210611751.84,4546994679.69,,,341307304.21,,,,,,,,,,5550473920.03,,,391155578.75,131252964.88,283273110.33,6697462878.2,-2150468198.51,,3498837626.28,257840052.66,123365.36,,,3756801044.3,2818201216.47,51515103.74,,,2869716320.21,887084724.09,,,,,,2632870000.0,,2632870000.0,1727580000.0,111224574.7,,19904022.31,1858708597.01,774161402.99,1089912.52,-488132158.91,7634618543.71,8122750702.62,,,8122750702.62,7634618543.71,定期报告,是,20230825,CNY,合并期末,2022-08-31T15:47:05
20220331,,-5941513700.0,,275822570.61,-110000000.0,,226294878.56,2721727864.47,,,504950598.43,,,,,,,378475886.36,3997271798.43,,,193689926.76,,,-226294900.0,,,,,,,5941513702.75,,,267068925.85,68338151.05,79678380.13,6550289086.54,-2553017288.11,,1823959122.62,155567443.13,101487.01,,101500.0,1979628052.76,1309032005.35,28252708.35,,,1337284713.7,642343339.06,,,,,,1998450000.0,,1998450000.0,952090000.0,36677155.14,,9139703.91,997906859.05,1000543140.95,-106479.67,-910237287.77,,,,,8122750702.62,7212513414.85,定期报告,未审计,20230422,CNY,合并期末,2022-07-07T13:52:04
20211231,,,,1606715535.6,-170000000.0,,,3856032936.81,,,,,,,,,,323890934.56,5616639406.97,,,642739192.69,,,22007027.94,,,,508740301.86,,,2108348675.3,,,721188996.94,380173781.21,694077866.23,5077275842.17,539363564.8,,6223278901.1,314991436.97,341066.7,,,6538611404.77,8097211519.41,93499166.53,,,8190710685.94,-1652099281.17,,,,,,5881410000.0,,5881410000.0,3714080000.0,362766718.74,,64876161.01,4141722879.75,1739687120.25,-499833.7,626451570.18,8122750702.62,7496299132.44,,,7496299132.44,8122750702.62,定期报告,是,20230422,CNY,合并期末,2022-04-28T14:52:03
20210930,,,,999940300.0,-500000000.0,,122694100.0,5090771300.0,,,,,,,,,,174860800.0,5888266500.0,,,472084300.0,,,,,,,367607300.0,,,8242577700.0,,,538149800.0,285623900.0,577155100.0,10483198200.0,-4594931700.0,,4548420500.0,243363100.0,277100.0,,,4792060700.0,3691919000.0,31473700.0,,,3723392600.0,1068668100.0,,,,,,4645750000.0,,4645750000.0,1851940000.0,250978700.0,,53265400.0,2156184100.0,2489565900.0,-138500.0,-1036836200.0,,,,,7496299100.0,6459463000.0,招股说明书(申报稿),是,20220124,CNY,合并期末,2022-01-25T13:32:04
20210630,,-6533932245.52,,581711459.29,-500000000.0,,,5514734518.21,,,790895988.22,,,,,,,197415111.62,50824831.82,,,336725943.4,,,-213287921.59,,,,,,,,,,411841523.37,188313924.2,317475711.06,1041069180.44,-990244348.62,,3848865808.36,162506542.01,,,263690.76,4011636041.13,3126227292.69,16037243.67,,,3142264536.36,869371504.77,,,,,,1707560000.0,,1707560000.0,1381010000.0,188971704.08,,20901847.04,1590883551.12,116676448.88,-207304.5,-4403699.47,7490868524.39,7495272223.86,,,7495272223.86,7490868524.39,定期报告,未审计,20210831,CNY,合并期末,2021-09-02T16:17:04
20210331,,,,265330300.0,-300000000.0,,289575100.0,4369946300.0,,,,,,,,,,168506900.0,4793358600.0,,,178776400.0,,,,,,,1252413500.0,,,3915096000.0,,,307594100.0,95951400.0,178059000.0,5927890500.0,-1134531800.0,,1851839800.0,94062500.0,8800.0,,,1945911100.0,2123008700.0,5721700.0,,,2128730300.0,-182819200.0,,,,,,352570000.0,,352570000.0,886570000.0,47886500.0,,7170300.0,941626900.0,-589056900.0,131200.0,-1906276700.0,,,,,7496299100.0,5590022400.0,招股说明书(申报稿),是,20210927,CNY,合并期末,2021-08-24T20:57:04
20201231,,,,1677047072.7,300000000.0,,223854697.65,667414651.97,,,1662977967.28,,,,,,,314778038.78,4846072428.38,,,492874662.05,,,,,,,,,,598205266.58,,,393748599.12,255977446.22,655976477.33,2396782451.3,2449289977.08,,1391104974.86,157550165.55,1823905.96,,,1550479046.37,3830378251.31,24841478.85,,,3855219730.16,-2304740683.79,,3990400000.0,,,,1954540000.0,,5944940000.0,3299650000.0,438132289.61,,5222527.11,3743004816.72,2201935183.28,-1392467.61,2345092008.96,7496299132.44,5151207123.48,,,5151207123.48,7496299132.44,招股说明书/意向书,是,20221114,CNY,合并期末,2021-04-29T14:47:03
20200930,,970047300.0,,825455200.0,-200000000.0,,14200.0,-3448899800.0,,,401794900.0,,,,,,,217401600.0,-1234186600.0,,,357558800.0,,,-344749500.0,,,,0.0,,,,,,319875000.0,190254400.0,561103200.0,1084041900.0,-2318228600.0,,1130355900.0,123943900.0,7500.0,,,1254307400.0,617335700.0,11140000.0,,2500.0,628478300.0,625829100.0,,3990400000.0,,,,1817380000.0,,5807780000.0,2602840000.0,168428600.0,,5189500.0,2776458100.0,3031321900.0,0.0,1338922400.0,,,,,5151206400.0,6490128800.0,其他,未审计,20210407,CNY,合并期末,2021-04-07T17:02:03
20200630,,-561242365.37,,531818417.15,-200000000.0,,,582351709.24,,,329689432.63,,,,,,,203670328.21,886287521.86,,,249442222.21,,,-340516349.03,,,,,,,,,,207161892.77,99860154.57,292011184.12,507959104.64,378328417.22,,491312963.03,88956544.01,,,6801.29,580276308.33,616244030.72,5152601.82,,2538.94,621399171.48,-41122863.15,,,,,,1545120000.0,,1545120000.0,1786280000.0,105856340.12,,4821986.98,1896958327.1,-351838327.1,,-14632773.03,,,,,5151206358.74,5136573585.71,其他,未审计,20200827,CNY,合并期末,2020-08-28T21:42:03
20191231,,,,1221532537.4,300000000.0,,,264608322.45,,,696799007.97,,,,,,,204327561.63,2687267429.45,,,377849734.07,,,480777958.55,,,,,,,224087636.69,,,467576204.96,238215412.06,485573875.25,2274080821.58,413186607.87,,1368275506.62,173589106.0,1714082.97,,,1543578695.59,1013080431.62,14999767.99,,,1028080199.61,515498495.98,,,,,,3867136000.0,,3867136000.0,3078342000.0,293981475.38,,9232395.28,3381555870.66,485580129.34,378791.42,1414644024.61,5151207123.48,3736563098.87,,,3736563098.87,5151207123.48,招股说明书/意向书,是,20221114,CNY,合并期末,2020-05-03T15:17:02
20190630,,-323711959.6,,577293622.24,100000000.0,,,-242202016.84,,,1153477497.34,,,,,,,4056700387.03,5321557530.17,,,286468150.5,,,346698205.83,,,,,,,,,,226488950.04,183789451.18,4180875658.01,5224320415.56,97237114.61,,567090703.98,39938539.19,,,15068.4,607044311.57,193404237.29,2066571.83,,1826.9,195472636.02,411571675.55,,,,,,1976746000.0,,1976746000.0,1496169000.0,25699764.01,,,1521868764.01,454877235.99,,963686026.15,,,,,3780636464.18,4744322490.33,定期报告,未审计,20190902,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,1000253800.0,-100000000.0,,,-712452300.0,,,,,,,,,,360471700.0,548273200.0,396107200.0,,458244200.0,,,221313900.0,,,,305723100.0,,,,,,355509600.0,115683400.0,493285700.0,2345867000.0,-1797593800.0,,2009434500.0,255232600.0,1568200.0,,,2266235300.0,2106645800.0,19041100.0,,,2125687000.0,140548400.0,,8700000.0,8700000.0,8700000.0,,5705919000.0,,5714619000.0,4371793000.0,231578200.0,,1474100.0,4604845300.0,1109773700.0,1010500.0,-546261200.0,,,,,4282824300.0,3736563100.0,招股说明书(申报稿),是,20220124,CNY,合并期末,2020-03-13T14:52:11
20180630,,-918414624.01,,410397232.4,30000000.0,,,1256937531.43,,,70100099.11,,,,,,,3719560710.7,4568580949.63,,,249476473.46,,,-341925553.75,,,,,,,,,,213818477.08,70137596.88,3537447137.95,3728954131.62,839626818.01,,677467684.39,94055993.3,,,1301228.0,772824905.69,1543894688.57,6463166.45,,,1550357855.02,-777532949.33,,8700000.0,8700000.0,8700000.0,,2965781000.0,,2974481000.0,2600800000.0,127025701.6,,,2727825701.6,246655298.4,,308749167.08,4625485966.73,4316736799.65,,,4316736799.65,4625485966.73,其他,未审计,20180831,CNY,合并期末,2020-03-13T14:52:11
20171231,,48531539.5,,874137589.71,,,,920189279.41,,,,,,,,,,201864068.1,2044722476.72,,,440794949.85,,,106608250.83,,,,1273519739.5,,,,,,358353699.92,147917991.05,553023863.91,2880218495.06,-835496018.34,,1289462199.11,330278509.13,,,82734.32,1619823442.56,1835442417.91,19907035.99,,,1855349453.9,-235526011.34,,6000000.0,6000000.0,6000000.0,,4695310000.0,,4701310000.0,4633520000.0,252141354.24,,,4885661354.24,-184351354.24,-1281423.26,-1256654807.18,4282823220.7,5539478027.88,,,5539478027.88,4282823220.7,其他,是,20180429,CNY,合并期末,2020-03-13T14:52:11
20170630,,-1336080760.1,,347771310.38,350000000.0,,,3376477973.89,,,-449287962.4,,,,,,,3903418467.48,6192299029.25,,,182855599.68,,,-112963385.62,,,,,,,,,,218676269.98,70241516.66,4508909436.08,4867719436.78,1324579592.47,,663067983.59,151856459.6,,,66726.42,814991169.61,1023911262.89,4575561.83,,594441.25,1029081265.97,-214090096.36,,,,,,1917870000.0,,1917870000.0,3335030000.0,239837834.0,,,3574867834.0,-1656997834.0,,-546508337.89,5026609832.34,5573118170.23,,,5573118170.23,5026609832.34,其他,未审计,20170831,CNY,合并期末,2020-03-13T14:52:11
20161231,,530886293.63,,933235983.22,750000000.0,,734902696.66,-1674992637.3,,,,,,,,,,371556680.66,1645589016.87,,,360305993.18,,,,,,,2049918847.54,,,,,,471073192.27,212358622.99,656913056.38,3750569712.36,-2104980695.49,,2294507654.3,468001575.28,,,96892.16,2762606121.74,1383325309.64,15686476.8,,3261.54,1399015047.98,1363591073.76,,,,,,2051870000.0,,2051870000.0,3106730000.0,254917549.89,,,3361647549.89,-1309777549.89,1209629.33,-2049957542.29,5539478027.88,7589435570.17,,,7589435570.17,5539478027.88,其他,是,20170427,CNY,合并期末,2020-03-13T14:52:11
20160630,,-1115331588.5,,442760500.68,500000000.0,,,24434349.23,,,-581981318.59,,,,,,,3498427181.98,2768309124.8,,,450242119.41,,,-905730523.88,,,,,,,,,,283486537.83,131449433.07,4148228194.53,4107675760.96,-1339366636.16,,1398886932.61,270074296.36,,,72155.41,1669033384.38,546109099.16,6200421.89,,1111.54,552310632.59,1116722751.79,,,,,,1260000000.0,,1260000000.0,1900000000.0,,,,1900000000.0,-640000000.0,,-862643884.37,6783191299.59,7645835183.96,,,7645835183.96,6783191299.59,其他,未审计,20160831,CNY,合并期末,2020-03-13T14:52:11
20160331,,-3157667400.0,,228760700.0,,,,1791113200.0,,,,,,,,,,208687800.0,-929105700.0,,,160033200.0,,,,,,,,,,,,,227745500.0,41327700.0,1269662700.0,1698769000.0,-2627874700.0,,1086071600.0,158710900.0,,,48600.0,1244831200.0,29500800.0,3764400.0,,,33265200.0,1211566000.0,,,,,,600000000.0,,600000000.0,800000000.0,,,,800000000.0,-200000000.0,,-1616308800.0,,,,,7645835200.0,6029526400.0,其他,未审计,20160602,CNY,合并期末,2020-03-13T14:52:11
20151231,,-2125458832.7,,1482719387.15,-480000000.0,,,250247969.43,,,2756666788.73,,,,,,,836991638.23,2721166950.84,,,525887097.33,,,1047295689.71,,,,,,,,,,290302694.76,348035855.65,272291444.02,2483812781.47,237354169.37,,1434604963.36,287685352.31,,,69126.6,1722359442.27,3088119237.51,24383298.32,,,3112502535.83,-1390143093.56,,,,,,6809350000.0,,6809350000.0,2249350000.0,44094985.88,,,2293444985.88,4515905014.12,1009004.15,3364125094.08,7589435570.17,4225310476.09,,,4225310476.09,7589435570.17,其他,是,20160428,CNY,合并期末,2020-03-13T14:52:11
20150331,,-1288117401.94,,321854108.5,300000000.0,,,1752553173.47,,,,,,,,,,1391516034.32,2477805914.35,,,141938044.02,,,,,,,,,,,,,111077405.02,77301536.88,1271756498.1,1602073484.02,875732430.33,,149211496.11,62382508.43,,,6212841.15,217806845.69,812141244.3,2134452.41,,6616.8,814282313.51,-596475467.82,,,,,,1101620000.0,,1101620000.0,1620000.0,,,,1620000.0,1100000000.0,,1379256962.51,,,,,4045379344.08,5424636306.59,其他,未审计,20151008,CNY,合并期末,2020-03-13T14:52:11
20141231,,-861306616.08,,606684341.61,260000000.0,,,1975049692.28,,,2318035950.87,,,,,,,1660933859.92,5959397228.6,,,262239017.87,,,1126404500.34,,,,,,,,,,168539450.56,92163702.21,2015411046.03,3664757717.01,2294639511.59,,776167061.88,175758602.55,,,91024.65,952016689.08,1451994508.07,21872859.13,,,1473867367.2,-521850678.12,,,,,,420000000.0,,420000000.0,,,,,0.0,420000000.0,53785.72,2192842619.19,4225310476.09,2032467856.9,,,2032467856.9,4225310476.09,其他,是,20151008,CNY,合并期末,2020-03-13T14:52:11
20140630,,-219019000.0,,210890900.0,180000000.0,,,673775100.0,,,,,,,,,,3530817900.0,4376455000.0,,,94648300.0,,,,,,,,,,,,,88411100.0,25422900.0,3482725200.0,3691207500.0,685257500.0,,263881400.0,115430700.0,,,14100.0,379326100.0,779870000.0,7522800.0,,13573300.0,800966100.0,-421640000.0,,,,,,,,0.0,,,,,0.0,0.0,,263617500.0,,,,,2032468400.0,2296086000.0,其他,未审计,20151008,CNY,合并期末,2020-03-13T14:52:11
20131231,,109011151.87,,404828485.62,220000000.0,,,-291060072.26,,,,,,,,,,765755543.15,1208535108.38,,,187751336.67,,,346057612.75,,,,24905530.67,,,,,,144994156.53,65672120.65,828599109.66,1597979866.93,-389444758.55,,964262988.1,140434936.35,,,258855.2,1104956779.65,727036668.5,14409642.23,,537915.87,741984226.6,362972553.05,,,,,,,,0.0,,,,,0.0,0.0,-451813.71,-26924019.21,2032467856.9,2059391876.11,,,2059391876.11,2032467856.9,其他,是,20151008,CNY,合并期末,2020-03-13T14:52:11
20121231,,942313559.08,,304657001.0,,,,889518592.71,,,,,,,,,,673618697.54,2810107850.33,,,152024765.3,,,,,,,,,,,,,125419315.97,28117243.4,1191058908.21,1496620232.88,1313487617.45,,606689399.4,80742182.27,,,50533.2,687482114.87,2298641231.38,9206448.87,,606560323.62,2914408003.87,-2226925889.0,,,,,,,,0.0,,,,,0.0,0.0,-28453.17,-913466724.72,2059391876.11,2972858600.83,,,2972858600.83,2059391876.11,定期报告,是,20130425,CNY,合并期末,2020-03-13T14:52:11
20111231,,-571389936.6,,902255311.72,,,,517184630.52,,,,,,,,,,-1421074141.87,-573024136.23,,,226999948.89,,,,,,,,,,,,,241540740.79,136574626.51,602108442.02,1207223758.21,-1780247894.44,,77471019.01,240789455.74,,,134340.8,318394815.55,169336589.8,17268097.61,,,186604687.41,131790128.14,,,,,,,,0.0,,379200000.0,,,379200000.0,-379200000.0,-722125.24,-2028379891.54,2972858600.83,5001238492.37,,,5001238492.37,2972858600.83,定期报告,是,20120418,CNY,合并期末,2020-03-13T14:52:11
