报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,8884785094.77,,,,,,,,,,,370144.17,123252413.56,9008407652.5,864131594.73,,,,,,514555808.1,2431320039.02,655377464.61,4465384906.46,4543022746.04,,101232732.08,305240.13,,,,,,101537972.21,109594916.87,10000000.0,,,,,119594916.87,-18056944.66,,,,3024253322.82,,,3024253322.82,3051700000.0,2035480667.35,,1211028.08,5088391695.43,-2064138372.61,-7340315.58,2453487113.19,26925093961.82,,,,,29378581075.01,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T21:12:05
20251231,,27777276141.94,,,,,,,,,,,9025614.4,734568847.34,28520870603.68,5530412116.98,,,,,,1331071043.16,12094908635.3,2441260130.36,21397651925.8,7123218677.88,,2220118349.64,74668176.18,1978040.76,,,,,2296764566.58,1932762969.97,2100000000.0,,,,,4032762969.97,-1735998403.39,,,,408166310.93,,,408166310.93,3220200000.0,8998017228.32,36240666.2,10067985.97,12228285214.29,-11820118903.36,-9675423.77,-6442574052.64,33367668014.46,26925093961.82,33367668014.46,,,26925093961.82,定期报告,是,20260429,CNY,合并期末,2026-04-28T21:12:05
20250930,,25912836641.79,,,,,,,,,,,8154186.38,569081529.79,26490072357.96,3507338498.19,,,,,,1076420883.26,9958294094.47,2125428149.05,16667481624.97,9822590732.99,,2220115953.4,35899436.04,534068.91,,,,,2256549458.35,1137163772.2,1210000000.0,,,,,2347163772.2,-90614313.85,,,,,,,0.0,2720200000.0,8965980678.14,36240666.2,4831586.1,11691012264.24,-11691012264.24,-5048523.6,-1964084368.7,33367668014.46,,,,,31403583645.76,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:56:16
20250630,,17950257292.73,,,,,,,,,,,5221168.92,358212166.92,18313690628.57,2720685968.23,,,,,,807262937.39,7401832684.3,1319439008.5,12249220598.42,6064470030.15,,608462037.37,31271.1,291388.41,,,,,608784696.88,736919110.77,500000000.0,,,,,1236919110.77,-628134413.89,,,,,,,0.0,1510500000.0,2134326492.66,,3786414.12,3648612906.78,-3648612906.78,-1892014.14,1785830695.34,33367668014.46,35153498709.8,33367668014.46,,,35153498709.8,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:46:09
20250331,,9867424870.77,,,,,,,,,,,3362081.35,206201999.62,10076988951.74,1136400189.39,,,,,,562542987.16,4150762783.0,919538660.59,6769244620.14,3307744331.6,,608462037.37,31271.1,,,,,,608493308.47,390672949.17,300000000.0,,,,,690672949.17,-82179640.7,,,,,,,0.0,1510300000.0,2094436129.07,,351546.0,3605087675.07,-3605087675.07,-735723.56,-380258707.73,33367668014.46,,,,,32987409306.73,定期报告,未审计,20260429,CNY,合并期末,2025-04-27T16:32:10
20241231,,40036206060.66,,,,,,,,,,,8746142.49,969333056.82,41014285259.97,5963558109.59,,,,,,1313523728.57,12329320329.48,2226114728.68,21832516896.32,19181768363.65,,2190773011.55,75373409.8,11432852.36,,,,,2277579273.71,1188370866.64,2471700000.0,,,,14339.62,3660085206.26,-1382505932.55,,79496.11,79496.11,2000000000.0,,,2000079496.11,4025200000.0,8283493371.53,29684819.82,20239162.26,12328932533.79,-10328853037.68,4229343.18,7474638736.6,25893029277.86,33367668014.46,25893029277.86,,,33367668014.46,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:32:10
20240930,,28268692121.75,,,,,,,,,,,2958263.9,667232830.17,28938883215.82,3371913988.23,,,,,,1064925092.78,9726003677.88,2311325660.82,16474168419.71,12464714796.11,,2090367314.89,42401007.15,11432852.36,,,,,2144201174.4,611683806.45,2471700000.0,,,,12791.67,3083396598.12,-939195423.72,,79496.11,79496.11,2000000000.0,,,2000079496.11,1020600000.0,8229507984.85,29684819.82,16062790.16,9266170775.01,-7266091278.9,-4009184.32,4255418909.17,25893029277.86,,,,,30148448187.03,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T18:55:05
20240630,,20162157471.33,,,,,,,,,,,1262805.77,454611350.11,20618031627.21,2513884361.19,,,,,,834143117.9,7651967240.46,1392976695.09,12392971414.64,8225060212.57,,2090367314.89,23970473.4,10363496.03,,,,,2124701284.32,344186871.61,671700000.0,,,,17362.71,1015904234.32,1108797050.0,,79496.11,79496.11,2000000000.0,,,2000079496.11,1010300000.0,216195804.05,29684819.82,10991704.13,1237487508.18,762591987.93,5571990.19,10102021240.69,25893029277.86,35995050518.55,25893029277.86,,,35995050518.55,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T19:50:11
20240331,,10640663886.35,,,,,,,,,,,,262649960.08,10903313846.43,991589339.08,,,,,,535931858.37,4169663653.49,846700431.03,6543885281.97,4359428564.46,,802249587.02,19500169.98,,,,,,821749757.0,172070960.03,671700000.0,,,,,843770960.03,-22021203.03,,79604.28,79604.28,2000000000.0,,,2000079604.28,10100000.0,147009569.27,29684819.82,8938151.67,166047720.94,1834031883.34,69769.1,6171509013.87,25893029277.86,,,,,32064538291.73,定期报告,未审计,20250428,CNY,合并期末,2024-04-27T01:25:05
20231231,,31589430458.52,,,,,,,,,,,4311439.27,1271444860.82,32865186758.61,6584743337.24,,,,,,1291700762.53,11873473704.94,2466904018.44,22216821823.15,10648364935.46,,1806849496.56,57070473.44,69684519.48,,,,,1933604489.48,1501625135.45,1700000000.0,,,,97207.03,3201722342.48,-1268117853.0,,10373039.14,2082314.4,6850000000.0,,,6860373039.14,1524700000.0,6546495859.54,16594850.59,7603247.89,8078799107.43,-1218426068.29,2201671.82,8164022685.99,17729006591.87,25893029277.86,17729006591.87,,,25893029277.86,定期报告,是,20250428,CNY,合并期末,2024-04-27T01:25:05
