报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,74380745244.37,,,,,,,,,,,51627668.16,1206887070.23,75639259982.76,66948554202.12,,,,,,2849976624.78,2246061589.51,4604361940.48,76648954356.89,-1009694374.13,,6602451639.06,14243328.17,106338795.63,2617197.94,60000000.0,,,6785650960.8,687114232.51,6315309056.72,,,,70000000.0,7072423289.23,-286772328.43,,,,20209326091.76,2999852500.0,82501000.0,23291679591.76,22124665813.94,830241941.48,155045608.19,184430354.99,23139338110.41,152341481.35,-8778258.86,-1152903480.07,28398360540.82,,,,,27245457060.75,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:38:14
20251231,,310476389933.39,,,,,,,,,,,215861045.48,3071842865.88,313764093844.75,277210199143.72,,,,,,11384470428.2,7699771165.26,11315451728.2,307609892465.37994,6154201379.37,,64905208473.37,533339309.47,105146870.85,40221651.24,1435611552.97,,,67019527857.9,2325878841.63,66832506032.91,,280306149.16,,1563066489.9,71001757513.6,-3982229655.7,,23928175.7,16550000.0,61326650569.91,7997083333.33,220182772.32,69567844851.26,70215579438.45,3851752338.09,1051801460.89,1152281453.3,75219613229.84,-5651768378.58,-3115599.14,-3482912254.05,31881272794.87,28398360540.82,31881272794.87,,,28398360540.82,定期报告,是,20260331,CNY,合并期末,2026-03-30T22:26:06
20250930,,223734692550.11,,,,,,,,,,,152560975.79,3582188850.87,227469442376.77,199383937006.94,,,,,,7293925442.42,5827774466.5,12613995295.32,225119632211.18,2349810165.59,,50949303686.76,366774426.61,79911584.05,24108575.12,1388824800.0,,,52808923072.54,1612196921.12,49914249000.0,,656284741.0,,1416500364.13,53599231026.25,-790307953.71,,7378175.7,,48090270678.15,7997083333.33,198437899.47,56293170086.65,52938358758.11,3133071878.37,758979753.81,775374455.43,56846805091.91,-553635005.26,-11454659.07,994412547.55,31881272794.87,,,,,32875685342.42,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:26:12
20250630,,148688702663.68997,,,,,,,,,,,106985906.88,2295146319.36,151090834889.93,133530822206.41,,,,,,5836065054.48,3962697333.33,6771993306.82,150101577901.04,989256988.89,,36312602000.0,169259831.45,67276784.19,16865471.79,1125180875.51,,,37691184962.94,1124571482.54,36028414840.0,,626709265.26,,1151755000.0,38931450587.8,-1240265624.86,,7378175.7,,35773622565.68,5997825000.0,176698086.4,41955523827.78,36315299388.0,1347824733.59,488040452.9,539022568.43,38202146690.02,3753377137.76,-13772678.98,3488595822.81,31881272794.87,35369868617.68,31881272794.87,,,35369868617.68,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:18:06
20250331,,70910161157.29,,,,,,,,,,,38238102.29,1393974548.04,72342373807.62,65775005547.17,,,,,,2607855464.04,1773546369.28,4390282030.34,74546689410.83,-2204315603.21,,15723939000.0,38474527.84,12714792.84,15892367.13,667562153.29,,,16458582841.1,729965333.27,16032179000.0,,18657072.84,,650718840.0,17431520246.11,-972937405.01,,7378175.7,,20071815783.12,2998941666.67,174562727.69,23252698353.18,18625809410.45,590654622.24,183402958.44,172025454.5,19388489487.19,3864208865.99,4038703.53,690994561.3,31881272794.87,,,,,32572267356.17,定期报告,未审计,20260430,CNY,合并期末,2025-04-28T15:50:06
20241231,,301138074959.71,,,,,,,,,,,157075769.86,3355474894.37,304650625623.93994,268134361085.34,,,,,,10639199652.27,7327044163.21,12722762991.79,298823367892.61,5827257731.33,,47809428496.41,1346951721.68,244660546.13,,1032193865.93,,,50433234630.15,2400874817.19,45933887000.0,,85292225.34,,1597200887.93,50017254930.46,415979699.69,,86196122.6,,61928229561.85,11997222500.01,137374213.51,74149022397.97,70102029449.94,4309892169.51,706216464.59,1601031157.18,76012952776.63,-1863930378.66,2156741.31,4381463793.67,27499809001.2,31881272794.87,27499809001.2,,,31881272794.87,定期报告,是,20260331,CNY,合并期末,2025-03-27T23:25:04
20240930,,216241126794.79,,,,,,,,,,,161365821.57,3014000050.91,219416492667.27,192621520661.57,,,,,,6829300693.72,5770527692.3,11412179163.42,216633528211.01,2782964456.26,,17454567000.0,971322262.61,159079166.98,12364306.65,756787587.49,,,19354120323.73,1835291094.2,15857397000.0,,93692695.4,,1209757790.34,18996138579.94,357981743.79,,18315022.81,,45513265721.35,8997610000.01,654648042.46,55183838786.63,50540691452.41,3431566587.4,310114905.19,1074804786.25,55047062826.06,136775960.57,-22872683.73,3254849476.89,27499809001.2,,,,,30754658478.09,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T16:15:12
20240630,,143040840673.35,,,,,,,,,,,109651206.45,1692189000.81,144842680880.61,127982487400.74,,,,,,5633875615.09,3763146129.92,6947868351.83,144327377497.58,515303383.03,,11350000000.0,701767577.55,138689186.29,,705238031.66,,,12895694795.5,1393196297.47,8400000000.0,,83508582.82,,985812200.0,10862517080.29,2033177715.21,,3743691.91,,35603636632.05,5998726666.67,126620000.0,41732726990.63,35828520541.97,1102901126.35,151114751.28,1038205257.32,37969626925.64,3763100064.99,-8187361.97,6303393801.26,27499809001.2,33803202802.46,27499809001.2,,,33803202802.46,定期报告,未审计,20250829,CNY,合并期末,2024-08-26T16:35:13
20240331,,66602368417.66,,,,,,,,,,,34893033.21,1174472290.3,67811733741.17,64511143499.18,,,,,,2640098105.52,2067750418.44,4066341430.67,73285333453.81,-5473599712.64,,10050000000.0,120895726.03,815734.76,11514306.65,348516368.37,,,10531742135.81,871616895.89,7100000000.0,,4034930.28,,714357790.97,8690009617.14,1841732518.67,,,,18435199786.22,2999522500.0,86542631.35,21521264917.57,17414048741.02,657029889.33,97808995.85,199933738.62,18271012368.97,3250252548.6,7736229.48,-373878415.89,27499809001.2,,,,,27125930585.31,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T17:35:06
20231231,,283639391269.47003,,,,,,,,,,,113743387.01,3030275784.49,286783410440.97,251978264993.59003,,,,,,9896044336.21,7497835891.88,12179745492.19,281551890713.87,5231519727.1,,26878643654.99,982754122.37,179147386.52,500000.0,1268304839.07,,,29309350002.95,2970610219.58,27376650000.0,,357077909.96,,1096884711.93,31801222841.47,-2491872838.52,,354277173.14,247857740.02,64196587074.89,14996763333.32,164138149.09,79711765730.44,72338337862.02,4915917995.46,934712519.71,2225658982.23,79479914839.71,231850890.73,-5580083.93,2965917695.38,24533891305.82,27499809001.2,24533891305.82,,,27499809001.2,定期报告,是,20250328,CNY,合并期末,2024-03-28T23:50:06
