报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,58349274078.0,,,,,,,,,,,76219026.0,408139554.0,58833632658.0,38135010303.0,,,,,,4570686372.0,2908609698.0,782555769.0,46396862142.0,12436770516.0,,53330630.0,141629.0,3455829.0,,27417209.0,,,84345297.0,9154311108.0,1000000.0,,,,,9155311108.0,-9070965811.0,,4772899783.0,572899783.0,65377430118.0,,15849544.0,70166179445.0,51405064417.0,2546402981.0,174734671.0,257933197.0,71209400595.0,-1043221150.0,29148629.0,2351732184.0,18045574910.0,,,,,20397307094.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:38:06
20251231,,261140558055.0,,,,,,,,,,,585540948.0,2130440706.0,263856539709.0,158177003233.0,,,,,,21354453904.0,13853708462.0,3258474116.0,196643639715.0,67212899994.0,,5675532.0,626074123.0,776626656.0,9597769.0,36305241.0,,,1454279321.0,58326323386.0,376380832.0,,,,43152715.0,58745856933.0,-57291577612.0,,25720337317.0,932227181.0,126977485003.0,54400000000.0,18174924.0,207115997244.0,172050674686.0,17254631573.0,2413865879.0,1306843674.0,217612149933.0,-10496152689.0,19298941.0,-555531366.0,18601106276.0,18045574910.0,18601106276.0,,,18045574910.0,定期报告,是,20260325,CNY,合并期末,2026-03-24T21:26:06
20250930,,194701324443.0,,,,,,,,,,,293331477.0,758599206.0,195753255126.0,117664330184.0,,,,,,12693846735.0,9895556864.0,2726751115.0,142980484898.0,52772770228.0,,5570532.0,467048963.0,873255373.0,9597769.0,11588488.0,,,1367061125.0,36936144448.0,207184337.0,,,,33224515.0,37176553300.0,-35809492175.0,,21404899053.0,616788917.0,82546353909.0,29800000000.0,331948455.0,134083201417.0,112411251170.0,13472852023.0,1813036729.0,1029971416.0,147414074609.0,-13330873192.0,-12654316.0,3619750545.0,18601106276.0,,,,,22220856821.0,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T20:10:22
20250630,,122356458014.0,,,,,,,,,,,229878319.0,578699208.0,123165035541.0,76438693924.0,,,,,,8596200864.0,6368831646.0,1013082477.0,92416808911.0,30748226630.0,,5570532.0,300360868.0,278595859.0,,11588488.0,,,596115747.0,22323448798.0,51800000.0,,,,24217311.0,22399466109.0,-21803350362.0,,12716165913.0,428055777.0,59533926607.0,21300000000.0,331948455.0,93882040975.0,81149829471.0,5821063539.0,320225147.0,671225022.0,99642118032.0,-5760077057.0,161096012.0,3345895223.0,18601106276.0,21947001499.0,18601106276.0,,,21947001499.0,定期报告,未审计,20250730,CNY,合并期末,2025-07-29T20:10:06
20250331,,65035785817.0,,,,,,,,,,,72167444.0,417364999.0,65525318260.0,40220140209.0,,,,,,4115688879.0,2854993151.0,938610537.0,48129432776.0,17395885484.0,,,935752.0,98437462.0,,11588488.0,,,110961702.0,9053639993.0,51800000.0,,,,12573422.0,9118013415.0,-9007051713.0,,3545548807.0,257438671.0,45665770636.0,,,49211319443.0,47102956322.0,2940971931.0,226877806.0,504500374.0,53548428627.0,-4337109184.0,-97280400.0,3954444187.0,18601106276.0,,,,,22555550463.0,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T20:54:09
20241231,,275852778407.0,,,,,,,,,,,641146620.0,1791116204.0,278285041231.0,193896331532.0,,,,,,19783981413.0,11759600953.0,2314866088.0,227754779986.0,50530261245.0,,129962923.0,461788486.0,410754185.0,,357042093.0,,,1359547687.0,63653239054.0,1263418900.0,,,,39468616.0,64956126570.0,-63596578883.0,,26896698259.0,24858769840.0,136165474677.0,61600000000.0,58583384.0,224720756320.0,187313925631.0,15933722449.0,1617750296.0,4489901255.0,209237549335.0,15483206985.0,33582098.0,2450471445.0,16150634831.0,18601106276.0,16150634831.0,,,18601106276.0,定期报告,是,20260325,CNY,合并期末,2025-03-25T20:45:03
20240930,,204420768120.0,,,,,,,,,,,372576154.0,1053947137.0,205847291411.0,140069434235.0,,,,,,12665468524.0,8809961799.0,1309642228.0,162854506786.0,42992784625.0,,14385800.0,466354386.0,355213892.0,,,,,1196197468.0,35781556504.0,897000800.0,,22842000.0,,10630019.0,36712029323.0,-35515831855.0,,22681768355.0,22681768355.0,83329253033.0,52100000000.0,,158111021388.0,140260168371.0,12481689112.0,1022988462.0,2384072473.0,155125929956.0,2985091432.0,19510189.0,10481554391.0,16150634831.0,,,,,26632189222.0,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T21:40:04
20240630,,131535939125.0,,,,,,,,,,,286525455.0,645551771.0,132468016351.0,94124989656.0,,,,,,8344245227.0,5854985224.0,540860700.0,108865080807.0,23602935544.0,,14385800.0,352807321.0,308216188.0,,,,,675409309.0,22612778097.0,522112100.0,,22842000.0,,1856595.0,23159588792.0,-22484179483.0,,86013009.0,86013009.0,62826841743.0,22300000000.0,341151197.0,85554005949.0,75205077289.0,6324751419.0,231357777.0,1112878775.0,82642707483.0,2911298466.0,146052361.0,4176106888.0,16150634831.0,20326741719.0,16150634831.0,,,20326741719.0,定期报告,未审计,20250730,CNY,合并期末,2024-07-30T22:30:06
20240331,,70675373200.0,,,,,,,,,,,171770992.0,393582357.0,71240726549.0,51182902437.0,,,,,,4231693404.0,3239932822.0,443619294.0,59098147957.0,12142578592.0,,11601000.0,9581747.0,42875581.0,,,,,64058328.0,9161317124.0,184824700.0,,,,,9346141824.0,-9282083496.0,,35034709.0,35034709.0,36583901299.0,,344782123.0,36963718131.0,31838222006.0,3227140313.0,163287609.0,454077823.0,35519440142.0,1444277989.0,19315719.0,4324088804.0,16150634832.0,,,,,20474723636.0,定期报告,未审计,20250429,CNY,合并期末,2024-04-23T18:30:08
20231231,,282470045056.0,,,,,,,,,,,1495280616.0,2001669553.0,285966995225.0,209979935155.0,,,,,,19298275527.0,9136956086.0,2054711406.0,240469878174.0,45497117051.0,,1419760802.0,3256957006.0,162012170.0,,4962.0,,,4838734940.0,59379758236.0,632027600.0,,199206.0,,52901757.0,60064886799.0,-55226151859.0,,55663668113.0,21683544461.0,155725451896.0,65000000000.0,25579704.0,276414699713.0,234994926429.0,12455829889.0,798205914.0,2547304584.0,266998060902.0,9416638811.0,-54077473.0,-366473470.0,16517108301.0,16150634831.0,16517108301.0,,,16150634831.0,定期报告,是,20250326,CNY,合并期末,2024-03-19T21:55:04
