报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,19329000000.0,256585000000.0,,,,12337000000.0,15719000000.0,,,,62639000000.0,54765000000.0,7874000000.0,,,,,,,,,,,,,,,,90016000000.0,457379000000.0,138245000000.0,,,,,,,,,89666000000.0,,591000000.0,,27766000000.0,25900000000.0,1866000000.0,10392000000.0,,,,,,,,,47543000000.0,4253000000.0,47199000000.0,365655000000.0,91724000000.0,,644160000000.0,16472000000.0,,,,,,,1672000000.0,662304000000.0,640567000000.0,,,,,4512000000.0,,,645079000000.0,17225000000.0,,,,,359201000000.0,,,,359201000000.0,433290000000.0,3275000000.0,,,854000000.0,437419000000.0,-78218000000.0,-1281000000.0,29450000000.0,,,,,333451000000.0,362901000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:14:04
20251231,,,21255000000.0,979191000000.0,,,,,,,521000000.0,,252751000000.0,221907000000.0,30844000000.0,,,,,,,,,,,,,,,,66730000000.0,1321199000000.0,362158000000.0,,,,11284000000.0,,,,8722000000.0,200308000000.0,,,,140746000000.0,133569000000.0,7177000000.0,28299000000.0,,,,,,,,,82200000000.0,25917000000.0,85729000000.0,945363000000.0,375836000000.0,,2475659000000.0,69919000000.0,,,,,,,1156000000.0,2546734000000.0,2564955000000.0,,,,,20899000000.0,,,2585854000000.0,-39120000000.0,,,,,1432029000000.0,,,,1432029000000.0,1656636000000.0,45376000000.0,,,4111000000.0,1706123000000.0,-274094000000.0,-2795000000.0,59827000000.0,333451000000.0,273624000000.0,,,273624000000.0,333451000000.0,定期报告,是,20260331,CNY,合并期末,2026-03-30T21:20:04
20250930,,,,667570000000.0,,,,21294000000.0,8882000000.0,,,,190090000000.0,167426000000.0,22664000000.0,,,,,,,,,,,,,,,,53487000000.0,941323000000.0,313832000000.0,4559000000.0,,,,17646000000.0,,,,53214000000.0,,1124000000.0,,106996000000.0,101831000000.0,5165000000.0,22341000000.0,,,,,,,,,97309000000.0,21582000000.0,137244000000.0,775847000000.0,165476000000.0,,1706680000000.0,44532000000.0,,,,,,,3460000000.0,1754672000000.0,1682990000000.0,,,,,16349000000.0,,,1699339000000.0,55333000000.0,,,,,991084000000.0,,,,991084000000.0,1239705000000.0,22963000000.0,,,2337000000.0,1265005000000.0,-273921000000.0,-1459000000.0,-54571000000.0,,,,,273624000000.0,219053000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:52:03
20250630,,,,297968000000.0,,,,25578000000.0,28776000000.0,41009000000.0,,,126806000000.0,111092000000.0,15714000000.0,,,,,,,,,,,,,,,,27464000000.0,555235000000.0,263438000000.0,,,,,24071000000.0,,,,,,118000000.0,,74029000000.0,70489000000.0,3540000000.0,16406000000.0,,,,,,,,,60344000000.0,16861000000.0,78711000000.0,533978000000.0,21257000000.0,,1263143000000.0,46805000000.0,,,,,,,213000000.0,1310161000000.0,1157675000000.0,,,,,8607000000.0,,,1166282000000.0,143879000000.0,,,,,734751000000.0,,,,734751000000.0,867324000000.0,14426000000.0,,,1532000000.0,883282000000.0,-148531000000.0,-748000000.0,15857000000.0,289481000000.0,273624000000.0,,,273624000000.0,289481000000.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:00:03
20250331,,,,44571000000.0,,,,,,36860000000.0,154000000.0,,63320000000.0,55677000000.0,7643000000.0,,,,,,,,,,,,,,,,21565000000.0,166470000000.0,198016000000.0,6786000000.0,,,6056000000.0,31508000000.0,,,1937000000.0,,,,,39919000000.0,38141000000.0,1778000000.0,10614000000.0,,,,,,,,,42169000000.0,4030000000.0,27437000000.0,368472000000.0,-202002000000.0,,644097000000.0,17008000000.0,,,,,,,733000000.0,661838000000.0,489203000000.0,,,,,5587000000.0,,,494790000000.0,167048000000.0,,,,,407216000000.0,,,,407216000000.0,380926000000.0,5156000000.0,,,870000000.0,386952000000.0,20264000000.0,-181000000.0,-14871000000.0,,,,,273624000000.0,258753000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:42:04
20241231,,,,23914000000.0,,,,41353000000.0,13933000000.0,,316000000.0,30198000000.0,269274000000.0,238033000000.0,31241000000.0,,,,,,,,,,,,,,,,36326000000.0,447092000000.0,411592000000.0,,,,,116098000000.0,,,,13761000000.0,,,,140444000000.0,132990000000.0,7454000000.0,28296000000.0,,,,,,,,,,30221000000.0,40334000000.0,780746000000.0,-333654000000.0,,2001177000000.0,87157000000.0,,,,,,,1717000000.0,2095196000000.0,2158620000000.0,,,,,20128000000.0,,,2178748000000.0,-83552000000.0,,,,,1607199000000.0,,,,1607199000000.0,1219376000000.0,57414000000.0,,,2930000000.0,1279720000000.0,327479000000.0,1224000000.0,-88503000000.0,273624000000.0,362127000000.0,,,362127000000.0,273624000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T21:00:02
20240930,,,,137963000000.0,,,,52313000000.0,46819000000.0,,261000000.0,25709000000.0,205229000000.0,181774000000.0,23455000000.0,,,,,,,,,,,,,,,,41066000000.0,534360000000.0,373259000000.0,,,,,49401000000.0,,,,56806000000.0,,,,107309000000.0,99682000000.0,7627000000.0,21730000000.0,,,,,,,,,,24307000000.0,62946000000.0,695758000000.0,-161398000000.0,,1362696000000.0,46350000000.0,,,,,,,7245000000.0,1416291000000.0,1358452000000.0,,,,,14215000000.0,,,1372667000000.0,43624000000.0,,,,,1135851000000.0,,,,1135851000000.0,880209000000.0,66079000000.0,,,2287000000.0,948575000000.0,187276000000.0,-614000000.0,68888000000.0,,,,,362127000000.0,431015000000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:30:03
20240630,,,,,,,17514000000.0,23764000000.0,44926000000.0,,357000000.0,44288000000.0,132923000000.0,118013000000.0,14910000000.0,,,,,,,,,,,,,,,,34057000000.0,297829000000.0,318248000000.0,,,,,9673000000.0,,54021000000.0,,134296000000.0,,,,77195000000.0,72693000000.0,4502000000.0,15635000000.0,,,,,,,,,,20244000000.0,51159000000.0,680471000000.0,-382642000000.0,,1166627000000.0,42278000000.0,,,,,,,815000000.0,1209720000000.0,1128759000000.0,,,,,10339000000.0,,,1139098000000.0,70622000000.0,,,,,1020607000000.0,,,,1020607000000.0,683946000000.0,16097000000.0,,,1463000000.0,701506000000.0,319101000000.0,981000000.0,8062000000.0,370189000000.0,362127000000.0,,,362127000000.0,370189000000.0,定期报告,未审计,20250828,CNY,合并期末,2024-08-19T21:05:05
20240331,,,,,,,,18225000000.0,41756000000.0,,1341000000.0,25563000000.0,69019000000.0,61238000000.0,7781000000.0,,,,,,,,,,,,,,,,43006000000.0,198910000000.0,177369000000.0,1809000000.0,,,,1577000000.0,,84862000000.0,,254957000000.0,,,,39058000000.0,36981000000.0,2077000000.0,9703000000.0,,,,,,,,,,4385000000.0,77820000000.0,651540000000.0,-452630000000.0,,583915000000.0,16873000000.0,,,,,,,428000000.0,601216000000.0,470069000000.0,,,,,5358000000.0,,,475427000000.0,125789000000.0,,,,,539257000000.0,,,,539257000000.0,270016000000.0,5862000000.0,,,799000000.0,276677000000.0,262580000000.0,856000000.0,-63405000000.0,,,,,362127000000.0,298722000000.0,定期报告,未审计,20250430,CNY,合并期末,2024-04-30T05:10:03
20231231,,,69274000000.0,376776000000.0,,,19449000000.0,,,169458000000.0,,,278231000000.0,243981000000.0,34250000000.0,,,,,,,,,,,,,,,,22606000000.0,935794000000.0,162894000000.0,,,,67157000000.0,,,,37206000000.0,,,1703000000.0,,141849000000.0,133716000000.0,8133000000.0,30677000000.0,,,,,,,,,18910000000.0,30349000000.0,56652000000.0,547397000000.0,388397000000.0,,2037428000000.0,73492000000.0,,,,,6408000000.0,,290000000.0,2117618000000.0,2134534000000.0,,,,,12865000000.0,,,2147399000000.0,-29781000000.0,,,,,886846000000.0,,,,886846000000.0,1212680000000.0,41710000000.0,,,3150000000.0,1257540000000.0,-370694000000.0,1901000000.0,-10177000000.0,362127000000.0,372304000000.0,,,372304000000.0,362127000000.0,定期报告,是,20250329,CNY,合并期末,2024-04-29T19:40:03
