报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,168997339.62,,,,,,,,,,,,34239276.35,203236615.97,110470518.22,,,,,,93007470.3,24741813.93,12569070.98,240788873.43,-37552257.46,,,,,,,,,0.0,21414263.55,1310005835.27,,,,,1331420098.82,-1331420098.82,,,,,,,0.0,,,,5203289.02,5203289.02,-5203289.02,-15528419.77,-1389704065.07,2434312421.06,,,,,1044608355.99,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:44:04
20251231,,2554284122.73,,,,,,,,,,,,181515150.27,2735799273.0,808672468.12,,,,,,341883829.22,102610217.8,115842345.34,1369008860.48,1366790412.52,,5106025270.0,44285055.75,10000.0,,,,,5150320325.75,1170574530.11,6481605158.13,,,,,7652179688.24,-2501859362.49,,,,,,,0.0,,193578063.38,57130414.57,29363250.19,222941313.57,-222941313.57,-69695508.44,-1427705771.98,3862018193.04,2434312421.06,3862018193.04,,,2434312421.06,定期报告,是,20260401,CNY,合并期末,2026-03-31T19:20:05
20250930,,1308187116.35,,,,,,,,,,,,122588280.89,1430775397.24,447481267.48,,,,,,220834474.38,43252972.07,72688368.62,784257082.55,646518314.69,,400000000.0,13234873.69,,,,,,413234873.69,290385174.99,3010044866.72,,,,,3300430041.71,-2887195168.02,,,,,,,0.0,,179583354.78,43135705.97,25345438.99,204928793.77,-204928793.77,-78670.29,-2445684317.39,3862018193.04,,,,,1416333875.65,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:46:35
20250630,,746834174.75,,,,,,,,,,,,88021585.02,834855759.77,293145382.43,,,,,,159107020.93,34705101.35,46544984.39,533502489.1,301353270.67,,100025270.0,9834644.79,,,,,,109859914.79,276441694.74,1670360329.9,,,,,1946802024.64,-1836942109.85,,,,,,,0.0,,161141808.67,24694159.86,22393820.6,183535629.27,-183535629.27,12618305.28,-1706506163.17,3862018193.04,2155512029.87,3862018193.04,,,2155512029.87,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T17:14:05
20250331,,231792203.33,,,,,,,,,,,,39087921.03,270880124.36,111732963.42,,,,,,93132496.61,27694490.81,14676678.08,247236628.92,23643495.44,,,,,,,,,0.0,117850091.76,1237112983.44,,,,,1354963075.2,-1354963075.2,,,,,,,0.0,,,,755530.26,755530.26,-755530.26,3491328.5,-1328583781.52,3862018193.04,,,,,2533434411.52,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T17:54:07
20241231,,2872335309.44,,,,,,,,,,,,260810588.85,3133145898.29,713164606.08,,,,,,345972491.64,123860018.46,122248647.16,1305245763.34,1827900134.95,,5678311053.0,32414003.4,473.16,,229680791.47,,,5940406321.03,1433158741.41,5941472104.69,,-4008337.76,,,7370622508.34,-1430216187.31,,91350000.0,91350000.0,19000000.0,,,110350000.0,29000000.0,226586716.14,119353094.17,35987857.5,291574573.64,-181224573.64,40002727.22,256462101.22,3605556091.82,3862018193.04,3605556091.82,,,3862018193.04,定期报告,是,20260401,CNY,合并期末,2025-04-01T17:55:07
20240930,,1349062521.03,,,,,,,,,,,,181477897.29,1530540418.32,421491167.34,,,,,,242197293.79,45672135.62,80860200.15,790220796.9,740319621.42,,1871080414.7,4307428.04,473.16,,229680791.47,,,2105069107.37,71138189.97,4362819588.08,,,,,4433957778.05,-2328888670.68,,,,19000000.0,,,19000000.0,2000000.0,193445679.05,88680920.83,14464947.37,209910626.42,-190910626.42,-12194163.03,-1791673838.71,3607780647.82,,,,,1816106809.11,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:25:04
20240630,,717465327.21,,,,,,,,,,,,143013210.67,860478537.88,300312796.21,,,,,,174809519.05,38866480.78,44666293.86,558655089.9,301823447.98,,1404711251.1,,473.16,,160839789.73,,,1565551513.99,49792823.9,2050342085.9,,,,,2100134909.8,-534583395.81,,,,9000000.0,,,9000000.0,2000000.0,159653494.4,54669328.62,14442717.8,176096212.2,-167096212.2,15471985.25,-384384174.78,3605556091.82,3221171917.04,3605556091.82,,,3221171917.04,定期报告,未审计,20250828,CNY,合并期末,2024-08-30T18:10:07
20240331,,234202825.36,,,,,,,,,,,,78960365.36,313163190.72,91979713.95,,,,,,104238103.48,22445968.14,14173518.29,232837303.86,80325886.86,,,,,,,,,0.0,23370371.67,91375710.33,,,,,114746082.0,-114746082.0,,,,5000000.0,,,5000000.0,,89871.69,,78781.33,168653.02,4831346.98,-27729857.51,-57318705.67,3605556091.82,,,,,3548237386.15,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:50:08
20231231,,2979119467.82,,,,,,,,,,,,268300711.64,3247420179.46,887146879.61,,,,,,343202803.21,115995949.34,108396023.5,1454741655.66,1792678523.8,,3500000000.0,70262717.49,,,1345840.0,,,3571608557.49,1647559077.13,4227736102.92,,,,,5875295180.05,-2303686622.56,,10000000.0,10000000.0,28000000.0,,,38000000.0,33000000.0,320261909.76,135385688.55,33928016.54,387189926.3,-349189926.3,38193124.62,-822004900.44,4427560992.26,3605556091.82,4427560992.26,,,3605556091.82,定期报告,是,20250402,CNY,合并期末,2024-04-01T19:05:04
