报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,10278965928.64,,,,,,,,,,,,222352718.56,10501318647.2,5805792853.95,,,,,,2086666729.74,1273666116.08,786331866.92,9952457566.69,548861080.51,,,,131666277.0,,,,,131666277.0,853051368.29,,,,,,853051368.29,-721385091.29,,,,679600000.0,,,679600000.0,792110000.0,180226683.11,,3694468.01,976031151.12,-296431151.12,,-468955161.9,8323689428.82,,,,,7854734266.92,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T23:22:03
20251231,,44164123082.96,,,,,,,,,,,12641919.01,823727385.51,45000492387.48,22250193474.94,,,,,,8380505486.26,5932189667.3,2540720121.75,39103608750.25,5896883637.23,,4100126.34,146083435.52,192099108.27,,3000000.0,,,345282670.13,2553974359.85,4000000.0,,,,,2557974359.85,-2212691689.72,,,,2816326969.0,,,2816326969.0,3805595533.34,2607893329.44,437252036.83,61844988.55,6475333851.33,-3659006882.33,,25185065.18,8298504363.64,8323689428.82,8298504363.64,,,8323689428.82,定期报告,是,20260429,CNY,合并期末,2026-04-28T23:22:03
20250930,,32963384048.69,,,,,,,,,,,3259318.79,1144378895.68,34111022263.16,16322210114.14,,,,,,6266091726.5,4435658354.58,2643381533.84,29667341729.06,4443680534.1,,,8693730.44,7751662.0,,19020.04,,,16464412.48,1224719382.67,502691.6,,,,,1225222074.27,-1208757661.79,,,,1535363484.59,,,1535363484.59,2398222766.67,1456693008.42,,9402841.67,3864318616.76,-2328955132.17,,905967740.14,8298504363.64,,,,,9204472103.78,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:26:13
20250630,,21559538600.26,,,,,,,,,,,2929848.47,950919683.18,22513388131.91,10218783162.84,,,,,,4331041163.77,3157402921.98,1478874025.71,19186101274.3,3327286857.61,,,7093730.44,19810.0,,,,,7113540.44,980879924.92,,,,,,980879924.92,-973766384.48,,,,1535363484.59,,,1535363484.59,2272847766.67,494983495.21,,4791400.0,2772622661.88,-1237259177.29,,1116261295.84,8298504363.64,9414765659.48,8298504363.64,,,9414765659.48,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:30:05
20250331,,10050028850.78,,,,,,,,,,,8165.64,827517696.19,10877554712.61,4546349395.58,,,,,,2326967485.5,1400746625.67,717918582.39,8991982089.14,1885572623.47,,,2300000.0,2200.0,,29256.06,,,2331456.06,773374374.17,,,,,161.27,773374535.44,-771043079.38,,,,1119363484.59,,,1119363484.59,1141975000.0,291949491.52,,4205000.0,1438129491.52,-318766006.93,,795763537.16,8298504363.64,,,,,9094267900.8,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T22:52:09
20241231,,49814981936.72,,,,,,,,,,,13856057.76,891383413.58,50720221408.06,27344626053.4,,,,,,8891963779.49,7672425419.6,3223504270.12,47132519522.61,3587701885.45,,,215287946.21,993547.16,,,,,216281493.37,26561419392.55,4000000.0,,10509938.93,,,26575929331.48,-26359647838.11,,,,23440398173.79,,,23440398173.79,3603060173.79,5566989249.0,751210407.88,29047033.98,9199096456.77,14241301717.02,,-8530644235.64,16829148599.28,8298504363.64,16829148599.28,,,8298504363.64,定期报告,是,20260429,CNY,合并期末,2025-04-28T22:52:09
20240930,,36080908841.17,,,,,,,,,,,17732349.89,900105285.8,36998746476.86,20034819980.95,,,,,,6317726839.73,5723829072.22,2348788627.96,34425164520.86,2573581956.0,,0.0,213133053.1,94346.0,,0.0,,,213227399.1,1367004872.76,4930730.75,,10509938.93,,,1382445542.44,-1169218143.34,,,,1025600000.0,,,1025600000.0,2414556000.0,5074548683.62,,3415000.0,7492519683.62,-6466919683.62,,-5062555870.96,16829148599.28,,,,,11766592728.32,定期报告,未审计,20251030,CNY,合并期末,2024-10-29T18:10:04
20240630,,24922333106.97,,,,,,,,,,,17727459.07,505971313.92,25446031879.96,13776790403.41,,,,,,4243999994.8,3763078567.91,1802139055.36,23586008021.48,1860023858.48,,0.0,15099317.6,80486.0,,,,,15179803.6,1121141654.92,,,10509938.93,,,1131651593.85,-1116471790.25,,,,416000000.0,,,416000000.0,1535581000.0,202380097.9,,,1737961097.9,-1321961097.9,,-578409029.67,16829148599.28,16250739569.61,16829148599.28,,,16250739569.61,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T20:25:05
20240331,,10140870774.11,,,,,,,,,,,4205948.01,438463186.43,10583539908.55,6704586273.46,,,,,,2253702740.26,1755745767.37,1041798822.66,11755833603.75,-1172293695.2,,,2359473.6,80486.0,,0.0,,,2439959.6,921917598.35,,,10509938.93,,,932427537.28,-929987577.68,,,,,,,0.0,352375000.0,136703640.41,,,489078640.41,-489078640.41,,-2591359913.29,16829148599.28,,,,,14237788685.99,定期报告,未审计,20250429,CNY,合并期末,2024-04-29T20:45:05
20231231,,61377567635.48,,,,,,,,,,,97333883.53,1802612691.97,63277514210.98,27177337826.48,,,,,,8874977640.29,10984842851.76,2543092705.64,49580251024.17,13697263186.81,,3641.53,639613479.81,1607235.51,,,,,641224356.85,2060814878.61,,,1045779637.51,,,3106594516.12,-2465370159.27,,4373599999.68,,2295600000.0,,,6669199999.68,6298550761.6,8729899970.5,1427900254.81,46098829.17,15074549561.27,-8405349561.59,,2826543465.95,14002605133.33,16829148599.28,14002605133.33,,,16829148599.28,定期报告,是,20250429,CNY,合并期末,2024-04-22T20:20:06
