报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1144997274.31,,,,,,,,,,,4785236.46,27042617.78,1176825128.55,654096511.49,,,,,,145347284.9,170690809.48,24413457.24,994548063.11,182277065.44,,430000000.0,396166.67,,,,,,430396166.67,123151424.48,420000000.0,,,,,543151424.48,-112755257.81,,,,,,,0.0,,,,6000.0,6000.0,-6000.0,-46824103.71,22691703.92,2939557642.69,,,,,2962249346.61,定期报告,未审计,20260421,CNY,合并期末,2026-04-20T18:44:03
20251231,,5047377795.16,,,,,,,,,,,54654010.84,135702430.25,5237734236.25,2219028451.09,,,,,,509749179.66,419580927.98,221172211.59,3369530770.32,1868203465.93,,3950000000.0,9114161.92,3872286.14,,,,,3962986448.06,417510390.23,3810000000.0,,,,,4227510390.23,-264523942.17,,35918147.44,,,,,35918147.44,40000000.0,667320315.85,,1727462.88,709047778.73,-673129631.29,-45295036.6,885254855.87,1978488144.35,2863743000.22,1978488144.35,,,2863743000.22,定期报告,是,20260408,CNY,合并期末,2026-04-07T19:12:05
20250930,,3676244492.3,,,,,,,,,,,53490642.6,98098674.04,3827833808.94,1670060036.41,,,,,,393231291.71,357267190.18,63093259.95,2483651778.25,1344182030.69,,3570000000.0,7692907.31,129397.64,,,,,3577822304.95,308270111.26,3320000000.0,,,,,3628270111.26,-50447806.31,,35918147.44,,,,,35918147.44,40000000.0,667738058.55,,1275031.44,709013089.99,-673094942.55,-12893344.44,607745937.39,1978488144.35,,,,,2586234081.74,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:38:16
20250630,,2073093456.13,,,,,,,,,,,45165540.93,68732712.47,2186991709.53,1043253053.94,,,,,,278683490.23,217175645.04,39701511.28,1578813700.49,608178009.04,,2630000000.0,5727407.31,128397.64,,,,,2635855804.95,204814446.69,2810000000.0,,,,,3014814446.69,-378958641.74,,35918147.44,,,,,35918147.44,,278608927.08,,822600.0,279431527.08,-243513379.64,1236651.98,-13057360.36,1978488144.35,1965430783.99,1978488144.35,,,1965430783.99,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:50:08
20250331,,957369538.11,,,,,,,,,,,23956810.0,16681519.38,998007867.49,465231482.75,,,,,,101664345.68,97508450.4,39994252.11,704398530.94,293609336.55,,880000000.0,1770685.19,25397.64,,,,,881796082.83,104074876.78,1090000000.0,,,,,1194074876.78,-312278793.95,,,,,,,0.0,,330000.01,,,330000.01,-330000.01,277786.98,-18721670.43,1978488144.35,,,,,1959766473.92,定期报告,未审计,20260421,CNY,合并期末,2025-04-23T18:32:05
20241231,,3168711347.81,,,,,,,,,,,94374943.33,133568528.6,3396654819.74,1322498138.57,,,,,,405867504.35,331416560.73,74355850.97,2134138054.62,1262516765.12,,3331000000.0,8563756.53,90790.09,,,,,3339654546.62,451476537.29,3246000000.0,,,,,3697476537.29,-357821990.67,,87120702.16,70000000.0,40000000.0,,,127120702.16,,673608626.42,,235504745.65,909113372.07,-781992669.91,28083775.2,150785879.74,1827702264.61,1978488144.35,1827702264.61,,,1978488144.35,定期报告,是,20260408,CNY,合并期末,2025-04-20T16:04:12
20240930,,2330137917.66,,,,,,,,,,,106427689.51,84453045.12,2521018652.29,902735901.52,,,,,,329599972.97,318138799.1,76995179.08,1627469852.67,893548799.62,,2611000000.0,9248033.88,24413.24,,,,,2620272447.12,248445999.11,2579592093.41,,,,,2828038092.52,-207765645.4,,86274586.96,70000000.0,40000000.0,,,126274586.96,,397675704.0,,1419807.46,399095511.46,-272820924.5,-5543933.36,407418296.36,1827702264.61,,,,,2235120560.97,定期报告,未审计,20251030,CNY,合并期末,2024-10-22T18:55:02
20240630,,1414227321.57,,,,,,,,,,,77913439.61,55923789.06,1548064550.24,594817699.68,,,,,,217625652.71,211161790.49,44261606.05,1067866748.93,480197801.31,,1111000000.0,4041089.44,2829.48,,,,,1115043918.92,160773903.51,1276000000.0,,,,,1436773903.51,-321729984.59,,86274586.96,70000000.0,40000000.0,,,126274586.96,,397338370.66,,959496.0,398297866.66,-272023279.7,11201256.74,-102354206.24,1827702264.61,1725348058.37,1827702264.61,,,1725348058.37,定期报告,未审计,20250826,CNY,合并期末,2024-08-22T20:05:11
20240331,,634508795.91,,,,,,,,,,,20557794.84,36679981.11,691746571.86,316936195.7,,,,,,112126514.36,99944876.71,26249925.6,555257512.37,136489059.49,,435000000.0,2257672.77,2829.48,,,,,437260502.25,77516388.3,130000000.0,,,,,207516388.3,229744113.95,,,,40000000.0,,,40000000.0,,,,,0.0,40000000.0,2501717.07,408734890.51,1827702264.61,,,,,2236437155.12,定期报告,未审计,20250424,CNY,合并期末,2024-04-23T17:10:05
20231231,,2014086662.78,,,,,,,,,,,96446901.78,70272564.3,2180806128.86,737418307.92,,,,,,291889727.22,162364495.05,87268308.2,1278940838.39,901865290.47,,2230000000.0,17688772.32,280968.68,,,,,2247969741.0,204481976.59,1785000000.0,,,,,1989481976.59,258487764.41,,190729220.56,158200000.0,,,,190729220.56,,197553625.04,,2620516.0,200174141.04,-9444920.48,4184201.86,1155092336.26,672609928.35,1827702264.61,672609928.35,,,1827702264.61,定期报告,是,20250421,CNY,合并期末,2024-04-21T15:45:05
20230930,,1216969859.19,,,,,,,,,,,61457976.87,61123074.9,1339550910.96,429722262.79,,,,,,218598573.43,148471838.41,50835393.48,847628068.11,491922842.85,,1730000000.0,14298022.57,147415.93,,,,,1744445438.5,70019440.04,1350000000.0,,,,,1420019440.04,324425998.46,,80986052.56,49000000.0,,,,80986052.56,,197478997.82,,,197478997.82,-116492945.26,15911956.62,715767852.67,672609928.35,,,,,1388377781.02,定期报告,未审计,20241023,CNY,合并期末,2023-10-19T18:05:12
