报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,5599372908.24,,,,,,,,,,,,95999098.19,5695372006.43,3321403162.79,,,,,,683996793.21,710746138.96,526736450.13,5242882545.09,452489461.34,,6205695287.05,70773506.95,365652.68,,,,,6276834446.68,600348012.75,9439323237.34,,,,,10039671250.09,-3762836803.41,,9884742968.06,,1280930000.0,,,11165672968.06,1118330000.0,9617259.81,,28003219.96,1155950479.77,10009722488.29,-95494899.95,6603880246.27,2740733408.15,,,,,9344613654.42,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:14:07
20251231,,25122459877.7,,,,,,,,,,,,175588153.02,25298048030.72,12094635528.07,,,,,,2150576172.57,2673968000.76,2204628461.57,19123808162.97,6174239867.75,,23632306674.44,254997905.52,6676939.35,,,,,23893981519.31,2269157969.98,25371314192.33,,355966351.98,,,27996438514.29,-4102456994.98,,,,9297310000.0,,,9297310000.0,9225360900.0,2677991860.78,,41986556.9,11945339317.68,-2648029317.68,-11182564.63,-587429009.54,3328162417.69,2740733408.15,3328162417.69,,,2740733408.15,定期报告,是,20260331,CNY,合并期末,2026-03-30T21:58:07
20250930,,17857339119.03,,,,,,,,,,,,121843377.91,17979182496.94,9348504307.23,,,,,,1669341636.37,2095480262.64,1733222606.78,14846548813.02,3132633683.92,,17481694295.4,210315284.36,1228003.7,,,,,17693237583.46,1706848431.37,17587143865.54,,355966351.98,,3001133.46,19652959782.35,-1959722198.89,,,,7283130000.0,,,7283130000.0,6862640900.0,2664589788.49,,31385037.19,9558615725.68,-2275485725.68,-13054938.42,-1115629179.07,3328162417.69,,,,,2212533238.62,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:02:22
20250630,,11072372353.01,,,,,,,,,,,,81194174.95,11153566527.96,5979957076.56,,,,,,1187150977.33,1281614384.26,964383527.02,9413105965.17,1740460562.79,,10622251790.42,146903814.24,255499.69,,,,,10769411104.35,1012037422.78,10627177507.0,,355966351.98,,,11995181281.76,-1225770177.41,,,,3997160000.0,,,3997160000.0,4428490900.0,1335608076.97,,21124288.54,5785223265.51,-1788063265.51,5353872.83,-1268019007.3,3328162417.69,2060143410.39,3328162417.69,,,2060143410.39,定期报告,未审计,20250726,CNY,合并期末,2025-07-25T21:14:05
20250331,,4863482384.47,,,,,,,,,,,1556571.14,23145279.35,4888184234.96,2585415796.74,,,,,,726925615.28,471925086.02,472424624.45,4256691122.49,631493112.47,,5569135010.22,98745776.55,168659.88,,,,,5668049446.65,632138541.28,5175544321.8,,384788832.63,,,6192471695.71,-524422249.06,,,,883000000.0,,,883000000.0,1382695000.0,6727308.92,,4272041.53,1393694350.45,-510694350.45,-11120390.02,-414743877.06,3328162417.69,,,,,2913418540.63,定期报告,未审计,20260430,CNY,合并期末,2025-04-15T16:16:11
20241231,,20430143600.25,,,,,,,,,,,44365029.58,182375993.66,20656884623.49,9610982939.07,,,,,,1599829079.86,1988655627.95,1668008468.07,14867476114.95,5789408508.54,,14172858167.35,191563036.09,3205246.03,,326446.58,,,14367952896.05,1687480710.01,19555962604.96,,,,,21243443314.97,-6875490418.92,,4056480.0,4056480.0,9280129619.16,,305802000.0,9589988099.16,6011396300.0,2051247908.98,,19894124.34,8082538333.32,1507449765.84,31721563.28,453089418.74,2875072998.95,3328162417.69,2875072998.95,,,3328162417.69,定期报告,是,20260331,CNY,合并期末,2025-03-07T19:55:04
20240930,,13991471638.3,,,,,,,,,,,59315862.61,58910803.84,14109698304.75,7089362691.41,,,,,,1271098797.27,1496195544.59,1217622165.67,11074279198.94,3035419105.81,,8780355825.8,185018908.64,3186799.78,,,,,8968561534.22,1006023105.76,13006037962.57,,,,,14012061068.33,-5043499534.11,,,,7530689304.22,,613486978.12,8144176282.34,3995538111.1,1331639643.51,,402515369.12,5729693123.73,2414483158.61,11176972.0,417579702.31,2875072998.95,,,,,3292652701.26,定期报告,未审计,20251025,CNY,合并期末,2024-10-29T19:40:04
20240630,,8884313010.21,,,,,,,,,,,57504023.33,34314981.56,8976132015.1,4205739620.78,,,,,,889088224.23,873029448.76,740982102.0,6708839395.77,2267292619.33,,5441902542.37,137829339.61,26015441.97,,,,,5605747323.95,499298242.39,7693964598.02,,,,,8193262840.41,-2587515516.46,,,,5350560200.0,,505241960.53,5855802160.53,2595747102.81,1039700082.78,,376098601.74,4011545787.33,1844256373.2,16389153.84,1540422629.91,2875072998.95,4415495628.86,2875072998.95,,,4415495628.86,定期报告,是,20250726,CNY,合并期末,2024-08-30T18:25:06
20240331,,4095574339.14,,,,,,,,,,,50704656.53,29327504.74,4175606500.41,2103207908.38,,,,,,479476881.63,326012329.18,407364979.45,3316062098.64,859544401.77,,410000000.0,45568003.17,5069344.3,,,,,460637347.47,253120061.46,397676195.95,,,,,650796257.41,-190158909.94,,,,2149317286.32,,,2149317286.32,1709010000.0,6596500.01,,17249891.91,1732856391.92,416460894.4,6288615.01,1092135001.24,2875072998.95,,,,,3967208000.19,定期报告,未审计,20250416,CNY,合并期末,2024-04-22T17:50:06
20231231,,13900044275.92,,,,,,,,,,,12645485.1,144745340.73,14057435101.75,6820122654.96,,,,,,1271025740.89,1536990561.26,1148026491.99,10776165449.1,3281269652.65,,9113153705.64,208200726.39,1987588.53,13022032.01,1437694.71,,,9337801747.28,917723628.09,9172628106.18,,5429569.18,,327169.35,10096108472.8,-758306725.52,,,,5908779858.25,,112345568.45,6021125426.7,5944103000.0,811027574.58,,323899497.49,7079030072.07,-1057904645.37,-28557118.63,1436501163.13,1438571835.82,2875072998.95,1438571835.82,,,2875072998.95,定期报告,是,20250308,CNY,合并期末,2024-04-14T15:45:06
