报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,480281717.95,,,,,,,,,,,,13191370.5,493473088.45,203534761.3,,,,,,141200245.92,76132906.83,23168438.71,444036352.76,49436735.69,,,1252347.56,,,246819557.31,,,248071904.87,148789099.36,,,,,1012241175.0,1161030274.36,-912958369.49,,,,,,,0.0,,,,30067978.91,30067978.91,-30067978.91,,-893589612.71,4084380109.61,,,,,3190790496.9,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T22:56:05
20251231,,1891536019.4,,,,,,,,,,,,58675714.85,1950211734.25,336921490.51,,,,,,495780465.82,254240833.89,54887654.43,1141830444.65,808381289.6,,,,60500.0,,37021693.96,,,37082193.96,648785837.53,4000000.0,,,,341500000.0,994285837.53,-957203643.57,,342833.11,,,,,342833.11,,,,10246598.58,10246598.58,-9903765.47,,-158726119.44,4243106229.05,4084380109.61,4243106229.05,,,4084380109.61,定期报告,是,20260428,CNY,合并期末,2026-04-27T22:56:05
20250930,,966840424.92,,,,,,,,,,,,29575137.54,996415562.46,206324043.86,,,,,,351204069.92,161057868.1,33107047.95,751693029.83,244722532.63,,,,60500.0,,31201863.54,,,31262363.54,452307652.73,4000000.0,,,,1420000.0,457727652.73,-426465289.19,,342833.11,,,,,342833.11,,,,40444067.58,40444067.58,-40101234.47,,-221843991.03,4243106229.05,,,,,4021262238.02,定期报告,未审计,20251023,CNY,合并期末,2025-10-22T18:26:30
20250630,,595706737.77,,,,,,,,,,,,11267217.75,606973955.52,98992050.56,,,,,,214963794.84,112147944.28,19656278.09,445760067.77,161213887.75,,,,60500.0,,28500180.0,,,28560680.0,266538248.29,,,,,920000.0,267458248.29,-238897568.29,,342833.11,,,,93680.9,436514.01,,,,46629605.52,46629605.52,-46193091.51,,-123876772.05,4243106229.05,4119229457.0,4243106229.05,,,4119229457.0,定期报告,未审计,20250819,CNY,合并期末,2025-08-18T18:32:06
20250331,,489445116.27,,,,,,,,,,,,7105397.58,496550513.85,27622816.13,,,,,,95690676.37,37127339.85,10117770.43,170558602.78,325991911.07,,,,,,8333000.0,,,8333000.0,143371226.25,,,,,1616396.27,144987622.52,-136654622.52,,342833.11,,,,,342833.11,,,,20456767.5,20456767.5,-20113934.39,,169223354.16,4243106229.05,,,,,4412329583.21,定期报告,未审计,20260428,CNY,合并期末,2025-04-28T18:52:13
20241231,,795591354.3,,,,,,,,,,,,17629006.48,813220360.78,258817590.53,,,,,,301648307.86,285870241.69,52899943.15,899236083.23,-86015722.45,,,,,,159962079.17,,,159962079.17,630444850.85,1.0,,,,36081222.94,666526074.79,-506563995.62,,28460159.18,,,,5472377.84,33932537.02,,500836070.95,,87080765.76,587916836.71,-553984299.69,,-1146564017.76,5389670246.81,4243106229.05,5389670246.81,,,4243106229.05,定期报告,是,20260428,CNY,合并期末,2025-04-24T23:52:08
20240930,,717744701.29,,,,,,,,,,,,14587071.99,732331773.28,170400414.42,,,,,,218426776.96,205073832.24,39859568.98,633760592.6,98571180.68,,,,,,25633599.68,,,25633599.68,401168476.98,1.0,,,,33413222.94,434581700.92,-408948101.24,,,,,,,0.0,,,,69719262.19,69719262.19,-69719262.19,,-380096182.75,5389670246.81,,,,,5009574064.06,定期报告,未审计,20251023,CNY,合并期末,2024-10-30T19:05:24
20240630,,716085436.24,,,,,,,,,,,,12905079.29,728990515.53,102009549.33,,,,,,137204400.44,145659647.75,24536048.39,409409645.91,319580869.62,,,,,,14423599.68,,,14423599.68,247022066.86,,,,,32498253.87,279520320.73,-265096721.05,,,,,,,0.0,,,,65187862.1,65187862.1,-65187862.1,,-10703713.53,5389670246.81,5378966533.28,5389670246.81,,,5378966533.28,定期报告,未审计,20250819,CNY,合并期末,2024-08-29T19:20:18
20240331,,104391981.97,,,,,,,,,,,,8235943.41,112627925.38,47318064.54,,,,,,59978655.59,58620558.35,12271367.59,178188646.07,-65560720.69,,,,,,5561643.83,,,5561643.83,204684633.64,,,,,31103453.87,235788087.51,-230226443.68,,,,,,,0.0,,,,64635632.9,64635632.9,-64635632.9,,-360422797.27,5389670246.81,,,,,5029247449.54,定期报告,未审计,20250429,CNY,合并期末,2024-04-28T15:55:05
20231231,,853104070.54,,,,,,,,,,,,75350200.93,928454271.47,361632937.14,,,,,,298775180.74,217535623.0,66390484.94,944334225.82,-15879954.35,,,,18615553.0,491076494.24,29538390.89,,,539230438.13,427902458.45,,,,,3577352.98,431479811.43,107750626.7,,,,,,,0.0,,,,5960259.25,5960259.25,-5960259.25,,85910413.1,5303759833.71,5389670246.81,5303759833.71,,,5389670246.81,定期报告,是,20250425,CNY,合并期末,2024-04-28T15:55:05
20230930,,528222555.87,,,,,,,,,,,,49063338.8,577285894.67,247006839.05,,,,,,241739753.67,175927648.42,51094390.14,715768631.28,-138482736.61,,,,18615553.0,491076494.24,21729021.04,,,531421068.28,308868644.6,,,,,3077352.98,311945997.58,219475070.7,,,,,,,0.0,,,,5408030.05,5408030.05,-5408030.05,,75584304.04,5303759833.71,,,,,5379344137.75,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T18:45:03
20230630,,438829947.44,,,,,,,,,,,,42051157.98,480881105.42,176556306.6,,,,,,172707505.09,163140098.92,34652055.26,547055965.87,-66174860.45,,,,18155553.0,,16264363.5,,,34419916.5,227258277.45,,,,,3427352.98,230685630.43,-196265713.93,,,,,,,0.0,,,,3847800.85,3847800.85,-3847800.85,,-266288375.23,5303759833.71,5037471458.48,5303759833.71,,,5037471458.48,定期报告,未审计,20240830,CNY,合并期末,2023-08-24T22:30:07
20230331,,260663348.23,,,,,,,,,,,,15717934.77,276381283.0,101980236.01,,,,,,82885489.89,90328539.36,17418210.11,292612475.37,-16231192.37,,,,17952028.0,,10895870.35,,,28847898.35,86267026.92,,,,,2726500.0,88993526.92,-60145628.57,,,,,,2261497.39,2261497.39,,,,2116562.34,2116562.34,144935.05,,-76231885.89,5303759833.71,,,,,5227527947.82,定期报告,未审计,20240429,CNY,合并期末,2023-04-27T22:40:04
20221231,,887334916.19,,,,,,,,,,,10419805.83,110969096.13,1008723818.15,391090262.85,,,,,,304152035.76,77153397.85,95426437.95,867822134.41,140901683.74,,46977052.48,3632972.69,36132951.8,,278962183.0,,,365705159.97,383650419.08,,,,,200000.0,383850419.08,-18145259.11,,,,400000000.0,,667121.16,400667121.16,400000000.0,291802694.7,,9253625.04,701056319.74,-300389198.58,,-177632773.95,5481392607.66,5303759833.71,5481392607.66,,,5303759833.71,定期报告,是,20240429,CNY,合并期末,2023-04-27T22:40:04
20220930,,546932216.78,,,,,,,,,,,10419805.83,102583799.98,659935822.59,254420055.16,,,,,,227245155.71,69122373.94,84014286.23,634801871.04,25133951.55,,46977052.48,3144488.68,36062897.0,,257126307.8,,,343310745.96,277821355.96,,,,,50200000.0,328021355.96,15289390.0,,,,400000000.0,,,400000000.0,400000000.0,933333.33,,6782771.88,407716105.21,-7716105.21,,32707236.34,5481392607.66,,,,,5514099844.0,定期报告,未审计,20231031,CNY,合并期末,2022-10-26T17:35:32
20220630,,399283317.87,,,,,,,,,,,10419805.83,39595239.6,449298363.3,171763336.56,,,,,,147884168.75,66573671.86,35286201.2,421507378.37,27790984.93,,,2833598.27,,,229532563.75,,,232366162.02,162929921.63,,,,,100200000.0,263129921.63,-30763759.61,,,,400000000.0,,,400000000.0,400000000.0,933333.33,,4893847.92,405827181.25,-5827181.25,,-8799955.93,5481392607.66,5472592651.73,5481392607.66,,,5472592651.73,定期报告,未审计,20230825,CNY,合并期末,2022-08-25T18:25:04
20220331,,41584210.21,,,,,,,,,,,,17816568.28,59400778.49,56357485.1,,,,,,64949638.61,19041715.58,20045106.38,160393945.67,-100993167.18,,,,,,19188762.59,,,19188762.59,68862201.06,,,,,95.17,68862296.23,-49673533.64,,,,,,,0.0,,,,1951854.12,1951854.12,-1951854.12,,-152618554.94,5481392607.66,,,,,5328774052.72,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T21:25:04
20211231,,499084383.07,,,,,,,,,,,11726412.69,192449889.6,703260685.36,413220495.92,,,,,,256772352.82,53339670.62,72686904.73,796019424.09,-92758738.73,,,14583296.26,57091.19,,152377998.82,,,167018386.27,348100403.2,,,,,214335151.31,562435554.51,-395417168.24,,,,30000000.0,,,30000000.0,370000000.0,4131765.71,,9792635.46,383924401.17,-353924401.17,,-842100308.14,6323492915.8,5481392607.66,6323492915.8,,,5481392607.66,定期报告,是,20230428,CNY,合并期末,2022-04-28T21:25:04
