报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,6257985425.38,,,,,,,,,,,14784038.74,96553976.45,6369323440.57,873021143.39,,,,,,1023438494.94,1404132431.37,1130019646.97,4430611716.67,1938711723.9,,4015782516.79,20681626.39,70118.95,,,,,4036534262.13,225424710.46,6072500000.0,,,,,6297924710.46,-2261390448.33,,,,50000000.0,,,50000000.0,10000000.0,565931.94,,725130.27,11291062.21,38708937.79,665739.12,-283304047.52,13155027495.11,,,,,12871723447.59,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T23:00:05
20251231,,19411626550.67,,,,,,,,,,,,528379958.15,19940006508.82,5304809320.99,,,,,,3458608324.34,7533955716.31,4405673473.97,20703046835.61,-763040326.79,,26027853825.63,349953292.18,753404.2,,,,,26378560522.01,678481688.46,26329011685.12,,,,,27007493373.58,-628932851.57,,6500000.0,6500000.0,100000000.0,,,106500000.0,2250000.0,7001938098.4,,33713597.91,7037901696.31,-6931401696.31,-2909240.97,-8326284115.64,21481311610.75,13155027495.11,21481311610.75,,,13155027495.11,定期报告,是,20260428,CNY,合并期末,2026-04-27T23:00:05
20250930,,17038327616.14,,,,,,,,,,,,409861300.75,17448188916.89,4448470250.27,,,,,,2517346382.7,6119993848.69,3396138897.8,16481949379.46,966239537.43,,19803097312.72,241565222.45,745861.7,,,,,20045408396.87,554135554.1,19749012027.5,,,,,20303147581.6,-257739184.73,,6500000.0,6500000.0,100000000.0,,,106500000.0,,7001506752.68,,18139407.82,7019646160.5,-6913146160.5,-659124.42,-6205304932.22,21481311610.75,,,,,15276006678.53,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:22:21
20250630,,12378354419.11,,,,,,,,,,,,320521656.0,12698876075.11,2928946759.69,,,,,,1850366738.31,4973564369.51,2329954054.23,12082831921.74,616044153.37,,14841386454.66,84045024.26,201899.0,,,,,14925633377.92,442545979.57,14567000000.0,,,,,15009545979.57,-83912601.65,,,,90000000.0,,,90000000.0,,5194084394.2,,12255207.4,5206339601.6,-5116339601.6,-1191551.3,-4585399601.18,21481311610.75,16895912009.57,21481311610.75,,,16895912009.57,定期报告,未审计,20250819,CNY,合并期末,2025-08-18T18:40:07
20250331,,9804907749.14,,,,,,,,,,,,137952815.0,9942860564.14,1438745918.34,,,,,,1098415438.13,2914037046.22,1955921105.89,7407119508.58,2535741055.56,,8803989326.23,19855137.98,127089.47,,,,,8823971553.68,330781463.5,10706000000.0,,,,,11036781463.5,-2212809909.82,,,,90000000.0,,,90000000.0,,3510147538.19,,3989815.71,3514137353.9,-3424137353.9,-1074278.59,-3102280486.75,21481311610.75,,,,,18379031124.0,定期报告,未审计,20260428,CNY,合并期末,2025-04-28T21:38:15
20241231,,30813853834.25,,,,,,,,,,,7654144.19,1123602383.62,31945110362.06,8265541593.44,,,,,,3691944709.5,10470592260.63,4888320561.21,27316399124.78,4628711237.28,,13628114333.52,153509281.38,1862196.56,,,,,13783485811.46,1454019811.57,13631711455.57,,,,,15085731267.14,-1302245455.68,,,,,,,0.0,,7020034044.84,,29771076.14,7049805120.98,-7049805120.98,3627396.73,-3719711942.65,25201023553.4,21481311610.75,25201023553.4,,,21481311610.75,定期报告,是,20260428,CNY,合并期末,2025-04-28T21:38:15
20240930,,24231641386.88,,,,,,,,,,,7654144.19,1046001052.33,25285296583.4,6676243355.68,,,,,,2716661640.45,8651348611.5,3782734633.37,21826988241.0,3458308342.4,,12971611630.19,230342429.8,420521.54,,,,,13202374581.53,1125999843.72,12601630471.86,,,,,13727630315.58,-525255734.05,,,,,,,0.0,,7020034044.84,,26516322.57,7046550367.41,-7046550367.41,947106.31,-4112550652.75,25201023553.4,,,,,21088472900.65,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:55:04
20240630,,17811795443.5,,,,,,,,,,,,901282367.1,18713077810.6,4688371079.4,,,,,,2017466668.88,7361732559.06,2602178874.97,16669749182.31,2043328628.29,,11079398984.7,198740125.4,377733.84,,,,,11278516843.94,691114612.51,10201631395.34,,,,,10892746007.85,385770836.09,,,,,,,0.0,,7020034044.84,,14532679.09,7034566723.93,-7034566723.93,1350323.76,-4604116935.79,25201023553.4,20596906617.61,25201023553.4,,,20596906617.61,定期报告,未审计,20250819,CNY,合并期末,2024-08-29T20:35:18
20240331,,12905578204.92,,,,,,,,,,,,760154521.09,13665732726.01,2353520702.94,,,,,,1168545675.03,3748285137.65,1544916118.75,8815267634.37,4850465091.64,,2989522545.51,34723021.42,369475.77,,,,,3024615042.7,407645163.57,5100076875.51,,,,,5507722039.08,-2483106996.38,,,,,,,0.0,,,,6927704.68,6927704.68,-6927704.68,2409339.94,2362839730.52,25201023553.4,,,,,27563863283.92,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T21:38:15
20231231,,34853832478.9,,,,,,,,,,,2297371.73,900430985.55,35756560836.18,9046851531.74,,,,,,3631502767.93,12151041331.84,4796944336.71,29626339968.22,6130220867.96,,11154008547.25,257591245.74,1872403.96,,,,,11413472196.95,1111629485.17,9640808034.84,,,,,10752437520.01,661034676.94,,57000000.0,57000000.0,,,,57000000.0,,5634104576.76,,31233718.7,5665338295.46,-5608338295.46,-910236.76,1182007012.68,24019016540.72,25201023553.4,24019016540.72,,,25201023553.4,定期报告,是,20250429,CNY,合并期末,2025-04-28T22:00:09
20230930,,25542132339.08,,,,,,,,,,,2297371.73,800115180.0,26344544890.81,5881937760.37,,,,,,2665851168.24,9726815488.5,3726473096.77,22001077513.88,4343467376.93,,10779930678.07,249502608.36,1872403.96,,,,,11031305690.39,794281353.03,9378197934.6,,,,,10172479287.63,858826402.76,,57000000.0,57000000.0,,,,57000000.0,,5634104576.76,,16682970.44,5650787547.2,-5593787547.2,1212581.35,-390281186.16,24019016540.72,,,,,23628735354.56,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T16:40:13
20230630,,15890049524.54,,,,,,,,,,,2297371.73,503878753.97,16396225650.24,3966024500.47,,,,,,2105035733.14,7465538067.7,2594594958.31,16131193259.62,265032390.62,,8539889607.37,194306354.15,1543933.23,,,,,8735739894.75,383003174.35,6818198778.04,,,,,7201201952.39,1534537942.36,,47000000.0,47000000.0,,,,47000000.0,,5634104576.76,,11399953.05,5645504529.81,-5598504529.81,-2561214.06,-3801495410.89,24019016540.72,20217521129.83,24019016540.72,,,20217521129.83,定期报告,未审计,20240830,CNY,合并期末,2023-08-28T20:05:04
20230331,,10317360938.88,,,,,,,,,,,,235661834.83,10553022773.71,2421480233.85,,,,,,922446475.02,4360334390.01,1446038290.74,9150299389.62,1402723384.09,,4354876368.38,57962366.6,60413.16,,,,,4412899148.14,188325108.42,5243020000.0,,,,,5431345108.42,-1018445960.28,,15000000.0,15000000.0,,,,15000000.0,,,,3384813.22,3384813.22,11615186.78,-2206543.99,393686066.6,24019016540.72,,,,,24412702607.32,定期报告,未审计,20240427,CNY,合并期末,2023-04-25T20:35:03
20221231,,30888040308.39,,,,,,,,,,,3060026.48,550757261.24,31441857596.11,7975641881.57,,,,,,3444356348.05,12905501412.0,3468734002.3,27794233643.92,3647623952.19,,17261152475.37,420664194.74,5625033.85,,,,,17687441703.96,539153153.61,13131786086.81,,,,,13670939240.42,4016502463.54,,42800000.0,42800000.0,,,,42800000.0,36360.0,4519335876.0,,15204742.6,4534576978.6,-4491776978.6,-336446.78,3172012990.35,20847003550.37,24019016540.72,20847003550.37,,,24019016540.72,定期报告,是,20240427,CNY,合并期末,2023-04-25T20:35:03
20220930,,21551643997.61,,,,,,,,,,,3060026.48,427747939.43,21982451963.52,6162938449.98,,,,,,2564495916.01,11699991181.45,2511026628.85,22938452176.29,-956000212.77,,13706790339.75,366678108.29,1170136.72,,,,,14074638584.76,357260342.23,10504806086.81,,,,,10862066429.04,3212572155.72,,20400000.0,20400000.0,,,,20400000.0,36360.0,4519335876.0,,8043485.75,4527415721.75,-4507015721.75,2748652.27,-2247695126.53,20847003550.37,,,,,18599308423.84,定期报告,未审计,20231028,CNY,合并期末,2022-10-27T18:55:03
