报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,3991069123.58,,,,,,,,,,,24328876.14,155833482.9,4171231482.62,1852561297.83,,,,,,395775041.06,357573205.58,303252574.26,2909162118.73,1262069363.89,,10000000.0,1510000.0,62668.75,,5296298.62,,,16868967.37,200070924.62,,,,,79175296.04,279246220.66,-262377253.29,,350000000.0,350000000.0,2263108498.94,,3588579870.27,6201688369.21,2575586400.0,206635875.35,,4685721113.95,7467943389.3,-1266255020.09,-2851598.37,-269414507.86,480734147.94,,,,,211319640.08,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:58:08
20251231,,14880364511.42,,,,,,,,,,,752161585.72,249036427.25,15881562524.39,6923815953.2,,,,,,2353931676.93,1366900433.54,1223843552.34,11868491616.01,4013070908.38,,80000000.0,2015481.36,4598709.81,,55989613.58,,,142603804.75,1191989032.52,,,,,329185147.1,1521174179.62,-1378570374.87,,,,9926457182.53,,13679773697.87,23606230880.4,14092876650.01,1296500503.43,,11150988853.56,26540366007.0,-2934135126.6,7529129.2,-292105463.89,772839611.83,480734147.94,772839611.83,,,480734147.94,定期报告,是,20260417,CNY,合并期末,2026-04-16T19:54:02
20250930,,11730113824.93,,,,,,,,,,,235611511.59,244495905.48,12210221242.0,5026388385.7,,,,,,1564329929.61,1008584676.1,883830270.93,8483133262.34,3727087979.66,,80000000.0,2041731.36,1897161.42,,75033310.26,,,158972203.04,927366978.37,,,,,343910861.75,1271277840.12,-1112305637.08,,,,7059457239.31,,8684382811.78,15743840051.09,11354658120.0,1082601402.99,,6404317242.52,18841576765.51,-3097736714.42,6765765.02,-476188606.82,772839611.83,,,,,296651005.01,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:00:29
20250630,,8818119301.06,,,,,,,,,,,90019989.43,216511596.38,9124650886.87,3420148630.38,,,,,,942437553.21,576392410.42,662138154.57,5601116748.58,3523534138.29,,80000000.0,2032820.66,18621590.76,,37612556.69,,,138266968.11,831771933.8,,,,,186320019.5,1018091953.3,-879824985.19,,,,5013177971.83,,7322205270.66,12335383242.49,9998048859.8,409276666.22,,5205328117.08,15612653643.1,-3277270400.61,7321085.64,-626240161.87,772839611.83,146599449.96,772839611.83,,,146599449.96,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T19:52:06
20250331,,4700188332.03,,,,,,,,,,,39823068.24,166836395.93,4906847796.2,2139599248.27,,,,,,492545353.81,372476457.41,254124977.04,3258746036.53,1648101759.67,,30000000.0,87581.01,96445.5,,59838920.79,,,90022947.3,767876426.44,,,,,237470803.31,1005347229.75,-915324282.45,,900000000.0,900000000.0,1366500000.0,,2359623932.99,4626123932.99,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,,,,,1191700345.26,定期报告,未审计,20260430,CNY,合并期末,2025-04-23T18:42:05
20241231,,21697668609.04,,,,,,,,,,,2477426481.53,428627235.51,24603722326.08,12887546841.56,,,,,,3582050843.8,2046996077.06,1570065688.59,20086659451.01,4517062875.07,,612423309.31,155142710.28,1851268.23,,584153026.89,,,1353570314.71,5608976992.57,42000000.0,,,,143868824.65,5794845817.22,-4441275502.51,,,,8650171623.19,,5692626860.52,14342798483.71,9717587918.02,1750836691.0,,3224396726.17,14692821335.19,-350022851.48,12784778.37,-261450700.55,1034290312.38,772839611.83,1034290312.38,,,772839611.83,定期报告,是,20260417,CNY,合并期末,2025-04-23T18:42:05
20240930,,16301834638.38,,,,,,,,,,,2155425744.95,296263705.09,18753524088.42,11478401133.54,,,,,,2502332315.76,1517196767.05,1436983166.45,16934913382.8,1818610705.62,,590923309.31,127841329.12,1861531.84,,568248872.13,,,1288875042.4,3718666143.76,12000000.0,,,,134066858.16,3864733001.92,-2575857959.52,,,,6180333698.21,,4471536151.72,10651869849.93,7507244613.97,1304354778.31,,1632709169.75,10444308562.03,207561287.9,6267985.6,-543417980.4,1036073331.65,,,,,492655351.25,定期报告,未审计,20251030,CNY,合并期末,2024-10-29T17:35:14
20240630,,9644748861.58,,,,,,,,,,,1715266988.51,198065294.83,11558081144.92,7853385132.49,,,,,,1645092878.52,988087548.82,902758334.99,11389323894.82,168757250.1,,583786777.53,27115361.3,1187319.53,,551013471.47,,,1163102929.83,2865444595.33,2000000.0,,,,209045895.36,3076490490.69,-1913387560.86,,,,5398702174.41,,4353860000.0,9752562174.41,6433785958.52,541753052.78,,1262809593.72,8238348605.02,1514213569.39,7352510.69,-223064230.67,1034290312.38,811226081.71,1034290312.38,,,811226081.71,定期报告,未审计,20250828,CNY,合并期末,2024-08-29T20:30:04
20240331,,2571478113.14,,,,,,,,,,,39685492.23,80243825.32,2691407430.69,3114699482.71,,,,,,737187496.26,504537249.73,929181854.48,5285606083.18,-2594198652.5,,332786777.53,11959517.59,87257.4,,300641375.89,,,645474928.41,1059143397.3,387309.31,,,,182163199.33,1241693905.94,-596218977.53,,,,2210500000.0,,3265306345.92,5475806345.92,1452689189.81,71312270.54,,715720154.2,2239721614.55,3236084731.37,444217.64,46111318.98,1034290312.38,,,,,1080401631.36,定期报告,未审计,20250424,CNY,合并期末,2024-04-30T03:40:07
20231231,,16017277368.33,,,,,,,,,,,1182971795.52,662917914.3,17863167078.15,12117991043.76,,,,,,2798189594.48,2044080217.09,1693109287.98,18653370143.31,-790203065.16,,4237439200.69,127105391.72,194494874.99,,382938606.81,,,4941978074.21,18656693427.24,4047862510.0,,,,589910763.74,23294466700.98,-18352488626.77,,7050499974.56,50500001.0,24138660507.97,,496205430.64,31685365913.17,10159491510.0,1883859492.74,,1291526041.36,13334877044.1,18350488869.07,4110742.33,-788092080.53,1822382392.91,1034290312.38,1822382392.91,,,1034290312.38,定期报告,是,20250424,CNY,合并期末,2024-04-29T22:10:10
