报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,29221460170.0,,,,,,,,,24024200.0,,,,,27744270426.0,56965730596.0,,,6940778057.0,2201563203.0,,1416289740.0,7826064832.0,,,6434718082.0,,,30777940348.0,,,8745116853.0,3954429702.0,10685581792.0,80619833324.0,-23654102728.0,,83441747363.0,2577316785.0,37932332.0,,,86056996480.0,86473023823.0,568350820.0,,,87041374643.0,-984378163.0,,5000000000.0,,,73248672503.0,51207840228.0,,129456512731.0,115222954259.0,11003308262.0,266139018.0,591853408.0,126832304268.0,2624208463.0,635398769.0,-21378873659.0,,,,,179419264002.0,158040390343.0,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:32:05
20230630,,,,19093841770.0,2058949965.0,,,13899705374.0,,,3051430935.0,,212795910.0,,,,,22816606717.0,61133330671.0,,,5267658605.0,,,2049721557.0,,,,,,,24276638144.0,,,6394642404.0,2794517072.0,9126710016.0,54915984522.0,6217346149.0,,56390536359.0,1786824346.0,5371533.0,,,58182732238.0,61390101059.0,442189936.0,,,61832290995.0,-3649558757.0,,5000000000.0,,,57863448084.0,40566988444.0,,103430436528.0,77425258437.0,7086087493.0,242006114.0,363395856.0,84888930125.0,18541506403.0,804412674.0,21913706469.0,135257629081.0,116780689920.0,66075341390.0,62638574082.0,179419264002.0,201332970471.0,定期报告,未审计,20240830,CNY,合并期末,2023-08-29T19:37:11
20230331,,,,8646488240.0,,,,8502340989.0,,,,,,,,,,18602671579.0,35751500808.0,,,2018246974.0,1460977757.0,,4997644750.0,,,,3303185254.0,,,22123833102.0,,,3546972625.0,1048436053.0,8269423568.0,56501038318.0,-20749537510.0,,18995587655.0,1030052261.0,,,,20025639916.0,15403703819.0,222635164.0,,,15626338983.0,4399300933.0,,,,,4915637225.0,28621929026.0,,33537566251.0,12643596882.0,1479188563.0,,245008036.0,14367793481.0,19169772770.0,-459716999.0,2359819194.0,,,,,179419264002.0,181779083196.0,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T16:32:04
20221231,,,,38270154429.0,829206123.0,,22603359525.0,6888184673.0,,,,,,,,,,61806246189.0,157605497764.0,,,8861754092.0,,,,,,,5457925671.0,,,43940392654.0,,,9691438623.0,5472310550.0,33013063581.0,106873039645.0,50732458119.0,,85823882707.0,3833864569.0,11238686.0,,,89668985962.0,98436684564.0,1784313295.0,,,101184603952.0,-11515617990.0,,4995000000.0,,,54621235494.0,59029413329.0,,118645648823.0,140425236555.0,12001739712.0,110447548.0,804786210.0,153280716798.0,-34635067975.0,1781268042.0,6363040196.0,116780689920.0,121446229165.0,62638574082.0,51609994641.0,173056223806.0,179419264002.0,定期报告,是,20240329,CNY,合并期末,2023-03-30T02:37:05
20220930,,,,24698275488.0,,,19093757228.0,,,,,,,,,,,25333578530.0,93602021764.0,,,5359295812.0,6110126200.0,,,5198285146.0,,,4382756835.0,,,22874767190.0,,,7636832643.0,4668800685.0,8494993458.0,64725857969.0,28876163795.0,,75409957924.0,2918802713.0,7927830.0,,,78336688467.0,79271033002.0,374592549.0,,,79645625551.0,-1308937084.0,,5000000000.0,,,19201546902.0,45333678501.0,,69535225403.0,83035183383.0,10895042055.0,21082058.0,487120476.0,94417345914.0,-24882120511.0,2233126342.0,4918232542.0,,,,,173056223806.0,177974456348.0,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T18:52:04
20220630,,,,19684339899.0,,,13236928312.0,,,,8713024959.0,,,,,,,35576204776.0,96252579827.0,,,4321272558.0,8270561580.0,,,7488717627.0,,,,,,17521674805.0,,,5466712099.0,3277529304.0,20798483281.0,67563510542.0,28689069285.0,,33343281265.0,1149033000.0,8501736.0,,,34500816001.0,43789500707.0,189243028.0,,,43978743735.0,-9477927734.0,,,,,14371965278.0,35485508870.0,,49857474148.0,55450411893.0,2371951886.0,21082058.0,347827133.0,58212636906.0,-8355162758.0,939409062.0,11795387855.0,130387783577.0,121446229165.0,54463828084.0,51609994641.0,173056223806.0,184851611661.0,定期报告,未审计,20230830,CNY,合并期末,2022-08-26T20:57:04
20220331,,3310238314.0,,8251918067.0,,,8906220967.0,,,,6084801696.0,,,,,,,12718265316.0,51208495031.0,,,1990657881.0,5389055600.0,,,10912603067.0,,,,,,,,,3098192289.0,1579109728.0,10281801000.0,33251419565.0,17957075466.0,,21631235849.0,756753237.0,270160.0,,,22388259246.0,27017538855.0,93114409.0,,,27110653264.0,-4722394018.0,,,,,4927986425.0,16579832689.0,,21507819114.0,19439561744.0,955796633.0,,136377318.0,20531735695.0,976083419.0,-143957151.0,14066807716.0,,,,,173056223806.0,187123031522.0,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T18:17:04
20211231,,,,40553201752.0,,,,27846406253.0,,,9762084434.0,,122687612.0,,,,,60598843392.0,141415498643.0,,,9154724996.0,1687555882.0,,18268976206.0,,,,,,,56314272564.0,,,8726199596.0,5463179396.0,31434783577.0,131049692217.0,10365806426.0,,76131873339.0,3685339055.0,11403544.0,,,79828615938.0,96864838238.0,853838850.0,,15827243035.0,113545920123.0,-33717304185.0,,10468020000.0,,10468020000.0,65641052603.0,135243476288.0,,211432048811.0,172133490265.0,10165254643.0,212242422.0,680541278.0,182991874426.0,28440174385.0,-540966760.0,4547709866.0,121446229165.0,123062207149.0,51609994641.0,45446306791.0,168508513940.0,173056223806.0,定期报告,是,20230330,CNY,合并期末,2022-03-30T18:32:04
20210930,,,,26517532191.0,,,,16234956009.0,,,13726646003.0,,1876753483.0,,,,,41513272179.0,100736314870.0,,,5728671547.0,8568657200.0,,16581984402.0,,,,,,,45970191558.0,,,6897371246.0,4372381121.0,13170224938.0,101289482012.0,-553167142.0,,85326632042.0,3169344018.0,86938260.0,,,88582914320.0,98041896606.0,425133781.0,,15827243036.0,114294273423.0,-25711359103.0,,10468020000.0,10468020000.0,10468020000.0,22581865154.0,101450644695.0,79499921.0,134580029770.0,99467499229.0,8973897971.0,108803779.0,541783357.0,108983180557.0,25596849213.0,-194882337.0,-862559369.0,,,,,168508513940.0,167645954571.0,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T18:22:04
20210630,,,,16427500641.0,,,,12813868552.0,,,4253674944.0,,3575804090.0,,,,,30193016491.0,67263864718.0,,,3906240819.0,6566830182.0,,22467195731.0,,,,,,,21366200377.0,,,5040325798.0,2351560074.0,23391364922.0,86122527982.0,-18858663264.0,,57964442490.0,2160966426.0,79034782.0,,,60204443698.0,61398008792.0,429576011.0,,15827243036.0,77654827839.0,-17450384141.0,,10468020000.0,10468020000.0,10468020000.0,15050844853.0,55288571771.0,,80807436624.0,49698027678.0,2122666818.0,108803779.0,375102956.0,52195797452.0,28611639172.0,-234168756.0,-7931576989.0,118480614412.0,123062207149.0,42096322539.0,45446306791.0,168508513940.0,160576936951.0,定期报告,未审计,20220827,CNY,合并期末,2021-08-24T17:52:04
20210331,,,,7933355659.0,,,,,,,4382455239.0,,,,,,,13835442224.0,28867832436.0,,,1724821783.0,2064569293.0,,5460806750.0,18360884191.0,,,,,,6419262627.0,,,2850632670.0,833212283.0,4860439735.0,42574629332.0,-13706796896.0,,35173253952.0,1368206924.0,,,,36541460876.0,28212152584.0,166401330.0,18056315266.0,,46434869180.0,-9893408304.0,,10468020000.0,,,1668185858.0,18320150618.0,,30456356476.0,17846749359.0,1154926879.0,,160710915.0,19162387153.0,11293969323.0,107757820.0,-12198478057.0,,,,,168508513940.0,156310035883.0,定期报告,未审计,20220430,CNY,合并期末,2021-04-28T19:22:03
20201231,,,,33004201440.0,4321459482.0,,,23391195670.0,,,21498208886.0,,,,,,,43981057097.0,127521319997.0,,,6951427862.0,,,27780882071.0,,,,,,,29978472763.0,,,7250995672.0,5360367461.0,27817572573.0,105290825430.0,22230494567.0,,99734928473.0,3248323664.0,54360515.0,685085160.0,,103722697812.0,125307240084.0,796343257.0,,,126103583341.0,-22380885529.0,,5144452243.0,201056016.0,201056016.0,10963242616.0,138943863274.0,,155655118133.0,96727929468.0,8584348295.0,203776977.0,714794025.0,117570281234.0,38084836899.0,-1390814591.0,36543631346.0,123062207149.0,100436447389.0,45446306791.0,31528435205.0,131964882594.0,168508513940.0,定期报告,是,20220331,CNY,合并期末,2021-03-25T18:52:03
20200930,,,,23720286564.0,,,,9572321374.0,,,23046721611.0,,,,,,,14324351667.0,74843336867.0,,,5154339706.0,676880221.0,,22634340781.0,,,,,,,22104361239.0,,,5863675641.0,4065384601.0,18965477379.0,79464459568.0,-4621122701.0,,58482199048.0,2677101605.0,4281192.0,464145332.0,,61627727177.0,71469656909.0,392272976.0,,,71861929885.0,-10234202708.0,,5000000000.0,,,30349159202.0,100507088314.0,603560000.0,136459807516.0,67638113900.0,8816973000.0,45932464.0,536888635.0,88535184981.0,47924622535.0,-418299168.0,32650997958.0,,,,,131964882594.0,164615880552.0,定期报告,未审计,20211030,CNY,合并期末,2020-10-28T17:42:03
20200630,,,,16034142254.0,,,,6992656559.0,,,21474344968.0,,,,,,,22107414033.0,69740904103.0,,,4245322306.0,2088637000.0,,6275213604.0,,,,,,,28128051613.0,,,4381614492.0,2201310445.0,13502702033.0,61187639967.0,8553264136.0,,42872150327.0,1221424712.0,23788492.0,293074173.0,,44410437704.0,41156217879.0,442918010.0,,,41599135889.0,2811301815.0,,5000000000.0,,,19509613147.0,43705197508.0,,68214810655.0,46561169667.0,2133532186.0,45932464.0,378209925.0,60196838244.0,8017972411.0,394184804.0,19776723166.0,123252408982.0,100436447389.0,28489196778.0,31528435205.0,131964882594.0,151741605760.0,定期报告,未审计,20210825,CNY,合并期末,2020-08-12T19:32:03
20200331,,,,7327173496.0,,,,,,,19462176400.0,,,,,,,9594824777.0,37987498158.0,,,1528467163.0,949363729.0,,603403479.0,4987389587.0,,,,,,8499496738.0,,,2385716122.0,1145142756.0,2261942799.0,22360922373.0,15626575785.0,,18150406677.0,425034930.0,,148145332.0,,18723586939.0,18948806197.0,113887705.0,,,19062693902.0,-339106963.0,,5000000000.0,,,7767016074.0,21080387077.0,,33847403151.0,20736457750.0,1311811382.0,,168136559.0,22216405691.0,11630997460.0,384231053.0,27302697335.0,,,,,131964882594.0,159267579929.0,定期报告,未审计,20210429,CNY,合并期末,2020-04-29T21:42:03
20191231,,,,27214135080.0,,,,60075197945.0,,,16562661397.0,,,,,,,20925589858.0,134515727246.0,,,5171107733.0,674603422.0,,19123842967.0,,,,,,,44886330220.0,,,6967906512.0,4613145700.0,16368977516.0,98119617455.0,36396109791.0,,57310732072.0,3615193760.0,13693505.0,133395016.0,,61073014353.0,82415899595.0,1782708397.0,,,84198607992.0,-23125593639.0,,7711818752.0,,,55252470965.0,62278166360.0,,125242456077.0,104253049152.0,8022217802.0,1691430237.0,663308757.0,113257495724.0,11984960353.0,688771604.0,25944248109.0,100436447389.0,71842131319.0,31528435205.0,34178503166.0,106020634485.0,131964882594.0,定期报告,是,20210326,CNY,合并期末,2020-03-25T02:12:03
20190930,,,,19042922376.0,,,,44769475683.0,,,17614835087.0,,,,,,,12240681849.0,102931279186.0,,,3723032980.0,3608973224.0,,14360249124.0,,,,,,,34139094370.0,,,5438384782.0,3657504800.0,11566676341.0,76493915621.0,26437363565.0,,43621445108.0,2681363311.0,4863157.0,85512178.0,,46393183754.0,65833032479.0,1120681926.0,235650443.0,,67189364848.0,-20796181094.0,,7711818752.0,,,18499234819.0,49909562680.0,,76120616251.0,52058002319.0,6116400577.0,47819763.0,514396478.0,58688799374.0,17431816877.0,601622399.0,23674621747.0,,,,,106020634485.0,129695256232.0,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,12829044318.0,2106215956.0,,,41851200888.0,,,21897985258.0,,1259429918.0,,,,,10381491923.0,93640556949.0,,,2331207553.0,,,10202616609.0,,,,,,,32469868857.0,,,4204628635.0,3280225392.0,5250404112.0,57738951158.0,35901605791.0,,30797630757.0,1298821507.0,4588912.0,85512178.0,,32186553354.0,43037985492.0,978272538.0,235650443.0,,44251908473.0,-12065355119.0,,2711818752.0,,,15249347179.0,35088927536.0,,53050093467.0,37109602905.0,2006423515.0,47819763.0,340843522.0,39719536235.0,13330557232.0,84879753.0,37251687657.0,117293878985.0,71842131319.0,25978443157.0,34178503166.0,106020634485.0,143272322142.0,定期报告,未审计,20200813,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,6232846169.0,,,,14425487079.0,,,29498648400.0,,188540013.0,,,,,2722993095.0,57646508759.0,,,1481641462.0,8509931979.0,,14576912710.0,,,,,,,10414466045.0,,,2299283655.0,1302950186.0,3651017389.0,42236203426.0,15410305333.0,,10897971085.0,591052758.0,1519473.0,57510000.0,,11548053316.0,7805051865.0,712117426.0,,,8517169291.0,3030884025.0,,,,,,16977743373.0,,16977743373.0,6092181532.0,1005531918.0,,,7097713450.0,9880029923.0,-582299188.0,27738920093.0,,,,,106020634486.0,133759554579.0,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,25149783308.0,2550000000.0,,21264234854.0,64590545899.0,,,,,753595576.0,,,,,13695436595.0,138158143199.0,,,4178476342.0,,,,,,,3902259668.0,,,36157919158.0,,,7837987172.0,4208176241.0,8301678221.0,64586496802.0,73571646397.0,,35911901247.0,2471134092.0,34836997.0,161295838.0,,38579168174.0,62821011857.0,918349481.0,,,63806101756.0,-25226933582.0,,1629634209.0,,,53210211809.0,49495777047.0,,104335623065.0,136533817384.0,8593989148.0,213110255.0,33799838.0,145987499237.0,-41651876172.0,824628272.0,7517464915.0,71842131319.0,75854011259.0,34178503166.0,22649158311.0,98503169570.0,106020634485.0,定期报告,是,20200325,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,19217035004.0,,,14655043895.0,42503410698.0,,,1177417531.0,,,,,,,11477104518.0,95568134242.0,33364630439.0,,3179296702.0,4200000000.0,,,,,,,,,33364630439.0,,,6675084449.0,3305661776.0,2107855930.0,52832529296.0,42735604946.0,,28977082664.0,1450547124.0,13498884.0,,,30441128672.0,44191227130.0,391491571.0,66740418.0,,44649459119.0,-14208330447.0,,1629634209.0,,,42327542769.0,46451360595.0,,90408537573.0,111515997464.0,8097235613.0,135206031.0,50096206.0,119663329283.0,-29254791710.0,791071733.0,63554522.0,,,,,98503169570.0,98566724092.0,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,13733534616.0,50000000.0,,11723308017.0,24700791133.0,,,6240755334.0,,11967171.0,,,,,4921740465.0,68842385691.0,17284722939.0,,2133769094.0,,,,,,,,,,17284722939.0,,,4701893591.0,2788260180.0,4085785590.0,30994431394.0,37847954297.0,,14525237051.0,699999316.0,10935849.0,,,15236172216.0,31594256411.0,364527829.0,66740418.0,,32025524658.0,-16789352442.0,,1629634209.0,,,32644575431.0,39284845275.0,,73559054915.0,77674258387.0,5876705770.0,135206031.0,,84376857024.0,-10817802109.0,286016835.0,10526816581.0,80012095028.0,75854011259.0,29017891123.0,22649158311.0,98503169570.0,109029986151.0,定期报告,未审计,20190823,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,6691059824.0,800000000.0,,4674347123.0,5384476209.0,,,14751581885.0,,,,,,,2824648189.0,40542218697.0,718771535.0,,1012326866.0,,,,,,,,,,718771535.0,,,2918612687.0,1774636408.0,1105662027.0,7530009523.0,33012209174.0,,2190220993.0,185131573.0,4305672.0,,,2379658238.0,8719163683.0,151988205.0,76323201.0,,8947475089.0,-6567816851.0,,,,,8015531930.0,22630359186.0,,30645891116.0,29678675493.0,1449553086.0,,153.0,31128228579.0,-482337463.0,-642673734.0,25319381126.0,,,,,98503169570.0,123822550696.0,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,27507325623.0,2900000000.0,,,,,,,,,,,,,5815066368.0,44571480380.0,21395105335.0,,4773460512.0,,,5201892706.0,19453614598.0,,,33455049182.0,,,,,,7481447504.0,5221769785.0,11383391337.0,108365730959.0,-63794250579.0,,58034614468.0,988221168.0,76694635.0,1045000000.0,,60144530271.0,52704831271.0,897901912.0,20100000.0,30532452.0,53653365635.0,6491164636.0,,22301492885.0,22301492885.0,,72594512813.0,81788052195.0,,176684057893.0,142672417786.0,8449924638.0,499148072.0,307754679.0,151430097103.0,25253960790.0,-969197928.0,-33018323081.0,75854011259.0,107964824741.0,22649158311.0,23556667910.0,131521492651.0,98503169570.0,定期报告,是,20190321,CNY,合并期末,2020-03-13T14:52:11
20170930,,,,19649041265.0,3000000000.0,,898945681.0,,,,,,,,,,,4496019303.0,35089886595.0,8460284834.0,,3120333520.0,,,,23146590988.0,,,19159559566.0,,,,,,5928281912.0,4268230351.0,5915558116.0,79689662207.0,-44599775612.0,,26857870375.0,877232235.0,19917990.0,1045000000.0,,28800020600.0,23846024452.0,529136637.0,1595315.0,,24376756404.0,4423264196.0,,15301492885.0,,,23800907962.0,56026285605.0,,95128686452.0,73800513457.0,7849553933.0,218744853.0,62762005.0,81712829395.0,13415857057.0,-762898235.0,-27523552594.0,,,,,131521492651.0,103997940057.0,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:52:11
