报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,7221561412.14,,,,,,,,,,,10108426.94,42804436.44,7274474275.52,5380769387.05,,,,,,809239806.18,915451315.45,636110087.33,7741570596.01,-467096320.49,,3705385500.0,92819806.7,3848256.52,,160791844.02,,,3962845407.24,244697037.89,887742056.91,,,,,1132439094.8,2830406312.44,,,,92000000.0,,9500000.0,101500000.0,,1753009768.87,,963416256.73,2716426025.6,-2614926025.6,-212536526.27,-464152559.92,9545499792.61,,,,,9081347232.69,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T18:46:07
20251231,,33127434808.31,,,,,,,,,,,21305312.02,178133052.16,33326873172.49,18485569838.66,,,,,,2058606124.93,2927679453.47,2109066801.64,25580922218.7,7745950953.79,,13834247250.0,220799207.55,7745341.6,,557878625.31,,,14620670424.46,1283601482.19,27036308190.81,,30516900.0,,,28350426573.0,-13729756148.54,,9577758667.01,,182250000.0,,3457206340.48,13217215007.49,363664953.68,6312937387.82,,2877175457.92,9553777799.42,3663437208.07,-49885551.78,-2370253538.46,11915753331.07,9545499792.61,11915753331.07,,,9545499792.61,定期报告,是,20260327,CNY,合并期末,2026-03-26T21:06:16
20250930,,21613818375.05,,,,,,,,,,,20570611.4,96548895.15,21730937881.6,13116715644.72,,,,,,1612210348.19,2166340399.28,1687392857.8,18582659249.99,3148278631.61,,12362788159.48,180595903.47,9357789.71,,379711413.22,,,12932453265.88,980539712.43,22287294719.78,,,,,23267834432.21,-10335381166.33,,9577758667.01,,130529263.89,,3149478515.37,12857766446.27,305414953.68,6229335234.21,,1935304850.3,8470055038.19,4387711408.08,29296068.78,-2770095057.86,11906831325.5,,,,,9136736267.64,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:24:17
20250630,,14008142664.9,,,,,,,,,,,17180597.58,70835477.65,14096158740.13,8993598844.74,,,,,,1161767206.07,1335270202.73,1100584403.44,12591220656.98,1504938083.15,,8542113109.88,136338386.69,234028.38,,223908672.87,,,8902594197.82,549916504.61,9624251500.0,,,,,10174168004.61,-1271573806.79,,9179672511.31,,97000000.0,,1869533149.15,11146205660.46,278414953.68,4782688669.56,,633405556.96,5694509180.2,5451696480.26,32520102.85,5717580859.47,11906831325.5,17624412184.97,11906831325.5,,,17624412184.97,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T21:40:06
20250331,,6226536390.15,,,,,,,,,,,6570243.27,50291213.39,6283397846.81,4882823928.09,,,,,,755054483.07,631030631.52,473114727.94,6742023770.62,-458625923.81,,1757761700.9,73795436.44,163302.72,,195435026.68,,,2027155466.74,237843672.53,4739421998.26,,,,,4977265670.79,-2950110204.05,,,,74000000.0,,1126721752.96,1200721752.96,268664953.68,8867198.71,,318680894.15,596213046.54,604508706.42,223515.92,-2804003905.52,11915753331.07,,,,,9111749425.55,定期报告,未审计,20260428,CNY,合并期末,2025-04-28T18:52:13
20241231,,30387811062.73,,,,,,,,,,,18855578.97,209532366.89,30616199008.59,17097730312.92,,,,,,1829160906.21,2624602241.04,2224503979.31,23775997439.48,6840201569.11,,14004050000.0,125783805.95,20983126.6,,637840088.17,,,14788657020.72,1576229554.19,16984747250.0,,,,,18560976804.19,-3772319783.47,,,,356505828.77,,1486477410.32,1842983239.09,465360609.51,3689795267.19,,1690222563.82,5845378440.52,-4002395201.43,579984.46,-933933431.33,12849686762.4,11915753331.07,12849686762.4,,,11915753331.07,定期报告,是,20260327,CNY,合并期末,2025-04-02T22:45:06
20240930,,19638398024.08,,,,,,,,,,,15883268.82,93468717.66,19747750010.56,12514280817.37,,,,,,1423833330.23,1657135990.67,1399949555.78,16995199694.05,2752550316.51,,10494998867.32,166927861.84,3640134.22,,512928304.3,,,11178495167.68,1195066803.95,14753895449.78,,,,,15948962253.73,-4770467086.05,,,,321523584.34,,1193788283.62,1515311867.96,416577856.85,3687266076.92,,1380416117.48,5484260051.25,-3968948183.29,-13154.99,-5986878107.82,12841080497.02,,,,,6854202389.2,定期报告,未审计,20251029,CNY,合并期末,2024-10-28T19:05:16
20240630,,12379749490.56,,,,,,,,,,,10759161.24,67627705.48,12458136357.28,8323967562.03,,,,,,971922215.61,1101744586.03,933728856.6,11331363220.27,1126773137.01,,7115582128.24,99103404.4,3527692.48,,437183194.35,,,7655396419.47,799121372.86,9038979083.28,,,,,9838100456.14,-2182704036.67,,,,283492006.55,,900000000.0,1183492006.55,89236448.23,3682775469.34,,757807678.75,4529819596.32,-3346327589.77,350334.37,-4401908155.06,12841080497.02,8439172341.96,12841080497.02,,,8439172341.96,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T21:25:04
20240331,,5765051266.86,,,,,,,,,,,5055879.24,56740005.99,5826847152.09,4802360178.54,,,,,,572241929.18,534284723.6,472391708.36,6381278539.68,-554431387.59,,2775050000.0,51966845.22,721098.17,,174878024.83,,,3002615968.22,336309546.55,2800000000.0,,,,,3136309546.55,-133693578.33,,,,248395676.62,,300000000.0,548395676.62,44185000.0,12560341.2,,555727024.22,612472365.42,-64076688.8,,-752201654.72,12841080497.02,,,,,12088878842.3,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T19:40:12
20231231,,29543161729.95,,,,,,,,,,,21593123.93,134366695.45,29699121549.33,16627621676.07,,,,,,1567795441.79,2315592003.73,1832461430.0,22343470551.59,7355650997.74,,14293300000.0,170114709.38,1813257.22,,396450220.76,,,14861678187.36,1924147446.25,13588630000.0,,18900000.0,,150000000.0,15681677446.25,-819999258.89,,,,517919761.88,,1050000000.0,1567919761.88,296768944.0,3253402616.84,,868380125.46,4418551686.3,-2850631924.42,4025648.79,3689045463.22,9152035033.8,12841080497.02,9152035033.8,,,12841080497.02,定期报告,是,20250403,CNY,合并期末,2024-04-26T19:40:12
