报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20210331,,3626938008.64,,2776820452.94,1469400062.4,,,,,,1692846803.44,,56915906.53,,,,,789623008.71,10412544242.66,,,707198315.7,,,202139061.31,21624742.33,6565846539.69,,,,,,,,814319814.05,406294547.36,2847202221.34,11564625241.78,-1152080999.12,,,383015814.29,262013.61,,,383277827.9,805528281.57,30833695.37,,,836361976.94,-453084149.04,,,,,31256541.37,11261019954.0,,11292276495.37,7289554630.75,442735674.95,,42828939.36,7775119245.06,3517157250.31,-4086276.72,1907905825.43,,,,,44967138284.74,46875044110.17,定期报告,未审计,20220429,CNY,合并期末,2021-04-28T16:52:03
20201231,,,,11479181021.22,,,,6110630873.81,,3323772451.44,10939900291.38,,208349.12,,,,,2959143523.63,34812836510.6,,,3187330149.44,1526670445.68,,7684728055.08,,,,,,,11758214226.0,,,3527207685.7,1173623947.75,3806290308.72,32664064818.37,2148771692.23,,864873464.73,1078682823.37,36378742.92,,,1979935031.02,,210117819.4,,,210117819.4,1769817211.62,,2924280854.03,,,26733077706.81,49434687386.06,,79092045946.9,66738823571.56,2184421326.11,4803122.27,6037949693.42,74961194591.09,4130851355.81,-76597208.28,7972843051.38,44967138284.74,36994295233.36,,,36994295233.36,44967138284.74,定期报告,是,20220330,CNY,合并期末,2021-04-23T17:07:03
20200930,,,,8145092674.33,,,,984337647.81,,2460553907.06,5531104471.31,,518992476.6,,,,,2670037272.37,20310118449.48,,,2006566115.6,1506694641.56,,7762672955.56,,,,,,,5248097030.01,,,2458604270.55,754784020.93,920236785.98,20657655820.19,-347537370.71,,2383051276.08,697530692.77,34796214.6,,3082075.98,3118460259.43,1551175626.37,137916812.98,,7829120.0,1696921559.35,1421538700.08,,2924728967.24,,,3223588547.81,34275154901.86,,40423472416.91,28188776046.67,1574612813.98,,6040803676.98,35804192537.63,4619279879.28,1702822.76,5694984031.41,,,,,36994295233.36,42689279264.77,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T19:32:03
20200630,,153736698.69,,5168360013.02,,,,,,1667755575.01,8128057113.15,,,,,,,1609135668.24,16727045068.11,,,1301113538.78,971214722.7,,1380267809.28,1621696926.81,,,,,,,,,1622210503.01,618004340.41,2870838745.43,10387237396.43,6339807671.68,,2116531836.81,540423132.78,34381806.62,,,2691336776.21,,95239863.89,,541120.0,95780983.89,2595555792.32,,2924280854.03,,,1884286291.26,17116031918.06,,21924599063.35,14268030270.1,1227094368.06,4803122.27,6000000000.0,21495124638.16,429474425.19,-20645326.83,9344192562.36,46338487795.72,36994295233.36,,,36994295233.36,46338487795.72,定期报告,未审计,20210828,CNY,合并期末,2020-08-27T16:37:03
20200331,,3100587418.15,,2657779191.63,1528735499.08,,,,,,4619107292.72,,,,,,,726651707.0,12632861108.58,,,666634244.08,,,1058978657.91,3135947191.82,3451310571.84,,,,,,,,590300767.89,244551143.98,577681861.5,9725595060.64,2907266047.94,,2847485881.87,275666571.72,258649.1,,,3123411102.69,,30902150.92,,,30902150.92,3092508951.77,,,,,1083328354.76,7975751088.26,,9059079443.02,9321946342.67,380879271.8,,,9702825614.47,-643746171.45,-6440494.8,5349588333.46,,,,,36994295233.36,42343883566.82,定期报告,未审计,20210429,CNY,合并期末,2020-06-01T21:47:04
20191231,,,,10010663783.82,14019902.98,,,555106149.62,,6842078575.97,7835939190.64,,,,,,,6514891580.29,31772699183.32,,,2143711953.38,,,2952651157.53,,,,,,,3395628098.39,,,3053259150.49,1068469017.18,6651007719.04,20631632973.73,11141066209.59,,,1138771706.73,3354450.14,,,1142126156.87,238788363.96,151438795.3,,27822057.05,418049216.31,724076940.56,,,,,2804172645.03,22115979675.4,,24920152320.43,27951056521.9,2601777563.07,25689426.65,101457748.57,30654291833.54,-5734139513.11,50017080.61,6181020717.65,36994295233.36,30813274515.71,,,30813274515.71,36994295233.36,定期报告,是,20210424,CNY,合并期末,2020-05-03T13:22:02
20190930,,776687186.61,,7298508349.51,500000000.0,,,2408016205.03,,974144258.51,6879240180.43,,,,,,,3968644202.85,22805240382.94,,,1576511473.39,,,1896642243.59,,,,,,,,,,2253267774.4,904782371.45,3697396162.45,11365226097.64,11440014285.3,,173788900.39,693984026.3,700890.42,,700890.42,868473817.11,,74298028.33,,9673136.13,83971164.46,784502652.65,,,,,5191282353.92,13979344881.23,,19170627235.15,21108291117.82,1968805017.52,20334815.71,25340924.66,23102437060.0,-3931809824.85,-8238922.96,8284468190.14,39097742705.85,30813274515.71,,,30813274515.71,39097742705.85,定期报告,是,20201030,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,4883894428.24,,,,2121618400.0,,3392519422.37,8857763859.97,,860658176.1,,,,,2846676174.52,20841512061.2,419208400.0,,801908494.98,996831858.63,,1783568052.75,1270901025.92,,,,,,419208360.45,,,1480845154.77,668948733.19,3500342267.47,10922553948.16,9918958113.04,,2026406818.53,542593463.94,944113.52,,944100.0,2569944395.99,,50724175.27,,9673136.13,60397311.4,2509547084.59,,,,,3029015719.75,10945799520.48,,13974815240.23,12792607269.89,1485417730.77,,20403995.0,14298428995.66,-323613755.43,25937134.64,12130828576.84,42944103092.55,30813274515.71,,,30813274515.71,42944103092.55,定期报告,是,20200828,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,2456888543.7,,,,2548308127.71,,,11723788652.36,,,,,,,1438875467.26,18167860791.03,6936501705.21,,540299339.83,1000000000.0,,3630936730.87,,,,1360904198.11,,,,,,653705706.63,399089395.17,317247566.37,14838684642.19,3329176148.84,,5690041388.02,239993601.69,154066.92,,154066.92,5930189056.63,,14156116.31,,,14156116.31,5916032940.32,,,,,1897828000.0,4725685271.47,,6623513271.47,3790026124.45,244277129.25,,,4034303253.7,2589210017.77,3367848.17,11837786955.1,,,,,30813274515.71,42651061470.81,招股说明书/意向书,未审计,20200602,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,7304335595.45,,,7950931603.16,13827173203.96,,2032170169.37,,,1369660865.66,,,,,2965406901.41,35449678339.01,11658842639.89,,1159982022.45,1782695171.22,,,,,,5239756375.65,,,,,,2877141040.9,932659732.93,4194557427.94,27845634410.98,7604043928.03,,,1514310021.31,2983382.84,,2983382.84,1517293404.15,7061458545.01,212515230.02,,,7273973775.03,-5756680370.88,,757678.6,757678.6,757678.6,2882183873.28,14744464124.57,,17627405676.45,19732106989.65,2379053491.79,31793769.1,272915734.73,22384076216.17,-4756670539.72,151149022.63,-2758157959.94,30813274515.71,33571432475.65,,,33571432475.65,30813274515.71,其他,是,20200430,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,5210434200.0,21809700.0,,4408351400.0,7791992400.0,,,,,,,,,,1278093900.0,18710681500.0,570612500.0,,1083583500.0,,,,,,,3907442000.0,,,,,,2309540400.0,588754400.0,3537793700.0,11997726500.0,6712955000.0,,,1055912100.0,,,2699900.0,1058612000.0,7101111600.0,148084300.0,,,7249195800.0,-6190583900.0,,760900.0,760900.0,760900.0,1675807300.0,11348073900.0,,13024642200.0,15837588400.0,1956095600.0,31709700.0,199927700.0,17993611800.0,-4968969600.0,90876800.0,-4355721700.0,,,,,33571432500.0,29215710800.0,其他,未审计,20190306,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,4041837760.97,,,2300330256.41,5331875210.56,,,,,,,,,,1046769634.2,12720812862.14,,,977613222.96,,,,,,,1364984867.0,,,,,,1424449840.91,527265818.4,3818126165.67,8112439914.94,4608372947.2,,,288002408.86,,,175575624.15,463578033.01,3190865154.51,68104196.18,,550918279.48,3809887630.17,-3346309597.16,,,,,593173916.68,9894707618.96,1018169.58,10488899705.22,11088826143.93,1223479616.07,,,12312305760.0,-1823406054.78,-8831306.95,-570174011.69,,,,,33571432475.65,33001258463.96,其他,未审计,20180901,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,2019730200.0,500000000.0,,721775200.0,1835423000.0,,,562976600.0,,,,,,,253972500.0,5893877500.0,571918700.0,,536863400.0,,,,,,,,,,,,,708503600.0,202161700.0,494433300.0,2513880700.0,3379996800.0,,1367150000.0,116691000.0,331600.0,,93084700.0,1577257200.0,2544944100.0,25208400.0,,306972800.0,2877125300.0,-1299868100.0,,,,,102726600.0,4564032400.0,,4666759000.0,4995610000.0,242740400.0,,,5238350400.0,-571591400.0,5112000.0,1513649300.0,,,,,33314818200.0,34828467500.0,其他,未审计,20180606,CNY,合并期末,2020-03-13T14:52:11
20171231,,5253264273.07,,8127637644.18,,,,,,,,,,,,,,3262171991.88,16643073909.13,,,1166723215.18,180923244.15,,3380543165.11,22302895822.09,,,9670156697.51,,,,,,3055785735.15,958541747.92,4968495178.72,45684064805.83,-29040990896.7,,,1152682274.83,,,64787454.71,1217469729.54,505613776.8,484064976.03,,,989678752.83,227790976.71,,60000000.0,60000000.0,60000000.0,3660102513.95,29942848131.51,10000.0,33662960645.46,12616843420.0,2559625437.03,18128660.45,,15176468857.03,18486491788.43,-5775410.72,-10332483542.28,33571432475.65,43903916017.93,,,43903916017.93,33571432475.65,招股说明书/意向书,是,20200421,CNY,合并期末,2020-03-13T14:52:11
20170930,,4536340200.0,,5826874200.0,3000000000.0,,2166900900.0,,,,561660800.0,,,,,,,1319680900.0,17411457000.0,,,1131309400.0,,,2424410100.0,17346670000.0,,,10489968300.0,,,,,,2364548800.0,755479600.0,3449381000.0,37961767200.0,-20550310300.0,,3758356800.0,508425500.0,6500400.0,,284917800.0,4558200500.0,3451301200.0,449337300.0,,481405800.0,4382044300.0,176156200.0,,60000000.0,,,1671130800.0,6957920700.0,14657578000.0,23346629400.0,11596435100.0,2397424000.0,,10774500.0,14004633600.0,9341995800.0,50953800.0,-10981204500.0,,,,,43903916000.0,32922711600.0,其他,未审计,20180201,CNY,合并期末,2020-03-13T14:52:11
20170630,,5795336827.8,,3633244491.13,500000000.0,,2166900857.55,61532004.17,,,18524401.92,,,,,,,2493045866.01,14668584448.58,,,429583414.65,,,173854173.21,,,,5435357094.39,,,,,,1492440450.72,468425269.55,14120163703.25,22119824105.77,-7451239657.19,,686273341.54,338488399.17,,,1357942.82,1026119683.53,65650000.0,299677156.42,,,365327156.42,660792527.11,,,,,1038039767.81,7052515136.21,,8090554904.02,4849272913.0,2027969323.43,,,6877242236.43,1213312667.59,-224692.94,-5577359155.43,,,,,43903916017.93,38326556862.5,其他,未审计,20170901,CNY,合并期末,2020-03-13T14:52:11
20161231,,666222308.8,,9614623799.94,4484030467.64,,5808731384.93,,,,,,,,,,,3267077015.96,23840684977.27,,,861729404.38,,,,7236711280.47,,,9411609095.87,,,,,,3250979987.74,2040643103.66,3360750923.72,26162423795.84,-2321738818.57,,,556220236.69,,,11136480.09,567356716.78,4762604308.02,486047688.47,40000000.0,,5288651996.49,-4721295279.71,,338497708.24,338497708.24,338497708.24,300000000.0,6534717274.0,154120000.0,7327334982.24,8682155584.0,2675219342.66,15898128.64,,11357374926.66,-4030039944.42,62583096.16,-11010490946.54,43903916017.93,54914406964.47,,,54914406964.47,43903916017.93,招股说明书/意向书,是,20200421,CNY,合并期末,2020-03-13T14:52:11
