报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,43837620747.46,,,,,,,,,,,2423532324.77,895011454.08,47156164526.31,33665905187.58,,,,,,2651068372.74,887400084.12,1800262056.74,39004635701.18,8151528825.13,,3031775.36,2727394.48,5597029.34,,21566856189.8,,,21578212388.98,796340914.09,12450000.0,,,,22600951096.0,23409742010.09,-1831529621.11,,,,354584324.86,,100000000.0,454584324.86,10184525232.49,125723037.81,,132308980.15,10442557250.45,-9987972925.59,-243871073.26,-3911844794.83,59058131209.38,,,,,55146286414.55,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:12:06
20251231,,169510951198.64,,,,,,,,,,,9028013122.13,10070250302.39,188609214623.16,155348624764.38,,,,,,12566437599.03,3177723564.77,9749596965.55,180842382893.73,7766831729.43,,32961819.65,618984381.92,815248856.42,,72977961783.77,,,74445156841.76,3445076324.08,8450000.0,,,,59849343169.9,63302869493.98,11142287347.78,,,,19391830248.95,,548310000.0,19940140248.95,28299090199.77,2260986964.12,423398778.57,438329118.68,30998406282.57,-11058266033.62,-1327094077.64,6523758965.95,52534372243.43,59058131209.38,52534372243.43,,,59058131209.38,定期报告,是,20260430,CNY,合并期末,2026-04-29T19:10:06
20250930,,110805217345.41,,,,,,,,,,,6965299541.71,7946086908.85,125716603795.97,107378297491.84,,,,,,7682436683.86,2525800652.69,5035337572.78,122621872401.17,3094731394.8,,38272655820.68,1675444792.71,751231258.17,,17543186434.03,,,58242518305.59,1793783066.53,30757218469.9,,,,15738289842.16,48289291378.59,9953226927.0,,,,10767656068.06,,411650000.0,11179306068.06,23710750000.0,2103700453.01,419471306.35,283392592.7,26097843045.71,-14918536977.65,-954645559.37,-2825224215.22,52534372243.43,,,,,49709148028.21,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:58:18
20250630,,38947631953.79,,,,,,,,,,,2642670595.22,2811536356.55,44401838905.56,38383783851.53,,,,,,2210544145.91,876219953.46,576674924.97,42047222875.87,2354616029.69,,,298375340.34,6229856.23,,14164372632.46,,,14468977829.03,557197142.13,4625155.02,,,,8644767680.0,9206589977.15,5262387851.88,,,,1716000000.0,,111000000.0,1827000000.0,5524000000.0,1248700635.75,,53284897.76,6825985533.51,-4998985533.51,-183020555.29,2434997792.77,26440494187.14,28875491979.91,26440494187.14,,,28875491979.91,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T18:38:07
20250331,,23909595535.71,,,,,,,,,,,2619306254.84,3001126753.54,29530028544.09,30203185628.05,,,,,,2687995699.37,976302710.66,1469037622.55,35336521660.63,-5806493116.54,,,16593456.12,8568075.73,,12826963497.44,,,12852125029.29,473315646.94,2726930.02,,,,12522330300.0,12998372876.96,-146247847.67,,,,5540000000.0,,115000000.0,5655000000.0,6665200000.0,216059010.64,,80160017.76,6961419028.4,-1306419028.4,-290272331.63,-7549432324.24,52534372243.43,,,,,44984939919.19,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:32:06
20241231,,163136479667.74,,,,,,,,,,,6316186060.85,4743298422.82,174195964151.40997,139463419209.44,,,,,,11654394848.87,2961821522.19,5389799439.27,159469435019.77,14726529131.64,,880108090.78,542899604.94,79524391.99,20685939.52,35138995487.15,,,36662213514.38,6978969006.36,6543065.98,,,,31086534286.16,38072046358.5,-1409832844.12,,1240000.0,1240000.0,26170290000.0,,1392385967.05,27563915967.05,31802874879.07,2083677508.41,239033533.38,1482186792.7,35368739180.18,-7804823213.13,-816311841.14,4695561233.25,47838811010.18,52534372243.43,47838811010.18,,,52534372243.43,定期报告,是,20260430,CNY,合并期末,2025-04-29T19:32:06
20240930,,108913167705.3,,,,,,,,,,,5315282005.5,4638076457.83,118866526168.63,96509923541.8,,,,,,7414519731.05,2511950533.18,4738597319.54,111174991125.57,7691535043.06,,17109462896.03,1185781905.56,40951636.81,,11274488745.88,,,29610685184.28,6225290499.33,15845332505.76,,,,6365564994.87,28436187999.96,1174497184.32,,1000000.0,1000000.0,18020290000.0,,1231330000.0,19252620000.0,25669734364.35,1815023207.13,234974955.47,1279422650.16,28764180221.64,-9511560221.64,-824212898.29,-1469740892.55,47802821920.52,,,,,46333081027.97,定期报告,未审计,20251029,CNY,合并期末,2024-10-30T17:15:08
20240630,,34656968392.07,,,,,,,,,,,2532323187.55,769586352.42,37958877932.04,38739090246.53,,,,,,2112442112.19,412011480.54,509682237.1,41773226076.36,-3814348144.32,,427738212.36,2647950.46,4774862.69,,10267285327.81,,,10702446353.32,717478021.24,5962505.76,,,,3716017582.03,4439458109.03,6262988244.29,,,,4743300000.0,,1121330000.0,5864630000.0,12891603552.26,216762306.97,821100.0,33662992.26,13142028851.49,-7277398851.49,39210654.48,-4789548097.04,29479011243.86,24689463146.82,29479011243.86,,,24689463146.82,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T17:35:15
20240331,,19812424648.55,,,,,,,,,,,1448536407.57,661120272.26,21922081328.38,23202683291.97,,,,,,1041097646.64,249295474.45,527505550.6,25020581963.66,-3098500635.28,,1112899.86,1346607.79,1074151.12,,1797959331.07,,,1801492989.84,354163923.72,3177373.09,,,,4626890370.07,4984231666.88,-3182738677.04,,,,2523300000.0,,,2523300000.0,5881699873.0,117610098.54,,18018638.05,6017328609.59,-3494028609.59,135989419.9,-9639278502.01,29479011243.86,,,,,19839732741.85,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T22:25:04
20231231,,91457846408.73,,,,,,,,,,,4137032459.25,2043066507.9,97637945375.88,70638207268.55,,,,,,5399969271.85,2411111602.08,975777980.4,79425066122.88,18212879253.0,,376644271.25,159960132.03,9958083.32,987558.05,26387709605.01,,,26935259649.66,2421807067.13,4946768358.61,,,,30810401084.7,38178976510.44,-11243716860.78,,,,20324660636.66,,430750000.0,20755410636.66,21138921632.91,694375287.13,,873491370.94,22706788290.98,-1951377654.32,-270203816.39,4747580921.51,24731430322.35,29479011243.86,24731430322.35,,,29479011243.86,定期报告,是,20250430,CNY,合并期末,2024-04-26T22:25:04
