报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,17622185667.61,235444689.51,,-673957987.15,,,,,70139108.97,,706637315.1,18875404.39,1288804627.02,19268128825.45,18785781992.75,-278710759.97,55953125.02,,454022.61,,1360074281.8,943519024.64,1099151807.13,21966223493.98,-2698094668.53,,7938330772.0,,73053.72,,,,,7938403825.72,544670072.33,1064158120.07,,,,780619.69,1609608812.09,6328795013.63,,11242000.0,11242000.0,1354083847.17,,60000000.0,1425325847.17,46101830.63,29708278.72,,8992953.0,84803062.35,1340522784.82,-60926797.1,4910296332.82,18980959402.69,,,,,23891255735.51,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:48:06
20251231,,86122135045.25,712966507.45,,-149784849.85,,,,,428703007.79,,-598665626.1,340943741.53,6561912668.06,93418210494.13,78710675811.83,-4251524251.34,216553982.36,,1947810.8,,6076717822.58,3477346646.88,7172171758.17,91403889581.28,2014320912.85,,25155704810.83,131301256.39,808221.78,,19078348.0,,,25306892637.0,4284346671.11,31456355426.26,,,,153514593.95,35894216691.32,-10587324054.32,,5236179223.16,138080000.0,5569616084.31,,,10805795307.47,1085686524.94,1847561531.16,390714406.99,2770858928.8,5704106984.9,5101688322.57,-50583499.37,-3521898318.27,22502857720.96,18980959402.69,22502857720.96,,,18980959402.69,定期报告,是,20260401,CNY,合并期末,2026-03-31T20:16:12
20250930,,56324740023.09,4216039516.97,,-906029748.75,,,,,161213762.46,,,14587379.68,5391382903.07,65201933836.52,57225213591.04,-1169827452.02,178590530.05,,1306219.44,,4018198872.56,3000914862.87,5651916950.5,68906313574.44,-3704379737.92,,22582508381.85,66205485.45,149101.4,,13998348.0,,,22662861316.7,1291968231.68,23185838641.43,,,,13998348.0,24491805221.11,-1828943904.41,,5194399223.16,96300000.0,4166664853.58,,,9361064076.74,431813220.73,1806532562.33,390714406.99,51988696.08,2290334479.14,7070729597.6,-4627801.28,1532778153.99,22502857720.96,,,,,24035635874.95,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:12:18
20250630,,36948483079.09,3791681461.47,,-604269229.64,,,,,91751078.94,,,14017966.03,3527993410.44,43769657766.33,36132552501.03,-710299496.29,217052512.21,,873775.75,,2399221423.39,2112248134.54,4174475344.64,44326124195.27,-556466428.94,,15446067141.47,1894647.11,149376.8,,1000000.0,,,15449111165.38,742155081.68,15583458927.23,,,,,16325614008.91,-876502843.53,,4205967905.95,89800000.0,1674781800.13,,325150.3,5881074856.38,436545118.33,175700346.55,143837644.35,47736165.88,659981630.76,5221093225.62,50776984.51,3838900937.66,22502857720.96,26341758658.62,22502857720.96,,,26341758658.62,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:02:08
20250331,,16554795419.19,-414984997.15,,-278734697.44,,,,,25766131.15,,,4214965.79,1790634065.7,17681690887.24,16760883866.65,-356602911.1,147968120.81,,428778.11,,1227489565.8,938574608.82,2255816512.77,20974558541.86,-3292867654.62,,8113368509.9,4626.16,149518.26,,,,,8113522654.32,274758218.79,5113578396.1,,,,,5388336614.89,2725186039.43,,44100000.0,44100000.0,1391944970.11,,1308496.11,1437353466.22,71146335.76,11227799.76,,,82374135.52,1354979330.7,11024880.23,798322595.74,22502857720.96,,,,,23301180316.7,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T18:12:08
20241231,,73358515737.67,1805594490.68,,-795801113.09,,,,,489627760.24,,,24819326.87,4960367306.2,79843123508.57,56209490945.61,-1791652622.96,515329667.61,,1300888.47,,5643557069.31,2777690323.72,6427915828.49,69783632100.25,10059491408.32,,35262270217.8,120011124.62,1147462.33,492572075.62,,,,35876000880.37,2999116867.65,35650572826.54,,,,7000.0,38649696694.19,-2773695813.82,,110017500.0,110017500.0,2511723871.4,,593536697.59,3215278068.99,316217093.56,1655173254.1,124103991.48,155123272.48,2126513620.14,1088764448.85,-39287700.51,8335272342.84,14167585378.12,22502857720.96,14167585378.12,,,22502857720.96,定期报告,是,20260401,CNY,合并期末,2025-04-29T20:42:08
20240930,,48872580166.62,2263186081.94,,-1081891856.87,,,,,407706782.15,,,55758773.88,3420329332.6,53937669280.32,38228218875.65,-1152118238.11,510088101.25,,920936.51,,3683949247.61,2426665198.27,4196501732.31,47894225853.49,6043443426.83,,15841316754.81,20483787.57,602865.54,,,,,15862403407.92,768609031.77,24617711747.37,,,,136739.2,25386457518.34,-9524054110.42,,58067500.0,58067500.0,2066015573.9,,10489175.43,2134572249.33,305989557.35,1615532260.43,96420248.5,44880455.33,1966402273.11,168169976.22,-36932180.73,-3349372888.1,14167585378.12,,,,,10818212490.02,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:20:14
20240630,,31654234160.69,2349363576.08,,-773166815.69,,,,,141303897.79,,,32048163.09,2284293683.96,35688076665.92,25401529493.46,-811078906.87,349745485.26,,611100.79,,2258419796.87,1565334620.47,2858819834.69,31623381424.67,4064695241.25,,11029535141.33,8362533.45,24552.0,-8485403.24,,,,11029436823.54,521382271.36,11418326053.66,,,,76947.0,11939785272.02,-910348448.48,,53167500.0,53167500.0,1182831953.7,,,1235999453.7,129617974.8,135980747.69,96420248.5,18301567.25,283900289.74,952099163.96,-43835698.37,4062610258.36,14167585378.12,18230195636.48,14167585378.12,,,18230195636.48,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T20:40:06
20240331,,12848621572.55,2497256128.88,0.0,-278722126.27,0.0,0.0,0.0,,73535908.7,0.0,0.0,14154235.11,1388040723.67,16542886442.64,12740078109.12,-309857567.66,-46475947.14,0.0,343378.53,0.0,1124064248.25,716699997.12,1077390286.37,15302242504.59,1240643938.05,,5601224834.57,0.0,0.0,0.0,0.0,,,5601224834.57,258102588.47,7047739620.87,0.0,0.0,,0.0,7305842209.34,-1704617374.77,,43404999.93,5475000.0,318920673.75,,0.0,362325673.68,40726195.36,10152566.03,0.0,12343601.7,63222363.09,299103310.59,-31320848.35,-196190974.48,14167585378.12,,,,,13971394403.64,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:05:09
20231231,,60080393051.1,-6867616168.89,,56646341.72,,,,,224652893.51,,,313339603.59,4207870538.57,58015286259.6,50183751530.59,-2898003869.83,-218731064.89,,1100266.23,,5481890244.05,2219757282.66,6741398093.38,61511162482.19,-3495876222.59,,32260619410.47,112632918.46,9204116.35,,2753588.37,,,32385210033.65,1110103477.28,25219966200.0,,,,148000.0,26330217677.28,6054992356.37,,276457036.0,276457036.0,865437595.74,,436326577.79,1578221209.53,709002286.14,1188638536.38,98978105.25,177681074.68,2075321897.2,-497100687.67,-18595547.07,2043419899.04,12124165479.08,14167585378.12,12124165479.08,,,14167585378.12,定期报告,是,20250430,CNY,合并期末,2024-03-28T19:25:06
