报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,124164951522.93,-1878474553.74,,,,,,,1893036061.22,-10500000000.0,38086971000.0,1639312602.06,6314113032.68,159719909665.15002,96804965411.59,-4020587316.37,,,483327704.48,,13476408736.67,7032833206.5,13957554545.39,127734502288.26,31985407376.89,,118045557773.64,2535373763.09,73704362.77,29880175.81,102482330.42,,,120786998405.73,2936725901.95,155264415639.6,,,,139034625.75,158340176167.3,-37553177761.57,,603635063.0,603635063.0,20452467770.79,400000000.0,313239785.76,21769342619.55,20153559969.78,916920005.1,201922925.05,832362481.81,21902842456.69,-133499837.14,36977234.86,-5664292986.96,140447876412.66,,,,,134783583425.7,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:32:05
20251231,,510870349097.18005,,,,,,,,10141936627.6,29706183.3,,10837226025.57,4262487823.25,554163383823.9501,368656829135.45,,,,836381953.74,,42343754691.3,25417574408.3,38887069045.0,519856781917.97,34306601905.98,,144996169102.39,13928065475.8,2093670134.76,32007779.26,,,,161049912492.21,21786491035.76,166715523552.0,,109059855.24,,,188611074443.0,-27561161950.79,,657902000.0,657902000.0,49401438499.6,4740000000.0,,54799340499.6,95058518865.36,9957673991.51,5918783425.43,3001548198.66,108017741055.53,-53218400555.93,334407544.27,-46138553056.47,186586429469.13,140447876412.66,186586429469.13,,,140447876412.66,定期报告,是,20260402,CNY,合并期末,2026-04-01T18:56:03
20250930,,424935434276.76,-10516126256.61,,,,,,,6770119055.01,-10950000000.0,-8089944000.0,8847077071.53,26019785944.25,437016346090.94,315640382084.4,-12526996419.55,-315119732.0,,2261058432.84,,30340517487.32,21819524413.46,47858873226.22,405078239492.69,31938106598.25,,249338285162.63,10703106775.05,749731758.6,156104243.81,854397478.69,,,261801625418.78,10132422469.66,252598023394.81,,,,1538955178.17,264269401042.64,-2467775623.86,,633692000.0,633692000.0,59553876663.65,2740000000.0,3001124321.54,65928692985.19,90467742548.06,6142784587.94,2174625077.49,4792002349.66,101402529485.66,-35473836500.47,1198863884.53,-4804641641.55,186586429469.13,,,,,181781787827.58,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:30:20
20250630,,278135407834.35004,-14819240121.75,,,,,,,4745193935.02,-8150000000.0,916466000.0,6622046937.58,17037541960.08,284487416545.28,206394302849.83,-16138758920.9,-140533290.11,,1710519366.41,,21646655509.11,15634707805.8,34343248367.81,263450141687.95,21037274857.33,,194982069596.13,6560171143.83,263889746.78,129912336.89,832141254.85,,,202768184078.48,6528740583.57,198068842945.8,,,,633272250.14,205230855779.51,-2462671701.03,,633692000.0,633692000.0,41384095357.43,2240000000.0,3104817301.91,47362604659.34,66053213487.68,2020308603.15,611750943.55,4011765017.05,72085287107.88,-24722682448.54,1615991826.41,-4532087465.83,186586429469.13,182054342003.3,186586429469.13,,,182054342003.3,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:28:08
20250331,,138793769763.87,-11589493846.52,,,,,,,2318351632.5,-2600000000.0,9876461000.0,3318507096.92,10872531385.37,150990127032.14,115982716272.5,-9229070459.7,-564933994.7,,891384817.92,,12811616951.07,7666239842.66,19432363095.88,146990316525.63,3999810506.51,,97757257968.22,1903089862.78,36975923.76,14000000.0,834830062.37,,,100546153817.13,3070889219.74,100747447365.68,,,,725155400.15,104543491985.57,-3997338168.44,,633692000.0,633692000.0,27985479644.73,500000000.0,2652202456.03,31771374100.76,30264049852.65,1120875023.14,414516262.09,3483560228.0,34868485103.79,-3097111003.03,783355823.11,-2311282841.85,186586429469.13,,,,,184275146627.28,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:14:07
20241231,,504874827197.18005,2443833513.76,,,,,,,13614478835.12,,590888584.98,12694081050.47,5508964500.76,610270470468.4,414581326725.31,,,,2009960760.89,,44011417842.28,25010454006.94,32735527170.54,541002680907.16,69267789561.24,,155608808476.62,8701407522.85,997907975.73,1821762727.06,,,,168678034692.67,20802249876.91,151379177723.55002,,,,,172181427600.46,-3503392907.79,,8336895751.4,8336895751.4,72481797771.89,4016000000.0,,84834693523.29,76892427770.02,13364689704.73,5800163550.01,3889747158.89,94146864633.64,-9312171110.35,-204833519.15,56247392023.95,130339037445.18,186586429469.13,130339037445.18,,,186586429469.13,定期报告,是,20260402,CNY,合并期末,2025-04-29T19:46:09
20240930,,392184769092.87,-9557018138.43,,,,,,,10497856915.93,-19332496816.77,6138005000.0,11676810982.26,26091742846.1,417699669881.96,346605795506.39,-53617898003.74,-401353032.03,,3162458957.52,,32717017787.7,16702311544.82,53840479542.89,399008812303.55,18690857578.41,,306608399638.71,7075983981.39,375229563.65,18408598.77,246627417.49,,,314324649200.01,9094272627.32,294329416174.51,,21213416.56,,285591524.99,303730493743.37994,10594155456.63,,5840974407.54,5840974407.54,66539508731.27,3286000000.0,5510876314.54,81177359453.35,68980629924.83,10108977653.78,3281246395.29,5076347361.42,84165954940.03,-2988595486.68,405191969.99,26701609518.35,130339037445.18,,,,,157040646963.53,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T15:40:06
20240630,,305527251438.05,-7543147704.06,,,,,,,7557324276.62,-7562298708.84,6237185000.0,6485041471.16,18834553073.94,329535908846.87,271362669731.73,-31450330028.21,-214710715.47,,2321267062.74,,23921707880.98,13033775803.34,39244655399.47,318219035134.58,11316873712.29,,206636457272.22,4478106745.97,460584146.16,31877500.44,217420210.1,,,211824445874.89,6241792268.12,204034439109.79,,,,76573694.59,210352805072.5,1471640802.39,,6030070692.89,6030070692.89,46126094564.91,786000000.0,5362681614.06,58304846871.86,45388236637.59,2430142645.94,469899994.42,6159210793.79,53977590077.32,4327256794.54,440097220.31,17555868529.53,130339037445.18,147894905974.71002,130339037445.18,,,147894905974.71002,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T15:50:19
20240331,,157956226963.11002,-4572893042.04,,,,,,,4048940466.33,-2017580535.68,6336465000.0,2151983653.44,9879638991.74,173782781496.9,154347770819.71002,-16163210333.6,-963655842.84,,879776407.48,,13998803295.14,5776854379.35,20452585249.6,178328923974.84,-4546142477.94,,117732834567.22,1069249972.72,306831447.44,,120339.87,,,119109036327.25,3886091881.72,118312974256.27,,,,10230010.12,122209296148.11,-3100259820.86,,2835230601.49,2835230601.49,28865246780.17,500000000.0,5238544601.15,37439021982.81,21606984145.84,1017774727.23,,3574626965.14,26199385838.21,11239636144.6,96275930.21,3689509776.01,130339037445.18,,,,,134028547221.19,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T15:40:07
20231231,,546172155528.73,7617750978.95,,,,,,,18593279454.99,,,13507384284.71,8070474859.09,626293019247.77,457952460024.71,,409129261.56,,2689301717.27,,41823771040.84,25163890039.59,38778412043.6,583958596712.41,42334422535.36,,184362181042.92,17364514821.23,378527302.74,119329540.66,,,,202224552707.55,19409914746.98,224972878381.82,,,,,244458448887.26,-42233896179.71,,246986778.98,246986778.98,121696936623.11,7923000000.0,,129866923402.09,121849612638.8,14072804666.9,7132373225.97,4002888206.91,139925305512.61,-10058382110.52,703800712.01,-9254055042.86,139593092488.04,130339037445.18,139593092488.04,,,130339037445.18,定期报告,是,20250430,CNY,合并期末,2024-03-29T21:50:05
20230930,,516917709455.26,-2811472148.19,,,,,,,12549155161.62,-25211072584.74,-1172214000.0,8180365517.79,55885915245.09,564338386646.83,449503868296.29,-41378492601.32,-233685092.48,,2997014243.82,,32592433596.74,26174702179.37,73584905437.22,543240746059.64,21097640587.19,,292362191184.8,10480354605.53,257271292.02,115320588.67,133942617.54,,,303349080288.56,12576359170.16,307285524823.36,,204049315.0,,1958609640.57,322024542949.09,-18675462660.53,,155246838.6,155246838.6,61472760064.65,4000540155.77,5678128054.08,71306675113.1,72128562466.61,10634596650.0,2303279333.23,6627032559.09,89390191675.7,-18083516562.6,213333460.86,-15448005175.08,139593092488.04,,,,,124145087312.96,定期报告,未审计,20241031,CNY,合并期末,2023-10-26T16:35:15
