报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,89159000000.0,2527499000000.0,,,,10595000000.0,,129989000000.0,,13963000000.0,230184000000.0,,,,,,,,,,,,,,,,,,41738000000.0,3043127000000.0,1338247000000.0,59823000000.0,,,52392000000.0,,,,,,,3188000000.0,,201023000000.0,,,53614000000.0,,,,,,,,,,22773000000.0,127230000000.0,1858290000000.0,1184837000000.0,,977796000000.0,113139000000.0,,,2805000000.0,,,,,1093740000000.0,1823264000000.0,,,,,7003000000.0,,,1830267000000.0,-736527000000.0,,,,,499622000000.0,,,,499622000000.0,962865000000.0,40218000000.0,17440000000.0,,,1004545000000.0,-504923000000.0,-5556000000.0,-62169000000.0,,,,,2239342000000.0,2177173000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:22:03
20251231,,,281366000000.0,3593373000000.0,,,,,3199000000.0,834538000000.0,,,875843000000.0,,,,,,,,,,,,,,,,,,241930000000.0,5830249000000.0,2217117000000.0,337560000000.0,,,,,,,40120000000.0,,,36175000000.0,,595064000000.0,,,165443000000.0,,,,,,,,,21107000000.0,99273000000.0,205483000000.0,3717342000000.0,2112907000000.0,,3862991000000.0,383836000000.0,,,8962000000.0,,1000000.0,,28051000000.0,4283841000000.0,6319176000000.0,,,,,27348000000.0,8480000000.0,,6355004000000.0,-2071163000000.0,,,,,4495513000000.0,,,,4585513000000.0,3873894000000.0,232861000000.0,107562000000.0,38000000.0,,4232558000000.0,352955000000.0,-1969000000.0,392730000000.0,2239342000000.0,1846612000000.0,,,1846612000000.0,2239342000000.0,定期报告,是,20260331,CNY,合并期末,2026-03-30T19:28:04
20250930,,,239694000000.0,3546795000000.0,,,,1165000000.0,,629326000000.0,,,660017000000.0,,,,,,,,,,,,,,,,,,135053000000.0,5212050000000.0,2093891000000.0,227090000000.0,,,34857000000.0,,,,,,,32648000000.0,,470618000000.0,,,119563000000.0,,,,,,,,,2587000000.0,79686000000.0,116982000000.0,3177922000000.0,2034128000000.0,,3027231000000.0,300574000000.0,,,8325000000.0,,65000000.0,,,3336195000000.0,4518534000000.0,,,,,19580000000.0,6083000000.0,,4544197000000.0,-1208002000000.0,,,,,3450107000000.0,,,,3500107000000.0,2940284000000.0,181717000000.0,84039000000.0,,,3245993000000.0,254114000000.0,6528000000.0,1086768000000.0,,,,,1846612000000.0,2933380000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:44:07
20250630,,,97478000000.0,2632234000000.0,,,,3352000000.0,,448485000000.0,,,449812000000.0,,,,,,,,,,,,,,,,,,76492000000.0,3707853000000.0,1831300000000.0,227768000000.0,,,20945000000.0,,,,,,,10983000000.0,,328971000000.0,,,84430000000.0,,,,,,,,,23790000000.0,56932000000.0,116930000000.0,2702049000000.0,1005804000000.0,,2020659000000.0,196495000000.0,,,2151000000.0,,45000000.0,,,2219350000000.0,2589702000000.0,,,,,8330000000.0,4900000000.0,,2602932000000.0,-383582000000.0,,,,,2249575000000.0,,,,2299575000000.0,1800858000000.0,107449000000.0,57504000000.0,,,1995677000000.0,303898000000.0,7576000000.0,933696000000.0,2780308000000.0,1846612000000.0,,,1846612000000.0,2780308000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:46:08
20250331,,,,1140072000000.0,,,,64133000000.0,,171793000000.0,6015000000.0,,225371000000.0,,,,,,,,,,,,,,,,,,30999000000.0,1638383000000.0,1284220000000.0,557542000000.0,,,3851000000.0,173209000000.0,,,,,,,,187014000000.0,,,48414000000.0,,,,,,,,,12854000000.0,35908000000.0,104201000000.0,2407213000000.0,-768830000000.0,,895929000000.0,94091000000.0,,,1812000000.0,,45000000.0,,,991877000000.0,1132493000000.0,,,,,5201000000.0,,,1137694000000.0,-145817000000.0,,,,,1172345000000.0,,,,1172345000000.0,724118000000.0,72571000000.0,27060000000.0,,,797923000000.0,374422000000.0,3206000000.0,-537019000000.0,,,,,1846612000000.0,1309593000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T18:56:03
20241231,,,,2350959000000.0,,,,,31502000000.0,514732000000.0,,11618000000.0,969434000000.0,,,,,,,,,,,,,,,,,,199955000000.0,5109492000000.0,2287948000000.0,,,,,278100000000.0,,,18415000000.0,,,10515000000.0,,582729000000.0,,,153840000000.0,,,,,,,,,,118240000000.0,306663000000.0,3756450000000.0,1353042000000.0,,4157585000000.0,357544000000.0,,,7060000000.0,,,,,4522189000000.0,6739428000000.0,,,,,24223000000.0,2075000000.0,,6765726000000.0,-2243537000000.0,,,,,3603148000000.0,,,,3743148000000.0,3182196000000.0,210474000000.0,110246000000.0,16000000.0,,3517520000000.0,225628000000.0,-1246000000.0,-666113000000.0,1846612000000.0,2512725000000.0,,,2512725000000.0,1846612000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T18:50:12
20240930,,,7410000000.0,3097695000000.0,,,,,9586000000.0,,3991000000.0,18897000000.0,731707000000.0,,,,,,,,,,,,,,,,,,201413000000.0,4863464000000.0,2070044000000.0,,,,,,,,7817000000.0,8100000000.0,,,,449721000000.0,,,112132000000.0,,,,,,,,,,94221000000.0,246449000000.0,2988484000000.0,1874980000000.0,,3150659000000.0,274996000000.0,,,7492000000.0,,,,,3433147000000.0,5184625000000.0,,,,,17744000000.0,2075000000.0,,5204444000000.0,-1771297000000.0,,,,,2920323000000.0,,,,3020323000000.0,2549034000000.0,181447000000.0,84985000000.0,,,2854007000000.0,166316000000.0,-2692000000.0,267307000000.0,,,,,2512725000000.0,2780032000000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T19:55:02
20240630,,,,1571988000000.0,,,,16854000000.0,20575000000.0,13628000000.0,,33717000000.0,497809000000.0,,,,,,,,,,,,,,,,,,182409000000.0,2843905000000.0,1769286000000.0,,,,,21808000000.0,,,,,,1431000000.0,,329510000000.0,,,78663000000.0,,,,,,,,,,76629000000.0,275198000000.0,2552525000000.0,291380000000.0,,1870496000000.0,173095000000.0,,,1281000000.0,,,,,2044872000000.0,3522355000000.0,,,,,6812000000.0,,,3529167000000.0,-1484295000000.0,,,,,2013500000000.0,,,,2113500000000.0,1707421000000.0,144825000000.0,57375000000.0,17000000.0,,1854540000000.0,258960000000.0,-445000000.0,-934400000000.0,1578325000000.0,2512725000000.0,,,2512725000000.0,1578325000000.0,定期报告,未审计,20250830,CNY,合并期末,2024-08-30T20:15:03
20240331,,,,2127708000000.0,,,89019000000.0,2902000000.0,,19854000000.0,9324000000.0,9681000000.0,254264000000.0,,,,,,,,,,,,,,,,,,106273000000.0,2619025000000.0,1245191000000.0,,,,14862000000.0,14294000000.0,,,,,,,,184488000000.0,,,45813000000.0,,,,,,,,,,56533000000.0,274281000000.0,1835462000000.0,783563000000.0,,739677000000.0,85267000000.0,,,2760000000.0,,10000000.0,,,827714000000.0,2009483000000.0,,,,,5780000000.0,,,2015263000000.0,-1187549000000.0,,,,,829401000000.0,,,,869401000000.0,774028000000.0,30921000000.0,27240000000.0,,,806061000000.0,63340000000.0,-1696000000.0,-342342000000.0,,,,,2512725000000.0,2170383000000.0,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T20:05:07
20231231,,,223165000000.0,4893673000000.0,,,,47500000000.0,,56233000000.0,14134000000.0,,978270000000.0,,,,,,,,,,,,,,,,,,93093000000.0,6306068000000.0,2824236000000.0,634780000000.0,,,45145000000.0,,,,,,,,,542093000000.0,,,144464000000.0,,,,,,,,,34594000000.0,97694000000.0,157780000000.0,4480786000000.0,1825282000000.0,,2251735000000.0,299994000000.0,,,4568000000.0,,163000000.0,,,2556460000000.0,3858350000000.0,,,,,28827000000.0,490000000.0,,3887667000000.0,-1331207000000.0,,,,,3341941000000.0,,,,3383941000000.0,2886006000000.0,185636000000.0,89774000000.0,8000000.0,,3076501000000.0,307440000000.0,5577000000.0,807092000000.0,2512725000000.0,1705633000000.0,,,1705633000000.0,2512725000000.0,定期报告,是,20250329,CNY,合并期末,2024-03-28T20:40:03
20230930,,,167516000000.0,4001865000000.0,,,,65582000000.0,,4244000000.0,,,737048000000.0,,,,,,,,,,,,,,,,,,102159000000.0,5078414000000.0,2522321000000.0,314116000000.0,,,50300000000.0,,,,,,,72038000000.0,,408636000000.0,,,107055000000.0,,,,,,,,,10443000000.0,68086000000.0,147123000000.0,3700118000000.0,1378296000000.0,,1789145000000.0,232578000000.0,,,18986000000.0,,272000000.0,,,2040981000000.0,2765771000000.0,,,,,32509000000.0,490000000.0,,2798770000000.0,-757789000000.0,,,,,2657958000000.0,,,,2697958000000.0,2366989000000.0,160442000000.0,68007000000.0,,,2530853000000.0,167105000000.0,1545000000.0,789157000000.0,,,,,1705633000000.0,2494790000000.0,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T19:50:04
20230630,,,150867000000.0,3615868000000.0,,,,66244000000.0,,12324000000.0,6331000000.0,,494109000000.0,,,,,,,,,,,,,,,,,,59798000000.0,4405541000000.0,2015241000000.0,386005000000.0,,,13280000000.0,,,,,,,,,279557000000.0,,,74866000000.0,,,,,,,,,4955000000.0,75014000000.0,203124000000.0,3052042000000.0,1353499000000.0,,1084860000000.0,145128000000.0,,,2709000000.0,,217000000.0,,,1232914000000.0,1609429000000.0,,,,,11578000000.0,,,1621007000000.0,-388093000000.0,,,,,1746062000000.0,,,,1746062000000.0,1593785000000.0,52636000000.0,45997000000.0,4000000.0,,1648685000000.0,97377000000.0,7822000000.0,1070605000000.0,2776238000000.0,1705633000000.0,,,1705633000000.0,2776238000000.0,定期报告,未审计,20240831,CNY,合并期末,2023-08-29T19:00:04
20230331,,,86526000000.0,2728337000000.0,,,,49898000000.0,,321000000.0,,,242335000000.0,,,,,,,,,,,,,,,,,,44524000000.0,3151941000000.0,1269456000000.0,371784000000.0,,,93349000000.0,,,,,,,75958000000.0,,154666000000.0,,,42662000000.0,,,,,,,,,8891000000.0,47140000000.0,182178000000.0,2246084000000.0,905857000000.0,,512320000000.0,70318000000.0,,,2742000000.0,,174000000.0,,,585554000000.0,802758000000.0,,,,,5676000000.0,,,808434000000.0,-222880000000.0,,,,,623968000000.0,,,,623968000000.0,615373000000.0,23494000000.0,19813000000.0,,,640002000000.0,-16034000000.0,-3402000000.0,663541000000.0,,,,,1705633000000.0,2369174000000.0,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T22:50:05
20221231,,,150974000000.0,3972068000000.0,,,,41292000000.0,17681000000.0,7552000000.0,,4210000000.0,911122000000.0,,,,,,,,,,,,,,,,,,95344000000.0,5200243000000.0,2598566000000.0,444340000000.0,,,,,,,,,,16796000000.0,,415843000000.0,,,135731000000.0,,,,,,,,,,113777000000.0,153187000000.0,3878240000000.0,1322003000000.0,,2006183000000.0,266576000000.0,,,5857000000.0,,1685000000.0,,,2280301000000.0,3308199000000.0,,,,,22092000000.0,2000000000.0,,3332291000000.0,-1051990000000.0,,,,,2035552000000.0,,,,2115552000000.0,1656608000000.0,155760000000.0,68079000000.0,18000000.0,,1817335000000.0,298217000000.0,12641000000.0,580871000000.0,1705633000000.0,1124762000000.0,,,1124762000000.0,1705633000000.0,定期报告,是,20240329,CNY,合并期末,2023-03-30T22:55:04
20220930,,,134795000000.0,3886329000000.0,,,,90151000000.0,,,,,571158000000.0,,,,,,,,,,,,,,,,,,65822000000.0,4748255000000.0,2089924000000.0,444980000000.0,,,44228000000.0,,,,,11168000000.0,,59348000000.0,,309764000000.0,,,98791000000.0,,,,,,,,,10579000000.0,99722000000.0,190554000000.0,3359058000000.0,1389197000000.0,,1472354000000.0,209132000000.0,,,2725000000.0,,509000000.0,,,1684720000000.0,2515712000000.0,,,,,11319000000.0,1037000000.0,,2528068000000.0,-843348000000.0,,,,,1681415000000.0,,,,1681415000000.0,1227318000000.0,118059000000.0,34012000000.0,10000000.0,,1348755000000.0,332660000000.0,9436000000.0,887945000000.0,,,,,1124762000000.0,2012707000000.0,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T22:15:05
20220630,,,183191000000.0,2730991000000.0,,,,58080000000.0,,,,10391000000.0,451294000000.0,,,,,,,,,,,,,,,,,,53770000000.0,3487717000000.0,1632735000000.0,260018000000.0,,,27180000000.0,,,,,15471000000.0,,950000000.0,,208136000000.0,,,68480000000.0,,,,,,,,,,88783000000.0,277179000000.0,2578932000000.0,908785000000.0,,989979000000.0,127180000000.0,,,3232000000.0,,302000000.0,,,1120693000000.0,1724331000000.0,,,,,8712000000.0,1000000000.0,,1734043000000.0,-613350000000.0,,,,,1100679000000.0,,,,1150679000000.0,828466000000.0,33235000000.0,28341000000.0,10000000.0,,863991000000.0,286688000000.0,5727000000.0,587850000000.0,1712612000000.0,1124762000000.0,,,1124762000000.0,1712612000000.0,定期报告,未审计,20230830,CNY,合并期末,2022-08-29T21:50:05
