报告日,经营活动产生的现金流量,收到原保险合同保费取得的现金,再保险业务产生的现金流入,保户储金及投资款净增加额,客户存款和同业存入款项净增加,买入返售业务资金净减少额,卖出回购金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,处置交易性金融资产净增加额,保证金现金流入,收到的现金资产管理费收入,收到税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,支付原保险合同赔付款项的现金,支付再保业务产生的现金流出,支付保单红利的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,客户存款和同业存入款项净减少额,保户储金及投资款净减少额,拆入资金净减少额,卖出回购金融资产净减少额,买入返售业务资金净增加额,为交易目的而持有的金融资产净增加额,支付利息、手续费及佣金的现金,支付给职工以及为职工支付的现金,拆出资金净增加额,处置交易性金融资产的净减少额,保证金现金流出,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金,买入返售金融资产收到的现金,收到的其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,购买子公司及其他营业单位支付的现金净额,保户质押贷款净增加额,买入返售金融资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,卖出回购金融资产收到的现金,取得借款收到的现金,发行债券收到的现金,收到的其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,回购金融资产支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利,支付的其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加(减少)额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20131231,,103528000000.0,450000000.0,6376000000.0,,,,,,,,,966000000.0,375000000.0,111695000000.0,37880000000.0,,,,,,,,,,,6177000000.0,6163000000.0,,,,1530000000.0,3740000000.0,55490000000.0,56205000000.0,,131672000000.0,24246000000.0,6000000.0,,58844000000.0,,214768000000.0,204751000000.0,1995000000.0,,4975000000.0,60165000000.0,,271886000000.0,-57118000000.0,,,4815740000000.0,,,,4815740000000.0,,4820520000000.0,745000000.0,,,4821265000000.0,-5525000000.0,-58000000.0,-6496000000.0,18570000000.0,25066000000.0,,,25066000000.0,18570000000.0,定期报告,是,20150326,CNY,合并期末,2020-03-13T14:52:10
20130930,,70896000000.0,424000000.0,6418000000.0,,,,,,,,,544000000.0,296000000.0,78578000000.0,28076000000.0,,,,,,,,,,,4368000000.0,4662000000.0,,,,607000000.0,2538000000.0,40251000000.0,38327000000.0,,75965000000.0,14816000000.0,4000000.0,,17470000000.0,,108255000000.0,129166000000.0,1630000000.0,,3008000000.0,17510000000.0,,151314000000.0,-43059000000.0,,,3841060000000.0,,,,3841060000000.0,,3845679000000.0,745000000.0,,,3846424000000.0,-5364000000.0,-186000000.0,-10282000000.0,,,,,25066000000.0,14784000000.0,定期报告,未审计,20141025,CNY,合并期末,2020-03-13T14:52:10
20130630,,49978000000.0,405000000.0,6650000000.0,,,,,,,,,472000000.0,287000000.0,57792000000.0,18032000000.0,,,,,,,,,,,3049000000.0,3274000000.0,,,,715000000.0,1666000000.0,26736000000.0,31056000000.0,,49059000000.0,10599000000.0,5000000.0,,12781000000.0,,72444000000.0,88445000000.0,162000000.0,,1494000000.0,13249000000.0,,103350000000.0,-30906000000.0,,,2255795000000.0,,,,2255795000000.0,,2259542000000.0,,,,2259542000000.0,-3747000000.0,-60000000.0,-3657000000.0,21409000000.0,25066000000.0,,,25066000000.0,21409000000.0,定期报告,未审计,20140827,CNY,合并期末,2020-03-13T14:52:10
20130331,,29864000000.0,,,,,,,,,,,,146000000.0,30010000000.0,9952000000.0,3000000.0,,,,,548000000.0,,,,,1506000000.0,1880000000.0,,,,269000000.0,921000000.0,15079000000.0,14931000000.0,,23347000000.0,5714000000.0,1000000.0,,4290000000.0,,33352000000.0,36796000000.0,75000000.0,,603000000.0,4290000000.0,0.0,41764000000.0,-8412000000.0,,,963781000000.0,,,,963781000000.0,,971560000000.0,,,,971560000000.0,-7779000000.0,-2000000.0,-1262000000.0,,,,,25065000000.0,23803000000.0,定期报告,未审计,20140430,CNY,合并期末,2020-03-13T14:52:10
20121231,,97450000000.0,939000000.0,,,,,,,,,,,302000000.0,98691000000.0,25643000000.0,,,,,,641000000.0,,,,,7054000000.0,6272000000.0,,,,1389000000.0,3440000000.0,44439000000.0,54252000000.0,,56626000000.0,16638000000.0,7000000.0,,64607000000.0,,137878000000.0,151562000000.0,1339000000.0,,1811000000.0,64548000000.0,,219260000000.0,-81382000000.0,,59000000.0,4693139000000.0,,10000000000.0,,4703198000000.0,,4671145000000.0,953000000.0,,,4672098000000.0,31100000000.0,1000000.0,3971000000.0,25066000000.0,21095000000.0,,,21095000000.0,25066000000.0,定期报告,是,20140327,CNY,合并期末,2020-03-13T14:52:10
20120930,,76274000000.0,578000000.0,,,,,,,,,,,236000000.0,77088000000.0,18513000000.0,,,,,,128000000.0,,,,,5207000000.0,4742000000.0,,,,1170000000.0,2350000000.0,32110000000.0,44978000000.0,,41524000000.0,10687000000.0,3000000.0,,63596000000.0,,115810000000.0,122174000000.0,1170000000.0,,1241000000.0,63537000000.0,,188122000000.0,-72312000000.0,,59000000.0,3568647000000.0,,10000000000.0,,3578706000000.0,,3544315000000.0,953000000.0,,,3545268000000.0,33438000000.0,15000000.0,6119000000.0,,,,,21095000000.0,27214000000.0,定期报告,未审计,20131031,CNY,合并期末,2020-03-13T14:52:10
20120630,,54566000000.0,241000000.0,203000000.0,,,,,,,,,,215000000.0,55225000000.0,12348000000.0,,,,,,,,,,,3779000000.0,3291000000.0,,,,967000000.0,1794000000.0,22179000000.0,33046000000.0,,28007000000.0,7676000000.0,1000000.0,,9444000000.0,,45128000000.0,91868000000.0,973000000.0,,706000000.0,10696000000.0,,104243000000.0,-59115000000.0,,59000000.0,2241281000000.0,,,,2241340000000.0,,2205497000000.0,,,,2205497000000.0,35843000000.0,6000000.0,9780000000.0,30875000000.0,21095000000.0,,,21095000000.0,30875000000.0,定期报告,未审计,20130828,CNY,合并期末,2020-03-13T14:52:10
20120331,,33810000000.0,,300000000.0,,,,,,,,,,69000000.0,34179000000.0,6804000000.0,1000000.0,,,,,0.0,,,,,1934000000.0,1833000000.0,,,,387000000.0,815000000.0,11774000000.0,22405000000.0,,9490000000.0,3896000000.0,1000000.0,,6885000000.0,,20272000000.0,54671000000.0,846000000.0,,312000000.0,6852000000.0,,62681000000.0,-42409000000.0,,59000000.0,901451000000.0,,,,901510000000.0,,878003000000.0,,,,878003000000.0,23507000000.0,0.0,3503000000.0,,,,,21095000000.0,24598000000.0,定期报告,未审计,20130427,CNY,合并期末,2020-03-13T14:52:10
20111231,,94444000000.0,505000000.0,,,,,,,,,,,593000000.0,95542000000.0,21012000000.0,,,,,,1391000000.0,,,,,7214000000.0,5504000000.0,,,,522000000.0,3916000000.0,39559000000.0,55983000000.0,,64135000000.0,10281000000.0,4000000.0,,60079000000.0,,134499000000.0,158031000000.0,1567000000.0,,1235000000.0,59498000000.0,,220331000000.0,-85832000000.0,,11643000000.0,1338082000000.0,,5000000000.0,,1354725000000.0,,1331048000000.0,,,,1331048000000.0,23677000000.0,-101000000.0,-6273000000.0,21095000000.0,27368000000.0,,,27368000000.0,21095000000.0,定期报告,是,20130327,CNY,合并期末,2020-03-13T14:52:10
20110930,,72607000000.0,38000000.0,,,,,,,,,,,698000000.0,73343000000.0,15659000000.0,,,,,,1290000000.0,,,,,5147000000.0,4205000000.0,,,,341000000.0,2890000000.0,29532000000.0,43811000000.0,,43409000000.0,7261000000.0,3000000.0,,47418000000.0,,98091000000.0,101619000000.0,168000000.0,,930000000.0,48503000000.0,,151220000000.0,-53129000000.0,,,763387000000.0,,5000000000.0,,768387000000.0,,770600000000.0,,,,770600000000.0,-2213000000.0,-91000000.0,-11622000000.0,,,,,27368000000.0,15746000000.0,定期报告,未审计,20121030,CNY,合并期末,2020-03-13T14:52:10
20110630,,49304000000.0,,,,,,,,,,,,429000000.0,49733000000.0,9880000000.0,17000000.0,,,,,962000000.0,,,,,3512000000.0,2839000000.0,,,,169000000.0,1517000000.0,18896000000.0,30837000000.0,,33025000000.0,5112000000.0,,,40333000000.0,,78470000000.0,85634000000.0,162000000.0,,573000000.0,40143000000.0,,126512000000.0,-48042000000.0,,,330385000000.0,,,,330385000000.0,,320973000000.0,,,,320973000000.0,9412000000.0,-32000000.0,-7825000000.0,19543000000.0,27368000000.0,,,27368000000.0,19543000000.0,定期报告,是,20120830,CNY,合并期末,2020-03-13T14:52:10
20110331,,29485000000.0,,,,,,,,,,,,412000000.0,29897000000.0,5120000000.0,2000000.0,,,,,565000000.0,,,,,1826000000.0,1659000000.0,,,,68000000.0,756000000.0,9996000000.0,19901000000.0,,22579000000.0,3570000000.0,,,21763000000.0,,47912000000.0,47952000000.0,67000000.0,,237000000.0,21448000000.0,,69704000000.0,-21792000000.0,,,149792000000.0,,,,149792000000.0,,154867000000.0,,,,154867000000.0,-5075000000.0,-36000000.0,-7002000000.0,,,,,27368000000.0,20366000000.0,定期报告,未审计,20120427,CNY,合并期末,2020-03-13T14:52:10
20101231,,91240000000.0,166000000.0,,,,,,,,,,,223000000.0,91629000000.0,12981000000.0,,,,,,1358000000.0,,,,,7072000000.0,4581000000.0,,,,222000000.0,3821000000.0,30035000000.0,61594000000.0,,39832000000.0,6980000000.0,4000000.0,,120345000000.0,,167161000000.0,117431000000.0,421000000.0,,474000000.0,120557000000.0,,238883000000.0,-71722000000.0,,14026000000.0,494980000000.0,,,,509006000000.0,1350000000.0,482729000000.0,6000000.0,,,484085000000.0,24921000000.0,-33000000.0,14760000000.0,27368000000.0,12608000000.0,,,12608000000.0,27368000000.0,定期报告,是,20120329,CNY,合并期末,2020-03-13T14:52:10
20100630,,52908000000.0,,,,,,,,,,,,64000000.0,52972000000.0,6014000000.0,,,,,,533000000.0,,,,,3658000000.0,2216000000.0,,,,325000000.0,1526000000.0,14272000000.0,38700000000.0,,21094000000.0,3185000000.0,2000000.0,,81565000000.0,,105846000000.0,67788000000.0,121000000.0,,144000000.0,82676000000.0,,150729000000.0,-44883000000.0,,,173975000000.0,,,,173975000000.0,1350000000.0,166780000000.0,6000000.0,,,168136000000.0,5839000000.0,,-344000000.0,12264000000.0,12608000000.0,,,12608000000.0,12264000000.0,招股说明书/意向书,未审计,20111122,CNY,合并期末,2020-03-13T14:52:10
20091231,,64921000000.0,247000000.0,,,,,,,,,,,134000000.0,65302000000.0,10711000000.0,,,,,,1216000000.0,,,,,5311000000.0,3297000000.0,,,,239000000.0,3728000000.0,24502000000.0,40800000000.0,,36737000000.0,5590000000.0,6000000.0,,11074000000.0,,53407000000.0,67324000000.0,534000000.0,,160000000.0,11482000000.0,,79500000000.0,-26093000000.0,,,409122000000.0,,,,409122000000.0,,417676000000.0,65000000.0,,,417741000000.0,-8619000000.0,-1000000.0,6087000000.0,12608000000.0,6521000000.0,,,6521000000.0,12608000000.0,招股说明书/意向书,是,20111122,CNY,合并期末,2020-03-13T14:52:10
20081231,,45516000000.0,152000000.0,5865000000.0,,,,,,,,,,116000000.0,51649000000.0,12128000000.0,,,,,,,,,,,3775000000.0,2091000000.0,,,,302000000.0,3125000000.0,21421000000.0,30228000000.0,,33477000000.0,8667000000.0,3000000.0,,56362000000.0,,98509000000.0,85235000000.0,688000000.0,,56000000.0,54333000000.0,,140312000000.0,-41803000000.0,,,388111000000.0,,,,388111000000.0,,375069000000.0,88000000.0,,,375157000000.0,12954000000.0,-53000000.0,1326000000.0,6521000000.0,5195000000.0,,,5195000000.0,6521000000.0,招股说明书/意向书,是,20111122,CNY,合并期末,2020-03-13T14:52:10
