报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,43593677686.27,,17059569306.45,,,,5781671095.5,,,,,,,,,,14727615276.75,81162533364.97,,,4338966300.97,2884322570.0,,564737735.17,,,,11740261986.19,,,,,,6126137032.98,1475448160.23,3868544252.94,30998418038.48,50164115326.49,,,3236192535.66,6214175.09,,928958.34,3243335669.09,75186658054.06,423730315.38,,,75610388369.44,-72367052700.35,,3600000000.0,,3600000000.0,614284308.08,67682106377.71,,71896390685.79,76042450958.99,7522843439.43,536224530.14,23349056.63,83933514789.03,-12037124103.24,24145611.31,-34215915865.79,,,,,147257879699.84,113041963834.05,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T21:47:03
20230630,,38076662567.85,,12074415739.76,,,297676692.38,6863160807.79,,,2335762224.77,,,,,,,3921157812.44,63568835844.99,,,3085940205.72,2418786570.0,,,,,,,,,,,,3866782223.76,1096272584.47,4856323300.43,15324104884.38,48244730960.61,,,1894044745.68,4726682.26,,,1898771427.94,48895288104.63,319685796.52,,,49214973901.15,-47316202473.21,,1776650943.37,,,406177757.71,43628570196.38,,45811398897.46,48543339789.45,3684848291.19,82000000.0,,52430494196.31,-6619095298.85,-27605300.5,-5718172111.95,135128904702.61,133740393632.38,6410802885.28,13517486067.46,147257879699.84,141539707587.89,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T21:32:02
20230331,,22254278509.78,,5473304977.79,,,,11863412052.78,,,,,,,,,,2912804670.03,42503800210.38,,,2025402847.23,3073677890.0,,1336589576.1,,,,563888695.71,,,,,,1748062782.58,449448516.37,3737084253.13,12934154561.11,29569645649.26,,,864017203.78,991751.49,,,865008955.27,38369911864.02,210208963.24,,,38580120827.26,-37715111871.99,,,,,621684400.92,23853518684.92,,24475203085.84,25921516387.73,1445407542.66,,16981132.08,27502991872.62,-3027788786.78,25225718.73,-11148029290.78,,,,,147257879699.84,136109850409.06,定期报告,未审计,20240430,CNY,合并期末,2023-04-29T02:37:05
20221231,,,,26364002089.47,,,15288815320.76,18265125372.3,,,,,,,,,,12024034937.59,71941977720.12,,,5834260626.08,900328270.0,,,,,,3961366909.37,,,2233809656.68,,,7999672379.7,3163324072.64,10668094115.64,34760856030.11,37181121690.01,,,2688323389.22,20656146.31,,,2708979535.53,20181548912.6,466303855.26,,,20647852767.86,-17938873232.33,,9789070754.68,,,3243170048.75,94689641164.0,,107721881967.43,116185835713.56,9104450953.74,393006576.3,,125706517565.36,-17984635597.93,-61166375.66,1196446484.09,133740393632.38,128019732142.01,13517486067.46,18041701073.74,146061433215.75003,147257879699.84,定期报告,是,20240329,CNY,合并期末,2023-03-30T21:37:12
20220930,,,,17291621724.51,,,12299931969.38,1797462918.22,,,,,,,,,,4161070285.69,35550086897.8,,,3450090585.2,3855996270.0,,,,,,3729557936.55,,,6194752278.87,,,6529941464.58,2820765686.1,5459111511.66,32040215732.96,3509871164.84,,,1720125390.86,15161574.08,,928958.33,1736215923.27,1357394653.07,256756629.13,,,1614151282.2,122064641.07,,9789070754.68,9789070754.68,9789070754.68,4188410881.59,85081801964.15,,99059283600.42,84378054022.31,7816548605.74,204100000.0,,92534878990.43,6524404609.99,-26680625.65,10129659790.25,,,,,146061433215.75003,156191093006.0,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T23:37:05
20220630,,12220572908.6,,12178490855.51,,,9157546929.35,,,,10449920407.51,,,,,,,4743826314.77,48750357415.74,,,2813995721.72,1026775020.0,,,6325945309.14,,,,,,,,,2977497887.64,2280800194.35,7807821484.62,23232835617.47,25517521798.27,,,630473411.31,2096353.75,,,632569765.06,6683094269.29,106736160.11,,,6789830429.4,-6157260664.34,,,,,2500158919.52,67680923613.5,,70181082533.02,62759450804.62,2853486767.48,,,65804567090.81,4376515442.21,-21640698.57,23715135877.57,145845270771.84,128019732142.01,23931298321.48,18041701073.74,146061433215.75003,169776569093.32,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T21:27:05
20220331,,,,5650549367.8,,,4855610889.72,9337513931.89,,,2288778215.97,,,,,,,3978015580.35,26110467985.73,,,1234600182.58,1277048160.0,,,,,,,,,9600349916.6,,,1642464166.24,1619448975.07,2152996992.02,17526908392.51,8583559593.22,,,137636331.26,2496909.38,,,140133240.64,5187214192.67,64331360.27,,,5251545552.94,-5111412312.3,,,,,2047483476.32,39916053924.38,,41963537400.7,33517656671.12,1519890793.67,,,35126706822.52,6836830578.18,-1416137.38,10307561721.72,,,,,146061433215.75003,156368994937.47,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T17:57:04
20211231,,,,31110154459.86,,,,45163453949.35,,,7197714374.54,,,,,,,14572540250.59,98043863034.34,,,5436524442.82,79983890.0,,1956380284.82,,,,,,,92838663757.72,,,7193177630.8,3864325104.43,27492822657.26,138861877767.85,-40818014733.51,,27885569271.7,4584510573.86,32475940.1,,,32502555785.66,,461826571.47,,,461826571.47,32040729214.19,,10117357965.36,129541927.62,129541927.62,10973499667.72,166893856854.05,,187984714487.13,147610414847.88998,8350840907.78,14253531.42,,156321960141.2,31662754345.93,-23013719.29,22862455107.32,128019732142.01,111534514752.59,18041701073.74,11664463355.84,123198978108.43,146061433215.75003,定期报告,是,20230331,CNY,合并期末,2022-03-30T22:02:04
20210930,,,,19082565330.01,2683684110.0,,,30111855559.01,,,2562547447.78,,,,,,,3526213828.27,57966866275.07,,,4197588474.54,,,2952538527.22,,,,,,,72442703673.71,,,5562433818.66,2910080545.12,7112036600.23,95177381639.48,-37210515364.41,,33560929610.75,3305349867.28,16030161.26,,,36882309639.29,,196550454.68,,,196550454.68,36685759184.61,,5355250000.0,55250000.0,55250000.0,4389511496.53,119735344204.87,,129480105701.4,101297109899.16,7079906201.69,12848262.36,,108681396164.47,20798709536.93,-26660926.85,20247292430.28,,,,,123198978108.43,143446270538.71,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T19:47:04
20210630,,,,12669422757.47,,,,19910824459.6,,,604124050.62,,,,,,,7041510116.61,40225881384.3,,,2652708293.43,550409940.0,,5473169207.93,,,,,,,42317955132.37,,,2335495131.37,3422166138.15,11817055120.27,68568958963.52,-28343077579.22,,31857412912.03,3243267891.77,15956531.33,,,35116637335.13,,147505501.16,,,147505501.16,34969131833.97,,2049541927.63,,,7750925426.85,54294808048.0,,64095275402.48,58604727423.14,2841703177.61,,,61616207970.38,2479067432.1,-29706496.78,9075415190.07,119150284952.89,111534514752.59,13124108345.61,11664463355.84,123198978108.43,132274393298.5,定期报告,未审计,20220831,CNY,合并期末,2021-08-27T23:52:04
20210331,,,,3803975422.45,,,,11217524370.96,,,,,,,,,,1404289572.78,16425789366.19,,,1250359442.44,45136800.0,,175114575.8,,,,1828765449.53,,,14156131318.95,,,1124348997.41,968745080.35,2308898439.64,21857500104.12,-5431710737.93,,12783815117.19,1123183451.36,98534696.46,,,14005533265.01,,154219753.73,,,154219753.73,13851313511.28,,,,,2844801171.01,31367050060.0,,34211851231.01,30949751868.62,1408428567.21,,,32466183935.95,1745667295.06,8107234.55,10173377302.96,,,,,123198978108.43,133372355411.39,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T21:02:04
20201231,,,,19277589657.29,,,,30333089161.16,,,20479419930.21,,,,,,,16633964778.17,86724063526.83,,,4590597875.55,6460146488.76,,20979122869.05,,,,,,,39357963619.18,,,5395147348.62,2566044187.15,25121562873.75,104470585262.06,-17746521735.23,,,3598217089.23,15128941.36,,,3613346030.59,15172537334.22,287550717.93,,,15460088052.15,-11846742021.56,,,,,4346430676.95,152160264332.0,,156506695008.95,104001430757.17,6824831381.25,19195107.41,31232844.35,111205851564.77,45300843444.18,-99015199.78,15608564487.61,111534514752.59,94375267326.38,11664463355.84,13215146294.44,107590413620.82,123198978108.43,定期报告,是,20220331,CNY,合并期末,2021-03-30T23:12:03
20200930,,,,13599150871.15,,,,40106497757.93,,,11430266271.52,,,,,,,5398339525.78,70534254426.38,,,3874482314.09,6272794839.94,,27495632300.96,,,,,,,44411035251.85,,,4193805592.49,3013102668.56,4262916731.77,93523769699.66,-22989515273.28,,,2097694367.82,76621765.97,76621765.97,53424.65,2174369558.44,16931107490.29,231669717.21,,,17162777207.5,-14988407649.06,,,,,10511847665.08,112980158861.29,,123492006526.37,73266869140.41,5976904546.04,19195107.41,26290260.87,79602611906.01,43889394620.36,-34357547.07,5877114150.95,,,,,107590413620.82,113467527771.77,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T21:12:04
20200630,,,,8246251900.01,,,,11226662258.59,,,21028834827.55,,,,,,,7678702229.85,48180451216.0,,,2268410532.14,1954209351.22,,9264454972.14,,,,,,,9694131690.43,,,2914722179.24,1720085437.03,10455178164.22,38271192326.42,9909258889.58,,,1608630335.25,6867350.63,,,1615497685.88,17255062471.12,86150908.06,,,17341213379.18,-15725715693.3,,,,,4571029241.12,57960637354.18,,62531666595.3,43824789944.0,2470423326.94,,11152296.47,46478417966.79,16053248628.51,28793381.87,10265585206.66,105507055902.17,94375267326.38,12348942925.31,13215146294.44,107590413620.82,117855998827.48,定期报告,未审计,20210828,CNY,合并期末,2020-08-29T02:12:03
20200331,,5144357394.62,,4419538756.43,621044412.98,,,6379054046.64,,,10631649632.88,,,,,,,1263115619.72,28458759863.27,,,1148054895.82,,,3374730583.81,,,,,,,,,,1037742439.41,842613627.03,2417264313.74,8820405859.81,19638354003.46,,,550311837.58,6975743.76,,28293575.3,585581156.64,13116541264.51,47559497.03,,,13164100761.54,-12578519604.9,,,,,1084315133.87,23223843000.0,,24308158133.87,19243671606.75,931427786.61,,5880000.0,20295173430.65,4012984703.22,29161211.72,11101980313.5,,,,,107590413620.82,118692393934.32,定期报告,未审计,20210430,CNY,合并期末,2020-04-29T22:42:03
20191231,,,,16485949725.48,,,,21379225118.51,,,16777679329.07,,,,,,,12055162093.65,66698016266.71,,,4184630905.58,728794476.99,,8560744245.19,,,,,,,19183493660.81,,,5052478894.57,2593539438.26,16278426681.08,56582108302.48,10115907964.23,,,3288775070.12,9876918.42,,,3298651988.54,10676624542.33,222871019.49,,,10899495561.82,-7600843573.28,,7690711693.05,,,1160306944.0,79589765001.58,,88440783638.63,75458105030.33,5103433015.62,6755443.39,,80876300532.53,7564483106.1,202521942.17,10282069439.22,94375267326.38,74385289418.86,13215146294.44,22923054762.74,97308344181.6,107590413620.82,定期报告,是,20210331,CNY,合并期末,2020-03-27T22:17:02
20190930,,,,12380838036.53,,,,8036383983.58,,,9858445518.3,,,,,,,3422272135.72,33697939674.13,13784531119.55,,3715411991.25,3351696861.65,,7633566032.8,,,,,,,13784531119.55,,,3504225936.73,2868889917.21,2852599563.69,37710921422.88,-4012981748.75,,,2289273877.04,10645531.52,,,2299919408.56,9304932801.0,141012924.79,,,9445945725.79,-7146026317.23,,7803131579.31,4900000.0,4900000.0,156275448.0,57193915000.0,,65153322027.31,54572093939.55,4395526995.14,6755443.39,18923417.44,59247102080.34,5906219946.97,233397803.39,-5019390315.62,,,,,97308344181.6,92288953865.98,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,8213446119.23,8957555.62,,,2925750724.34,,,20111824995.49,,,,,,,6787385385.15,38047364779.83,,,2212341594.66,,,5692845189.55,,,,,,,2521019518.79,,,2784247104.02,1788451739.37,7565149296.3,22564054442.69,15483310337.14,,,1364753275.18,3442102.63,,,1368195377.81,21170017.63,78986826.0,,,100156843.63,1268038534.18,,7603917855.32,,,629114980.1,37956568558.12,,46189601393.54,34725552055.41,3075833337.02,,,37965759381.39,8223842012.15,172590626.81,25147781510.28,108280882886.37,74385289418.86,14175242805.51,22923054762.74,97308344181.6,122456125691.88,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T14:52:11
20190331,,1138566296.9,,4161352397.92,,,,933418217.82,,,21715491746.01,,,,,,,1357142044.26,29305970702.91,,,718875790.46,1301044412.98,,8231601752.65,,,,,,,,,,1053481831.4,860116044.28,778957947.44,12944077779.21,16361892923.7,,693034655.81,559851239.84,,,,1252885895.65,,46796923.31,,,46796923.31,1206088972.34,,,,,,14144287000.0,,14144287000.0,23403715694.0,1168757509.37,,9006000.0,24581479203.37,-10437192203.37,-96983.49,7130692709.18,,,,,97308344181.53,104439036890.71,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,16886099616.47,3718940965.75,,12683255075.82,5460274181.07,,,,,,,,,,3409979540.98,42158549380.09,,,4662713904.85,,,,,,,3358207714.38,,,33403659677.27,,,5556313539.87,1468587159.26,7591224082.66,56040706078.29,-13882156698.2,,,2546197911.59,5709044.49,,,2551906956.08,5900466148.47,260694089.09,,,6161160237.56,-3609253281.48,,11995564722.62,,,717585184.0,78442727028.94,,91155876935.56,60988958068.06,4369771570.59,175935366.54,,65358729638.65,25797147296.91,4715227.84,8310452545.07,74385289418.86,78891156761.59,22923054762.74,10106734874.94,88997891636.53,97308344181.6,定期报告,是,20200328,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,11873698837.45,900000000.0,,9936008790.37,,,,,,,,,,,3029965072.13,25739672699.95,17165381290.38,,3183679116.09,,,,17219626809.18,,,5842097851.39,,,,,,4231948597.97,1650465764.25,5859478621.62,55152678050.88,-29413005350.93,,,1911375158.36,,,98672733.94,2010047892.3,10493448523.84,153065079.61,,20204751.91,10666718355.36,-8656670463.06,,12013229995.28,13230000.0,13230000.0,560125000.0,65340574846.72,,77913929842.0,42998727021.12,3916800531.59,,11697933.88,46927225486.59,30986704355.41,15575042.51,-7067396416.07,,,,,88997891636.53,81930495220.46,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,9485642158.06,400000000.0,,6013000080.38,,,,,,,,,,,69760600.53,15968402838.97,6063057838.0,,2570885315.25,,,,26399795144.33,,,986902330.82,,,6063057838.0,,,3095330460.8,745688225.71,1298495139.68,41160154454.59,-25191751615.62,,,1149930572.86,,,7929270.99,1157859843.85,10395432086.55,115076441.81,,,10510508528.36,-9352648684.51,,12005879995.28,5880000.0,5880000.0,400583720.0,42403574169.32,,54810037884.6,28594856347.24,2366298339.12,,11697933.88,30972852620.24,23837185264.36,7012082.89,-10700202952.88,77729296987.83,78891156761.59,568391695.82,10106734874.94,88997891636.53,78297688683.65,定期报告,未审计,20190831,CNY,合并期末,2020-03-13T14:52:11
20180331,,7130050767.1,,3207964512.61,3400000000.0,,3251420553.04,,,,11662078201.49,,,,,,,1369801463.59,30021315497.83,,,822425772.15,,,,21013226464.52,,,,,,,,,1137653086.59,487314483.69,2461719322.01,25922339128.96,4098976368.87,,,405334061.65,,4118.96,96382934.18,501721114.79,9920506517.63,41604602.07,,48721.54,9962159841.24,-9460438726.45,,12005879995.28,5880000.0,5880000.0,1000000.0,13331542284.85,,25338422280.13,13912079870.7,1307225243.94,,10897933.88,15230203048.52,10108219231.61,-11276555.63,4735480318.4,,,,,88997891636.53,93733371954.93,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,18652061598.79,4900000000.0,,136746764.89,3716433840.16,,,,,,,,,,255607817.79,27660850021.63,12549691469.99,,4924484561.26,,,,,,,25717045843.65,,,,,,6913549176.67,2864137781.81,5277362304.68,58246271138.06,-30585421116.43,,,2011385851.18,6092424.6,,6092424.6,2017478275.78,9786088024.91,294937918.33,,,10081025943.24,-8063547667.46,,8918006.01,,,2757343950.0,45663686647.81,,48429948603.82,31600933576.15,4069243553.15,13051234.02,,35670177129.3,12759771474.52,2035437.27,-25887161872.1,78891156761.59,105687640425.28,10106734874.94,9197413083.35,114885053508.63,88997891636.53,定期报告,是,20190228,CNY,合并期末,2020-03-13T14:52:11
20170930,,,,10634757007.06,4000000000.0,,1711697407.41,8242128670.29,,,,,,,,,,2290052440.21,26878635524.97,18829487205.74,,1926189008.93,,,,,,,16093756424.75,,,,,,4695509643.1,2402390413.28,5008705305.42,48956038001.22,-22077402476.25,,3752358.21,1315992289.66,,,11527853.75,1331272501.62,,115826934.68,,24588.0,115851522.68,1215420978.94,,,,,1477287828.18,27653904330.27,,29131192158.45,24890785436.07,4460579181.92,,5991750.0,29357356367.99,-226164209.54,-13801056.17,-21101946763.02,,,,,114885053508.63,93783106745.61,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T14:52:11
20170630,,,,7609720012.11,2700000000.0,,6121966174.46,3888731632.91,,,,,,,,,,423428192.44,20743846011.92,11768032159.47,,2224569415.87,,,,,,,13543318770.5,,,,,,4285066544.06,1385864098.55,4618916447.1,37825767435.55,-17081921423.63,,12098102138.69,850461032.91,,,,12948563171.6,4771912068.03,82259984.29,,,4854172052.32,8094391119.28,,,,,500000000.0,25448421000.0,,25948421000.0,17439456908.02,3740590426.2,,,21180047334.22,4768373665.78,1949820.32,-4217206818.25,103252592867.38,105687640425.28,7415253833.0,9197413093.35,114885053508.63,110667846690.38,定期报告,未审计,20180818,CNY,合并期末,2020-03-13T14:52:11
20170331,,,,3131607144.44,,,2406392177.17,,,,,,,,,,,549909359.09,6087908680.7,3228698761.5,,766929993.16,,,,6576664595.78,,,10451118659.48,,,,,,1487083652.86,893613442.46,1580722306.75,24984831411.99,-18896922731.29,,,107953357.76,,,56286858.81,164240216.57,168854281.98,15454634.2,,,184308916.18,-20068699.61,,,,,,13131149000.0,739020771.0,13870169771.0,2728679657.53,539390748.09,,,3268070405.62,10602099365.38,-1786319.3,-8316678384.82,,,,,114885053508.63,106568375123.81,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:52:11
