报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,24390000000.0,321082000000.0,147820000000.0,173262000000.0,8147000000.0,7847000000.0,57786000000.0,,77981000000.0,,79299000000.0,,,,,,,,,,,,,,,,,,22664000000.0,604359000000.0,155006000000.0,,,,,,,,,128330000000.0,,,,36419000000.0,,,13567000000.0,,,,,,,,,34541000000.0,7484000000.0,40827000000.0,416174000000.0,188185000000.0,,1872900000000.0,98000000.0,,,80000000.0,,,,,1873078000000.0,1989963000000.0,,,,,9958000000.0,,,1999921000000.0,-126843000000.0,,,,,364901000000.0,,,,364901000000.0,478497000000.0,4774000000.0,4706000000.0,,663000000.0,483934000000.0,-119033000000.0,-1828000000.0,-59519000000.0,,,,,332412000000.0,272893000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:38:03
20251231,,,79975000000.0,293536000000.0,293536000000.0,,17891000000.0,64868000000.0,,199515000000.0,,7455000000.0,329768000000.0,,,,,,,,,,,,,,,,,,35925000000.0,1051120000000.0,178739000000.0,,,,70157000000.0,,,30333000000.0,,,,31607000000.0,,127096000000.0,,,39889000000.0,,,,,,,,,,32004000000.0,97854000000.0,608038000000.0,443082000000.0,,6365852000000.0,604000000.0,,,237000000.0,,,,,6366693000000.0,6636958000000.0,,,,,37820000000.0,,,6674778000000.0,-308085000000.0,,,,,1641535000000.0,,,,1641535000000.0,1644658000000.0,53543000000.0,26798000000.0,,3126000000.0,1701327000000.0,-59792000000.0,-5572000000.0,69633000000.0,332412000000.0,262779000000.0,,,262779000000.0,332412000000.0,定期报告,是,20260321,CNY,合并期末,2026-03-20T19:16:03
20250930,,,53097000000.0,300457000000.0,300457000000.0,,14905000000.0,27530000000.0,,144786000000.0,72049000000.0,,249559000000.0,,,,,,,,,,,,,,,,,,35003000000.0,925561000000.0,109307000000.0,,,,127446000000.0,,,196409000000.0,,,,,,99011000000.0,,,28392000000.0,,,,,,,,,61487000000.0,25479000000.0,67593000000.0,715124000000.0,210437000000.0,,4672264000000.0,980000000.0,,,143000000.0,,,,,4673387000000.0,4903457000000.0,,,,,31844000000.0,10000000000.0,,4945301000000.0,-271914000000.0,,,,,1275869000000.0,,,,1275869000000.0,1219269000000.0,35405000000.0,20650000000.0,,2293000000.0,1256967000000.0,18902000000.0,-3283000000.0,-45858000000.0,,,,,262779000000.0,216921000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:28:04
20250630,,,7426000000.0,339087000000.0,339087000000.0,,7638000000.0,18409000000.0,,69373000000.0,23343000000.0,,166822000000.0,,,,,,,,,,,,,,,,,,28836000000.0,688053000000.0,112381000000.0,,,,106441000000.0,,,262064000000.0,,,,,,66614000000.0,,,20159000000.0,,,,,,,,,14588000000.0,18702000000.0,58453000000.0,659402000000.0,28651000000.0,,2999991000000.0,626000000.0,,,56000000.0,,,,,3000673000000.0,3147722000000.0,,,,,24090000000.0,,,3171812000000.0,-171139000000.0,,,,,834370000000.0,,,,834370000000.0,676104000000.0,17402000000.0,12300000000.0,,1490000000.0,694996000000.0,139374000000.0,-3001000000.0,-6115000000.0,256664000000.0,262779000000.0,,,262779000000.0,256664000000.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:08:04
20250331,,,,251883000000.0,251883000000.0,,7398000000.0,15838000000.0,,106218000000.0,38017000000.0,18102000000.0,83031000000.0,,,,,,,,,,,,,,,,,,7682000000.0,531328000000.0,158922000000.0,,,,67495000000.0,14042000000.0,,145591000000.0,,,,,,34419000000.0,,,11657000000.0,,,,,,,,,,7233000000.0,53976000000.0,493335000000.0,37993000000.0,,979473000000.0,251000000.0,,,21000000.0,,,,,979745000000.0,1107828000000.0,,,,,8272000000.0,,,1116100000000.0,-136355000000.0,,,,,388079000000.0,,,,388079000000.0,271320000000.0,7741000000.0,5148000000.0,,752000000.0,279813000000.0,108266000000.0,-859000000.0,9045000000.0,,,,,262779000000.0,271824000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T18:28:04
20241231,,,,406684000000.0,365813000000.0,40871000000.0,7715000000.0,,,,,9738000000.0,355525000000.0,,,,,,,,,,,,,,,,,,21490000000.0,831626000000.0,258336000000.0,,,,124278000000.0,148593000000.0,,,2211000000.0,186823000000.0,,30168000000.0,,124906000000.0,,,41906000000.0,,,,,,,,,,27016000000.0,68421000000.0,1012658000000.0,-181032000000.0,,3848154000000.0,1070000000.0,,,260000000.0,,,,,3849484000000.0,3860233000000.0,,,,,18783000000.0,,,3879016000000.0,-29532000000.0,,,,,1553890000000.0,,,,1583890000000.0,1261613000000.0,58103000000.0,28178000000.0,,3378000000.0,1363087000000.0,220803000000.0,3538000000.0,13777000000.0,262779000000.0,249002000000.0,,,249002000000.0,262779000000.0,定期报告,是,20260321,CNY,合并期末,2025-03-26T19:25:05
20240930,,,,213953000000.0,213953000000.0,,9912000000.0,,,,25007000000.0,,266461000000.0,,,,,,,,,,,,,,,,,,10737000000.0,571949000000.0,173331000000.0,,,,87658000000.0,12062000000.0,,52702000000.0,6992000000.0,211577000000.0,,,,89303000000.0,,,29723000000.0,,,,,,,,,49293000000.0,20139000000.0,61566000000.0,794346000000.0,-222397000000.0,,2779011000000.0,768000000.0,,,186000000.0,,,,,2779965000000.0,2734881000000.0,,,,,10029000000.0,,,2744910000000.0,35055000000.0,,,,,1212046000000.0,,,,1242042000000.0,1021802000000.0,41745000000.0,22540000000.0,,2452000000.0,1065999000000.0,176043000000.0,-756000000.0,-12055000000.0,,,,,249002000000.0,236947000000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:10:03
20240630,,,543000000.0,106677000000.0,106677000000.0,,9296000000.0,,,,38488000000.0,5006000000.0,177674000000.0,,,,,,,,,,,,,,,,,,10659000000.0,384538000000.0,113851000000.0,,,,65155000000.0,,,87187000000.0,12980000000.0,283484000000.0,,,,63675000000.0,,,22259000000.0,,,,,,,,,,14674000000.0,63121000000.0,726447000000.0,-341909000000.0,,1716776000000.0,530000000.0,,,62000000.0,,,,,1717368000000.0,1651773000000.0,,,,,3956000000.0,,,1655729000000.0,61639000000.0,,,,,907898000000.0,,,,937894000000.0,673828000000.0,16801000000.0,14943000000.0,,1649000000.0,692278000000.0,245616000000.0,2432000000.0,-32222000000.0,216780000000.0,249002000000.0,,,249002000000.0,216780000000.0,定期报告,未审计,20250828,CNY,合并期末,2024-08-28T20:45:03
20240331,,,3918000000.0,11750000000.0,11750000000.0,,14161000000.0,,,,28332000000.0,25775000000.0,86332000000.0,,,,,,,,,,,,,,,,,,9618000000.0,210205000000.0,91560000000.0,,,,55671000000.0,,,20641000000.0,10872000000.0,249248000000.0,,,,36469000000.0,,,13641000000.0,,,,,,,,,,7066000000.0,57831000000.0,543344000000.0,-333139000000.0,,875269000000.0,136000000.0,,,20000000.0,,,,,875425000000.0,854688000000.0,,,,,1795000000.0,,,856483000000.0,18942000000.0,,,,,531114000000.0,,,,531114000000.0,279165000000.0,6654000000.0,6584000000.0,,774000000.0,286593000000.0,244521000000.0,2333000000.0,-67343000000.0,,,,,249002000000.0,181659000000.0,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T20:25:03
20231231,,,152670000000.0,286207000000.0,286207000000.0,,1760000000.0,17387000000.0,6115000000.0,206389000000.0,,,358239000000.0,,,,,,,,,,,,,,,,,,12798000000.0,1049931000000.0,380326000000.0,,,,,,,215881000000.0,,,,90988000000.0,,141178000000.0,,,37591000000.0,,,,,,,,,79755000000.0,31093000000.0,74037000000.0,1050849000000.0,-918000000.0,,2768331000000.0,653000000.0,,,83000000.0,,70000000.0,,,2769137000000.0,2753726000000.0,,,,,13524000000.0,,,2767250000000.0,1887000000.0,,,,,1096139000000.0,,,,1096139000000.0,1106000000000.0,46216000000.0,24724000000.0,,3509000000.0,1159241000000.0,-63102000000.0,3264000000.0,-58869000000.0,249002000000.0,307871000000.0,,,307871000000.0,249002000000.0,定期报告,是,20250327,CNY,合并期末,2024-03-21T19:55:04
