报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,798260911.32,,,,,,,,,,,57286250.4,45780398.63,901327560.35,185617026.73,,,,,,1287101775.06,443420168.32,145362146.82,2061501116.93,-1160173556.58,,3112748780.89,51945239.73,,,,,,3164694020.62,33722284.66,2339824472.62,,,,,2373546757.28,791147263.34,,,,103434270.53,,,103434270.53,109680535.97,2728798.5,640000.0,21881538.97,134290873.44,-30856602.91,-5027636.03,-404910532.18,1340344107.77,,,,,935433575.59,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T18:54:05
20251231,,6569780417.0,,,,,,,,,,,171001776.46,110616732.33,6851398925.79,805109669.06,,,,,,3800562022.1,602931167.59,576042035.03,5784644893.78,1066754032.01,,5969915933.97,91321290.92,455949.39,,,,,6061693174.28,239292003.11,7727014239.9,,,,,7966306243.01,-1904613068.73,,131081500.0,131081500.0,393718962.87,,125361013.22,650161476.09,415697536.52,222697189.39,22482314.17,101591724.34,739986450.25,-89824974.16,-5498709.23,-933182720.11,2273526827.88,1340344107.77,2273526827.88,,,1340344107.77,定期报告,是,20260328,CNY,合并期末,2026-03-27T20:56:06
20250930,,3513894621.9,,,,,,,,,,,118799600.28,103242555.9,3735936778.08,555937511.44,,,,,,2984945162.43,455783554.77,409038380.08,4405704608.72,-669767830.64,,4813091790.01,64023778.1,316635.2,,,,,4877432203.31,215022751.85,5153806581.67,,,,,5368829333.52,-491397130.21,,28331500.0,28331500.0,288269399.62,,102411598.22,419012497.84,287327913.37,230778380.92,20112314.17,69052509.53,587158803.82,-168146305.98,12048691.47,-1317262575.36,2273526827.88,,,,,956264252.52,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:10:14
20250630,,2124607834.62,,,,,,,,,,,77650882.71,53922976.38,2256181693.71,392365686.83,,,,,,2182516931.22,277388901.48,304978859.52,3157250379.05,-901068685.34,,3963166235.41,55872808.32,309423.15,,,,,4019348466.88,157884957.62,3947260340.89,,,,,4105145298.51,-85796831.63,,28331500.0,28331500.0,173032824.58,,78.62,201364403.2,197505097.68,215896073.98,8144070.17,50775257.42,464176429.08,-262812025.88,10228384.02,-1239449158.83,2273526827.88,1034077669.05,2273526827.88,,,1034077669.05,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T21:34:04
20250331,,758809416.53,,,,,,,,,,,51230723.19,18092170.61,828132310.33,202221165.82,,,,,,1343053437.51,178001846.97,162223087.65,1885499537.95,-1057367227.62,,3055840861.75,23024666.96,100519.52,,,,,3078966048.23,114405484.84,3250958971.92,,,,,3365364456.76,-286398408.53,,,,84915550.7,,78.62,84915629.32,77287969.35,17569462.73,,23227651.23,118085083.31,-33169453.99,5056137.61,-1371878952.53,2273526827.88,,,,,901647875.35,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T18:28:10
20241231,,6905314008.63,,,,,,,,,,,205205195.39,201095115.37,7311614319.39,656934337.45,,,,,,4618672232.01,628589617.24,539488898.47,6443685085.17,867929234.22,,5144551272.33,75761199.07,380439.09,57467944.88,30975000.0,,,5309135855.37,415727389.22,5446081570.95,,,,42216587.53,5904025547.7,-594889692.33,,25000000.0,25000000.0,920602379.01,,10386.0,945612765.01,877106475.87,303163591.41,40109480.17,172912141.51,1353182208.79,-407569443.78,-9473408.48,-144003310.37,2417530138.25,2273526827.88,2417530138.25,,,2273526827.88,定期报告,是,20260328,CNY,合并期末,2025-03-28T20:15:12
20240930,,3731871496.42,,,,,,,,,,,149249524.02,135090791.82,4016211812.26,388715028.48,,,,,,3705810834.95,455785164.52,456517696.42,5006828724.37,-990616912.11,,3749260810.28,84515955.64,229221.66,,30975000.0,,,3864980987.58,481913775.18,3752543525.01,,,,,4234457300.19,-369476312.61,,25000000.0,25000000.0,730749582.92,,,755749582.92,567773948.66,321023118.39,18393509.42,93013832.68,981810899.73,-226061316.81,-5667703.21,-1591822244.74,2417530138.25,,,,,825707893.51,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:20:05
20240630,,2248592374.22,,,,,,,,,,,95086288.77,88799440.65,2432478103.64,255780445.38,,,,,,2684565055.46,313880229.47,354513166.93,3608738897.24,-1176260793.6,,2473678751.54,50678313.56,193069.31,,27825000.0,,,2552375134.41,329147128.98,2296354396.56,,,,,2625501525.54,-73126391.13,,25000000.0,25000000.0,590000000.0,,,615000000.0,316102327.28,265098400.47,10968379.58,85714575.16,666915302.91,-51915302.91,-5181150.26,-1306483637.9,2417530138.25,1111046500.35,2417530138.25,,,1111046500.35,定期报告,未审计,20250823,CNY,合并期末,2024-08-23T22:20:22
20240331,,817525880.58,,,,,,,,,,,58404874.43,84845138.88,960775893.89,118211627.84,,,,,,1636715114.19,177739329.27,174576428.42,2107242499.72,-1146466605.83,,1453522081.83,26779075.72,3650.76,,,,,1480304808.31,179077594.09,1027827421.45,,,,,1206905015.54,273399792.77,,25000000.0,25000000.0,287000000.0,,,312000000.0,312213875.82,5630279.77,,57606154.24,375450309.83,-63450309.83,-63224.11,-936580347.0,2417530138.25,,,,,1480949791.25,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T16:50:08
20231231,,7414834342.32,,,,,,,,,,,257314864.54,235626890.83,7907776097.69,527545908.97,,,,,,4686430265.3,669387819.03,763087963.35,6646451956.65,1261324141.04,,2578189606.38,154981968.83,667336.85,3783567.79,,,,2737622479.85,904705513.32,3201332631.67,,,,134357178.48,4240395323.47,-1502772843.62,,209937707.1,209937707.1,679400000.0,,24413360.0,913751067.1,407938375.37,275941312.26,13072500.0,232509948.96,916389636.59,-2638569.49,305444.96,-243781827.11,2661311965.36,2417530138.25,2661311965.36,,,2417530138.25,定期报告,是,20250329,CNY,合并期末,2024-03-24T15:40:10
