报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,170705000000.0,112393000000.0,58312000000.0,37600000000.0,7857000000.0,,,,,24450000000.0,,,,,,,,,,,,,,,,,,80986000000.0,324453000000.0,94212000000.0,,,,1654000000.0,59453000000.0,,,,17474000000.0,,4198000000.0,,13087000000.0,,,4821000000.0,,,,,,,,,22112000000.0,1620000000.0,2451000000.0,223035000000.0,101418000000.0,,854157000000.0,12641000000.0,,,25000000.0,,,,,866823000000.0,883493000000.0,,,,,1741000000.0,,,885234000000.0,-18411000000.0,,,,,115642000000.0,,,,115642000000.0,74216000000.0,2189000000.0,,,207000000.0,76612000000.0,39030000000.0,-197000000.0,121840000000.0,,,,,133463000000.0,255303000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T18:12:03
20251231,,,24362000000.0,118103000000.0,118103000000.0,,,20189000000.0,,17949000000.0,1496000000.0,,94967000000.0,,,,,,,,,,,,,,,,,,8130000000.0,286768000000.0,91561000000.0,28543000000.0,,28543000000.0,3113000000.0,,,21949000000.0,,,,,,45574000000.0,,,13375000000.0,,,,,,,,,40674000000.0,7796000000.0,42182000000.0,299511000000.0,-12743000000.0,,2691095000000.0,32043000000.0,,,664000000.0,,,,,2723802000000.0,2655240000000.0,,,,,9138000000.0,,,2664378000000.0,59424000000.0,,,,,489328000000.0,,,,489328000000.0,518053000000.0,16652000000.0,0.0,,832000000.0,535537000000.0,-46209000000.0,-644000000.0,-172000000.0,133463000000.0,133635000000.0,,,133635000000.0,133463000000.0,定期报告,是,20260331,CNY,合并期末,2026-03-30T20:50:04
20250930,,,,134416000000.0,134416000000.0,,4450000000.0,6351000000.0,213000000.0,,,,71554000000.0,,,,,,,,,,,,,,,,,,6711000000.0,224686000000.0,60066000000.0,,,,,12269000000.0,,62223000000.0,,3407000000.0,,3784000000.0,,33548000000.0,,,10130000000.0,,,,,,,,,32358000000.0,5982000000.0,31351000000.0,258041000000.0,-33355000000.0,,1887389000000.0,23712000000.0,,,456000000.0,,,,,1911557000000.0,1860611000000.0,,,,,8478000000.0,,,1869089000000.0,42468000000.0,,,,,388184000000.0,,,,388184000000.0,384178000000.0,12810000000.0,,,630000000.0,397618000000.0,-9434000000.0,-289000000.0,-610000000.0,,,,,133635000000.0,133025000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:26:04
20250630,,,,140834000000.0,140834000000.0,,,,898000000.0,,1496000000.0,,48923000000.0,,,,,,,,,,,,,,,,,,8026000000.0,202083000000.0,44498000000.0,6692000000.0,,6692000000.0,,5696000000.0,,87414000000.0,2160000000.0,9486000000.0,,,,21610000000.0,,,7445000000.0,,,,,,,,,40763000000.0,4615000000.0,12594000000.0,245425000000.0,-43342000000.0,,1266439000000.0,17048000000.0,,,35000000.0,,,,,1283522000000.0,1218633000000.0,,,,,6750000000.0,,,1225383000000.0,58139000000.0,,,,,249634000000.0,,,,249634000000.0,280599000000.0,9470000000.0,,,415000000.0,290484000000.0,-40850000000.0,-217000000.0,-26270000000.0,107365000000.0,133635000000.0,,,133635000000.0,107365000000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:22:03
20250331,,,,82439000000.0,82439000000.0,,10561000000.0,,,58428000000.0,,,24494000000.0,,,,,,,,,,,,,,,,,,9211000000.0,185133000000.0,38934000000.0,4734000000.0,4734000000.0,,2077000000.0,35793000000.0,,39832000000.0,4892000000.0,,,6744000000.0,,10447000000.0,,,5326000000.0,,,,,,,,,31618000000.0,1676000000.0,3711000000.0,187332000000.0,-2199000000.0,,516701000000.0,8151000000.0,,,11000000.0,,,,,524863000000.0,540735000000.0,,,,,3186000000.0,,,543921000000.0,-19058000000.0,,,,,153851000000.0,,,,153851000000.0,103304000000.0,2418000000.0,,,257000000.0,105979000000.0,47872000000.0,-83000000.0,26532000000.0,,,,,133635000000.0,160167000000.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:26:04
20241231,,,,56411000000.0,47315000000.0,9096000000.0,,13275000000.0,4753000000.0,,,20321000000.0,102610000000.0,,,,,,,,,,,,,,,,,,5718000000.0,218835000000.0,165447000000.0,4755000000.0,,4755000000.0,,41899000000.0,,,,26789000000.0,,1399000000.0,,50067000000.0,,,13399000000.0,,,,,,,,,,8998000000.0,20668000000.0,339313000000.0,-120478000000.0,,2169033000000.0,33240000000.0,,,1326000000.0,,,,,2203599000000.0,2237335000000.0,,,,,10703000000.0,,,2248038000000.0,-44439000000.0,,,,,630284000000.0,,,,630284000000.0,485633000000.0,16047000000.0,0.0,,850000000.0,502530000000.0,127754000000.0,337000000.0,-36826000000.0,133635000000.0,170461000000.0,,,170461000000.0,133635000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T20:55:04
20240930,,,,62265000000.0,38856000000.0,23409000000.0,2299000000.0,14208000000.0,,,,7466000000.0,77591000000.0,,,,,,,,,,,,,,,,,,4425000000.0,181384000000.0,129647000000.0,,,,5701000000.0,55558000000.0,,,,362000000.0,,1607000000.0,,35093000000.0,,,10729000000.0,,,,,,,,,,7247000000.0,16304000000.0,266141000000.0,-84757000000.0,,3652728000000.0,25408000000.0,,,510000000.0,,,,,3678646000000.0,3677655000000.0,,,,,8313000000.0,,,3685968000000.0,-7322000000.0,,,,,441999000000.0,,,,441999000000.0,358957000000.0,12009000000.0,,,642000000.0,371608000000.0,70391000000.0,-217000000.0,-21905000000.0,,,,,170462000000.0,148557000000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T18:55:03
20240630,,,,66137000000.0,66137000000.0,,,16154000000.0,2808000000.0,,97000000.0,22529000000.0,52211000000.0,,,,,,,,,,,,,,,,,,5855000000.0,175428000000.0,108997000000.0,19639000000.0,,19639000000.0,,50299000000.0,,5845000000.0,,23264000000.0,,,,23769000000.0,,,7541000000.0,,,,,,,,,,5806000000.0,21691000000.0,270293000000.0,-94865000000.0,,2249514000000.0,16425000000.0,,,517000000.0,,,,,2266456000000.0,2277717000000.0,,,,,5572000000.0,,,2283289000000.0,-16833000000.0,,,,,314779000000.0,,,,314779000000.0,240445000000.0,8417000000.0,,,438000000.0,249300000000.0,65479000000.0,243000000.0,-45976000000.0,124485000000.0,170461000000.0,,,170461000000.0,124485000000.0,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T19:50:04
20240331,,,,25312000000.0,19772000000.0,5540000000.0,3572000000.0,10089000000.0,,,,,26040000000.0,,,,,,,,,,,,,,,,,,25000000.0,74930000000.0,57637000000.0,,,,3058000000.0,53165000000.0,,,,20573000000.0,,8323000000.0,,9695000000.0,,,5292000000.0,,,,,,,,,811000000.0,1439000000.0,2406000000.0,165029000000.0,-90099000000.0,,750257000000.0,5414000000.0,,,4000000.0,,,,,755675000000.0,699508000000.0,,,,,1788000000.0,,,701296000000.0,54379000000.0,,,,,140859000000.0,,,,140859000000.0,99435000000.0,1988000000.0,,,226000000.0,101649000000.0,39210000000.0,197000000.0,3687000000.0,,,,,170461000000.0,174148000000.0,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T19:15:03
20231231,,,22526000000.0,296805000000.0,181502000000.0,115303000000.0,800000000.0,7897000000.0,1631000000.0,55995000000.0,,,100840000000.0,,,,,,,,,,,,,,,,,,20029000000.0,506523000000.0,199876000000.0,3598000000.0,,3598000000.0,,,,,,,,,,46630000000.0,,,12301000000.0,,,,,,,,,21888000000.0,9363000000.0,8872000000.0,312156000000.0,194367000000.0,,1529262000000.0,28160000000.0,,,966000000.0,,,,,1558388000000.0,1749967000000.0,,,,,9880000000.0,,,1759847000000.0,-201459000000.0,,12476000000.0,,,535292000000.0,,,,547768000000.0,462592000000.0,14885000000.0,,,851000000.0,478328000000.0,69440000000.0,365000000.0,62713000000.0,170461000000.0,107748000000.0,,,107748000000.0,170461000000.0,定期报告,是,20250329,CNY,合并期末,2025-03-28T20:55:04
